segmentnr	original	folio	stemmed
BO_NK117_(she)001:14000	gzhan yang nyi tshe ba dang mtshungs pa'i lus dang sdug bsngal kyang yod do //	1400	gzhan yang nyi tshe ba dang mtshungs ba lus dang sdug sngal kyang yod do 
BO_NK117_(she)001:14001	rtsa ba / dud 'gro'i skye gnas na yang gsod pa dang // bcings dang brdeg sogs sdug bsngal sna tshogs pa //	1400	rtsa ba dud gro skye gnas na yang gsod ba dang ching dang brdeg sogs sdug sngal sna tshogs ba 
BO_NK117_(she)001:14002	zhi gyur dge ba spangs pa rnams la ni //	1400	zhi gyur dge ba spong ba rnams la ni 
BO_NK117_(she)001:14003	gcig la gcig za shin tu mi bzad pa //	1400	gcig la gcig za shin tu mi bzad ba 
BO_NK117_(she)001:14004	zhes pa ni dud 'gro la kha 'thor dang / bying gnas gnyis las dang po ni gcig gis gcig gsod pa dang che bas chung ba mang po za ba dang / chung ba mang pos che ba'i lus 'bigs bzhin za ba /	1400	zhes ba ni dud gro la kha thor dang bying gnas gnyis las dang po ni gcig gis gcig gsod ba dang che ba chung ba mang po za ba dang chung ba mang pos che ba lus bigs bzhin za ba 
BO_NK117_(she)001:14005	gzhan yang rdog pa sogs kyis gsod pas sdug bsngal lo //	1400	gzhan yang rdog ba sogs kyis gsod ba sdug sngal lo 
BO_NK117_(she)001:14006	thag pas bcings pa dang brdung brdeg dang dbang med du bkol ba sogs kyis sdug bsngal sna tshogs pa nyams su myong zhing zhi bar gyur pa'i sems dang bral bzhin dge ba spangs pa rnams la ni gcig la gcig za ba sogs shin tu mi bzad pa'i sdug	1400	thag ba ching ba dang rdung brdeg dang dbang med du khol ba sogs kyis sdug sngal sna tshogs ba nyams su myong zhing zhi ba gyur ba sems dang bral bzhin dge ba spong ba rnams la ni gcig la gcig za ba sogs shin tu mi bzad ba sdug 
BO_NK117_(she)001:14007	bsngal dos drag la yun ring ba spyod dgos par gsungs shing klu rnams kyang dud 'gror bsdu dgos des ngan song gsum gyi sdug bsngal cung zad bshad nas /	1400	sngal dos drag la yun ring ba spyod dgos ba gsungs shing klu rnams kyang dud gror sdud dgos des ngan gro gsum gyi sdug sngal cung zad chad nas 
BO_NK117_(she)001:14008	rtsa ba / de phyir skye ba'i shwa 'od sdug bsngal gyi //	1400	rtsa ba de phyir skye ba shwa d sdug sngal gyi 
BO_NK117_(she)001:14009	dba' rlabs ca co sgrogs 'di ma bzlog na //	1400	dba rlabs ca co sgrogs di ma bzlog na 
BO_NK117_(she)001:14010	lha bas lhag pa'i lus rten chu lon yang //	1401	lha ba lhag ba lus rten chu lon yang 
BO_NK117_(she)001:14011	brtan pa bral ba'i mya ngam thang du 'khyams //	1401	brtan ba bral ba mya ngam thang du khyam 
BO_NK117_(she)001:14012	zhes pa ni de phyir zhes 'khor ba spyi dang sgos ngan song gsum gyi sdug bsngal las bzlog pa'i ched du /	1401	zhes ba ni de phyir zhes khor ba spyi dang sgos ngan gro gsum gyi sdug sngal las bzlog ba ched du 
BO_NK117_(she)001:14013	skye ba'i sdug bsngal la shwa 'od de chu log lta bu dang de'i dba' rlabs kyi ca co sgrogs pa lta bu'i skyon can 'di tsho 'dir bzlog ma nus na lha bas lhag pa'i mi lus chu lon lta bu 'di glo bur du bshigs nas srid par yang	1401	skye ba sdug sngal la shwa d de chu log lta bu dang de dba rlabs kyi ca co sgrogs ba lta bu skyon can di tsho dir bzlog ma nus na lha ba lhag ba mi lus chu lon lta bu di glo bur du bshigs nas srid ba yang 
BO_NK117_(she)001:14014	yang skye ba la brtan pa bral bzhin rang dbang med par gsha' chu mya ngam gyi thang du 'khyams pa lta bur 'gyur ro //	1401	yang skye ba la brtan ba bral bzhin rang dbang med ba gsha chu mya ngam gyi thang du khyam ba lta bur gyur ro 
BO_NK117_(she)001:14015	rtsa ba / gzugs med ting 'dzin lung ma bstan pa'i las //	1401	rtsa ba gzugs med ting dzin lung ma ston ba las 
BO_NK117_(she)001:14016	zad nas srid pa phyi mar 'du byed dang // gzugs khams bsam gtan snga ma'i las zad de //	1401	zad nas srid ba phyi mar du byed dang gzugs khams bsam gtan snga ma las zad de 
BO_NK117_(she)001:14017	'og mar ltung ba 'gyur ba'i sdug bsngal myong //	1401	g mar ltung ba gyur ba sdug sngal myong 
BO_NK117_(she)001:14018	zhes pa ni gzugs med pa rnams der skye ba'i las zad pa dang zhi gnas kyi ting 'dzin las sad pa chabs gcig pas phyi ma'i sdug bsngal 'du byed pas skyo ba dang / gzugs khams pa rnams kyang der skye ba'i rgyu bsam gtan gyi bde ba de 'gyur nas srid pa phyi mar ltung ba'i sdug bsngal la spyod dgos pa'o //	1401	zhes ba ni gzugs med ba rnams der skye ba las zad ba dang zhi gnas kyi ting dzin las sad ba chabs gcig ba phyi ma sdug sngal du byed ba skyo ba dang gzugs khams ba rnams kyang der skye ba rgyu bsam gtan gyi bde ba de gyur nas srid ba phyi mar ltung ba sdug sngal la spyod dgos ba 
BO_NK117_(she)001:14019	rtsa ba / tshangs dang lha dbang 'khor los sgyur ba yang //	1401	rtsa ba tshangs dang lha dbang khor los sgyur ba yang 
BO_NK117_(she)001:14020	sprin bar nyi bzhin dkar po'i rnam smin gyis //	1402	sprin ba nyi bzhin dkar po rnam smin gyis 
BO_NK117_(she)001:14021	skabs btsal spangs pa'i mod la mar me'i lces //	1402	skabs btsal spong ba mod la mar me lces 
BO_NK117_(she)001:14022	'thungs pa'i zhun mar bzhin du nyams par 'gyur //	1402	thung ba zhun mar bzhin du nyams ba gyur 
BO_NK117_(she)001:14023	zhes pa ni gzugs khams kyi gtso bo lha chen tshangs pa chags bral gyi bde ba thob pa dang / 'dod khams kyi gtso bo koo shi ka dpal 'byor phun sum tshogs pa dang / mi'i gtso bo 'khor los bsgyur ba rin po che sna bdun dang dpung tshogs yan lag bzhi dang lhan cig gling bzhi la dbang bsgyur ba sogs de dag thams cad kyang lus rten de lta bu ni /	1402	zhes ba ni gzugs khams kyi gtso bo lha chen tshangs ba chags bral gyi bde ba thob ba dang dod khams kyi gtso bo koo chi ka dpal byor phun sum tshogs ba dang mi gtso bo khor los sgyur ba rin po che sna bdun dang dpung tshogs yan lag bzhi dang lhan cig gling bzhi la dbang sgyur ba sogs de dag thams cad kyang lus rten de lta bu ni 
BO_NK117_(she)001:14024	sprin bar gyi nyi ma bzhin thob pa yang dkar po'i rnam smin gyis bde ba'i skabs cung zad btsal nas rnyed pa de yang gnyid sad pa ji bzhin bde skyid spangs pa'i mod la der skye ba'i rgyu mar me'i lces 'thungs pa'i mar khu bzhin du zad cing	1402	sprin ba gyi nyi ma bzhin thob ba yang dkar po rnam smin gyis bde ba skabs cung zad btsal nas rnyed ba de yang rnyid sad ba ji bzhin bde skyid spong ba mod la der skye ba rgyu mar me lces thung ba mar khu bzhin du zad cing 
BO_NK117_(she)001:14025	nyams par 'gyur ro //	1402	nyams ba gyur ro 
BO_NK117_(she)001:14026	rtsa ba / mnan na nem pa'i reg pa 'jam po dang // lha klu mi'am ci yi la thod kyis //	1402	rtsa ba gnon na nem ba reg ba jam po dang lha klu mi ci yi la thod kyis 
BO_NK117_(she)001:14027	rkang pa'i chu skyes dmar byas dbang po yang //	1402	rkang ba chu skye dmar byed dbang po yang 
BO_NK117_(she)001:14028	lcags kyi gsal shing 'bar ba'i rtse mor gdungs //	1402	lcags kyi gsal shing bar ba rtse mor gdung 
BO_NK117_(she)001:14029	zhes pa ni grong khyer blta na sdug gi sa gzhi mnan na nem zhing btegs na mtho bar byed pa'i gzhi la rkang pa bzhag na reg pa shin tu 'jam pa dang / sum cu rtsa gsum pa dang / klu dang / mi'am ci la sogs kyi mgo bo'i rgyan nor bu dang bcas te brgya byin gyi zhabs la gtugs tshe rkang pa'i chu skyes kyang dmar por 'gyur ba'i stobs thob pa'i khengs dregs can de yang dmyal ba'i gnas su ltung bar 'gyur zhes pa'o //	1402	zhes ba ni grong khyer lta na sdug gi sa gzhi gnon na nem zhing degs na mtho ba byed ba gzhi la rkang ba jog na reg ba shin tu jam ba dang sum cu rtsa gsum ba dang klu dang mi ci la sogs kyi mgo bo rgyan nor bu dang cha te brgya byin gyi zhabs la gtugs tshe rkang ba chu skye kyang dmar por gyur ba stobs thob ba kheng dregs can de yang dmyal ba gnas su ltung ba gyur zhes ba 
BO_NK117_(she)001:14030	rtsa ba / mtho ris bu mo'i nu ma gsar pa la //	1403	rtsa ba mtho ris bu mo nu ma gsar ba la 
BO_NK117_(she)001:14031	reg pa'i 'khri shing bsten de dga' tshal dang // gzhal med khang mdzes mu tig d+r+wa phyed can //	1403	reg ba khri shing sten de dga tshal dang jal med khang mdzes mu tig d+r+wa phyed can 
BO_NK117_(she)001:14032	spangs nas me mur 'obs nang spyi'u tshugs ltung //	1403	spong nas me mur bs nang spyiu tshugs ltung 
BO_NK117_(she)001:14033	zhes pa ni 'di ltar matshe'u dal gyis 'bab par lha'i bu mo rnams kyi nu ma la reg pa'i bde ba nyams su myong ba dang / dga' ba'i tshal du bza' btung gos rgyan rol mo'i bye brag sna tshogs dang gnas khang rgyan bkod rnams phun sum tshogs par gyur kyang de dag nyams su myong ba'i rnam dkar gyi las de zad ma thag tu me ma mur gyi 'obs sogs su sdug bsngal dpag	1403	zhes ba ni di ltar matsheu dal gyis bab ba lha bu mo rnams kyi nu ma la reg ba bde ba nyams su myong ba dang dga ba tshal du bza thung gos rgyan rol mo bye brag sna tshogs dang gnas khang rgyan bkod rnams phun sum tshogs ba gyur kyang de dag nyams su myong ba rnam dkar gyi las de zad ma thag tu me ma mur gyi bs sogs su sdug sngal dpog 
BO_NK117_(she)001:14034	med myong dgos pa'o //	1403	med myong dgos ba 
BO_NK117_(she)001:14035	rtsa ba / gos stan me tog rnyings pa'i lha mo dag /	1403	rtsa ba gos stan me tog rnyings ba lha mo dag 
BO_NK117_(she)001:14036	rdul gyis gdong pa bkru ba'i zol zhig nas //	1403	rdul gyis gdong ba khrud ba zol jig nas 
BO_NK117_(she)001:14037	nye du rnams la blta zhing ngu ba yi //	1403	nye du rnams la lta zhing ngu ba yi 
BO_NK117_(she)001:14038	'chi 'pho'i sdug bsngal lta bu mi la med //	1403	chi pho sdug sngal lta bu mi la med 
BO_NK117_(she)001:14039	ces pa ni 'di ltar gzhan 'phrul dbang byed man chad srog la chags pa'i nyes pa yod kyang gnad 'chad pa'i sdug bsngal ni yod pa ma yin mod /	1403	ces ba ni di ltar gzhan phrul dbang byed man chad srog la chags ba nyes ba yod kyang gnad chad ba sdug sngal ni yod ba ma yin mod 
BO_NK117_(she)001:14040	'on kyang 'chi 'pho ba'i snga ltas rnams byung nas sdug bsngal myong dgos pa yin te /	1404	n kyang chi pho ba snga ltas rnams byung nas sdug sngal myong dgos ba yin te 
BO_NK117_(she)001:14041	gos stan dang me tog gi rgyan rnams rnying zhing dri ma chags pa sogs 'chi ba'i rtags byung ba'i lha mo dag sems kyi dpa' zhum zhing rdul dreg gis gdong g.yogs pa yang sngar ltar bkru ba'i zol zhig nas rang gi mdza' mthun gyi yul du gyur pa	1404	gos stan dang me tog gi rgyan rnams rnying zhing dri ma chags ba sogs chi ba rtags byung ba lha mo dag sems kyi dpa zhum zhing rdul dreg gis gdong g.yogs ba yang sngar ltar khrud ba zol jig nas rang gi mdza mthun gyi yul du gyur ba 
BO_NK117_(she)001:14042	nye du rnams la blta zhing ngu ba yi sdug bsngal de lta bu mi la med ces pa'o //	1404	nye du rnams la lta zhing ngu ba yi sdug sngal de lta bu mi la med ces ba 
BO_NK117_(she)001:14043	rtsa ba / gnya' shing 'dzin ri'i sa bla 'gegs pa yi //	1404	rtsa ba gnya shing dzin ri sa bla gegs ba yi 
BO_NK117_(she)001:14044	gdugs gyur snang byed chen po nyi zla gnyis //	1404	gdugs gyur snang byed chen po nyi zla gnyis 
BO_NK117_(she)001:14045	slan chad mun pa'i smag gi btson ra ru //	1404	slan chad mun ba smag gi btson ra ru 
BO_NK117_(she)001:14046	long ba chen po'i gnas skabs 'thob par 'gyur //	1404	long ba chen po gnas skabs thob ba gyur 
BO_NK117_(she)001:14047	zhes pa ni ri gnya' shing 'dzin gyi sa bla ste nam mkhar gdugs ltar gyur nas 'jig rten gyi mun pa bsal nus pa'i snang byed chen po nyi zla gnyis po'i rten me shel dang chu shel gnyis kyi gzhal med khang pa 'od kyi rang bzhin de yang	1404	zhes ba ni ri gnya shing dzin gyi sa bla ste nam mkhar gdugs ltar gyur nas jig rten gyi mun ba bsal nus ba snang byed chen po nyi zla gnyis po rten me shel dang chu shel gnyis kyi jal med khang ba d kyi rang bzhin de yang 
BO_NK117_(she)001:14048	ji zhig na brten pa lha'i bu gnyis po spangs nas 'jig rten gyi mun pa'i smag rum du lhungs nas srid pa'i gnas 'di long bar gyur te ci yang mi mthong ba'i gnas skabs thob par 'gyur ba'o //	1404	ji jig na rten ba lha bu gnyis po spong nas jig rten gyi mun ba smag rum du lhungs nas srid ba gnas di long ba gyur te ci yang mi mthong ba gnas skabs thob ba gyur ba 
BO_NK117_(she)001:14049	rtsa ba / lha yi dpal la sdang ba'i phrag dog gi //	1404	rtsa ba lha yi dpal la sdang ba phrag dog gi 
BO_NK117_(she)001:14050	dgra s+t+was rang snying tshal bar bkas nas slar //	1405	dgra s+t+was rang snying tshal ba gas nas slar 
BO_NK117_(she)001:14051	dpung pa gtum po'i g.yul ngor bdag nyid kyi //	1405	dpung ba thum po g.yul ngor bdag nyid kyi 
BO_NK117_(she)001:14052	mgo dang yan lag gtubs pas lha min mnar //	1405	mgo dang yan lag gtub ba lha min mnar 
BO_NK117_(she)001:14053	zhes pa ni 'di ltar lha min ni rang bzhin gyis nga rgyal che ba'i khar lha'i dpal la sdang ba'i phrag dog dang 'dzam bu'i gling pa rnams mi dge ba stobs chen bsags pa'i skyon dang lha dag lha min gyi bu mor blta dogs dang /	1405	zhes ba ni di ltar lha min ni rang bzhin gyis nga rgyal che ba khar lha dpal la sdang ba phrag dog dang dzam bu gling ba rnams mi dge ba stobs chen bsags ba skyon dang lha dag lha min gyi bu mor lta dogs dang 
BO_NK117_(she)001:14054	lha min rnams lha'i bdud rtsi la chags pa'i dbang gis dang dpag bsam ljon pa'i dpal dang longs spyod lhas dbang zhing rtsa ba lha min yul du yod pa don med do snyam nas s+t+wa res gcod par rtsom pa la rtsod pa 'byung ba yin zhing /	1405	lha min rnams lha bdud rtsi la chags ba dbang gis dang dpog bsam ljon ba dpal dang longs spyod lhas dbang zhing rtsa ba lha min yul du yod ba don med do snyam nas s+t+wa res gcod ba rtsom ba la rtsod ba byung ba yin zhing 
BO_NK117_(she)001:14055	de lta bu'i rtsod yul la thob shor gyi re dogs kyis dgra s+t+was rang snying tshal par bkas pa lta bu'i khong khro'i zug rngu bzod glags med pa byung nas slar lha'i dmag dpung gtum po'i g.yul ngor zhugs te mgo dang yan lag bcad gtubs bgyis pas lha	1405	de lta bu rtsod yul la thob chor gyi re dogs kyis dgra s+t+was rang snying tshal ba gas ba lta bu khong khro zug rngu bzod glags med ba byung nas slar lha dmag dpung thum po g.yul ngor jug te mgo dang yan lag gcod gtub bgyid ba lha 
BO_NK117_(she)001:14056	min mnar zhing sdug bsngal ba'o //	1405	min mnar zhing sdug sngal ba 
BO_NK117_(she)001:14057	de'i tshe lha rnams mgo chad pa ma gtogs mi 'chi zhing lha min ni mi bzhin gnad du phog tshad 'chi ba yin no //	1405	de tshe lha rnams mgo chad ba ma gtogs mi chi zhing lha min ni mi bzhin gnad du bogs tshad chi ba yin no 
BO_NK117_(she)001:14058	sgra gcan dud 'gro yin pas mig gis nyi zla'i bkrag mi bzod cing lag pas sgrib par bshad pa dang dus 'khor nas gdong mjug gis bsgrib par du me 'jug pa zhes dang gzhung la lar khas zos pa ol bar thon pa yang bshad do //	1405	sgra gcan dud gro yin ba mig gis nyi zla bkrag mi bzod cing lag ba sgrib ba chad ba dang dus khor nas gdong mjug gis sgrib ba du me jug ba zhes dang gzhung la lar khas zos ba ol ba thon ba yang chad do 
BO_NK117_(she)001:14059	de dus dge sdig gang byas kyang zla bar 'bum 'gyur dang / nyi mar bye ba'i 'gyur yod par gsungs so //	1405	de dus dge sdig gang byed kyang zla ba bum gyur dang nyi mar bye ba gyur yod ba gsungs so 
BO_NK117_(she)001:14060	sa g.yo ba yang byang chub sems dpa' sa nas sar 'phar ba'am /	1406	sa g.yo ba yang byang chub sems dpa sa nas sar phar ba 
