segmentnr	original	stemmed
BO_K10_D0181_H0182:122b-3	'di ltar thams cad mkhyen pa nyid yongs su ma spangs pa dang; sems can thams cad yongs su ma spangs pa'i phyir ro //	di ltar thams cad mkhyen ba nyid yongs su ma spong ba dang; sems can thams cad yongs su ma spong ba phyir ro 
BO_K10_D0181_H0182:122b-4	sh'a radva ti'i bu /	sha radva ti bu 
BO_K10_D0181_H0182:122b-5	de ltar na byang chub sems dpa' sems dpa' chen po thabs la mkhas pa ni /	de ltar na byang chub sems dpa sems dpa chen po thabs la mkhas ba ni 
BO_K10_D0181_H0182:122b-6	bsam gtan gyi pha rol tu phyin pa la gnas shing /	bsam gtan gyi pha rol tu phyin ba la gnas shing 
BO_K10_D0181_H0182:122b-7	yang dag pa'i mtha' yang mngon sum du mi byed la 'gog pa'i snyoms par 'jug par yang mi ltung ngo //	yang dag ba mtha yang mngon sum du mi byed la gog ba snyom ba jug ba yang mi ltung ngo 
BO_K10_D0181_H0182:122b-8	bcom ldan 'das kyis de skad ces bka' stsal nas /	joms ldan da kyis de skad ces bka stsal nas 
BO_K10_D0181_H0182:122b-9	tshe dang ldan pa sh'a radva ti'i bu dang / tshe dang ldan pa byams ma'i bu gang po dang / nyan thos chen po de dag dang / lha dang / mi dang / lha ma yin dang / dri zar bcas ba'i 'jig rten yi rangs te /	tshe dang ldan ba sha radva ti bu dang tshe dang ldan ba byams ma bu gang po dang nyan thos chen po de dag dang lha dang mi dang lha ma yin dang dri zar cha ba jig rten yi rangs te 
BO_K10_D0181_H0182:122b-10	bcom ldan 'das kyis gsungs pa la mngon par bstod do //	joms ldan da kyis gsungs ba la mngon ba bstod do 
BO_K10_D0181_H0182:122b-11	bsam gtan gyi pha rol tu phyin pa las /	bsam gtan gyi pha rol tu phyin ba las 
BO_K10_D0181_H0182:122b-12	le'u bzhi pa ste rdzogs so //	leu bzhi ba ste rdzogs so 
BO_K10_D0181_H0182:122b-13	'phags pa pha rol tu phyin pa lnga bstan pa zhes bya ba theg pa chen po'i mdo rdzogs so ////	phag ba pha rol tu phyin ba lnga ston ba zhes byed ba theg ba chen po mdo rdzogs so 
BO_K10_D0181_H0182:122b-14	rgya gar gyi mkhan po ji na mi tra dang / zhus chen gyi lotstsha ba bande ye shes sde la sogs pas bsgyur cing zhus te gtan la phab pa'o //	rgya gar gyi mkhan po ji na mi tra dang zhus chen gyi lotstsha ba bande ye shes sde la sogs ba sgyur cing zhus te gtan la bebs ba 
