segmentnr	original	folio	stemmed
BO_TZ39_TI-036:0	gter srung zhing skyong chen po'i bskang ba phrin las myur 'grub ces bya ba bzhugs so //	0	gter srung zhing skyong chen po skong ba phrin las myur grub ces byed ba bzhugs so 
BO_TZ39_TI-036:1	hu~m/ ma lus bdud sder khros pa drag po'i sku	0	ma lus bdud sder khro ba drag po sku 
BO_TZ39_TI-036:2	/'jigs byed mi bzad zhing skyong seng gdong can //	0	byed mi bzad zhing skyong seng gdong can 
BO_TZ39_TI-036:3	lcam dral 'khor bcas thugs kyi mkha' dbyings khyon //	0	lcam dral khor cha thugs kyi mkha dbyings khyon 
BO_TZ39_TI-036:4	kun bzang mchod pa'i sprin gyis skong gyur cig	0	kun bzang mchod ba sprin gyis skong gyur cig 
BO_TZ39_TI-036:5	/dgra bgegs dbang po'i me tog gsur chen spos //	0	bgegs dbang po me tog gsur chen spros 
BO_TZ39_TI-036:6	zhun chen mar me mkhris pa'i dri chab klung //	0	zhun chen mar me mkhris ba dri chab klung 
BO_TZ39_TI-036:7	sna tshhogs sha sna'i zhal zas rnga chen sogs //	0	sna tshhogs sha sna zhal zas rnga chen sogs 
BO_TZ39_TI-036:8	snyan brjid rol mo'i sgra yis skong gyur cig	0	snyan brjid rol mo sgra yis skong gyur cig 
BO_TZ39_TI-036:9	/'chi med bdud rtshi dmar chen rak+ta'i mtshho //	0	med bdud rtshi dmar chen rak+ta mtshho 
BO_TZ39_TI-036:10	sha rus bza' bca'i gtor ma ri bor brtshigs //	1	sha rus bza bca thor ma ri bor brtshigs 
BO_TZ39_TI-036:11	sna tshhogs 'dod yon mchod pa'i sprin phung 'khrigs //	1	sna tshhogs dod yon mchod ba sprin phung khrig 
BO_TZ39_TI-036:12	bzhed rgu'i char chen 'beb pas skong gyur cig	1	bzhed rgu char chen beb ba skong gyur cig 
BO_TZ39_TI-036:13	/rlung ltar myur mgyogs rta nag sga srab can //	1	ltar myur mgyog rta nag sga srab can 
BO_TZ39_TI-036:14	'brong g.yag spu zhol mche brjid rwa rnon ldan /	1	brong g.yag spu zhol mche brjid rwa rnon ldan 
BO_TZ39_TI-036:15	khyi nag gtum 'jigs mche sder rno ngar 'bar //	1	khyi nag thum jigs mche sder rno ngar bar 
BO_TZ39_TI-036:16	lug nag rgyan ldan rnams kyis skong gyur cig	1	lug nag rgyan ldan rnams kyis skong gyur cig 
BO_TZ39_TI-036:17	/sku gzugs gleg bam dar nag ru mtshhon dang // dur khrod rgyan chas brjid pa'i ber nag gos //	1	gzugs gleg bam dar nag ru mtshhon dang dur khrod rgyan cha brjid ba ber nag gos 
BO_TZ39_TI-036:18	sra brtan go cha rno ngar ldan pa'i mtshhon //	1	sra brtan go cha rno ngar ldan ba mtshhon 
BO_TZ39_TI-036:19	rnam mang dam rdzas tshhogs kyis skong gyur cig	1	rnam mang dam rdzas tshhogs kyis skong gyur cig 
BO_TZ39_TI-036:20	/dom nag tshit+tar srog 'khor sa bon bltems //	2	nag tshit+tar srog khor sa bon bltems 
BO_TZ39_TI-036:21	phyi nang gsang ba'i dam tshhig mthun pa'i rdzas //	2	phyi nang gsang ba dam tshhig mthun ba rdzas 
BO_TZ39_TI-036:22	ma tshhang med kun ting 'dzin sngags rgya yis //	2	ma tshhang med kun ting dzin sngags rgya yis 
BO_TZ39_TI-036:23	bzhed pa ji bzhin spel bas skong gyur cig	2	bzhed ba ji bzhin spel ba skong gyur cig 
BO_TZ39_TI-036:24	/mdor na so so'i thugs dang gang 'tshham pa'i //	2	na so so thugs dang gang tshham ba 
BO_TZ39_TI-036:25	phyi nang gsang ba'i mchod pa'i tshhogs rnams kyis //	2	phyi nang gsang ba mchod ba tshhogs rnams kyis 
BO_TZ39_TI-036:26	dam can zhing skyong yab yum las mkhan sogs //	2	dam can zhing skyong yab yum las mkhan sogs 
BO_TZ39_TI-036:27	'khor dang bcas pa'i thugs dam skong gyur cig	2	khor dang cha ba thugs dam skong gyur cig 
BO_TZ39_TI-036:28	/dgyes par dgongs nas dam tshhig rjes dgongs te //	2	ba dgongs nas dam tshhig rjes dgongs te 
BO_TZ39_TI-036:29	zhi rgyas dbang drag phrin las rnam bzhi sogs //	2	zhi rgya dbang drag phrin las rnam bzhi sogs 
BO_TZ39_TI-036:30	ji ltar bzhed pa'i dngos grub ma lus pa //	3	ji ltar bzhed ba dngos grub ma lus ba 
BO_TZ39_TI-036:31	thogs pa med par myur du 'grub par mdzod //	3	thogs ba med ba myur du grub ba mdzod 
BO_TZ39_TI-036:32	ces gter srung zhing skyong chen po'i bskang ba 'di yang sngags 'chang phrin las dbang drag bdud 'joms kyis bskul ngor 'gyur med rdo rjes smras pa'o ///	3	ces gter srung zhing skyong chen po skong ba di yang sngags chang phrin las dbang drag bdud joms kyis skul ngor gyur med rdo rjes smras ba 
