segmentnr	original	folio	stemmed
BO_TZ58_SI-025:0	dga' rab rdo rje'i snying tig las /	0	dga rab rdo rje snying tig las 
BO_TZ58_SI-025:1	phyi yi dam zhi ba rdor sems sangs rgyas mnyam sbyor gyi skor la dbang /	0	phyi yi dam zhi ba rdar sems sangs rgya mnyam sbyor gyi skor la dbang 
BO_TZ58_SI-025:2	khrid / lung gsum /	0	khrid lung gsum 
BO_TZ58_SI-025:3	dang po ni /	0	dang po ni 
BO_TZ58_SI-025:4	gzhung rtsha ba ltar sbyor ba sdig sgrib dag byed kyi khrus sngon du 'gro ba'i dbang bzhi yongs rdzogs dang / ril sgrub kyi gsham nas 'byung ba ltar myong grol rdzas kyi dbang bskur bcas /	0	gzhung rtsha ba ltar sbyor ba sdig sgrib dag byed kyi khru sngon du gro ba dbang bzhi yongs rdzogs dang ril sgrub kyi gsham nas byung ba ltar myong grol rdzas kyi dbang skur cha 
BO_TZ58_SI-025:5	gnyis pa khrid ni /	0	gnyis ba khrid ni 
BO_TZ58_SI-025:6	gter gzhung rtsha ba dang / nyams len snying po bde chen thig le'i steng nas thun dang khrid kyi sngon 'gro /	0	gter gzhung rtsha ba dang nyams len snying po bde chen thig le steng nas thun dang khrid kyi sngon gro 
BO_TZ58_SI-025:7	gzhi bskyed rim /	0	gzhi skyed rim 
BO_TZ58_SI-025:8	lam thabs / 'bras bu grol ba'i rim pa /	0	lam thabs bras bu grol ba rim ba 
BO_TZ58_SI-025:9	rjes kyi rnal 'byor bcas /	0	rjes kyi rnal byor cha 
BO_TZ58_SI-025:10	gsum pa lung ni /	1	gsum ba lung ni 
BO_TZ58_SI-025:11	yi dam zhi ba'i sgrub pa gter gzhung rtsha ba la nang gses su sgrub thabs /	1	yi dam zhi ba sgrub ba gter gzhung rtsha ba la nang gses su sgrub thabs 
BO_TZ58_SI-025:12	man ngag /dbang chog	1	man ngag chog 
BO_TZ58_SI-025:13	/bshags skong / myong grol gyi rdzas sbyor bcas /	1	skong myong grol gyi rdzas sbyor cha 
BO_TZ58_SI-025:14	chog sgrig la brgyud 'debs bde chen sprin phung /	1	chog sgrig la brgyud debs bde chen sprin phung 
BO_TZ58_SI-025:15	las byang bde chen myur lam /	1	las byang bde chen myur lam 
BO_TZ58_SI-025:16	bskyed rdzogs snying po bde chen thig le rnams so //	1	skyed rdzogs snying po bde chen thig le rnams so 
