segmentnr	original	folio	stemmed
BO_T02_D3245c:12a-0	@12a # // rgya gar skad du /	12a	rgya gar skad du 
BO_T02_D3245c:12a-1	a'arya dz'am gu l'i s'a dha nam /	12a	aarya dz gu l sa dha nam 
BO_T02_D3245c:12a-2	bod skad du /	12a	bod skad du 
BO_T02_D3245c:12a-3	'phags ma dug sel ma'i sgrub thabs /	12a	phag ma dug sel ma sgrub thabs 
BO_T02_D3245c:12a-4	sngar bshad pa'i cho ga'i rim pas stong pa nyid bsgoms pa'i rjes thogs la /	12a	sngar chad ba cho ga rim ba stong ba nyid sgom ba rjes thogs la 
BO_T02_D3245c:12a-5	padma dmar po dang zla ba la yi ge dz'am ser po yongs su gyur pas 'phags ma dug sel ma ser mo zhal gsum phyag drug mar skad cig gis rdzogs par bya ste /	12a	padma dmar po dang zla ba la yi ge dz ser po yongs su gyur ba phag ma dug sel ma ser mo zhal gsum phyag drug mar skad cig gis rdzogs ba byed ste 
BO_T02_D3245c:12a-6	g-yas pa dang cig shos kyi zhal ni mthing nag dang dkar po //	12a	g-yas ba dang cig shos kyi zhal ni mthing nag dang dkar po 
BO_T02_D3245c:12a-7	ral gri dang rdo rje dang mda' ni g-yas pa'i phyag gsum na'o //	12a	ral gri dang rdo rje dang mda ni g-yas ba phyag gsum na 
BO_T02_D3245c:12a-8	sdigs mdzub dang bcas pa'i zhags pa dang / dug gi me tog dang gzhu ni g-yon gyi gsum na'o //	12a	sdigs mdzub dang cha ba zhags ba dang dug gi me tog dang gzhu ni g-yon gyi gsum na 
BO_T02_D3245c:12a-9	gdengs ka rgyas pa'i dkyil 'khor dbus la gnas pa /	12a	gdeng ka rgya ba dkyil khor dbus la gnas ba 
BO_T02_D3245c:12a-10	sbrul dang lha rdzas kyi na bza' dang / rgyan rnams kyis brgyan pa /	12a	sbrul dang lha rdzas kyi na bza dang rgyan rnams kyis rgyan ba 
BO_T02_D3245c:12a-11	gzhon nu ma'i mtshan rnams kyis mchog tu 'bar ba /	12a	gzhon nu ma mtshan rnams kyis mchog tu bar ba 
BO_T02_D3245c:12a-12	dbu la mi bskyod pa bzhugs par bsgoms la sngags bzla bar bya ste /	12a	dbu la mi skyod ba bzhugs ba sgom la sngags bzla ba byed ste 
BO_T02_D3245c:12a-13	aom dz'am gu l'i sarba bi sha pra sha ma ni phu sv'a h'a /	12a	aom dz gu l sarba bi sha pra sha ma ni phu sva ha 
BO_T02_D3245c:12a-14	'phags ma dug sel ma'i sgrub thabs so /	12a	phag ma dug sel ma sgrub thabs so 
BO_T02_D3245c:12a-15	// / byang chub sems dpa'i zhal snga nas dge slong tshul khrims rgyal mtshan gyis bsgyur ba'o//	12a	byang chub sems dpa zhal snga nas dge slong tshul khrims rgyal mtshan gyis sgyur 
