segmentnr	original	folio	stemmed
BO_TZ32_KHI-048-2:0	srung zlog bsad dmigs zur bkod ni /	0	srung zlog bsad dmigs zur bkod ni 
BO_TZ32_KHI-048-2:1	'jam mgon gsung snyan brgyud gshin rje'i gtor zlog las /	0	jam mgon gsung snyan brgyud gshin rje thor zlog las 
BO_TZ32_KHI-048-2:2	srung ba'i dmigs bzlas ni /	0	srung ba dmigs bzlas ni 
BO_TZ32_KHI-048-2:3	pu ri dkar po'i klong sgrom du :	0	pu ri dkar po klong sgrom du 
BO_TZ32_KHI-048-2:4	rang nyid mngon rdzogs khrag 'thung gsal //	0	rang nyid mngon rdzogs khrag thung gsal 
BO_TZ32_KHI-048-2:5	ye shes sems dpa'i thugs srog tu //	0	ye shes sems dpa thugs srog tu 
BO_TZ32_KHI-048-2:6	bsrung bya dwangs ma'i thig ler tshhud //	0	bsrung byed dwangs ma thig ler tshhud 
BO_TZ32_KHI-048-2:7	mtha' skor sngags phreng spro bsdu yis //	0	mtha skor sngags phreng spro sdud yis 
BO_TZ32_KHI-048-2:8	'khor 'das brtan g.yo'i byin nus bsdus //	0	khor da brtan g.yo byin nus sdud 
BO_TZ32_KHI-048-2:9	phyi rol phyag mtshhan 'khor lo drug	0	phyi rol phyag mtshhan khor lo drug 
BO_TZ32_KHI-048-2:10	/me phung 'bar bas bar med gtams //	1	phung bar ba ba med gtams 
BO_TZ32_KHI-048-2:11	mi phyed rdo rje'i rang bzhin gyur :	1	mi phyed rdo rje rang bzhin gyur 
BO_TZ32_KHI-048-2:12	om gu h+ya dz+nya na shri he ru ka gu h+ya dz+nya na kro d+hi shwa ri satwam:	1	om gu h+ya dz+nya na shri he ru ka gu h+ya dz+nya na kro d+hi shwa ri satwam: 
BO_TZ32_KHI-048-2:13	ma ma yo gi ni ru lu ru lu hu~m b+h+yo hu~m:	1	ma ma yo gi ni ru lu ru lu hu~m b+h+yo hu~m: 
BO_TZ32_KHI-048-2:14	badzra ka wa tshi dz+nya na tshakra rak+sha rak+sha b+h+ru~m:	1	badzra ka wa tshi dz+nya na tshakra rak+sha rak+sha b+h+ru~m: 
BO_TZ32_KHI-048-2:15	zhes btags pa ci nus bzla'o //	1	zhes dogs ba ci nus bzla 
BO_TZ32_KHI-048-2:16	! //dil mkhyen gsung snyan brgyud yang phur rgyun khyer las /	1	mkhyen gsung snyan brgyud yang phur rgyun khyer las 
BO_TZ32_KHI-048-2:17	zlog pa'i dmigs bzlas ni /	1	zlog ba dmigs bzlas ni 
BO_TZ32_KHI-048-2:18	dpal chen lha tshhogs 'khor dang bcas :	1	dpal chen lha tshhogs khor dang cha 
BO_TZ32_KHI-048-2:19	khros 'khrugs rngams pa'i gzi byin skyed :	1	khro khrugs rngams ba gzi byin skyed 
BO_TZ32_KHI-048-2:20	phyi rol zhal gzigs sngags kyi sgra :	2	phyi rol zhal gzigs sngags kyi sgra 
BO_TZ32_KHI-048-2:21	'brug stong lta bur sgrog pa yi :	2	brug stong lta bur sgrog ba yi 
BO_TZ32_KHI-048-2:22	sku dang zhal las dmod pa'i mtshhon :	2	sku dang zhal las dmod ba mtshhon 
BO_TZ32_KHI-048-2:23	nad mtshhon dug rlangs pho nya'i tshhogs :	2	nad mtshhon dug rlangs pho nya tshhogs 
BO_TZ32_KHI-048-2:24	skar ltar 'khrugs shing ser ltar 'bab :	2	skar ltar khrugs shing ser ltar bab 
BO_TZ32_KHI-048-2:25	nag phyogs 'byung po sder bcas dang : phas rgol rig sngags dmod pa'i dbal :	2	nag phyogs byung po sder cha dang phas rgol rig sngags dmod ba dbal 
BO_TZ32_KHI-048-2:26	mi mthun 'bras bu than ltas ngan :	2	mi mthun bras bu than ltas ngan 
BO_TZ32_KHI-048-2:27	thams cad rang dbang med par zlog :	2	thams cad rang dbang med ba zlog 
BO_TZ32_KHI-048-2:28	dgra dang bgegs kyi steng du bab :	2	dgra dang bgegs kyi steng du bab 
BO_TZ32_KHI-048-2:29	rtshwa sbur me lces bsregs pa bzhin :	2	rtshwa sbur me lces bsregs ba bzhin 
BO_TZ32_KHI-048-2:30	rjes shul med par brlags par bsam :	3	rjes shul med ba brlags ba bsam 
BO_TZ32_KHI-048-2:31	zhes pa'i dmigs pa sbyar te /	3	zhes ba dmigs ba sbyor te 
BO_TZ32_KHI-048-2:32	om gu h+ya dz+nya na shri he ru ka gu h+ya dz+nya na kro d+hi shwa ri satwam:	3	om gu h+ya dz+nya na shri he ru ka gu h+ya dz+nya na kro d+hi shwa ri satwam: 
BO_TZ32_KHI-048-2:33	ma ma yo gi ni ru lu ru lu hu~m b+h+yo hu~m:	3	ma ma yo gi ni ru lu ru lu hu~m b+h+yo hu~m: 
BO_TZ32_KHI-048-2:34	zhes rtsha sngags mthar /	3	zhes rtsha sngags mthar 
BO_TZ32_KHI-048-2:35	sarba sa ma ya b+h+yo b+h+yo zlog zlog :	3	sarba sa ma ya b+h+yo b+h+yo zlog zlog 
BO_TZ32_KHI-048-2:36	'jam mgon gsung las /   cung zad spro na /	3	jam mgon gsung las cung zad spro na 
