segmentnr	original	folio	stemmed
BO_TZ41_DI-003:0	de'i steng du las bzhi'i bro brdung ba ni /	0	de steng du las bzhi bro rdung ba ni 
BO_TZ41_DI-003:1	thams cad kyi lag g.yas steng dang g.yon 'og tu byas la /	0	thams cad kyi lag g.yas steng dang g.yon g tu byed la 
BO_TZ41_DI-003:2	sum+b+ha ni'i sngags zlo bzhin pas mdzub mo rnams lu gu rgyud du sbrel nas bro ra zlum po byas la /	0	sum+b+ha ni sngags zlo bzhin ba mdzub mo rnams lu gu brgyud du sbrel nas bro ra zlum po byed la 
BO_TZ41_DI-003:3	hu~m: sangs rgyas kun gyi sku gsung thugs :	0	hu~m: sangs rgya kun gyi sku gsung thugs 
BO_TZ41_DI-003:4	gti mug bde gshegs 'khor bcas rnams :	0	gti mug bde gshegs khor cha rnams 
BO_TZ41_DI-003:5	de bzhin rigs mchog ma lus kyi :	0	de bzhin rigs mchog ma lus kyi 
BO_TZ41_DI-003:6	'jig rten khams ni rab 'byams na :	0	jig rten khams ni rab byam na 
BO_TZ41_DI-003:7	shin tu rmongs pa'i sems can rnams :	0	shin tu rmongs ba sems can rnams 
BO_TZ41_DI-003:8	zhi ba thugs rje chen po yis :	0	zhi ba thugs rje chen po yis 
BO_TZ41_DI-003:9	zhi bar ma gyur gang yang med :	0	zhi ba ma gyur gang yang med 
BO_TZ41_DI-003:10	zhi mdzad lha la phyag 'tshhal bstod :	1	zhi mdzad lha la phyag tshhal bstod 
BO_TZ41_DI-003:11	sum+b+ha ni sogs dang / shan+tim ku ru swa ha:	1	sum+b+ha ni sogs dang shan+tim ku ru swa ha: 
BO_TZ41_DI-003:12	zhes rgya bkrol /	1	zhes rgya grol 
BO_TZ41_DI-003:13	yang hu~m bzhi pa'i sngags dang bcas gung mo rnams sbrel nas bro ra gru bzhi byas te /	1	yang hu~m bzhi ba sngags dang cha gung mo rnams sbrel nas bro ra gru bzhi byed te 
BO_TZ41_DI-003:14	hu~m: sangs rgyas kun gyi sku gsung thugs :	1	hu~m: sangs rgya kun gyi sku gsung thugs 
BO_TZ41_DI-003:15	nga rgyal bde gshegs 'khor bcas rnams :	1	nga rgyal bde gshegs khor cha rnams 
BO_TZ41_DI-003:16	rin chen rigs mchog ma lus kyi :	1	rin chen rigs mchog ma lus kyi 
BO_TZ41_DI-003:17	'jig rten khams ni rab 'byams na :	1	jig rten khams ni rab byam na 
BO_TZ41_DI-003:18	shin tu dregs pa'i sems can kun :	1	shin tu dregs ba sems can kun 
BO_TZ41_DI-003:19	tshhe dbang dngos grub rgyas mdzad pas :	1	tshhe dbang dngos grub rgya mdzad ba 
BO_TZ41_DI-003:20	rgyas par ma gyur gang yang med :	2	rgya ba ma gyur gang yang med 
BO_TZ41_DI-003:21	rgyas mdzad lha la phyag 'tshhal bstod :	2	rgya mdzad lha la phyag tshhal bstod 
BO_TZ41_DI-003:22	sum+b+ha ni sogs dang / push+tim ku ru swa ha:	2	sum+b+ha ni sogs dang push+tim ku ru swa ha: 
BO_TZ41_DI-003:23	zhes rgya bkrol /	2	zhes rgya grol 
BO_TZ41_DI-003:24	yang hu~m bzhi pa dang srin lag sbrel ba'i bro ra zla gam byas la /	2	yang hu~m bzhi ba dang srin lag sbrel ba bro ra zla gam byed la 
BO_TZ41_DI-003:25	hu~m: sangs rgyas kun gyi sku gsung thugs :	2	hu~m: sangs rgya kun gyi sku gsung thugs 
BO_TZ41_DI-003:26	'dod chags bde gshegs 'khor bcas rnams :	2	dod chags bde gshegs khor cha rnams 
BO_TZ41_DI-003:27	pad+ma rigs mchog ma lus kyi :	2	pad+ma rigs mchog ma lus kyi 
BO_TZ41_DI-003:28	'jig rten khams ni rab 'byams na :	2	jig rten khams ni rab byam na 
BO_TZ41_DI-003:29	shin tu chags pa'i sems can rnams :	2	shin tu chags ba sems can rnams 
BO_TZ41_DI-003:30	yud tsham gyis ni sdud mdzad pas :	3	yud tsham gyis ni sdud mdzad ba 
BO_TZ41_DI-003:31	dbang du ma gyur gang yang med :	3	dbang du ma gyur gang yang med 
BO_TZ41_DI-003:32	dbang mdzad lha la phyag 'tshhal bstod :	3	dbang mdzad lha la phyag tshhal bstod 
BO_TZ41_DI-003:33	sum+b+ha ni sogs dang / ba sham ku ru swa ha/	3	sum+b+ha ni sogs dang ba sham ku ru swa 
BO_TZ41_DI-003:34	zhes rgya bkrol /	3	zhes rgya grol 
