segmentnr	original	folio	stemmed
BO_TZ56_LI-006:0	lce btshun chen po'i bi ma la'i zab tig gi brgyud pa'i gsol 'debs bzhugs so //	0	lce btshun chen po bi ma la zab tig gi brgyud ba gsol debs bzhugs so 
BO_TZ56_LI-006:1	srid zhi'i khyab bdag kun bzang gdod ma'i mgon //	0	srid zhi khyab bdag kun bzang gdod ma mgon 
BO_TZ56_LI-006:2	rang byung rig pa skur smin rdo rje sems //	0	rang byung rig ba skur smin rdo rje sems 
BO_TZ56_LI-006:3	rtshol med theg mchog ston pa dga' rab la //	0	rtshol med theg mchog ston ba dga rab la 
BO_TZ56_LI-006:4	gsol ba 'debs so dgongs pas byin gyis rlobs //	0	gsol ba debs so dgongs ba byin gyis rlobs 
BO_TZ56_LI-006:5	a ti'i mdzod 'dzin 'jam dpal bshes gnyen zhabs //	0	a ti mdzod dzin jam dpal bshes gnyen zhabs 
BO_TZ56_LI-006:6	rig pa rtshal gyi dbang thob shri sim ha //	0	rig ba rtshal gyi dbang thob shri sim ha 
BO_TZ56_LI-006:7	'pho chen rdo rje'i skur bzhengs bi ma lar //	0	pho chen rdo rje skur bzhengs bi ma lar 
BO_TZ56_LI-006:8	gsol ba 'debs so dgongs pas byin gyis rlobs //	0	gsol ba debs so dgongs ba byin gyis rlobs 
BO_TZ56_LI-006:9	gang des rjes bzung mi slob lam mthar phyin //	0	gang des rjes bzung mi slob lam mthar phyin 
BO_TZ56_LI-006:10	'od gsal sku brnyes lce btshun seng ge dbang //	1	d gsal sku brnyes lce btshun seng ge dbang 
BO_TZ56_LI-006:11	gsang 'dzin mkha' 'gro dpal gyi blo gros mar //	1	gsang dzin mkha gro dpal gyi blo gros mar 
BO_TZ56_LI-006:12	gsol ba 'debs so dgongs pas byin gyis rlobs //	1	gsol ba debs so dgongs ba byin gyis rlobs 
BO_TZ56_LI-006:13	bi ma yab sras ye shes sgyu ma'i gar /	1	bi ma yab sras ye shes sgyu ma gar 
BO_TZ56_LI-006:14	khyab bdag 'od gsal sprul pa'i rdo rje'i zhabs //	1	khyab bdag d gsal sprul ba rdo rje zhabs 
BO_TZ56_LI-006:15	rab 'byams rtsha gsum rgyal ba'i dkyil 'khor la //	1	rab byam rtsha gsum rgyal ba dkyil khor la 
BO_TZ56_LI-006:16	gsol ba 'debs so dgongs pas byin gyis rlobs //	1	gsol ba debs so dgongs ba byin gyis rlobs 
BO_TZ56_LI-006:17	rim pa dbang gis smin grol cig car rdzogs //	1	rim ba dbang gis smin grol cig car rdzogs 
BO_TZ56_LI-006:18	sems sbyong nyams len srid zhi'i 'ching las grol //	1	sems sbyong nyams len srid zhi ching las grol 
BO_TZ56_LI-006:19	sgrib dag tshhogs rdzogs mos gus tshhad du phyin //	1	sgrib dag tshhogs rdzogs mos gus tshhad du phyin 
BO_TZ56_LI-006:20	bla ma'i byin rlabs rgyud la 'jug par shog	2	bla ma byin rlabs brgyud la jug ba shog 
BO_TZ56_LI-006:21	/sgo gsum 'khrul pa'i gzhi rtsha drungs nas chod //	2	gsum khrul ba gzhi rtsha drungs nas chod 
BO_TZ56_LI-006:22	ka dag rang snang ris med mngon du gyur //	2	ka dag rang snang ris med mngon du gyur 
BO_TZ56_LI-006:23	lhun grub snang bzhi zad sar 'khyol nas kyang //	2	lhun grub snang bzhi zad sar khyol nas kyang 
BO_TZ56_LI-006:24	gzhon nu bum sku'i dbyings su byang chub shog	2	gzhon nu bum sku dbyings su byang chub shog 
BO_TZ56_LI-006:25	/zag pa rang zad 'byung ba rang sar dengs :	2	ba rang zad byung ba rang sar dengs 
BO_TZ56_LI-006:26	dran pa rang grol zang thal 'od kyi lus :	2	dran ba rang grol zang thal d kyi lus 
BO_TZ56_LI-006:27	seng ge dbang phyug nyid dang mnyam gyur nas :	2	seng ge dbang phyug nyid dang mnyam gyur nas 
BO_TZ56_LI-006:28	grol ba rnam bzhis 'khor ba dong sprug shog	2	grol ba rnam bzhis khor ba dong sprug shog 
BO_TZ56_LI-006:29	/ces pa'ang blo gros mtha' yas kyis dben pa'i gnas su sbyar pa dge legs 'phel ///	2	ba blo gros mtha yas kyis dben ba gnas su sbyor ba dge legs phel 
