segmentnr	original	stemmed
BO_K10_D0354_H0362:314a-0	@314a *// bod skad du /	bod skad du 
BO_K10_D0354_H0362:314a-1	'phags pa legs nyes kyi rgyu dang / 'bras bu bstan pa zhes bya ba theg po chen po'i mdo /	phag ba legs nyes kyi rgyu dang bras bu ston ba zhes byed ba theg po chen po mdo 
BO_K10_D0354_H0362:314a-2	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0354_H0362:314a-3	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K10_D0354_H0362:314a-4	bcom ldan 'das rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga' ra ba na bzhugs te /	joms ldan da rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga ra ba na bzhugs te 
BO_K10_D0354_H0362:314a-5	de'i tshe bcom ldan 'das byang chub sems dpa' tshad med pa dang / lha dang / mi'i 'khor mang pos yongs su bskor cing /	de tshe joms ldan da byang chub sems dpa tshad med ba dang lha dang mi khor mang pos yongs su skor cing 
BO_K10_D0354_H0362:314a-6	sems rtse gcig tu chos nyan pa dag la chos ston par mdzad do //	sems rtse gcig tu chos nyan ba dag la chos ston ba mdzad do 
BO_K10_D0354_H0362:314a-7	de nas tshe dang ldan pa kun dga' bos sems can rnams kyi ched du /	de nas tshe dang ldan ba kun dga bod sems can rnams kyi ched du 
BO_K10_D0354_H0362:314a-8	bcom ldan 'das la 'di skad ces gsol to //	joms ldan da la di skad ces gsol to 
BO_K10_D0354_H0362:314a-9	bcom ldan 'das /	joms ldan da 
BO_K10_D0354_H0362:314a-10	da ltar 'jig rten na rnam pa gcig tu mir skyes par mtshungs pa la /	da ltar jig rten na rnam ba gcig tu mir skye ba mtshungs ba la 
BO_K10_D0354_H0362:314a-11	kha cig ni sdug cing kha cig ni byad bzhin mi sdug pa dang / kha cig ni dpa' zhing /	kha cig ni sdug cing kha cig ni byad bzhin mi sdug ba dang kha cig ni dpa zhing 
BO_K10_D0354_H0362:314a-12	kha cig ni zhan pa dang / kha cig ni dbul zhing /	kha cig ni zhan ba dang kha cig ni bul zhing 
BO_K10_D0354_H0362:314a-13	kha cig ni phyug pa dang / kha cig ni sdug bsngal zhing /	kha cig ni phyug ba dang kha cig ni sdug sngal zhing 
BO_K10_D0354_H0362:314a-14	kha cig ni bde ba dang ldan pa dang / kha cig ni ya rabs su gyur cing /	kha cig ni bde ba dang ldan ba dang kha cig ni ya rabs su gyur cing 
BO_K10_D0354_H0362:314a-15	kha cig ni ma rabs su gyur te /	kha cig ni ma rabs su gyur te 
BO_K10_D0354_H0362:314a-16	sgra dbyangs mi mtshungs shing skad tha dad par gyur pa dang / kha cig ni lo brgyar lon kyang 'chi bar mi 'gyur la /	sgra dbyangs mi mtshungs shing skad tha dad ba gyur ba dang kha cig ni lo brgyar lon kyang chi ba mi gyur la 
