segmentnr	original	folio	stemmed
BO_NK056_(li)001:6000	gzhan gyis thub pa med pa'i sku dpal khrag 'thung 'grub ces so //	600	gzhan gyis thub ba med ba sku dpal khrag thung grub ces so 
BO_NK056_(li)001:6001	yang le'u bcu gcig pa las /	600	yang leu chu gcig ba las 
BO_NK056_(li)001:6002	phyi nang gsang ba'i bza' ba dang / btung ba'i bye brag thams cad h'u du shes pa'am /	600	phyi nang gsang ba bza ba dang thung ba bye brag thams cad hu du shes ba 
BO_NK056_(li)001:6003	de nyid lha dang lha mo'i phyag rgya shes par byas nas /	600	de nyid lha dang lha mo phyag rgya shes ba byed nas 
BO_NK056_(li)001:6004	'phags pa la dbul ba dang / bdag nyid kyis longs spyod pas cir 'gyur zhe na /	600	phag ba la bul ba dang bdag nyid kyis longs spyod ba cir gyur zhe na 
BO_NK056_(li)001:6005	yid bzhin sku dang bdud rtsir 'grub //	600	yid bzhin sku dang bdud rtsir grub 
BO_NK056_(li)001:6006	ces bya ba gsungs te /	600	ces byed ba gsungs te 
BO_NK056_(li)001:6007	yid bzhin gyi nor bu rin po che lta bu'i sku dang ye shes kyi bdud rtsi ra sa ya nar 'grub ces bya'o //	600	yid bzhin gyi nor bu rin po che lta bu sku dang ye shes kyi bdud rtsi ra sa ya nar grub ces byed 
BO_NK056_(li)001:6008	yang le'u bcu gcig pa las /	600	yang leu chu gcig ba las 
BO_NK056_(li)001:6009	+aa li k+aa li thabs dang shes rab kyi sgra ste /	600	+aa li k+aa li thabs dang shes rab kyi sgra ste 
BO_NK056_(li)001:6010	ci'i phyir zhe na /	601	ci phyir zhe na 
BO_NK056_(li)001:6011	mkha' 'gro ma'i tan+t+ra las kyang /	601	mkha gro ma tan+t+ra las kyang 
BO_NK056_(li)001:6012	+aa li zhes bya bud+d+ha ste /	601	+aa li zhes byed bud+d+ha ste 
BO_NK056_(li)001:6013	k+aa li de bzhin gshegs pa'o //	601	k+aa li de bzhin gshegs ba 
BO_NK056_(li)001:6014	zhes bya ba gsungs te /	601	zhes byed ba gsungs te 
BO_NK056_(li)001:6015	thabs dang shes rab rnam par dag pa'i ngo bo nyid //	601	thabs dang shes rab rnam ba dag ba ngo bo nyid 
BO_NK056_(li)001:6016	thams cad thams cad 'grub par 'gyur //	601	thams cad thams cad grub ba gyur 
BO_NK056_(li)001:6017	zhes bya ba gsungs te /	601	zhes byed ba gsungs te 
BO_NK056_(li)001:6018	thams cad kyi thams cad 'khor ba dang mya ngan las 'das pa'i chos thams cad la dbang sgyur pa'i ye shes dang / mi gnas pa'i mya ngan las 'das pa'i go 'phang thob par 'gyur ro zhes bya'o //	601	thams cad kyi thams cad khor ba dang mya ngan las da ba chos thams cad la dbang sgyur ba ye shes dang mi gnas ba mya ngan las da ba go phen thob ba gyur ro zhes byed 
BO_NK056_(li)001:6019	de ni de ltar spyod pa'i rnal 'byor pa de'i khyad par ni ci lta bu zhes bya /	601	de ni de ltar spyod ba rnal byor ba de khyad ba ni ci lta bu zhes byed 
BO_NK056_(li)001:6020	mtshan ni ji skad gdags /	602	mtshan ni ji skad dogs 
BO_NK056_(li)001:6021	'bras bu ji ltar 'gyur zhe na /	602	bras bu ji ltar gyur zhe na 
BO_NK056_(li)001:6022	shes 'jug mtshan nyid 'byor pa'i gzungs //	602	shes jug mtshan nyid byor ba gzungs 
BO_NK056_(li)001:6023	'bras bu smin byed rgyu dang rkyen //	602	bras bu smin byed rgyu dang rkyen 
BO_NK056_(li)001:6024	nus mthu can du gang 'gyur ba //	602	nus mthu can du gang gyur ba 
BO_NK056_(li)001:6025	rig 'dzin rgyal ba'i zhing du grags //	602	rig dzin rgyal ba zhing du grags 
BO_NK056_(li)001:6026	zhes gsungs te /	602	zhes gsungs te 
BO_NK056_(li)001:6027	de la shes pa ni 'bras bu /	602	de la shes ba ni bras bu 
BO_NK056_(li)001:6028	'jug pa ni rgyu'o //	602	jug ba ni rgyu 
BO_NK056_(li)001:6029	ci'i phyir zhe na /	602	ci phyir zhe na 
BO_NK056_(li)001:6030	'phags pa'i nyan thos kyis kyang /	603	phag ba nyan thos kyis kyang 
BO_NK056_(li)001:6031	dang po 'khor ba'i 'bras bu sdug bsngal bden pa'i sgo nas rtogs la /	603	dang po khor ba bras bu sdug sngal bden ba sgo nas rtogs la 
BO_NK056_(li)001:6032	mya ngan las 'das pa dang po 'bras bu 'gog pa'i sgo nas rtogs la /	603	mya ngan las da ba dang po bras bu gog ba sgo nas rtogs la 
BO_NK056_(li)001:6033	'phags pa rang rgyal bas kyang /	603	phag ba rang rgyal ba kyang 
BO_NK056_(li)001:6034	dang po rten cing 'brel bar 'byung ba phyi nang gi 'bras bu'i sgo nas rtogs pas /	603	dang po rten cing brel ba byung ba phyi nang gi bras bu sgo nas rtogs ba 
BO_NK056_(li)001:6035	de'i phyir bcom ldan 'das kyis kyang /	603	de phyir joms ldan da kyis kyang 
BO_NK056_(li)001:6036	shes rab kyi pha rol tu phyin pa las /	603	shes rab kyi pha rol tu phyin ba las 
BO_NK056_(li)001:6037	dang po 'bras bu rnam pa thams cad mkhyen pa nyid du bstan la /	603	dang po bras bu rnam ba thams cad mkhyen ba nyid du ston la 
BO_NK056_(li)001:6038	de thob par byed pa'i rgyu ni lam gyi rnam pa thams cad mkhyen pa nyid dang / de'i rigs thams cad shes pa nyan thos kyi lam gyis bzod pa bstan to //	603	de thob ba byed ba rgyu ni lam gyi rnam ba thams cad mkhyen ba nyid dang de rigs thams cad shes ba nyan thos kyi lam gyis bzod ba ston to 
BO_NK056_(li)001:6039	'jig rten na yang dang po 'bras sa lu la longs spyod kyi rgyur shes nas /	603	jig rten na yang dang po bras sa lu la longs spyod kyi rgyur shes nas 
BO_NK056_(li)001:6040	gzod sa lu'i rmo rko la 'jug go /	604	gzod sa lu rmo rko la jug go 
BO_NK056_(li)001:6041	rgyu dang 'bras bu gnyis kyang gcig gzugs su gcig gyur te /	604	rgyu dang bras bu gnyis kyang gcig gzugs su gcig gyur te 
BO_NK056_(li)001:6042	phyi'i rgyu drug po 'byung ba chen po lnga dus dang drug go /	604	phyi rgyu drug po byung ba chen po lnga dus dang drug go 
BO_NK056_(li)001:6043	nang gi rgyu drug po /	604	nang gi rgyu drug po 
BO_NK056_(li)001:6044	sa bon dang / myu gu dang sdong po dang lo 'dab dang / me tog dang / 'bras bu dang / drug bskyed pa de yang /	604	sa bon dang myu gu dang sdong po dang lo dab dang me tog dang bras bu dang drug skyed ba de yang 
BO_NK056_(li)001:6045	rgyu dang rkyen gyi ngo bo'o //	604	rgyu dang rkyen gyi ngo bo 
BO_NK056_(li)001:6046	dpe de dang 'dra bar /	604	dpe de dang dra ba 
BO_NK056_(li)001:6047	'bras bu dpal kun tu bzang po'i go 'phang thob par yang /	604	bras bu dpal kun tu bzang po go phen thob ba yang 
BO_NK056_(li)001:6048	mi gnas pa'i mya ngan las 'das pa'i mchog gi dngos grub shes nas /	604	mi gnas ba mya ngan las da ba mchog gi dngos grub shes nas 
