segmentnr	original	folio	stemmed
BO_T16_D4405:342a-0	@342a # // shis par brjod pa'i tshigs su bcad pa /	342a	shis ba rjod ba tshigs su gcod ba 
BO_T16_D4405:342a-1	dkon mchog gsum la phyag 'tshal lo //	342a	dkon(d) mchog gsum la phyag tshal lo 
BO_T16_D4405:342a-2	lha yi bkra shis don sgrub cing //	342a	lha yi bkra shis don sgrub cing 
BO_T16_D4405:342a-3	phyogs rnams bkra shis byed pa des //	342a	phyogs rnams bkra shis byed ba des 
BO_T16_D4405:342a-4	khyed kyi don rnams su grub gyur cig / thams cad myur du mthun par shog / phreng ba mgo la 'dug pa ltar //	342a	khyed kyi don rnams su grub gyur cig thams cad myur du mthun ba shog phreng ba mgo la dug ba ltar 
BO_T16_D4405:342a-5	lag pa g-yas na dpal yod shog / g-yon na'ang dpal ni gnas gyur cig / yan lag kun la'ang dpal yod shog / tshong pa dag ni nor tshol zhing //	342a	lag ba g-yas na dpal yod shog g-yon na dpal ni gnas gyur cig yan lag kun la dpal yod shog tshong ba dag ni nor tshol zhing 
BO_T16_D4405:342a-6	phyogs bcu dag tu 'gro ba rnams //	342a	phyogs chu dag tu gro ba rnams 
BO_T16_D4405:342a-7	rnyed pa chen po rnyed gyur cing //	342a	rnyed ba chen po rnyed gyur cing 
BO_T16_D4405:342a-8	de yang bde ba skyed par shog / dgos pa la la gang gi phyir //	342a	de yang bde ba skyed ba shog dgos ba la la gang gi phyir 
BO_T16_D4405:342a-9	shar phyogs su ni 'gro ba na //	342a	char phyogs su ni gro ba na 
BO_T16_D4405:342a-10	gang dag phyogs der gnas pa yi //	342a	gang dag phyogs der gnas ba yi 
BO_T16_D4405:342a-11	rgyu skar khyed la skyong gyur cig / smin drug dang ni snar ma dang // mgo dang lag pa nab so dang // rgyal dang skag ces bya ba ste //	342a	rgyu skar khyed la skyong gyur cig smin drug dang ni snar ma dang mgo dang lag ba nab so dang rgyal dang skag ces byed ba ste 
BO_T16_D4405:342a-12	de dag rnams ni shar phyogs pa //	342a	de dag rnams ni char phyogs ba 
BO_T16_D4405:342a-13	rgyu skar bdun po de dag ni //	342a	rgyu skar bdun po de dag ni 
BO_T16_D4405:342a-14	'jig rten skyong ba grags ldan pa //	342a	jig rten skyong ba grags ldan ba 
BO_T16_D4405:342a-15	shar phyogs logs na yod ces bya //	342a	char phyogs logs na yod ces byed 
BO_T16_D4405:342a-16	de dag khyed la kun du srungs //	342a	de dag khyed la kun du srungs 
BO_T16_D4405:342a-17	de dag bdag po rgyal po ni //	342a	de dag bdag po rgyal po ni 
BO_T16_D4405:342a-18	yul 'khor srung zhes grags pa ste //	342a	yul khor srung zhes grags ba ste 
BO_T16_D4405:342a-19	de ni dri za kun gyi bdag / nyi ma lhan cig bsrung bar shog / de la bu ni mang yod pa //	342a	de ni dri za kun gyi bdag nyi ma lhan cig bsrung ba shog de la bu ni mang yod ba 
BO_T16_D4405:342a-20	mkhas shing ming yang mthun pa ste //	342a	mkhas shing ming yang mthun ba ste 
BO_T16_D4405:342a-21	dgu bcu rtsa gcig zad par yang //	342a	dgu chu rtsa gcig zad ba yang 
BO_T16_D4405:342a-22	dbang po zhes bya ba'i stobs po che //	342a	dbang po zhes byed ba stobs po che 
BO_T16_D4405:342a-23	de rnams khyed la nad med cing //	342a	de rnams khyed la nad med cing 
BO_T16_D4405:342a-24	shis par lhag par skyong gyur cig / shar phyogs logs kyi phyogs cha na //	342a	shis ba lhag ba skyong gyur cig char phyogs logs kyi phyogs cha na 
BO_T16_D4405:342a-25	lha mo gzhon nu brgyad yod de //	342a	lha mo gzhon nu brgyad yod de 
BO_T16_D4405:342a-26	rgyal dang rnam par rgyal ma dang // don grub ma dang mi pham dang // dga' mchog ma dang dga' sde dang // dga' can ma dang dga' 'phel ma //	342a	rgyal dang rnam ba rgyal ma dang don grub ma dang mi pham dang dga mchog ma dang dga sde dang dga can ma dang dga phel ma 
BO_T16_D4405:342a-27	de dag khyed la nad med cing //	342a	de dag khyed la nad med cing 
BO_T16_D4405:342a-28	shes par lhag par skyong bar shog / shar phyogs logs kyi phyogs cha na //	342a	shes ba lhag ba skyong ba shog char phyogs logs kyi phyogs cha na 
BO_T16_D4405:342a-29	gzhi 'dzin zhes bya'i mchod rten yod //	342a	gzhi dzin zhes byed mchod rten yod 
BO_T16_D4405:342a-30	rgyal ba skyob pa dgra bcom pa //	342a	rgyal ba skyob ba dgra joms ba 
BO_T16_D4405:342a-31	de rnams kyi ni bzhugs shing mkhyen //	342a	de rnams kyi ni bzhugs shing mkhyen 
BO_T16_D4405:342a-32	de yang khyed la nad med cing //	342a	de yang khyed la nad med cing 
BO_T16_D4405:342a-33	shis par lhag par skyong gyur cig / phyogs na khyed cag bde bar shog /	342a	shis ba lhag ba skyong gyur cig phyogs na khyed cag bde ba shog 
BO_T16_D4405:342b-0	@342b khyed cag sdig par ma gyur cig / lha rnams kun gyis rab bsrungs nas //	342b	khyed cag sdig ba ma gyur cig lha rnams kun gyis rab bsrungs nas 
BO_T16_D4405:342b-1	nor rnams rnyed de ldog par shog / dgos pa la la gang gi phyir //	342b	nor rnams rnyed de ldog ba shog dgos ba la la gang gi phyir 
BO_T16_D4405:342b-2	lho phyogs su ni 'gro ba na //	342b	lho phyogs su ni gro ba na 
BO_T16_D4405:342b-3	gang dag phyogs der gnas pa yi //	342b	gang dag phyogs der gnas ba yi 
BO_T16_D4405:342b-4	rgyu skar khyed la skyong gyur cig / mchu dang gre dang dbo dang ni //	342b	rgyu skar khyed la skyong gyur cig mchu dang gre dang bo dang ni 
BO_T16_D4405:342b-5	me bzhi nag pa lnga pa yin //	342b	me bzhi nag ba lnga ba yin 
BO_T16_D4405:342b-6	sa ri dang ni sa ga ste //	342b	sa ri dang ni sa ga ste 
BO_T16_D4405:342b-7	de dag rnams ni lho phyogs pa //	342b	de dag rnams ni lho phyogs ba 
BO_T16_D4405:342b-8	rgyu skar bdun po de dag ni //	342b	rgyu skar bdun po de dag ni 
BO_T16_D4405:342b-9	'jig rten skyong ba grags ldan pa //	342b	jig rten skyong ba grags ldan ba 
BO_T16_D4405:342b-10	lho phyogs logs na yod ces bstan //	342b	lho phyogs logs na yod ces ston 
BO_T16_D4405:342b-11	de dag khyed la kun du srungs //	342b	de dag khyed la kun du srungs 
BO_T16_D4405:342b-12	de dag bdag po rgyal po ni //	342b	de dag bdag po rgyal po ni 
BO_T16_D4405:342b-13	'phags skyes po zhes bya bar brjod //	342b	phag skye po zhes byed ba rjod 
BO_T16_D4405:342b-14	de ni grul bum kun gyi bdag / gshin rje lhan cig bsrung bar shog / de la bu ni mang yod la //	342b	de ni grul bum kun gyi bdag gshin rje lhan cig bsrung ba shog de la bu ni mang yod la 
BO_T16_D4405:342b-15	mkhas shing ming yang mthun pa ste //	342b	mkhas shing ming yang mthun ba ste 
BO_T16_D4405:342b-16	dgu bcu rtsa gcig zad par yang //	342b	dgu chu rtsa gcig zad ba yang 
BO_T16_D4405:342b-17	dbang po zhes bya stobs po che //	342b	dbang po zhes byed stobs po che 
BO_T16_D4405:342b-18	de rnams khyed la nad med cing //	342b	de rnams khyed la nad med cing 
BO_T16_D4405:342b-19	shis par lhag par skyong gyur cig / lho phyogs logs kyi phyogs cha na //	342b	shis ba lhag ba skyong gyur cig lho phyogs logs kyi phyogs cha na 
BO_T16_D4405:342b-20	lha mo gzhon nu brgyad yod de //	342b	lha mo gzhon nu brgyad yod de 
BO_T16_D4405:342b-21	dpal ldan ma dang grags ldan ma //	342b	dpal ldan ma dang grags ldan ma 
BO_T16_D4405:342b-22	grags pa thob dang grags 'dzin ma //	342b	grags ba thob dang grags dzin ma 
BO_T16_D4405:342b-23	legs par langs dang rab mnga' dang // legs par sad dang bde bsgrub ma //	342b	legs ba ldang dang rab mnga dang legs ba sad dang bde sgrub ma 
BO_T16_D4405:342b-24	de dag khyed la nad med cing //	342b	de dag khyed la nad med cing 
