segmentnr	original	folio	stemmed
BO_NK124_(ngo)001:6000	nang sems las byung ba'i rgyu rkyen las bskyed pa ni /	600	nang sems las byung ba rgyu rkyen las skyed ba ni 
BO_NK124_(ngo)001:6001	gzhan dbang ngo //	600	gzhan dbang ngo 
BO_NK124_(ngo)001:6002	don myong ba gnyis med kyis rang rig rang gsal ni shin tu brtags par dka' bas yongs su grub pa'o //	600	don myong ba gnyis med kyis rang rig rang gsal ni shin tu rtog ba dka ba yongs su grub ba 
BO_NK124_(ngo)001:6003	la shan las /	600	la shan las 
BO_NK124_(ngo)001:6004	gcig shes cha shas rnam pas stong //	600	gcig shes cha shas rnam ba stong 
BO_NK124_(ngo)001:6005	nyi shel chu zla me long sogs //	600	nyi shel chu zla me long sogs 
BO_NK124_(ngo)001:6006	brtag par dka' ba'i ye shes nyid //	600	rtog ba dka ba ye shes nyid 
BO_NK124_(ngo)001:6007	de ltar rgyud du rang gnas pa'o //	600	de ltar brgyud du rang gnas ba 
BO_NK124_(ngo)001:6008	zhes pa dang / spyi chings las /	600	zhes ba dang spyi ching las 
BO_NK124_(ngo)001:6009	phyi rol gang dang gnas 'di kun //	600	phyi rol gang dang gnas di kun 
BO_NK124_(ngo)001:6010	yul rnams sems kyis 'khrul smra zhing //	601	yul rnams sems kyis khrul smra zhing 
BO_NK124_(ngo)001:6011	sems nyid dus matha'i skad cig ma //	601	sems nyid dus matha skad cig ma 
BO_NK124_(ngo)001:6012	skad cig mi rtag rgyun gyi gnas //	601	skad cig mi rtag rgyun gyi gnas 
BO_NK124_(ngo)001:6013	zhes gsungs so //	601	zhes gsungs so 
BO_NK124_(ngo)001:6014	gnyis pa dbu ma la gsum ste /	601	gnyis ba dbu ma la gsum ste 
BO_NK124_(ngo)001:6015	mdo sde spyod pa'i dbu ma dang / rnal 'byor spyod pa'i dbu ma dang / rab tu mi gnas pa'o //	601	mdo sde spyod ba dbu ma dang rnal byor spyod ba dbu ma dang rab tu mi gnas ba 
BO_NK124_(ngo)001:6016	dang po la gsum ste /	601	dang po la gsum ste 
BO_NK124_(ngo)001:6017	kun rdzob kyi mtshan nyid dang / don dam pa dngos smra dag nas stong nyid du bstan pa dang / bden pa gnyis kyi 'dod tshul lo //	601	kun rdzob kyi mtshan nyid dang don dam ba dngos smra dag nas stong nyid du ston ba dang bden ba gnyis kyi dod tshul lo 
BO_NK124_(ngo)001:6018	kun rdzob kyi mtshan nyid ni /	601	kun rdzob kyi mtshan nyid ni 
BO_NK124_(ngo)001:6019	yul gyi dngos po dang / sems so so'i rkyen gyis snang bas kun rdzob ces bya ste /	601	yul gyi dngos po dang sems so so rkyen gyis snang ba kun rdzob ces byed ste 
BO_NK124_(ngo)001:6020	snang ba bcu pa las /	602	snang ba chu ba las 
BO_NK124_(ngo)001:6021	mdo sde kun rdzob sgyu ma tsam //	602	mdo sde kun rdzob sgyu ma tsam 
BO_NK124_(ngo)001:6022	yul sems log nas snang ba ltar //	602	yul sems log nas snang ba ltar 
BO_NK124_(ngo)001:6023	zhes so // gnyis pa ni /	602	zhes so gnyis ba ni 
BO_NK124_(ngo)001:6024	yul tshogs drug la sogs rnam par snang ba phra rags rdul cha drug tu phye ste /	602	yul tshogs drug la sogs rnam ba snang ba phra rags rdul cha drug tu byed ste 
BO_NK124_(ngo)001:6025	phra rdul kun rdzob phyogs cha drug tu gzhal bas /	602	phra rdul kun rdzob phyogs cha drug tu jal ba 
BO_NK124_(ngo)001:6026	nyan thos bye brag pa ltar gzhigs na dngos po med de /	602	nyan thos bye brag ba ltar gzhigs na dngos po med de 
