segmentnr	original	stemmed
BO_K12_D0688_H0658:472a-0	@472a rgya gar skad du /	rgya gar skad du 
BO_K12_D0688_H0658:472a-1	da sha bhu mi dh'a r'a ni /	da sha bhu mi dha ra ni 
BO_K12_D0688_H0658:472a-2	bod skad du /	bod skad du 
BO_K12_D0688_H0658:472b-0	@472b sa bcu pa'i gzungs /	sa chu ba gzungs 
BO_K12_D0688_H0658:472b-1	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K12_D0688_H0658:472b-2	de nas gsang sngags la 'jug pa rnams kyis dgos pa thams cad so sor sprul par 'gyur ba ni /	de nas gsang sngags la jug ba rnams kyis dgos ba thams cad so sor sprul ba gyur ba ni 
BO_K12_D0688_H0658:472b-3	aom zhes bya ba don yod zhags pa padma gtsug tor gyi dkyil 'khor thams cad du gsang sngags yi ge gcig po 'jig rten mgon po'i spyan sngar 'bum dran par byas na sa dang po la gnas par 'gyur ro //	aom zhes byed ba don yod zhags ba padma gtsug tor gyi dkyil khor thams cad du gsang sngags yi ge gcig po jig rten mgon po spyan sngar bum dran ba byed na sa dang po la gnas ba gyur ro 
BO_K12_D0688_H0658:472b-4	sngon sdig pa bsags pa'i sems can dmyal ba mi bzad pa gang ci yang rung ba de dag thams cad ji ltar rlung gis phyag dar gtor ba bzhin 'jig par 'gyur ro //	sngon sdig ba bsags ba sems can dmyal ba mi bzad ba gang ci yang rung ba de dag thams cad ji ltar rlung gis phyag dar thor ba bzhin jig ba gyur ro 
BO_K12_D0688_H0658:472b-5	dngos grub thams cad thob par 'gyur /	dngos grub thams cad thob ba gyur 
BO_K12_D0688_H0658:472b-6	don thams cad rjes su 'jug par 'gyur /	don thams cad rjes su jug ba gyur 
BO_K12_D0688_H0658:472b-7	de bzhin gshegs pa thams cad dang / gang dkyil 'khor gyi lha gzhan yang dgyes par 'gyur la /	de bzhin gshegs ba thams cad dang gang dkyil khor gyi lha gzhan yang dgyes ba gyur la 
BO_K12_D0688_H0658:472b-8	'phags pa spyan ras gzigs dbang phyug rtag tu mchog sbyin par mdzad do //	phag ba spyan ras gzigs dbang phyug rtag tu mchog sbyin ba mdzad do 
BO_K12_D0688_H0658:472b-9	gsang sngags aom zhes bya ba dran nas tshe 'phos pa ni 'jig rten gyi khams bde ba can du 'gro bar 'gyur ro //	gsang sngags aom zhes byed ba dran nas tshe pho ba ni jig rten gyi khams bde ba can du gro ba gyur ro 
BO_K12_D0688_H0658:472b-10	gsang sngags yi ge gcig pa'o //	gsang sngags yi ge gcig ba 
BO_K12_D0688_H0658:472b-11	aom bhu: yi ge gnyis pa 'bum bzlas brjod byas nas gnyis pa'i yon tan thob par 'gyur ro //	aom bhu: yi ge gnyis ba bum bzlas rjod byed nas gnyis ba yon tan thob ba gyur ro 
BO_K12_D0688_H0658:472b-12	de bzhin gshegs pa snang ba mtha' yas kyi spyan sngar 'dug par 'gyur zhing /	de bzhin gshegs ba snang ba mtha yas kyi spyan sngar dug ba gyur zhing 
BO_K12_D0688_H0658:472b-13	mchog thams cad rjes su sbyin par mdzad do //	mchog thams cad rjes su sbyin ba mdzad do 
BO_K12_D0688_H0658:472b-14	sdig pa thams cad kyang rnam par dag par mdzad /	sdig ba thams cad kyang rnam ba dag ba mdzad 
BO_K12_D0688_H0658:472b-15	sngon gyi las ngan gyi nad kyang sos par 'gyur /	sngon gyi las ngan gyi nad kyang sos ba gyur 
BO_K12_D0688_H0658:473a-0	nor gyi dbang phyug nor bu bzang po'i bu dbang du 'gyur zhing nye bar gnas par 'gyur @473a *//	nor gyi dbang phyug nor bu bzang po bu dbang du gyur zhing nye ba gnas ba gyur 
BO_K12_D0688_H0658:473a-1	ro // mi gang gis kyang phyir zhing bar chad byed nus par mi 'gyur /	ro mi gang gis kyang phyir zhing ba chad byed nus ba mi gyur 
BO_K12_D0688_H0658:473a-2	tshe 'phos nas kyang ri gru 'dzin tu skye bar 'gyur /	tshe pho nas kyang ri gru dzin tu skye ba gyur 
BO_K12_D0688_H0658:473a-3	don yod zhags pa'i dngos grub kyang thob par 'gyur ro //	don yod zhags ba dngos grub kyang thob ba gyur ro 
BO_K12_D0688_H0658:473a-4	yi ge gnyis pa'o //	yi ge gnyis ba 
BO_K12_D0688_H0658:473a-5	aom padme / gsang sngags yi ge gsum pa 'bum bzlas brjod byas nas gsum pa la yang dag par 'jug par 'gyur /	aom padme gsang sngags yi ge gsum ba bum bzlas rjod byed nas gsum ba la yang dag ba jug ba gyur 
BO_K12_D0688_H0658:473a-6	padma yangs pa'i dkyil 'khor gyi phyag rgya dang gsang sngags gang yin pa thams cad la zhugs par 'gyur /	padma yangs ba dkyil khor gyi phyag rgya dang gsang sngags gang yin ba thams cad la jug ba gyur 
BO_K12_D0688_H0658:473a-7	'phags pa spyan ras gzigs dbang phyug gzhon nu'i cha byad can mdun na bzhugs par 'gyur ro //	phag ba spyan ras gzigs dbang phyug gzhon nu cha byad can mdun na bzhugs ba gyur ro 
BO_K12_D0688_H0658:473a-8	'dod pa thams cad kyi mchog rjes su sbyin par mdzad do //	dod ba thams cad kyi mchog rjes su sbyin ba mdzad do 
BO_K12_D0688_H0658:473a-9	don yod zhags pa'i padma gtsug tor gyi dkyil 'khor ston par mdzad /	don yod zhags ba padma gtsug tor gyi dkyil khor ston ba mdzad 
BO_K12_D0688_H0658:473a-10	de bzhin gshegs pa thams cad kyi gsang ba'i dkyil 'khor rnams ston par mdzad /	de bzhin gshegs ba thams cad kyi gsang ba dkyil khor rnams ston ba mdzad 
BO_K12_D0688_H0658:473a-11	thams cad du dngos grub rjes su sbyin par mdzad do //	thams cad du dngos grub rjes su sbyin ba mdzad do 
BO_K12_D0688_H0658:473a-12	yi ge gsum pa'o //	yi ge gsum ba 
BO_K12_D0688_H0658:473a-13	aom padma hr'i: gsang sngags yi ge bzhi pa 'bum bzlas brjod byas nas bzhi pa la 'jug par 'gyur /	aom padma hr: gsang sngags yi ge bzhi ba bum bzlas rjod byed nas bzhi ba la jug ba gyur 
BO_K12_D0688_H0658:473a-14	'phags pa de bzhin gshegs pa mi 'khrugs pa sku mdog gser gyi kha dog can mdun na bzhugs shing dpung pa brkyang nas phyag spyi bor 'jog par mdzad la /	phag ba de bzhin gshegs ba mi khrugs ba sku mdog gser gyi kha dog can mdun na bzhugs shing dpung ba rkyong nas phyag spyi bor jog ba mdzad la 
BO_K12_D0688_H0658:473a-15	rig sngags 'chang la legs so zhes bya ba rjes su sbyin par mdzad de /	rig sngags chang la legs so zhes byed ba rjes su sbyin ba mdzad de 
BO_K12_D0688_H0658:473a-16	rig sngags 'chang tshur shog khyod kyi sdig pa dang sgrib pa thams cad yongs su dag ste /	rig sngags chang tshur shog khyod kyi sdig ba dang sgrib ba thams cad yongs su dag ste 
BO_K12_D0688_H0658:473a-17	rang gi ngo bo thams cad shin tu dri ma med par yongs su dag go //	rang gi ngo bo thams cad shin tu dri ma med ba yongs su dag go 
BO_K12_D0688_H0658:473b-0	mi'i 'jig rten 'di nas tshe 'phos nas @473b nga'i sangs rgyas kyi zhing du 'ong zhing tshe rabs dran par 'gyur ro //	mi jig rten di nas tshe pho nas nga sangs rgya kyi zhing du ng zhing tshe rabs dran ba gyur ro 
BO_K12_D0688_H0658:473b-1	phyir zhing nams kyang mngal na gnas pas gos par mi 'gyur /	phyir zhing nams kyang mngal na gnas ba gos ba mi gyur 
BO_K12_D0688_H0658:473b-2	'jig rten pa'i dgos pa thams cad 'grub par 'gyur ro //	jig rten ba dgos ba thams cad grub ba gyur ro 
BO_K12_D0688_H0658:473b-3	sa bzhi pa'o //	sa bzhi ba 
BO_K12_D0688_H0658:473b-4	aom padma bhu dze gsang sngags yi ge lnga pa 'bum bzlas brjod byas na sa lnga pa la gnas par 'gyur ro //	aom padma bhu dze gsang sngags yi ge lnga ba bum bzlas rjod byed na sa lnga ba la gnas ba gyur ro 
BO_K12_D0688_H0658:473b-5	de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas padma'i bla ma rab tu ston par mdzad do //	de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya padma bla ma rab tu ston ba mdzad do 
BO_K12_D0688_H0658:473b-6	sgrib pa thams cad yongs su zad par 'gyur ro //	sgrib ba thams cad yongs su zad ba gyur ro 
BO_K12_D0688_H0658:473b-7	rig sngags 'chang la legs so zhes bya ba'i sgra sbyin par 'gyur te /	rig sngags chang la legs so zhes byed ba sgra sbyin ba gyur te 
BO_K12_D0688_H0658:473b-8	rig sngags 'chang legs so legs so //	rig sngags chang legs so legs so 
BO_K12_D0688_H0658:473b-9	khyod la bsod nams kyi phung po chen po skyes te /	khyod la bsod nams kyi phung po chen po skye te 
BO_K12_D0688_H0658:473b-10	rig sngags 'chang khyod dge ba'i rtsa ba chen po bskyed pas rig sngags 'chang khyod tshe 'phos nas de bzhin gshegs pa bye ba khrag khrig dgu bcu rtsa gnyis kyi drung du dge ba'i rtsa ba mtshungs par bskyed par 'gyur zhing /	rig sngags chang khyod dge ba rtsa ba chen po skyed ba rig sngags chang khyod tshe pho nas de bzhin gshegs ba bye ba khrag khrig dgu chu rtsa gnyis kyi drung du dge ba rtsa ba mtshungs ba skyed ba gyur zhing 
BO_K12_D0688_H0658:473b-11	nga'i sangs rgyas kyi zhing du skye bar 'gyur /	nga sangs rgya kyi zhing du skye ba gyur 
BO_K12_D0688_H0658:473b-12	khyod kyis don yod zhags pa'i padma'i gtsug tor gyi snying po dang / gsang ba'i dkyil 'khor dang / phyag rgya chen po'i rin par bye ba 'grub cing rig sngags 'chang khyod sdig pa dang sgrib pa thams cad spangs kyis bya ba thams cad kyis shig /	khyod kyis don yod zhags ba padma gtsug tor gyi snying po dang gsang ba dkyil khor dang phyag rgya chen po rin ba bye ba grub cing rig sngags chang khyod sdig ba dang sgrib ba thams cad spong kyis byed ba thams cad kyis shig 
BO_K12_D0688_H0658:473b-13	yid la bya ba'i sgrub pa thams cad ji ltar 'dod pa bzhin du de dag thams cad shin tu grub par 'gyur ro //	yid la byed ba sgrub ba thams cad ji ltar dod ba bzhin du de dag thams cad shin tu grub ba gyur ro 
BO_K12_D0688_H0658:473b-14	sa lnga pa'o //	sa lnga ba 
BO_K12_D0688_H0658:473b-15	aom padma lo ki te /	aom padma lo ki te 
BO_K12_D0688_H0658:473b-16	gzungs sngags yi ge drug pa 'bum bzlas brjod byas na sa drug pa 'thob ste 'jug par 'gyur /	gzungs sngags yi ge drug ba bum bzlas rjod byed na sa drug ba thob ste jug ba gyur 
BO_K12_D0688_H0658:474a-0	de bzhin gshegs pa thams @474a *//	de bzhin gshegs ba thams 
BO_K12_D0688_H0658:474a-1	cad snang bar mdzad par 'gyur /	cad snang ba mdzad ba gyur 
BO_K12_D0688_H0658:474a-2	stong gsum gyi stong chen po'i 'jig rten gyi khams kyi rdul phra mo snyed kyi de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas rnams gzigs shing mngon sum du ston par mdzad /	stong gsum gyi stong chen po jig rten gyi khams kyi rdul phra mo snyed kyi de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya rnams gzigs shing mngon sum du ston ba mdzad 
