segmentnr	original	stemmed
BO_K02_D0008-7_H0009-7:42b-26	srog rnam par dag pa dang / reg pa rnam par dag pa 'di la gnyis su med de /	srog rnam ba dag ba dang reg ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:42b-27	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:42b-28	gso ba rnam par dag pa gang yin pa de ni /	gso ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:42b-29	reg pa rnam par dag pa /	reg ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:43a-0	reg pa rnam @43a *//	reg ba rnam 
BO_K02_D0008-7_H0009-7:43a-1	par dag pa gang yin pa de ni /	ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43a-2	gso ba rnam par dag pa ste /	gso ba rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:43a-3	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:43a-4	gso ba rnam par dag pa dang / reg pa rnam par dag pa 'di la gnyis su med de /	gso ba rnam ba dag ba dang reg ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:43a-5	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:43a-6	skyes bu rnam par dag pa gang yin pa de ni /	skye bu rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43a-7	reg pa rnam par dag pa /	reg ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:43a-8	reg pa rnam par dag pa gang yin pa de ni /	reg ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43a-9	skyes bu rnam par dag pa ste /	skye bu rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:43a-10	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:43a-11	skyes bu rnam par dag pa dang / reg pa rnam par dag pa 'di la gnyis su med de /	skye bu rnam ba dag ba dang reg ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:43a-12	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:43a-13	gang zag rnam par dag pa gang yin pa de ni /	gang zag rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43a-14	reg pa rnam par dag pa /	reg ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:43a-15	reg pa rnam par dag pa gang yin pa de ni /	reg ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43a-16	gang zag rnam par dag pa ste /	gang zag rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:43a-17	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:43a-18	gang zag rnam par dag pa dang / reg pa rnam par dag pa 'di la gnyis su med de /	gang zag rnam ba dag ba dang reg ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:43a-19	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:43a-20	shed can rnam par dag pa gang yin pa de ni /	shed can rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43a-21	reg pa rnam par dag pa /	reg ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:43a-22	reg pa rnam par dag pa gang yin pa de ni /	reg ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43a-23	shed can rnam par dag pa ste /	shed can rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:43a-24	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:43a-25	shed can rnam par dag pa dang / reg pa rnam par dag pa 'di la gnyis su med de /	shed can rnam ba dag ba dang reg ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:43a-26	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:43a-27	shed bdag rnam par dag pa gang yin pa de ni /	shed bdag rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43a-28	reg pa rnam par dag pa /	reg ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:43a-29	reg pa rnam par dag pa gang yin pa de ni /	reg ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43b-0	@43b shed bdag rnam par dag pa ste /	shed bdag rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:43b-1	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:43b-2	shed bdag rnam par dag pa dang / reg pa rnam par dag pa 'di la gnyis su med de /	shed bdag rnam ba dag ba dang reg ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:43b-3	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:43b-4	byed pa po rnam par dag pa gang yin pa de ni /	byed ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43b-5	reg pa rnam par dag pa /	reg ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:43b-6	reg pa rnam par dag pa gang yin pa de ni /	reg ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43b-7	byed pa po rnam par dag pa ste /	byed ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:43b-8	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:43b-9	byed pa po rnam par dag pa dang / reg pa rnam par dag pa 'di la gnyis su med de /	byed ba po rnam ba dag ba dang reg ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:43b-10	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:43b-11	tshor ba po rnam par dag pa gang yin pa de ni /	tshor ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43b-12	reg pa rnam par dag pa /	reg ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:43b-13	reg pa rnam par dag pa gang yin pa de ni /	reg ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43b-14	tshor ba po rnam par dag pa ste /	tshor ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:43b-15	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:43b-16	tshor ba po rnam par dag pa dang / reg pa rnam par dag pa 'di la gnyis su med de /	tshor ba po rnam ba dag ba dang reg ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:43b-17	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:43b-18	shes pa po rnam par dag pa gang yin pa de ni /	shes ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43b-19	reg pa rnam par dag pa /	reg ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:43b-20	reg pa rnam par dag pa gang yin pa de ni /	reg ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43b-21	shes pa po rnam par dag pa ste /	shes ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:43b-22	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:43b-23	shes pa po rnam par dag pa dang / reg pa rnam par dag pa 'di la gnyis su med de /	shes ba po rnam ba dag ba dang reg ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:43b-24	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:43b-25	mthong ba po rnam par dag pa gang yin pa de ni /	mthong ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43b-26	reg pa rnam par dag pa /	reg ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:43b-27	reg pa rnam par dag pa gang yin pa de ni /	reg ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:43b-28	mthong ba po rnam par dag pa ste /	mthong ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:43b-29	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:44a-0	mthong ba po rnam par dag pa dang / reg pa rnam par @44a *//	mthong ba po rnam ba dag ba dang reg ba rnam ba 
BO_K02_D0008-7_H0009-7:44a-1	dag pa 'di la gnyis su med de /	dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:44a-2	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:44a-3	bdag rnam par dag pa gang yin pa de ni /	bdag rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44a-4	tshor ba rnam par dag pa /	tshor ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:44a-5	tshor ba rnam par dag pa gang yin pa de ni /	tshor ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44a-6	bdag rnam par dag pa ste /	bdag rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:44a-7	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:44a-8	bdag rnam par dag pa dang / tshor ba rnam par dag pa 'di la gnyis su med de /	bdag rnam ba dag ba dang tshor ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:44a-9	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:44a-10	sems can rnam par dag pa gang yin pa de ni /	sems can rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44a-11	tshor ba rnam par dag pa /	tshor ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:44a-12	tshor ba rnam par dag pa gang yin pa de ni /	tshor ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44a-13	sems can rnam par dag pa ste /	sems can rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:44a-14	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:44a-15	sems can rnam par dag pa dang / tshor ba rnam par dag pa 'di la gnyis su med de /	sems can rnam ba dag ba dang tshor ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:44a-16	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:44a-17	srog rnam par dag pa gang yin pa de ni /	srog rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44a-18	tshor ba rnam par dag pa /	tshor ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:44a-19	tshor ba rnam par dag pa gang yin pa de ni /	tshor ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44a-20	srog rnam par dag pa ste /	srog rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:44a-21	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:44a-22	srog rnam par dag pa dang / tshor ba rnam par dag pa 'di la gnyis su med de /	srog rnam ba dag ba dang tshor ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:44a-23	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:44a-24	gso ba rnam par dag pa gang yin pa de ni /	gso ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44a-25	tshor ba rnam par dag pa /	tshor ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:44a-26	tshor ba rnam par dag pa gang yin pa de ni /	tshor ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44a-27	gso ba rnam par dag pa ste /	gso ba rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:44a-28	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:44a-29	gso ba rnam par dag pa dang / tshor ba rnam par dag pa 'di la gnyis su med de /	gso ba rnam ba dag ba dang tshor ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:44b-0	gnyis su byar med so so ma yin @44b tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:44b-1	skyes bu rnam par dag pa gang yin pa de ni /	skye bu rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44b-2	tshor ba rnam par dag pa /	tshor ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:44b-3	tshor ba rnam par dag pa gang yin pa de ni /	tshor ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44b-4	skyes bu rnam par dag pa ste /	skye bu rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:44b-5	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:44b-6	skyes bu rnam par dag pa dang / tshor ba rnam par dag pa 'di la gnyis su med de /	skye bu rnam ba dag ba dang tshor ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:44b-7	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:44b-8	gang zag rnam par dag pa gang yin pa de ni /	gang zag rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44b-9	tshor ba rnam par dag pa /	tshor ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:44b-10	tshor ba rnam par dag pa gang yin pa de ni /	tshor ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44b-11	gang zag rnam par dag pa ste /	gang zag rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:44b-12	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:44b-13	gang zag rnam par dag pa dang / tshor ba rnam par dag pa 'di la gnyis su med de /	gang zag rnam ba dag ba dang tshor ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:44b-14	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:44b-15	shed can rnam par dag pa gang yin pa de ni /	shed can rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44b-16	tshor ba rnam par dag pa /	tshor ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:44b-17	tshor ba rnam par dag pa gang yin pa de ni /	tshor ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44b-18	shed can rnam par dag pa ste /	shed can rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:44b-19	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:44b-20	shed can rnam par dag pa dang / tshor ba rnam par dag pa 'di la gnyis su med de /	shed can rnam ba dag ba dang tshor ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:44b-21	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:44b-22	shed bdag rnam par dag pa gang yin pa de ni /	shed bdag rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44b-23	tshor ba rnam par dag pa /	tshor ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:44b-24	tshor ba rnam par dag pa gang yin pa de ni /	tshor ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44b-25	shed bdag rnam par dag pa ste /	shed bdag rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:44b-26	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:44b-27	shed bdag rnam par dag pa dang / tshor ba rnam par dag pa 'di la gnyis su med de /	shed bdag rnam ba dag ba dang tshor ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:44b-28	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:44b-29	byed pa po rnam par dag pa gang yin pa de ni /	byed ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:44b-30	tshor ba rnam par dag pa /	tshor ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:45a-0	tshor ba @45a *//	tshor ba 
BO_K02_D0008-7_H0009-7:45a-1	rnam par dag pa gang yin pa de ni /	rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45a-2	byed pa po rnam par dag pa ste /	byed ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:45a-3	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:45a-4	byed pa po rnam par dag pa dang / tshor ba rnam par dag pa 'di la gnyis su med de /	byed ba po rnam ba dag ba dang tshor ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:45a-5	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:45a-6	tshor ba po rnam par dag pa gang yin pa de ni /	tshor ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45a-7	tshor ba rnam par dag pa /	tshor ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:45a-8	tshor ba rnam par dag pa gang yin pa de ni /	tshor ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45a-9	tshor ba po rnam par dag pa ste /	tshor ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:45a-10	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:45a-11	tshor ba po rnam par dag pa dang / tshor ba rnam par dag pa 'di la gnyis su med de /	tshor ba po rnam ba dag ba dang tshor ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:45a-12	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:45a-13	shes pa po rnam par dag pa gang yin pa de ni /	shes ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45a-14	tshor ba rnam par dag pa /	tshor ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:45a-15	tshor ba rnam par dag pa gang yin pa de ni /	tshor ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45a-16	shes pa po rnam par dag pa ste /	shes ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:45a-17	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:45a-18	shes pa po rnam par dag pa dang / tshor ba rnam par dag pa 'di la gnyis su med de /	shes ba po rnam ba dag ba dang tshor ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:45a-19	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:45a-20	mthong ba po rnam par dag pa gang yin pa de ni /	mthong ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45a-21	tshor ba rnam par dag pa /	tshor ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:45a-22	tshor ba rnam par dag pa gang yin pa de ni /	tshor ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45a-23	mthong ba po rnam par dag pa ste /	mthong ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:45a-24	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:45a-25	mthong ba po rnam par dag pa dang / tshor ba rnam par dag pa 'di la gnyis su med de /	mthong ba po rnam ba dag ba dang tshor ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:45a-26	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:45a-27	bdag rnam par dag pa gang yin pa de ni /	bdag rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45a-28	sred pa rnam par dag pa /	sred ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:45a-29	sred pa rnam par dag pa gang yin pa de ni /	sred ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45b-0	@45b bdag rnam par dag pa ste /	bdag rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:45b-1	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:45b-2	bdag rnam par dag pa dang / sred pa rnam par dag pa 'di la gnyis su med de /	bdag rnam ba dag ba dang sred ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:45b-3	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:45b-4	sems can rnam par dag pa gang yin pa de ni /	sems can rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45b-5	sred pa rnam par dag pa /	sred ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:45b-6	sred pa rnam par dag pa gang yin pa de ni /	sred ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45b-7	sems can rnam par dag pa ste /	sems can rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:45b-8	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:45b-9	sems can rnam par dag pa dang / sred pa rnam par dag pa 'di la gnyis su med de /	sems can rnam ba dag ba dang sred ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:45b-10	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:45b-11	srog rnam par dag pa gang yin pa de ni /	srog rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45b-12	sred pa rnam par dag pa /	sred ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:45b-13	sred pa rnam par dag pa gang yin pa de ni /	sred ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:45b-14	srog rnam par dag pa ste /	srog rnam ba dag ba ste 
