segmentnr	original	folio	stemmed
BO_TZ52_ZI-039:0	dpal bde mchog 'khor lo'i gsol 'debs bzhugs so //	0	dpal bde mchog khor lo gsol debs bzhugs so 
BO_TZ52_ZI-039:1	chos rgyal thugs dam /	0	chos rgyal thugs dam 
BO_TZ52_ZI-039:2	he ru ka dpal rdo rje phag mo dang // su kha sid+d+hi rig 'dzin thod phreng rtshal //	0	he ru ka dpal rdo rje phag mo dang su kha sid+d+hi rig dzin thod phreng rtshal 
BO_TZ52_ZI-039:3	mnga' bdag yab sras ma gcig mtshho rgyal ma //	0	mnga bdag yab sras ma gcig mtshho rgyal ma 
BO_TZ52_ZI-039:4	gar gyi dbang phyug rtshal la gsol ba 'debs //	0	gar gyi dbang phyug rtshal la gsol ba debs 
BO_TZ52_ZI-039:5	kun tu bzang po rigs lnga sems dpa'i tshhogs //	0	kun tu bzang po rigs lnga sems dpa tshhogs 
BO_TZ52_ZI-039:6	dga' rab shri sim rig 'dzin pad+ma 'byung //	0	dga rab shri sim rig dzin pad+ma byung 
BO_TZ52_ZI-039:7	mnga' bdag yab sras ma gcig mtshho rgyal ma //	0	mnga bdag yab sras ma gcig mtshho rgyal ma 
BO_TZ52_ZI-039:8	gar gyi dbang phyug zhabs la gsol ba 'debs //	0	gar gyi dbang phyug zhabs la gsol ba debs 
BO_TZ52_ZI-039:9	byin rlabs kun 'byung rtsha brgyud bla ma dang // dngos grub rnam gnyis stshol ba'i yi dam lha //	0	byin rlabs kun byung rtsha brgyud bla ma dang dngos grub rnam gnyis stshol ba yi dam lha 
BO_TZ52_ZI-039:10	bar chad sel ba'i mkha' 'gro bka' srung dang // gter srung dam can rnams la gsol ba 'debs //	1	ba chad sel ba mkha gro bka srung dang gter srung dam can rnams la gsol ba debs 
BO_TZ52_ZI-039:11	bdag gis khyed la gsol ba btab pa'i mthus //	1	bdag gis khyed la gsol ba debs ba mthus 
BO_TZ52_ZI-039:12	snang srid dbang sdud srid gsum zil gyis mnan //	1	snang srid dbang sdud srid gsum zil gyis gnon 
BO_TZ52_ZI-039:13	bskyed rim gding thob bzlas brjod sngags 'grub ste //	1	skyed rim ding thob bzlas rjod sngags grub ste 
BO_TZ52_ZI-039:14	thugs mchog rig pa'i ye shes mngon gyur shog	1	thugs mchog rig ba ye shes mngon gyur shog 
BO_TZ52_ZI-039:15	/nyin mtshhan mtha' bral gdod ma'i mgon po mchog	1	mtshhan mtha bral gdod ma mgon po mchog 
BO_TZ52_ZI-039:16	/lus gnad rlung gnad gnad du mthun pa dang // ldem dang dwangs ldem ar la gtad pa yis //	1	gnad rlung gnad gnad du mthun ba dang ldem dang dwangs ldem ar la gtod ba yis 
BO_TZ52_ZI-039:17	rtags bcu rdzogs nas snang bzhi mthar phyin shog	1	rtags chu rdzogs nas snang bzhi mthar phyin shog 
BO_TZ52_ZI-039:18	/de yang chos sku ka dag bde ba che //	1	yang chos sku ka dag bde ba che 
BO_TZ52_ZI-039:19	longs sku lug rgyud rang rtshal ma nges pa //	1	longs sku lug brgyud rang rtshal ma nges ba 
BO_TZ52_ZI-039:20	sprul sku zer bzhin 'gro don dpag med kyis //	2	sprul sku zer bzhin gro don dpog med kyis 
BO_TZ52_ZI-039:21	'gro kun tshhe gcig 'od lus 'grub par shog	2	gro kun tshhe gcig d lus grub ba shog 
BO_TZ52_ZI-039:22	/ces pa bde mchog 'khor lo'i brgyud pa'i gsol 'debs shig dgos zhes /	2	ba bde mchog khor lo brgyud ba gsol debs shig dgos zhes 
BO_TZ52_ZI-039:23	nyang stod tshhul khrims rgyal mtshhan gyis bskul ba la rdzogs chen pa gar gyi dbang phyug rtshal gyis bkod pa'o //	2	nyang stod tshhul khrims rgyal mtshhan gyis skul ba la rdzogs chen ba gar gyi dbang phyug rtshal gyis bkod ba 
