segmentnr	original	folio	stemmed
BO_NK007_(ja)001:6000	b+h+r+aum bi shwa /	600	b+h+r+aum bi shwa 
BO_NK007_(ja)001:6001	ye shes chen po'i gnas snang tshul thod pa tshar gsum rak+ta'i spyin gyis sbyar zhing gnam lcags kyi gzer btab pa las grub pa'i gzhal yas khang gru bzhi pa b+han+d+ha lcang lo can gyi kha bad /	600	ye shes chen po gnas snang tshul thod ba tshar gsum rak+ta spyin gyis sbyor zhing gnam lcags kyi gzer debs ba las grub ba jal yas khang gru bzhi ba b+han+d+ha lcang lo can gyi kha bad 
BO_NK007_(ja)001:6002	sbrul nag dang ba su ta'i za ra tshag /	600	sbrul nag dang ba su ta za ra tshag 
BO_NK007_(ja)001:6003	chu srin gyi thod pa'i mda' yab kyis brgyan pa /	600	chu srin gyi thod ba mda yab kyis rgyan ba 
BO_NK007_(ja)001:6004	sgo bzhir rus sbal gyi ma them zhing gi ke'u /	600	sgo bzhir rus sbal gyi ma thems zhing gi keu 
BO_NK007_(ja)001:6005	ka ru na'i ya lcibs /	600	ka ru na ya lcibs 
BO_NK007_(ja)001:6006	chu srin gyi thod pa'i rta babs brgyad kyis mdzes pa /	600	chu srin gyi thod ba rta bab brgyad kyis mdzes ba 
BO_NK007_(ja)001:6007	de'i phyi rim rdo rje me ri'i srung 'khor gyi nang du dur khrod chen po'i gnas brgyad kyis bskor ba /	600	de phyi rim rdo rje me ri srung khor gyi nang du dur khrod chen po gnas brgyad kyis skor ba 
BO_NK007_(ja)001:6008	phyi dang nang med par kun tu yang nang du gyur pa la rab tu 'jigs shing skyi g.ya' bar snang ba /	600	phyi dang nang med ba kun tu yang nang du gyur ba la rab tu jigs shing skyi g.ya ba snang ba 
BO_NK007_(ja)001:6009	pho brang chen po de'i nang gi dbus /	600	pho brang chen po de nang gi dbus 
BO_NK007_(ja)001:6010	gru gsum dmar po kha gdengs che la gting zab pa /	601	gru gsum dmar po kha gdeng che la gting zab ba 
BO_NK007_(ja)001:6011	phyi thod skam gyi rtsig pas bskor bas /	601	phyi thod skam gyi rtsig ba skor ba 
BO_NK007_(ja)001:6012	nang zla gam dmar po gsum dang ldan pa /	601	nang zla gam dmar po gsum dang ldan ba 
BO_NK007_(ja)001:6013	de'i phyi rim du tsakra rtsibs bzhi rdo rje'i ra bas bskor ba'i gru chad ljang ga'i mthar khrag khyams dang bcas pa /	601	de phyi rim du tsakra rtsibs bzhi rdo rje ra ba skor ba gru chad ljang ga mthar khrag khyams dang cha ba 
BO_NK007_(ja)001:6014	rus sbal gyi ka gdan /	601	rus sbal gyi ka gdan 
BO_NK007_(ja)001:6015	zhing gi ka ba /	601	zhing gi ka ba 
BO_NK007_(ja)001:6016	chu srin gyi ga zhu /	601	chu srin gyi ga ju 
BO_NK007_(ja)001:6017	tshangs pa'i gdung /	601	tshangs ba gdung 
BO_NK007_(ja)001:6018	klu bdud kyi phyam /	601	klu bdud kyi phyam 
BO_NK007_(ja)001:6019	rgyu skar gyi dral ma /	601	rgyu skar gyi dral ma 
BO_NK007_(ja)001:6020	zhing lpags kyi thog /	602	zhing lpags kyi thogs 
BO_NK007_(ja)001:6021	nyi zla'i mthong khung /	602	nyi zla mthong khung 
BO_NK007_(ja)001:6022	gza' brgyad kyi kha bad byas pa /	602	gza brgyad kyi kha bad byed ba 
BO_NK007_(ja)001:6023	steng du tsit+ta'i tog dang gru bzhir zhing gi rgyal mtshan 'phyar ba'i dur khrod 'bar ba'i gzhal yas chen por gsal ba /	602	steng du tsit+ta tog dang gru bzhir zhing gi rgyal mtshan phyor ba dur khrod bar ba jal yas chen por gsal ba 
BO_NK007_(ja)001:6024	dur khrod 'bar ba zhes tshig brgyad kyis gsal /	602	dur khrod bar ba zhes tshig brgyad kyis gsal 
BO_NK007_(ja)001:6025	dbus kyi gru gsum rak+ta'i rgya mtsho steng du ya ma ti ra bam gshin rje pho mo byi bcings su bsnol ba /	602	dbus kyi gru gsum rak+ta rgya mtsho steng du ya ma ti ra bam gshin rje pho mo byi ching su snol ba 
BO_NK007_(ja)001:6026	de'i steng du ma he man+da la /	602	de steng du ma he man+da la 
BO_NK007_(ja)001:6027	ma he glang rgod pho mos bardzisa pa'i khri /	602	ma he glang rgod pho mos bardzisa ba khri 
BO_NK007_(ja)001:6028	de'i steng du pam pad+ma man+da la pad+ma'i gdan /	602	de steng du pam pad+ma man+da la pad+ma gdan 
BO_NK007_(ja)001:6029	ma s+aur+ya man+da la nyi ma'i gdan /	602	ma s+aur+ya man+da la nyi ma gdan 
BO_NK007_(ja)001:6030	a tsan+d+ra man+dala zla ba'i gdan /	603	a tsan+d+ra man+dala zla ba gdan 
BO_NK007_(ja)001:6031	dbus kyi gru gsum phrin las gzhung du mthing nag ces 'byung na'ang dmar nag ces sbyar na phyi 'gyur dang mthun no //	603	dbus kyi gru gsum phrin las gzhung du mthing nag ces byung na dmar nag ces sbyor na phyi gyur dang mthun no 
BO_NK007_(ja)001:6032	zhes tshig lngas gsal gdab /	603	zhes tshig lngas gsal gdab 
BO_NK007_(ja)001:6033	'khor lo rtsibs bzhi'i shar du dri za pho mo /	603	khor lo rtsibs bzhi char du dri za pho mo 
BO_NK007_(ja)001:6034	lhor gshin rje pho mo /	603	lhor gshin rje pho mo 
BO_NK007_(ja)001:6035	nub tu klu dbang pho mo /	603	nub tu klu dbang pho mo 
BO_NK007_(ja)001:6036	byang du gnod sbyin pho mo'i gdan /	603	byang du gnod sbyin pho mo gdan 
BO_NK007_(ja)001:6037	rtsibs mchan bzhi la mar khu sbrang rtsi khrag dang 'o ma'i mtsho yi gdan rnams gsal ba /	603	rtsibs mchan bzhi la mar khu sbrang rtsi khrag dang mang ma mtsho yi gdan rnams gsal ba 
BO_NK007_(ja)001:6038	rgyu'i yi ge h'u dmar po dbus kyi gdan thog tu babs /	603	rgyu yi ge hu dmar po dbus kyi gdan thogs tu bab 
BO_NK007_(ja)001:6039	s+phar ra na phata /	603	s+phar ra na phata 
BO_NK007_(ja)001:6040	h'u de las 'od zer 'phros /	604	hu de las d zer phro 
BO_NK007_(ja)001:6041	'phags pa mchod /	604	phag ba mchod 
BO_NK007_(ja)001:6042	sems can gyi don byas /	604	sems can gyi don byed 
BO_NK007_(ja)001:6043	sam ha na h'u /	604	sam ha na hu 
BO_NK007_(ja)001:6044	slar 'dus 'od du zhu ba las /	604	slar du d du ju ba las 
BO_NK007_(ja)001:6045	dz+ny+aa na tsakra man+da la /	604	dz+ny+aa na tsakra man+da la 
BO_NK007_(ja)001:6046	ye shes kyi tsakra rtsibs brgyad du gyur /	604	ye shes kyi tsakra rtsibs brgyad du gyur 
BO_NK007_(ja)001:6047	s+phar na phata /	604	s+phar na phata 
BO_NK007_(ja)001:6048	tsakra las 'od zer 'phros /	604	tsakra las d zer phro 
BO_NK007_(ja)001:6049	sam ha ra na h'u /	604	sam ha ra na hu 
BO_NK007_(ja)001:6050	'dus 'od du zhu ba las /	605	du d du ju ba las 
BO_NK007_(ja)001:6051	+amo sh+r+ai many+dzu ya m+aan+ta ka ma ru rtse be ta li h'u /	605	+amo sh+r+ai many+dzu ya m+aan+ta ka ma ru rtse be ta li hu 
BO_NK007_(ja)001:6052	bdag nyid skad cig gis 'jam dpal gshin rje'i gshed sku mdog pad+ma r+aa ga'i mdog ltar dmar ba rab tu gtum pa gel pa'i cha byad can /	605	bdag nyid skad cig gis jam dpal gshin rje gshed sku mdog pad+ma r+aa ga mdog ltar dmar ba rab tu thum ba gel ba cha byad can 
BO_NK007_(ja)001:6053	zhal gcig phyag gnyis kyi g.yas pa me'i 'khor lo 'od dang bcas pa /	605	zhal gcig phyag gnyis kyi g.yas ba me khor lo d dang cha ba 
BO_NK007_(ja)001:6054	g.yon pa rlung gi 'khor lo bsnams pa /	605	g.yon ba rlung gi khor lo snom ba 
BO_NK007_(ja)001:6055	spyan gsum sdang mig gyen du ldog pa'i g.yas pa dmar la bgrad pa las me'i tsh+wa tsh+wa 'phro ba /	605	spyan gsum sdang mig gyen du ldog ba g.yas ba dmar la bgrad ba las me tsh+wa tsh+wa phro ba 
BO_NK007_(ja)001:6056	g.yon pa mthing la bgrad pa las las kyi tsh+wa tsh+wa 'phro ba /	605	g.yon ba mthing la bgrad ba las las kyi tsh+wa tsh+wa phro ba 
BO_NK007_(ja)001:6057	smin ma glog stong 'khyug pa'i 'od ltar 'phro ba /	605	smin ma glog stong khyug ba d ltar phro ba 
BO_NK007_(ja)001:6058	ag tshom dmar ser bskal pa'i me ltar 'bar ba /	605	ag tshom dmar ser bskal ba me ltar bar ba 
BO_NK007_(ja)001:6059	mche ba dkar po zla tshes ltar gtsigs pa'i g.yas na rak+ta'i chu chen shing rta'i 'phang lo tsam 'bab pa /	605	mche ba dkar po zla tshes ltar gtsigs ba g.yas na rak+ta chu chen shing rta phen lo tsam bab ba 
BO_NK007_(ja)001:6060	g.yon na ye shes kyi 'od zer lcags kyu lta bu 'phro bas dgra bgegs kyi tsit+ta 'dren pa /	606	g.yon na ye shes kyi d zer lcags kyu lta bu phro ba dgra bgegs kyi tsit+ta bgrang ba 
BO_NK007_(ja)001:6061	zhal nas khro bo'i gad rgyang h'u h'u phata phata drag tu sgrog pa /	606	zhal nas khro bo gad rgyang hu hu phata phata drag tu sgrog ba 
BO_NK007_(ja)001:6062	shangs nas bskal pa'i rlung nag gi 'tshubs ma rab tu 'tshubs pa /	606	shangs nas bskal ba rlung nag gi tshubs ma rab tu tshubs ba 
BO_NK007_(ja)001:6063	dbu skra kham nag 'khyil ba'i gseb nas sprul pa'i khro chung du ma 'phro ba /	606	dbu skra kham nag khyil ba gseb nas sprul ba khro chung du ma phro ba 
BO_NK007_(ja)001:6064	ral pa'i rtse la b+han+d+ha lcang los brgyan ba /	606	ral ba rtse la b+han+d+ha lcang los rgyan ba 
BO_NK007_(ja)001:6065	sku stod la zhing gi g.yang gzhi dang glang chen gyi ko rlon gsol ba /	606	sku stod la zhing gi g.yang gzhi dang glang chen gyi ko rlon gsol ba 
BO_NK007_(ja)001:6066	sku smad la stag gi sham thabs dkris pa /	606	sku smad la stag gi sham thabs dkri ba 
BO_NK007_(ja)001:6067	thod pa skam po lnga yi dbu brgyan cing /	606	thod ba skam po lnga yi dbu rgyan cing 
BO_NK007_(ja)001:6068	thod rlon lnga bcu rtsa bzhi'i do shal 'phyang ba /	606	thod rlon lnga chu rtsa bzhi do shal phyang ba 
BO_NK007_(ja)001:6069	sbrul rigs lngas snyan cha dang dbu rgyan /	606	sbrul rigs lngas snyan cha dang dbu rgyan 
BO_NK007_(ja)001:6070	mgur chu / do shal /	607	mgur chu do shal 
BO_NK007_(ja)001:6071	dpung rgyan / ske rags byas pa /	607	dpung rgyan ske rags byed ba 
BO_NK007_(ja)001:6072	thal zhag rak+ta chen po'i thig les mtshan pa /	607	thal zhag rak+ta chen po thig les mtshan ba 
