segmentnr	original	stemmed
BO_K12_D0674=D0849_H0647:226a-0	@226a zhu chen gyi lotstsha ba bandhe ye shes snges bsgyur te gtan la phab pa /	ju chen gyi lotstsha ba bandhe ye shes snges sgyur te gtan la bebs ba 
BO_K12_D0674=D0849_H0647:226a-1	rgya gar skad du /	rgya gar skad du 
BO_K12_D0674=D0849_H0647:226a-2	a'arya aa pa ri mi ta a'a yurdzny'a na n'a ma ma h'a ya na s'u tra /	aarya aa ba ri mi ta aa yurdznya na na ma ma ha ya na su tra 
BO_K12_D0674=D0849_H0647:226a-3	bod skad du /	bod skad du 
BO_K12_D0674=D0849_H0647:226a-4	'phags pa tshe dang ye shes dpag tu med pa zhes bya ba theg pa chen po'i mdo /	phag ba tshe dang ye shes dpog tu med ba zhes byed ba theg ba chen po mdo 
BO_K12_D0674=D0849_H0647:226a-5	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K12_D0674=D0849_H0647:226a-6	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K12_D0674=D0849_H0647:226a-7	bcom ldan 'das mnyan du yod pa na dze ta'i tshal mgon med zas sbyin gyi kun dga' ra ba na dge slong brgya phrag phyed dang bcu gsum gyi dge slong gi dge 'dun chen po dang / byang chub sems dpa' sems dpa' chen po rab tu mang po dang thabs cig tu bzhugs so //	joms ldan da nyan du yod ba na dze ta tshal mgon med zas sbyin gyi kun dga ra ba na dge slong brgya phrag phyed dang chu gsum gyi dge slong gi dge dun chen po dang byang chub sems dpa sems dpa chen po rab tu mang po dang thabs cig tu bzhugs so 
BO_K12_D0674=D0849_H0647:226a-8	de nas bcom ldan 'das kyis 'jam dpal gzhon nur gyur pa la bka' stsal pa /	de nas joms ldan da kyis jam dpal gzhon nur gyur ba la bka stsal ba 
BO_K12_D0674=D0849_H0647:226a-9	'jam dpal / steng gi phyogs na 'jig rten gyi khams yon tan dpag tu med pa la sogs pa zhes bya ba zhig yod de /	jam dpal steng gi phyogs na jig rten gyi khams yon tan dpog tu med ba la sogs ba zhes byed ba jig yod de 
BO_K12_D0674=D0849_H0647:226a-10	de na de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas tshe dang ye shes dpag tu med pa shin tu rnam par nges pa'i gzi brjid kyi rgyal po zhes bya ba bzhugs te /	de na de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya tshe dang ye shes dpog tu med ba shin tu rnam ba nges ba gzi brjid kyi rgyal po zhes byed ba bzhugs te 
BO_K12_D0674=D0849_H0647:226b-0	tshe 'dzin cing tshe mthar phyin @226b par bzhes te /	tshe dzin cing tshe mthar phyin ba bzhes te 
BO_K12_D0674=D0849_H0647:226b-1	sems can rnams la chos kyang ston to //	sems can rnams la chos kyang ston to 
BO_K12_D0674=D0849_H0647:226b-2	'jam dpal gzhon nur gyur pa nyon cig /	jam dpal gzhon nur gyur ba nyon cig 
BO_K12_D0674=D0849_H0647:226b-3	'dzam bu'i gling 'di'i mi rnams ni /	dzam bu gling di mi rnams ni 
BO_K12_D0674=D0849_H0647:226b-4	tshe thung ba las tshe lo brgya thub pa sha stag ste /	tshe thung ba las tshe lo brgya thub ba sha stag ste 
BO_K12_D0674=D0849_H0647:226b-5	de dag las kyang phal cher dus ma yin par 'chi bar bstan to //	de dag las kyang phal cher dus ma yin ba chi ba ston to 
BO_K12_D0674=D0849_H0647:226b-6	'jam dpal / sems can gang dag de bzhin gshegs pa tshe dpag tu med pa de'i yon tan dang bsngags pa yongs su brjod pa zhes bya ba'i chos kyi rnam grangs 'di yi ger 'bri'am /	jam dpal sems can gang dag de bzhin gshegs ba tshe dpog tu med ba de yon tan dang bsngags ba yongs su rjod ba zhes byed ba chos kyi rnam grangs di yi ger bri 
BO_K12_D0674=D0849_H0647:226b-7	yi ger 'brir 'jug gam /	yi ger brir jug gam 
BO_K12_D0674=D0849_H0647:226b-8	ming tsam yang nyan tam; klog pa nas glegs bam la bris te khyim na 'chang bar byed dam /	ming tsam yang nyan tam; klog ba nas glegs bam la bri te khyim na chang ba byed dam 
BO_K12_D0674=D0849_H0647:226b-9	me tog dang / bdug pa dang / spos dang / phreng ba rnams kyis mchod par 'gyur ba de dag gi tshe yongs su zad pa las tshe lo brgya thub par 'gyur ro //	me tog dang bdug ba dang spros dang phreng ba rnams kyis mchod ba gyur ba de dag gi tshe yongs su zad ba las tshe lo brgya thub ba gyur ro 
BO_K12_D0674=D0849_H0647:226b-10	'jam dpal / sems can gang dag tshe dang ye shes dpag tu med pa shin tu rnam par nges pa gzi brjid kyi rgyal po'i mtshan brgya rtsa brgyad thos par gyur pa de dag gi tshe yang 'phel bar 'gyur ro //	jam dpal sems can gang dag tshe dang ye shes dpog tu med ba shin tu rnam ba nges ba gzi brjid kyi rgyal po mtshan brgya rtsa brgyad thos ba gyur ba de dag gi tshe yang phel ba gyur ro 
BO_K12_D0674=D0849_H0647:226b-11	sems can gang dag tshe zad kar mtshan 'chang bar 'gyur ba de dag gi tshe yang rnam par 'phel bar 'gyur ro //	sems can gang dag tshe zad kar mtshan chang ba gyur ba de dag gi tshe yang rnam ba phel ba gyur ro 
BO_K12_D0674=D0849_H0647:226b-12	'jam dpal / de lta bas na /	jam dpal de lta ba na 
BO_K12_D0674=D0849_H0647:226b-13	rigs kyi bu'am /	rigs kyi bu 
BO_K12_D0674=D0849_H0647:227a-0	rigs kyi bu mo tshe ring bar 'dod pa de dag de bzhin @227a *//	rigs kyi bu mo tshe ring ba dod ba de dag de bzhin 
BO_K12_D0674=D0849_H0647:227a-1	gshegs pa tshe dpag tu med pa de'i mtshan brgya rtsa brgyad nyan tam /	gshegs ba tshe dpog tu med ba de mtshan brgya rtsa brgyad nyan tam 
BO_K12_D0674=D0849_H0647:227a-2	yi ger 'bri'am /	yi ger bri 
BO_K12_D0674=D0849_H0647:227a-3	yi ger 'brir 'jug na de dag gi yon tan dang / legs par 'gyur ba ni /	yi ger brir jug na de dag gi yon tan dang legs ba gyur ba ni 
BO_K12_D0674=D0849_H0647:227a-4	'di dag go /	di dag go 
BO_K12_D0674=D0849_H0647:227a-5	aom na mo bha ga wa te /	aom na mo bha ga wa te 
BO_K12_D0674=D0849_H0647:227a-6	aa pa ri mi t'a a'a yurdzny'a na su bi ni shtsi ta te dzo r'a dz'a ya /	aa ba ri mi ta aa yurdznya na su bi ni shtsi ta te dzo ra dza ya 
BO_K12_D0674=D0849_H0647:227a-7	ta th'a ga t'a ya aarha te samyaksam buddh'a ya /	ta tha ga ta ya aarha te samyaksam buddha ya 
BO_K12_D0674=D0849_H0647:227a-8	tadya th'a; aom pu n+ye pu n+ye ma h'a pu n+ye aa pa ri mi ta pu n+ye aa pa ri mi ta pu n+ya dzny'a na sam bha ro pa tsi te /	tadya tha; aom pu n+ye pu n+ye ma ha pu n+ye aa ba ri mi ta pu n+ye aa ba ri mi ta pu n+ya dznya na sam bha ro ba tsi te 
BO_K12_D0674=D0849_H0647:227a-9	aom sarbba sam sk'a ra pa ri shuddha dharmma te ga ga na sa mud ga te sva bha ba bi shuddhe ma h'a na ya pa ri w'a re sv'ah'a /	aom sarbba sam ska ra ba ri shuddha dharmma te ga ga na sa mud ga te sva bha ba bi shuddhe ma ha na ya ba ri wa re svaha 
BO_K12_D0674=D0849_H0647:227a-10	'jam dpal / de bzhin gshegs pa'i mtshan brgya rtsa brgyad po 'di dag gang la la zhig yi ger 'bri'am /	jam dpal de bzhin gshegs ba mtshan brgya rtsa brgyad po di dag gang la la jig yi ger bri 
BO_K12_D0674=D0849_H0647:227a-11	yi ger 'brir 'jug gam /	yi ger brir jug gam 
BO_K12_D0674=D0849_H0647:227a-12	glegs bam la bris te khyim na 'chang ngam /	glegs bam la bri te khyim na chang ngam 
