segmentnr	original	folio	stemmed
BO_NK026_(la)001:10000	gsang ba gsang chen rab gsang ba //	1000	gsang ba gsang chen rab gsang ba 
BO_NK026_(la)001:10001	rang gi sems kyi me long ltos //	1000	rang gi sems kyi me long ltos 
BO_NK026_(la)001:10002	mthong bas de bzhin nyid du 'gyur //	1000	mthong ba de bzhin nyid du gyur 
BO_NK026_(la)001:10003	gzhan min rang byung de kho na'o //	1000	gzhan min rang byung de kho na 
BO_NK026_(la)001:10004	zhes brjod la ka dag gi ngang du mnyam par bzhag go //	1000	zhes rjod la ka dag gi ngang du mnyam ba jog go 
BO_NK026_(la)001:10005	don dam gyi dkyil 'khor du dbang bzhi pa thob /	1000	don dam gyi dkyil khor du dbang bzhi ba thob 
BO_NK026_(la)001:10006	sgo gsum gyi dri ma dag /	1000	sgo gsum gyi dri ma dag 
BO_NK026_(la)001:10007	lam blo 'das rdzogs pa chen po sgom pa la dbang /	1000	lam blo da rdzogs ba chen po sgom ba la dbang 
BO_NK026_(la)001:10008	'bras bu ngo bo nyid sku thob pa'i skal ldan du byas pa'o //	1000	bras bu ngo bo nyid sku thob ba skal ldan du byed ba 
BO_NK026_(la)001:10009	mtha' rten ni /	1000	mtha rten ni 
BO_NK026_(la)001:10010	rtsa bar / de nas drag po'i rjes gnang ni //	1001	rtsa ba de nas drag po rjes gnang ni 
BO_NK026_(la)001:10011	lcags khang dmigs rten byas pa'i mthar //	1001	lcags khang dmigs rten byed ba mthar 
BO_NK026_(la)001:10012	drag po'i rdzas rnams dgram par bya //	1001	drag po rdzas rnams grem ba byed 
BO_NK026_(la)001:10013	mgon po 'khor bcas bskyed bstim bskul //	1001	mgon po khor cha skyed stim skul 
BO_NK026_(la)001:10014	yon tan brjod la sbyin par bya //	1001	yon tan rjod la sbyin ba byed 
BO_NK026_(la)001:10015	bsnyen bsgrub rim pa'i sngags brjod cing //	1001	snyen sgrub rim ba sngags rjod cing 
BO_NK026_(la)001:10016	man ngag thams cad rdzogs par sbyin //	1001	man ngag thams cad rdzogs ba sbyin 
BO_NK026_(la)001:10017	zhes gsungs pa'i don deng sang phyag bzhes su sgrol dbang mdzad pa las gzhan mi 'dug kyang /	1001	zhes gsungs ba don deng sang phyag bzhes su sgrol dbang mdzad ba las gzhan mi dug kyang 
BO_NK026_(la)001:10018	kho bo'i yongs 'dzin 'gyur med rdo rjes lcags khang bskyed pa ni sgrub gtor lhar bskyed pa'i don du snang bas /	1001	kho bo yongs dzin gyur med rdo rjes lcags khang skyed ba ni sgrub thor lhar skyed ba don du snang ba 
BO_NK026_(la)001:10019	nub dgon lugs bzhin 'dir gtor dbang bskur na gzhung don dang mthun par snang bas de ltar gyis shig ces bka' stsal pa don la gnas par shes shing yid ches pas skabs 'dir nub dgon lugs zur stod lugs pa'i phyag bzhes bzhin dbang bzhi byin rlabs kyi tshul	1001	nub dgon lugs bzhin dir thor dbang skur na gzhung don dang mthun ba snang ba de ltar gyis shig ces bka stsal ba don la gnas ba shes shing yid ches ba skabs dir nub dgon lugs zur stod lugs ba phyag bzhes bzhin dbang bzhi byin rlabs kyi tshul 
BO_NK026_(la)001:10020	du bskur ba ni /	1002	du skur ba ni 
BO_NK026_(la)001:10021	mnyam med nub dgon po'i thugs sras byams pa blo gros rgyal mtshan gyis mdzad pa'i yig cha'i steng nas bdag gis nos pas yi ge de nyid las btus pa ni 'di ltar /	1002	mnyam med nub dgon po thugs sras byams ba blo gros rgyal mtshan gyis mdzad ba yig cha steng nas bdag gis nos ba yi ge de nyid las thu ba ni di ltar 
BO_NK026_(la)001:10022	dang po khrus /	1002	dang po khru 
BO_NK026_(la)001:10023	gnyis pa bgegs bskrad /	1002	gnyis ba bgegs skrod 
BO_NK026_(la)001:10024	gsum pa man+dala /	1002	gsum ba man+dala 
BO_NK026_(la)001:10025	bzhi pa gsol gdab /	1002	bzhi ba gsol gdab 
BO_NK026_(la)001:10026	lnga pa yan lag bdun pa rnams sngon 'gror gsungs pas /	1002	lnga ba yan lag bdun ba rnams sngon gror gsungs ba 
BO_NK026_(la)001:10027	bye brag tu bskur na lnga ga nges par dgos kyang /	1002	bye brag tu skur na lnga ga nges ba dgos kyang 
BO_NK026_(la)001:10028	'dir sbrel ba'i dbang gis man+dala gsol btab kyis 'thus par snang bas bka' gtad kyi don du man+dala phul /	1002	dir sbrel ba dbang gis man+dala gsol debs kyis thus ba snang ba bka gtod kyi don du man+dala bul 
