segmentnr	original	folio	stemmed
BO_TZ_DZOGCHEN-DESUM-P101-D:0	pos skyabs su 'gro ba kun rdzob rgyu'i skyabs 'gro dang / don dam par chos thams cad kyi gnas lugs ngo bo ka dag spros bral brdal khyab chen po ye nas rang chas su bzhugs pa sangs rgyas /	0	pos skyob su gro ba kun rdzob rgyu skyob gro dang don dam ba chos thams cad kyi gnas lugs ngo bo ka dag spros bral rdal khyab chen po ye nas rang cha su bzhugs ba sangs rgya 
BO_TZ_DZOGCHEN-DESUM-P101-D:1	rang bzhin ma 'gags lhun grub sku dang thig le'i rol pa rang gsal ba dam chos /	0	rang bzhin ma gag lhun grub sku dang thig le rol ba rang gsal ba dam chos 
BO_TZ_DZOGCHEN-DESUM-P101-D:2	thugs rje rol rtshal 'gag med sna tshhogs sprul pa'i cho 'phrul cir yang snang ba dge 'dun te /	0	thugs rje rol rtshal gag med sna tshhogs sprul ba cho phrul cir yang snang ba dge dun te 
BO_TZ_DZOGCHEN-DESUM-P101-D:3	de lta bu'i mchog gsum skyabs gnas chig rdzogs rig pa byang chub sems kyi gshis su bskyab bya skyob byed las 'das pa dbyer med mnyam brdal chen por rang babs su la bzla ba don gyi skyabs 'gro yongs shes kyi ngang nas 'di'i rjes zlos /	0	de lta bu mchog gsum skyob gnas chig rdzogs rig ba byang chub sems kyi gshis su bskyab byed skyob byed las da ba dbyer med mnyam rdal chen por rang bab su la bzla ba don gyi skyob gro yongs shes kyi ngang nas di rjes zlos 
BO_TZ_DZOGCHEN-DESUM-P101-D:4	ngo bo stong pa sogs sngon 'gro'i byang bu ltar lan gsum /	0	ngo bo stong ba sogs sngon gro byang bu ltar lan gsum 
BO_TZ_DZOGCHEN-DESUM-P101-D:5	sems bskyed pa'i slad du sems can thams cad ye nas chos kyi dbyings rnam par dag pa bri gang 'pho 'gyur bral bar bzhugs pa la /	0	sems skyed ba slad du sems can thams cad ye nas chos kyi dbyings rnam ba dag ba bri gang pho gyur bral ba bzhugs ba la 
BO_TZ_DZOGCHEN-DESUM-P101-D:6	rang ngo ma shes pas bsgribs te bdag gzhan sgro btags pa'i gnyis chos kyi 'khrul pas bcings pa'i 'gro ba rnams /	0	rang ngo ma shes ba sgrib te bdag gzhan sgro dogs ba gnyis chos kyi khrul ba ching ba gro ba rnams 
BO_TZ_DZOGCHEN-DESUM-P101-D:7	srid zhir mi gnas pa'i dpal chen rang byung khro bo'i rgyal po'i ye shes kyi klong du bsgral bar bya'o snyam pa'i blos phyogs lhung dang bral bar khyab gdal chen por sems bskyed pa 'di'i rjes zlos /	0	srid zhir mi gnas ba dpal chen rang byung khro bo rgyal po ye shes kyi klong du bsgral ba byed snyam ba blos phyogs lhung dang bral ba khyab gdal chen por sems skyed ba di rjes zlos 
BO_TZ_DZOGCHEN-DESUM-P101-D:8	e ma ho chos dbyings sogs lan gsum /	0	e ma ho chos dbyings sogs lan gsum 
BO_TZ_DZOGCHEN-DESUM-P101-D:9	gsag sbyong spel gsum gyi gnad bsdus pa yan lag bdun pa bgyi ba la /	0	gsag sbyong spel gsum gyi gnad sdud ba yan lag bdun ba bgyid ba la 
BO_TZ_DZOGCHEN-DESUM-P101-D:10	dmigs bsam brjod pa'i mtha' las 'das pa rang rig bde gshegs snying po'i lha tshhogs la chos dbyings 'du 'bral med par rtogs pa'i phyag 'tshhal ba dang / rang gsal me long lta bu'i ye shes kyi klong du 'khor 'das snang srid kyi bkod pa rang byung rgyan gyi 'khor lor shar ba'i mchod pa phul ba dang /	1	dmigs bsam rjod ba mtha las da ba rang rig bde gshegs snying po lha tshhogs la chos dbyings du bral med ba rtogs ba phyag tshhal ba dang rang gsal me long lta bu ye shes kyi klong du khor da snang srid kyi bkod ba rang byung rgyan gyi khor lor char ba mchod ba bul ba dang 
BO_TZ_DZOGCHEN-DESUM-P101-D:11	chos dbyings mnyam pa nyid kyi klong du dge sdig spang blang gi 'dzin rtog dmigs su med par ma shes pas phan gnod rgyu 'bras su zhen pa lta ba'i gol sgrib yongs su bshags pa dang / kun khyab so sor rtog pa'i ye shes kyi klong du zag med byang grol gyi dge tshhogs mtha' dag ma 'dres kun tu gsal ba la ngo mtshhar ba'i rjes su yi rang ba dang /	1	chos dbyings mnyam ba nyid kyi klong du dge sdig spong blang gi dzin rtogs dmigs su med ba ma shes ba phan gnod rgyu bras su zhen ba lta ba gol sgrib yongs su chags ba dang kun khyab so sor rtogs ba ye shes kyi klong du zag med byang grol gyi dge tshhogs mtha dag ma dre kun tu gsal ba la ngo mtshhar ba rjes su yi rang ba dang 
