segmentnr	original	folio	stemmed
BO_TZ39_TI-008-1:0	nang sgrub drag mo khros ma sku mdog kham nag spyan gsum	0	nang sgrub drag mo khro ma sku mdog kham nag spyan gsum 
BO_TZ39_TI-008-1:1	gsad pa'i dus su drag mo gong dang 'dra ba la /	0	gsad ba dus su drag mo gong dang dra ba la 
BO_TZ39_TI-008-1:2	ral pa	0	ral ba 
BO_TZ39_TI-008-1:3	! dgra la thun 'gyed pa'i dus	0	dgra la thun gyed ba dus 
BO_TZ39_TI-008-1:4	ral pa dmar ser gyen du brdzes pa /	0	ral ba dmar ser gyen du brdzes ba 
BO_TZ39_TI-008-1:5	gcer bu nu ma 'phyang zhing /	0	bcer bu nu ma phyang zhing 
BO_TZ39_TI-008-1:6	dar gyi smad	0	dar gyi smad 
BO_TZ39_TI-008-1:7	thur 'phyang g.yas gri gug	0	thur phyang g.yas gri gug 
BO_TZ39_TI-008-1:8	/g.yon thod khrag /	0	thod khrag 
BO_TZ39_TI-008-1:9	de dang 'dra ba las sku mdog g.yogs can /	0	de dang dra ba las sku mdog g.yogs can 
BO_TZ39_TI-008-1:10	phyag g.yas ral gri /	1	phyag g.yas ral gri 
BO_TZ39_TI-008-1:11	g.yon thod khrag stob pa'i tshhul /	1	g.yon thod khrag stob ba tshhul 
BO_TZ39_TI-008-1:12	zhabs 'dor stabs dgra bgegs brdzis pa /	1	zhabs dor stabs dgra bgegs brdzis ba 
BO_TZ39_TI-008-1:13	dmar nag ral pa thur du 'phyang	1	dmar nag ral ba thur du phyang 
BO_TZ39_TI-008-1:14	rin po che'i dbu rgyan snyan cha phyag zhabs gdu bu 'khrol cing thod skam gyis	1	rin po che dbu rgyan snyan cha phyag zhabs gdu bu khrol cing thod skam gyis 
BO_TZ39_TI-008-1:15	! 'khor lo 'di dang mtshhan bla rdo /	1	khor lo di dang mtshhan bla rdo 
BO_TZ39_TI-008-1:16	'khor lo	1	khor lo 
BO_TZ39_TI-008-1:17	sku rgyab khebs pa /	1	sku rgyab khebs ba 
BO_TZ39_TI-008-1:18	g.yas nad dbu brgyan pa bong bu ser nag gdong dmar la 'chib pa'o /   sangs rgyas	1	g.yas nad dbu rgyan ba bong bu ser nag gdong dmar la chib ba sangs rgya 
BO_TZ39_TI-008-1:19	'di ru gzhug	1	di ru jug 
BO_TZ39_TI-008-1:20	/mchan khung g.yon du bcang /	2	khung g.yon du chang 
BO_TZ39_TI-008-1:21	rkyal sbrul gyi gdengs ka gsum ldan /	2	rkyal sbrul gyi gdeng ka gsum ldan 
BO_TZ39_TI-008-1:22	so gnyis kyi mtshhan dang mnyam du dril nas lus la bcang ngo //	2	so gnyis kyi mtshhan dang mnyam du dril nas lus la chang ngo 
BO_TZ39_TI-008-1:23	g.yon thod khrag bsnams pa'o //	2	g.yon thod khrag snom ba 
