segmentnr	original	folio	stemmed
BO_NK083_('u)007:0	// pad+ma'i lam rim gyi lo rgyus bzhugs /	0	pad+ma lam rim gyi lo rgyus bzhugs 
BO_NK083_('u)007:1	pad+ma'i lam rim ni /	0	pad+ma lam rim ni 
BO_NK083_('u)007:2	slob dpon pad+ma'i dgongs pa rdzogs pa chen po'i man ngag gnubs chen sangs rgyas ye shes nas brgyud /	0	slob dpon pad+ma dgongs ba rdzogs ba chen po man ngag gnubs chen sangs rgya ye shes nas brgyud 
BO_NK083_('u)007:3	zur sh+aakya 'byung la bka' babs pa'i khung ma rang du snang la /	0	zur sh+aakya byung la bka bab ba khung ma rang du snang la 
BO_NK083_('u)007:4	gu ru'i gter chos rnams phar bzhag /bka' mar grags pa'i snga 'gyur rang rkang la rdzogs chen gyi chos skor phal cher /	0	gu ru gter chos rnams phar jog mar grags ba snga gyur rang rkang la rdzogs chen gyi chos skor phal cher 
BO_NK083_('u)007:5	bi ma la dang / bee ro tsa na las brgyud pa shas che zhing /	0	bi ma la dang bee ro tsa na las brgyud ba shas che zhing 
BO_NK083_('u)007:6	sangs rgyas gsang ba dang gnubs chen gyis bru sha nas blangs pa dang / rgya nag ha shang bdun brgyud dang / rgya gar gyi slob dpon bdun rgyud sogs mang gis /	0	sangs rgya gsang ba dang gnubs chen gyis bru sha nas blangs ba dang rgya nag ha shang bdun brgyud dang rgya gar gyi slob dpon bdun brgyud sogs mang gis 
BO_NK083_('u)007:7	slob dpon pad+ma nas brgyud pa'i rdzogs chen ni 'di kho nar mngon no //	0	slob dpon pad+ma nas brgyud ba rdzogs chen ni di kho nar mngon no 
BO_NK083_('u)007:8	'di yan rje btsun ta ra n+aa tha'i gsung ngo //	0	di yan rje btsun ta ra n+aa tha gsung ngo 
BO_NK083_('u)007:9	der ma zad mnga' bdag nyang gis zab gter nas bzhes /	0	der ma zad mnga bdag nyang gis zab gter nas bzhes 
BO_NK083_('u)007:10	sras 'gro mgon dang / des gu ru chos dbang la gnang /	1	sras gro mgon dang des gu ru chos dbang la gnang 
BO_NK083_('u)007:11	chos dbang rin po ches kyang zab gter nas bzhes pa ste /	1	chos dbang rin po ches kyang zab gter nas bzhes ba ste 
BO_NK083_('u)007:12	gter kha gong 'og gi gdams pa zung 'brel zur sh+aaka 'byung phyi ma'i phyag tu babs pas /	1	gter kha gong g gi doms ba zung brel zur sh+aaka byung phyi ma phyag tu bab ba 
BO_NK083_('u)007:13	bka' gter gyi gdams zab chu bo gnyis 'dres su gyur /	1	bka gter gyi doms zab chu bo gnyis dre su gyur 
BO_NK083_('u)007:14	'chad nyan gyis gtan la phabs pa'i bshad sgrub rgya cher dar /	1	chad nyan gyis gtan la phabs ba chad sgrub rgya cher dar 
BO_NK083_('u)007:15	de yang gzhung rdo rje'i tshig rkang ni yi ge gsum ka'i dgongs nyams zab cing rgya che ba thams cad gcig tu dril bar snang na'ang /	1	de yang gzhung rdo rje tshig rkang ni yi ge gsum ka dgongs nyams zab cing rgya che ba thams cad gcig tu dril ba snang na 
BO_NK083_('u)007:16	skabs 'dir mthar thug gi rdzogs rim snying por dril ba'i gdams pa ngo sprod kyi lugs su gdab pa'o //	1	skabs dir mthar thug gi rdzogs rim snying por dril ba doms ba ngo sprod kyi lugs su gdab ba 
