segmentnr	original	stemmed
BO_K10_D0358_H0366:423a-0	sa ri la sa rnam par g-yos na rkun ma tshul khrims nyams pa rnams dang / sha na pa dang / shan pa la dga' ba rnams dang / shan pa'i bdag @423a *//	sa ri la sa rnam ba g-yos na rkun ma tshul khrims nyams ba rnams dang sha na ba dang shan ba la dga ba rnams dang shan ba bdag 
BO_K10_D0358_H0366:423a-1	po dang / rlung za'i dka' thung pa rnams g-yos nas nad kyis thebs par 'gyur ro //	po dang rlung za dka thung ba rnams g-yos nas nad kyis thebs ba gyur ro 
BO_K10_D0358_H0366:423a-2	sa ga la sa rnam par g-yos na ri chen po rnams 'chad par 'gyur ro //	sa ga la sa rnam ba g-yos na ri chen po rnams chad ba gyur ro 
BO_K10_D0358_H0366:423a-3	rta rgyug pa rnams dang / lam na 'gro ba la rlung drag pos rdo rnams 'thor bas stobs med par byed la sa g-yos pas de dag nad kyis 'debs par 'gyur ro //	rta rgyug ba rnams dang lam na gro ba la rlung drag pos rdo rnams thor ba stobs med ba byed la sa g-yos ba de dag nad kyis debs ba gyur ro 
BO_K10_D0358_H0366:423a-4	yang nag pa la sa g-yos na rkun ma chen pos gnod pa byed pa 'ong zhing /	yang nag ba la sa g-yos na rkun ma chen pos gnod ba byed ba ng zhing 
BO_K10_D0358_H0366:423a-5	byi rgyug pa dang / cho lo pa rnams dang / mdud pa 'grol ba'i mi rnams dang / aan dra pa rnams dang / bu ram shing 'phel ba rnams dang / phu lin pa rnams la skyabs med pa'i 'jigs pa 'ong zhing grogs dang 'bral zhing stobs che ba 'byung ngo //	byi rgyug ba dang cho lo ba rnams dang mdud ba grol ba mi rnams dang aan dra ba rnams dang bu ram shing phel ba rnams dang phu lin ba rnams la skyob med ba jigs ba ng zhing grogs dang bral zhing stobs che ba byung ngo 
BO_K10_D0358_H0366:423a-6	snron la sa g-yos na rgyal po chen po la gnod pa 'byung zhing khra dang / byi ba dang / sbrul dang / de bzhin du gcan gzan gdug pa can rnams dang / gzhan gnod pa byed pa rnams dang / sur se na ba dang /	snron la sa g-yos na rgyal po chen po la gnod ba byung zhing khra dang byi ba dang sbrul dang de bzhin du gcan gzan gdug ba can rnams dang gzhan gnod ba byed ba rnams dang sur se na ba dang 
BO_K10_D0358_H0366:423a-7	ma la ba rnams dang / ba lhi ba gra ha pa dang / gnod pa med pa dang / de la gus pa'i mi rnams myur bar sa g-yos pas nad kyis 'debs par 'gyur ro //	ma la ba rnams dang ba lhi ba gra ha ba dang gnod ba med ba dang de la gus ba mi rnams myur ba sa g-yos ba nad kyis debs ba gyur ro 
BO_K10_D0358_H0366:423b-0	snrubs la sa g-yos na rkang bzhi pa rnams dang / rkang gnyis pa dang / de bzhin du gnod sbyin rnams dang / yi dvags rnams dang / sems can de dag dang / ri khrod pa rnams dang / chu med pas lo @423b nyes shing myur du mu ge 'byung zhing ri rnams 'chad par 'gyur ro //	snrubs la sa g-yos na rkang bzhi ba rnams dang rkang gnyis ba dang de bzhin du gnod sbyin rnams dang yi dvags rnams dang sems can de dag dang ri khrod ba rnams dang chu med ba lo nyes shing myur du mu ge byung zhing ri rnams chad ba gyur ro 
BO_K10_D0358_H0366:423b-1	chu stod la sa g-yos na chu la gnas pa'i nya rnams dang / shu shu ma dang / nya phyis rnams dang / chu srin rnams dang / rus sbal dang / rigs dang / rus btsun pa rnams dang / nor dang ldan pa rnams dang /	chu stod la sa g-yos na chu la gnas ba nya rnams dang shu shu ma dang nya byid rnams dang chu srin rnams dang rus sbal dang rigs dang rus btsun ba rnams dang nor dang ldan ba rnams dang 
BO_K10_D0358_H0366:423b-2	mkhas pa rnams dang / gnyis pa rigs dang ldan pa rnams la 'jigs pa chen po 'byung zhing sa g-yos pas de dag nad kyis 'debs par 'gyur ro //	mkhas ba rnams dang gnyis ba rigs dang ldan ba rnams la jigs ba chen po byung zhing sa g-yos ba de dag nad kyis debs ba gyur ro 
BO_K10_D0358_H0366:423b-3	chu smad la sa g-yos na bzo mkhas pa rnams la gnod pa mi 'byung zhing mgar ba dang / zhal mkhan rnams dang / mda' mkhan rnams dang / shing mkhan rnams dang / dbul po rnams dang / gzhan yang bzo sna tshogs pa byed pa dang /	chu smad la sa g-yos na bzo mkhas ba rnams la gnod ba mi byung zhing mgar ba dang zhal mkhan rnams dang mda mkhan rnams dang shing mkhan rnams dang bul po rnams dang gzhan yang bzo sna tshogs ba byed ba dang 
BO_K10_D0358_H0366:423b-4	grong dang nye ba'i skam la gnas pa la gnod par 'gyur ro //	grong dang nye ba skam la gnas ba la gnod ba gyur ro 
BO_K10_D0358_H0366:423b-5	gro bzhin la sa g-yos na mi gang zhig rgyal pho mchod pa dang / klog pa rnams dang / bstan bcos mkhas pa rnams dang / snyan dang gas mkhan rnams dang / glu mkhan rnams dang / su ra se na ba dang / rjes su 'jug pa rnams dang /	gro bzhin la sa g-yos na mi gang jig rgyal pho mchod ba dang klog ba rnams dang ston chos mkhas ba rnams dang snyan dang gas mkhan rnams dang glu mkhan rnams dang su ra se na ba dang rjes su jug ba rnams dang 
BO_K10_D0358_H0366:423b-6	gos 'tshong pa dang / gi sha ta dang / sa ra dan dang / de dag gi bsam pa 'grub bo //	gos tshong ba dang gi sha ta dang sa ra dan dang de dag gi bsam ba grub bo 
BO_K10_D0358_H0366:424a-0	mon gre la sa g-yos na nor can rnams la gnod pa 'byung zhing phyug po rnams dang / grong khyer chen po dang / tshong dpon rnams dang / spyi cer rnams dang / bkra shis pa dang // @424a *//	mon gre la sa g-yos na nor can rnams la gnod ba byung zhing phyug po rnams dang grong khyer chen po dang tshong dpon rnams dang spyi cer rnams dang bkra shis ba dang 
BO_K10_D0358_H0366:424a-1	bzang po sngags mkhan dang / ri khrod pa rnams dang / pa ri ka pa dang / ma la pa dang / grong khyer che ba gzhan rnams la gnod pa 'byung bar 'gyur ro; ;mon gru la sa g-yos na chu la gnas pa rnams la gnod pa chen po 'byung zhing glang po dang /	bzang po sngags mkhan dang ri khrod ba rnams dang ba ri ka ba dang ma la ba dang grong khyer che ba gzhan rnams la gnod ba byung ba gyur ro; ;mon gru la sa g-yos na chu la gnas ba rnams la gnod ba chen po byung zhing glang po dang 
BO_K10_D0358_H0366:424a-2	rta dang / pong bu dang / rnga mo rnams la cher sdug bsngal 'byung ngo //	rta dang pong bu dang rnga mo rnams la cher sdug sngal byung ngo 
BO_K10_D0358_H0366:424a-3	de bzhin du so ri ra ka pa dang / ma dra ba dang / bi li kan pa dang / ke ka yan pa dang / rten med pa dang / 'khor lo gcig pa dang / yul de dag gi skye bo rnams la nad 'byung ngo //	de bzhin du so ri ra ka ba dang ma dra ba dang bi li kan ba dang ke ka yan ba dang rten med ba dang khor lo gcig ba dang yul de dag gi skye bo rnams la nad byung ngo 
BO_K10_D0358_H0366:424a-4	me bzhi la sa rnam par g-yos na srin po'i gdon gyis 'dzin cing /	me bzhi la sa rnam ba g-yos na srin po don gyis dzin cing 
BO_K10_D0358_H0366:424a-5	de bzhin du shan pa dang / phag 'tshong pa dang / so pa ri pa rnams 'chi bar 'gyur ro; ;tshong gis 'tsho ba'i rje'u rigs dang / dmangs rigs dang / zlos gar mkhan dang / nas gling pa dang / rta rnams dang / gyad kyi yud pa rnams dang /	de bzhin du shan ba dang phag tshong ba dang so ba ri ba rnams chi ba gyur ro; ;tshong gis tsho ba rjeu rigs dang dmangs rigs dang zlos gar mkhan dang nas gling ba dang rta rnams dang gyad kyi yud ba rnams dang 
BO_K10_D0358_H0366:424a-6	khu lo dang ldan pa'i bud med rnams dang / mdud pa 'grol ba rnams med par 'gyur ro //	khu lo dang ldan ba bud med rnams dang mdud ba grol ba rnams med ba gyur ro 
BO_K10_D0358_H0366:424a-7	mon gru la sa g-yos na tshong pa rnams la nad 'byung zhing chos la dga' ba dang / grub pa rnams dang / sho gam gyi las byed pa rnams dang / rgyal rigs srid sgrub kyi rgyud dang / mdza' ba rnams dang / sin du ba'i rgyal po dang /	mon gru la sa g-yos na tshong ba rnams la nad byung zhing chos la dga ba dang grub ba rnams dang sho gam gyi las byed ba rnams dang rgyal rigs srid sgrub kyi brgyud dang mdza ba rnams dang sin du ba rgyal po dang 
BO_K10_D0358_H0366:424b-0	mda' gzhu thogs pa rnams yun @424b ring por don med par 'gyur ro //	mda gzhu thogs ba rnams yun ring por don med ba gyur ro 
BO_K10_D0358_H0366:424b-1	nam gru la sa g-yos na g-yul drag po shom par 'gyur zhing grong 'joms par 'gyur ba dang / grong gis grong phung ba dang / nir ta pa rnams dang rgya yul pa dang / ra ma ta ma gnas pa rnams dang / zhing las bzang po byed pa rnams dang; lung pa gnas pa'i gtso bo rnams dang /	nam gru la sa g-yos na g-yul drag po shom ba gyur zhing grong joms ba gyur ba dang grong gis grong phung ba dang nir ta ba rnams dang rgya yul ba dang ra ma ta ma gnas ba rnams dang zhing las bzang po byed ba rnams dang; lung ba gnas ba gtso bo rnams dang 
BO_K10_D0358_H0366:424b-2	dmag dpon thams cad nges par sreg par 'gyur /	dmag dpon thams cad nges ba sreg ba gyur 
BO_K10_D0358_H0366:424b-3	ro; ;tha skar la sa rnam par g-yos na rta rnams la nad 'byung zhing grong rnams 'jig par 'gyur /	ro; ;tha skar la sa rnam ba g-yos na rta rnams la nad byung zhing grong rnams jig ba gyur 
BO_K10_D0358_H0366:424b-4	spun zla gsod par 'gyur zhing de la mngal chags pa dang / de la skyes pa dang gsum sdug bsngal dang / rgyun du ldan par 'gyur zhing mdun rgyud dang / mngal na gnas pa dang / bza' btung 'thung ba dang / srid sgrub kyi rgyal rigs rnams phan tshun gsod par 'gyur ro //	spun zla gsod ba gyur zhing de la mngal chags ba dang de la skye ba dang gsum sdug sngal dang rgyun du ldan ba gyur zhing mdun brgyud dang mngal na gnas ba dang bza thung thung ba dang srid sgrub kyi rgyal rigs rnams phan tshun gsod ba gyur ro 
BO_K10_D0358_H0366:424b-5	bra nye la sa g-yos na rkun ma rnams la nad chen po 'byung zhing rtsod pa 'byung ngo //	bra nye la sa g-yos na rkun ma rnams la nad chen po byung zhing rtsod ba byung ngo 
BO_K10_D0358_H0366:424b-6	cho lo mkhan dang / mdud pa 'grol ba dang / me long gi 'khor los slu bar byed pa rnams dang / de bzhin du btson srung rnams dang / zas sdom pa dang / gnod pa byed pa'i skye bo mi bzad pa rnams 'chi bar 'gyur ro //	cho lo mkhan dang mdud ba grol ba dang me long gi khor los slu ba byed ba rnams dang de bzhin du btson srung rnams dang zas sdom ba dang gnod ba byed ba skye bo mi bzad ba rnams chi ba gyur ro 
BO_K10_D0358_H0366:424b-7	sa g-yos nas zhag bdun na sprin chen po g-yo bar 'gyur te /	sa g-yos nas zhag bdun na sprin chen po g-yo ba gyur te 
