segmentnr	original	folio	stemmed
BO_NK006_(cha)009:0	'jam dpal bstod pa byin rlabs gter chen bzhugs so //	0	jam dpal bstod ba byin rlabs gter chen bzhugs so 
BO_NK006_(cha)009:1	/ sku mchog 'jam dpal gzhon nur phyag 'tshal lo //	0	sku mchog jam dpal gzhon nur phyag tshal lo 
BO_NK006_(cha)009:2	'jam dbyangs gsung dbang phyug la phyag 'tshal lo //	0	jam dbyangs gsung dbang phyug la phyag tshal lo 
BO_NK006_(cha)009:3	mkhyen rab ye shes sems dpar phyag 'tshal lo //	0	mkhyen rab ye shes sems dpar phyag tshal lo 
BO_NK006_(cha)009:4	rgyal kun ye shes rdo rjer phyag 'tshal lo //	0	rgyal kun ye shes rdo rjer phyag tshal lo 
BO_NK006_(cha)009:5	ye shes ral gri 'dzin la phyag 'tshal lo //	0	ye shes ral gri dzin la phyag tshal lo 
BO_NK006_(cha)009:6	thabs kyi ut+pala bsnams la phyag 'tshal lo //	0	thabs kyi ut+pala snom la phyag tshal lo 
BO_NK006_(cha)009:7	shes rab mda' rnon 'phen la phyag 'tshal lo //	0	shes rab mda rnon phen la phyag tshal lo 
BO_NK006_(cha)009:8	snying rje'i gzhu chen 'chang la phyag 'tshal lo //	0	snying rje gzhu chen chang la phyag tshal lo 
BO_NK006_(cha)009:9	bdag gis mgon po 'jam dbyangs khyod dran te //	0	bdag gis mgon po jam dbyangs khyod dran te 
BO_NK006_(cha)009:10	gus pas snying nas gsol ba 'debs lags na //	1	gus ba snying nas gsol ba debs lags na 
BO_NK006_(cha)009:11	thugs dam chen pos nye bar rjes bzungs nas //	1	thugs dam chen pos nye ba rjes bzungs nas 
BO_NK006_(cha)009:12	spobs pa'i gter brgyad grol bar mdzad du gsol //	1	spobs ba gter brgyad grol ba mdzad du gsol 
BO_NK006_(cha)009:13	a ra pa tsa na d+h+aihmh'u /	1	a ra ba tsa na d+h+aihmhu 
BO_NK006_(cha)009:14	zhes pa'ang stsags sbrul zla ba dgu pa'i tshes nyi ma'i grangs zil gnon chen po'i bsnyen sgrub la gnas pa'i thun skabs shig tu d+h+aihminga pas spel ba dge bde gshegs sras bcas kun kyi thugs bskyed dang // mdzad pa smon lam mkhyen brtse nus pa'i mthus //	1	zhes ba stsags sbrul zla ba dgu ba tshes nyi ma grangs zil gnon chen po snyen sgrub la gnas ba thun skabs shig tu d+h+aihminga ba spel ba dge bde gshegs sras cha kun kyi thugs skyed dang mdzad ba smon lam mkhyen brtse nus ba mthus 
BO_NK006_(cha)009:15	bla med ye shes sgyu 'phrul ji 'dra ba //	1	bla med ye shes sgyu phrul ji dra ba 
BO_NK006_(cha)009:16	de 'dra kho nar bdag kyang 'gyur bar shog /	1	de dra kho nar bdag kyang gyur ba shog 
BO_NK006_(cha)009:17	ces pa'ang theg pa chen po'i tshul la mi phyed pa'i 'dun pa can 'jam dpal dgyes pa'i rdo rjes sa glang zla ba gcig pa'i tshes bcu gsum la bris pa'o //	1	ces ba theg ba chen po tshul la mi phyed ba dun ba can jam dpal dgyes ba rdo rjes sa glang zla ba gcig ba tshes chu gsum la bri ba 
