segmentnr	original	stemmed
BO_K12_D0606=D0958_H0597:441a-0	@441a rgya gar skad du /	rgya gar skad du 
BO_K12_D0606=D0958_H0597:441a-1	a'arya ma h'a da nda n'a ma dh'a ra n'i /	aarya ma ha da nda na ma dha ra n 
BO_K12_D0606=D0958_H0597:441a-2	bod skad du /	bod skad du 
BO_K12_D0606=D0958_H0597:441a-3	'phags pa be con chen po zhes bya ba'i gzungs /	phag ba be con chen po zhes byed ba gzungs 
BO_K12_D0606=D0958_H0597:441a-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K12_D0606=D0958_H0597:441a-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K12_D0606=D0958_H0597:441a-6	bcom ldan 'das rgyal po'i khab na bya rgod phung po'i ri la dge slong steng nyis brgya lnga bcu'i dge slong gi dge 'dun chen po dang thabs cig tu bzhugs te /	joms ldan da rgyal po khab na byed rgod phung po ri la dge slong steng nyis brgya lnga chu dge slong gi dge dun chen po dang thabs cig tu bzhugs te 
BO_K12_D0606=D0958_H0597:441b-0	de'i tshe na tshe dang ldan pa sgra gcan zin rgyal po'i khab kyi dur khrod chen po bsil ba'i gnas na bud shing chen po lta bu'i phyogs na @441b 'dug go /	de tshe na tshe dang ldan ba sgra gcan zin rgyal po khab kyi dur khrod chen po bsil ba gnas na bud shing chen po lta bu phyogs na dug go 
BO_K12_D0606=D0958_H0597:441b-1	der 'di lta ste /	der di lta ste 
BO_K12_D0606=D0958_H0597:441b-2	lha'i gdon rnams dang / lha ma yin gyi gdon rnams dang / klu'i gdon rnams dang / gnod sbyin gyi gdon rnams dang / srin po'i gdon rnams dang / mi 'am ci'i gdon rnams dang / lto 'phye chen po'i gdon rnams dang / dri za'i gdon rnams dang /	lha don rnams dang lha ma yin gyi don rnams dang klu don rnams dang gnod sbyin gyi don rnams dang srin po don rnams dang mi mang ci don rnams dang lto phye chen po don rnams dang dri za don rnams dang 
BO_K12_D0606=D0958_H0597:441b-3	mi'i gdon rnams dang / rlung lha'i gdon rnams dang / yi dvags kyi gdon rnams dang / 'byung po'i gdon rnams dang / sha za'i gdon rnams dang / grul bum gyi gdon rnams dang / gzig rnams dang / bya rog rnams dang / 'ug pa rnams dang /	mi don rnams dang rlung lha don rnams dang yi dvags kyi don rnams dang byung po don rnams dang sha za don rnams dang grul bum gyi don rnams dang gzig rnams dang byed rog rnams dang ug ba rnams dang 
BO_K12_D0606=D0958_H0597:441b-4	grog sbur rnams dang / sdig sbrul rnams dang / gzhan yang mi dang mi ma yin pa'i sems can rnams kyis tshe dang ldan pa sgra gcan zin la shin tu gtses so //	grog sbur rnams dang sdig sbrul rnams dang gzhan yang mi dang mi ma yin ba sems can rnams kyis tshe dang ldan ba sgra gcan zin la shin tu gtses so 
BO_K12_D0606=D0958_H0597:441b-5	de nas tshe dang ldan pa sgra gcan zin bya rgod phung po'i ri ga la ba dang / bcom ldan 'das ga la ba der song ste phyin nas bcom ldan 'das kyi zhabs la mgo bos phyag 'tshal te bcom ldan 'das la lan gsum bskor ba byas nas bcom ldan 'das kyi sbyan sngar dus te mchi ma blags so //	de nas tshe dang ldan ba sgra gcan zin byed rgod phung po ri ga la ba dang joms ldan da ga la ba der gro ste phyin nas joms ldan da kyi zhabs la mgo bod phyag tshal te joms ldan da la lan gsum skor ba byed nas joms ldan da kyi sbyan sngar dus te mchi ma blag so 
BO_K12_D0606=D0958_H0597:441b-6	de nas bcom ldan 'das kyis tshe dang ldan pa sgra gcan zin la bka' stsal pa; sgra gcan zin /	de nas joms ldan da kyis tshe dang ldan ba sgra gcan zin la bka stsal pa; sgra gcan zin 
BO_K12_D0606=D0958_H0597:441b-7	khyod ci'i phyir nga'i mdun na 'dug nas mchi ma blag /	khyod ci phyir nga mdun na dug nas mchi ma blag 
BO_K12_D0606=D0958_H0597:442a-0	de skad ces bka' stsal pa dang / bcom ldan 'das la tshe dang ldan pa sgra gcan zin gyis 'di @442a *//	de skad ces bka stsal ba dang joms ldan da la tshe dang ldan ba sgra gcan zin gyis di 
BO_K12_D0606=D0958_H0597:442a-1	skad ces gsol to //	skad ces gsol to 
BO_K12_D0606=D0958_H0597:442a-2	bcom ldan 'das /	joms ldan da 
