segmentnr	original	folio	stemmed
BO_TZ8_NYA-026:0	dam chos sprul sku snying thig las /	0	dam chos sprul sku snying thig las 
BO_TZ8_NYA-026:1	'dzab bskul byin rlabs sprin 'phro bsnyen sgrub las gsum gyi dmigs rim 'khrul 'khor gyi gyer sgom bzhugs so //	0	dzab skul byin rlabs sprin phro snyen sgrub las gsum gyi dmigs rim khrul khor gyi gyer sgom bzhugs so 
BO_TZ8_NYA-026:2	gu ru pad+ma sid+d+hi hu~m hri:	0	gu ru pad+ma sid+d+hi hu~m hri: 
BO_TZ8_NYA-026:3	'pho med rnam dag 'od gsal rdo rje'i gzhir :	0	pho med rnam dag d gsal rdo rje gzhir 
BO_TZ8_NYA-026:4	snang srid dag pa rab 'byams ye gsal klong :	0	snang srid dag ba rab byam ye gsal klong 
BO_TZ8_NYA-026:5	rang rig bla ma 'od 'bar thod phreng rtshal :	0	rang rig bla ma d bar thod phreng rtshal 
BO_TZ8_NYA-026:6	dbyings rig rang rtshal snang srid rtsha gsum lha :	0	dbyings rig rang rtshal snang srid rtsha gsum lha 
BO_TZ8_NYA-026:7	dbyibs med shig shig srid zhi 'od kyi skur :	0	dbyibs med shig shig srid zhi d kyi skur 
BO_TZ8_NYA-026:8	rtsha gnas dpa' bo rig 'dzin lam mer gsal :	0	rtsha gnas dpa bo rig dzin lam mer gsal 
BO_TZ8_NYA-026:9	rlung khams ma tshhogs da ki bde gar 'khyug :	0	rlung khams ma tshhogs da ki bde gar khyug 
BO_TZ8_NYA-026:10	thig ler bla med yang gsang lha tshhogs dang : ba spu 'od gsal dam can pho mo bcas :	1	thig ler bla med yang gsang lha tshhogs dang ba spu d gsal dam can pho mo cha 
BO_TZ8_NYA-026:11	bla med rig 'dzin rol pa'i lha tshhogs kun :	1	bla med rig dzin rol ba lha tshhogs kun 
BO_TZ8_NYA-026:12	dgyes bskor 'dzum ldan grags stong 'dzab sngags sgrog :	1	dgyes skor dzum ldan grags stong dzab sngags sgrog 
BO_TZ8_NYA-026:13	spros pas rgyud bskul bsdus pas don gnyis 'grub :	1	spros ba brgyud skul sdud ba don gnyis grub 
BO_TZ8_NYA-026:14	'pho med sku bzhi'i rdo rje 'dir 'grub shog :	1	pho med sku bzhi rdo rje dir grub shog 
BO_TZ8_NYA-026:15	a : bdag nyid pad+ma 'od 'bar du gsal ba'i spyi gtshug 'ja' zer 'od phung 'khrigs pa'i klong du :	1	a bdag nyid pad+ma d bar du gsal ba spyi gtshug ja zer d phung khrig ba klong du 
BO_TZ8_NYA-026:16	bla ma kun bzang yab yum du gsal ba :	1	bla ma kun bzang yab yum du gsal ba 
BO_TZ8_NYA-026:17	rang gi snying gar pad dkar zla ba'i steng du :	1	rang gi snying gar pad dkar zla ba steng du 
BO_TZ8_NYA-026:18	gser gyi rdo rje rtshe lnga pa'i lte bar khong seng gi dbus su :	1	gser gyi rdo rje rtshe lnga ba lte ba khong seng gi dbus su 
BO_TZ8_NYA-026:19	yi ge hu~m dkar gsal gyi mtha' skor du sngags kyi phreng bas bskor bar gyur :	1	yi ge hu~m dkar gsal gyi mtha skor du sngags kyi phreng ba skor ba gyur 
BO_TZ8_NYA-026:20	yengs med gsol 'debs tshhul du 'dzab 'di bzla :	2	yengs med gsol debs tshhul du dzab di bzla 
BO_TZ8_NYA-026:21	om ma ha gu ru sarba sid+d+hi hu~m:	2	om ma ha gu ru sarba sid+d+hi hu~m: 
BO_TZ8_NYA-026:22	sgrub pa ni /	2	sgrub ba ni 
BO_TZ8_NYA-026:23	bdag nyid sangs rgyas kun 'dus ma ha gu rur gsal ba'i snying gar 'od lnga'i klong du :	2	bdag nyid sangs rgya kun du ma ha gu rur gsal ba snying gar d lnga klong du 
BO_TZ8_NYA-026:24	bla ma kun bzang yab yum gyi thugs kar zla ba'i steng du :	2	bla ma kun bzang yab yum gyi thugs kar zla ba steng du 
BO_TZ8_NYA-026:25	gser gyi rdo rje rtshe lnga pa'i lte bar hu~m yig dkar gsal gyi mtha' mar sngags kyi phreng bas bskor bar gyur :	2	gser gyi rdo rje rtshe lnga ba lte ba hu~m yig dkar gsal gyi mtha mar sngags kyi phreng ba skor ba gyur 
BO_TZ8_NYA-026:26	om ahhu~m badzra gu ru pad+ma sid+d+hi hu~m:	2	om ahhu~m badzra gu ru pad+ma sid+d+hi hu~m: 
BO_TZ8_NYA-026:27	las sbyor bla ma rang gsal gdab :	2	las sbyor bla ma rang gsal gdab 
BO_TZ8_NYA-026:28	lte bar nyi zla kha sbyor 'od lnga'i klong du :	2	lte ba nyi zla kha sbyor d lnga klong du 
BO_TZ8_NYA-026:29	hrihma kha sbyor gyi mtha' mar sngags kyi phreng bas bskor bar gyur :	2	hrihma kha sbyor gyi mtha mar sngags kyi phreng ba skor ba gyur 
