segmentnr	original	folio	stemmed
BO_TZ_DZOGCHEN-DESUM-P44:0	nang skor khro bo'i sngags byang 'don 'grigs la /	0	nang skor khro bo sngags byang don grig la 
BO_TZ_DZOGCHEN-DESUM-P44:1	thog mar zhi ba'i bzlas pa'i skabs :	0	thogs mar zhi ba bzlas ba skabs 
BO_TZ_DZOGCHEN-DESUM-P44:2	rang gi thugs srog sa bon las :	0	rang gi thugs srog sa bon las 
BO_TZ_DZOGCHEN-DESUM-P44:3	bde ba chen po'i 'od zer 'phros :	0	bde ba chen po d zer phro 
BO_TZ_DZOGCHEN-DESUM-P44:4	steng khang zhi ba'i dkyil 'khor pa'i :	0	steng khang zhi ba dkyil khor ba 
BO_TZ_DZOGCHEN-DESUM-P44:5	lha tshhogs rnams kyi thugs rgyud bskul :	0	lha tshhogs rnams kyi thugs brgyud skul 
BO_TZ_DZOGCHEN-DESUM-P44:6	de rnams thugs srog 'od zer sprin :	0	de rnams thugs srog d zer sprin 
BO_TZ_DZOGCHEN-DESUM-P44:7	mkha' khyab kun tu snang ba yis :	0	mkha khyab kun tu snang ba yis 
BO_TZ_DZOGCHEN-DESUM-P44:8	bdag dang 'gro kun sgrib gnyis sbyangs :	0	bdag dang gro kun sgrib gnyis sbyong 
BO_TZ_DZOGCHEN-DESUM-P44:9	ye shes mchog gis byin brlabs bsam :	0	ye shes mchog gis byin brlabs bsam 
BO_TZ_DZOGCHEN-DESUM-P44:10	steng khang zhi ba rab 'byams sngags :	1	steng khang zhi ba rab byam sngags 
BO_TZ_DZOGCHEN-DESUM-P44:11	a+o~m gu h+ya dz+nya na bo d+hi tshit+ta ma ha su kha hu~m hu~m:	1	a+o~m gu h+ya dz+nya na bo d+hi tshit+ta ma ha su kha hu~m hu~m: 
BO_TZ_DZOGCHEN-DESUM-P44:12	'bum phrag bzhi bzlas byin dbang thob :	1	bum phrag bzhi bzlas byin dbang thob 
