segmentnr	original	stemmed
BO_K02_D0008-7_H0009-7:119b-9	mngon par shes pa rnam par dag pa /	mngon ba shes ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:119b-10	mngon par shes pa rnam par dag pa gang yin pa de ni /	mngon ba shes ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:119b-11	gang zag rnam par dag pa ste /	gang zag rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:119b-12	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:119b-13	gang zag rnam par dag pa dang / mngon par shes pa rnam par dag pa 'di la gnyis su med de /	gang zag rnam ba dag ba dang mngon ba shes ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:119b-14	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:119b-15	shed can rnam par dag pa gang yin pa de ni /	shed can rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:119b-16	mngon par shes pa rnam par dag pa /	mngon ba shes ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:119b-17	mngon par shes pa rnam par dag pa gang yin pa de ni /	mngon ba shes ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:119b-18	shed can rnam par dag pa ste /	shed can rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:119b-19	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:119b-20	shed can rnam par dag pa dang / mngon par shes pa rnam par dag pa 'di la gnyis su med de /	shed can rnam ba dag ba dang mngon ba shes ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:119b-21	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:119b-22	shed bdag rnam par dag pa gang yin pa de ni /	shed bdag rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:119b-23	mngon par shes pa rnam par dag pa /	mngon ba shes ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:119b-24	mngon par shes pa rnam par dag pa gang yin pa de ni /	mngon ba shes ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:119b-25	shed bdag rnam par dag pa ste /	shed bdag rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:119b-26	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:119b-27	shed bdag rnam par dag pa dang / mngon par shes pa rnam par dag pa 'di la gnyis su med de /	shed bdag rnam ba dag ba dang mngon ba shes ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:120a-0	@120a *// gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:120a-1	byed pa po rnam par dag pa gang yin pa de ni /	byed ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120a-2	mngon par shes pa rnam par dag pa /	mngon ba shes ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:120a-3	mngon par shes pa rnam par dag pa gang yin pa de ni /	mngon ba shes ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120a-4	byed pa po rnam par dag pa ste /	byed ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:120a-5	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:120a-6	byed pa po rnam par dag pa dang / mngon par shes pa rnam par dag pa 'di la gnyis su med de /	byed ba po rnam ba dag ba dang mngon ba shes ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:120a-7	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:120a-8	tshor ba po rnam par dag pa gang yin pa de ni /	tshor ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120a-9	mngon par shes pa rnam par dag pa /	mngon ba shes ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:120a-10	mngon par shes pa rnam par dag pa gang yin pa de ni /	mngon ba shes ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120a-11	tshor ba po rnam par dag pa ste /	tshor ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:120a-12	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:120a-13	tshor ba po rnam par dag pa dang / mngon par shes pa rnam par dag pa 'di la gnyis su med de /	tshor ba po rnam ba dag ba dang mngon ba shes ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:120a-14	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:120a-15	shes pa po rnam par dag pa gang yin pa de ni /	shes ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120a-16	mngon par shes pa rnam par dag pa /	mngon ba shes ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:120a-17	mngon par shes pa rnam par dag pa gang yin pa de ni /	mngon ba shes ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120a-18	shes pa po rnam par dag pa ste /	shes ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:120a-19	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:120a-20	shes pa po rnam par dag pa dang / mngon par shes pa rnam par dag pa 'di la gnyis su med de /	shes ba po rnam ba dag ba dang mngon ba shes ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:120a-21	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:120a-22	mthong ba po rnam par dag pa gang yin pa de ni /	mthong ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120a-23	mngon par shes pa rnam par dag pa /	mngon ba shes ba rnam ba dag ba 
BO_K02_D0008-7_H0009-7:120a-24	mngon par shes pa rnam par dag pa gang yin pa de ni /	mngon ba shes ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120a-25	mthong ba po rnam par dag pa ste /	mthong ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:120a-26	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:120b-0	mthong ba po rnam par dag pa @120b dang / mngon par shes pa rnam par dag pa 'di la gnyis su med de /	mthong ba po rnam ba dag ba dang mngon ba shes ba rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:120b-1	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:120b-2	bdag rnam par dag pa gang yin pa de ni /	bdag rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120b-3	ting nge 'dzin rnam par dag pa /	ting nge dzin rnam ba dag ba 
BO_K02_D0008-7_H0009-7:120b-4	ting nge 'dzin rnam par dag pa gang yin pa de ni /	ting nge dzin rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120b-5	bdag rnam par dag pa ste /	bdag rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:120b-6	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:120b-7	bdag rnam par dag pa dang / ting nge 'dzin rnam par dag pa 'di la gnyis su med de /	bdag rnam ba dag ba dang ting nge dzin rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:120b-8	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:120b-9	sems can rnam par dag pa gang yin pa de ni /	sems can rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120b-10	ting nge 'dzin rnam par dag pa /	ting nge dzin rnam ba dag ba 
BO_K02_D0008-7_H0009-7:120b-11	ting nge 'dzin rnam par dag pa gang yin pa de ni /	ting nge dzin rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120b-12	sems can rnam par dag pa ste /	sems can rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:120b-13	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:120b-14	sems can rnam par dag pa dang / ting nge 'dzin rnam par dag pa 'di la gnyis su med de /	sems can rnam ba dag ba dang ting nge dzin rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:120b-15	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:120b-16	srog rnam par dag pa gang yin pa de ni /	srog rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120b-17	ting nge 'dzin rnam par dag pa /	ting nge dzin rnam ba dag ba 
BO_K02_D0008-7_H0009-7:120b-18	ting nge 'dzin rnam par dag pa gang yin pa de ni /	ting nge dzin rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120b-19	srog rnam par dag pa ste /	srog rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:120b-20	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:120b-21	srog rnam par dag pa dang / ting nge 'dzin rnam par dag pa 'di la gnyis su med de /	srog rnam ba dag ba dang ting nge dzin rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:120b-22	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:120b-23	gso ba rnam par dag pa gang yin pa de ni /	gso ba rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120b-24	ting nge 'dzin rnam par dag pa /	ting nge dzin rnam ba dag ba 
BO_K02_D0008-7_H0009-7:120b-25	ting nge 'dzin rnam par dag pa gang yin pa de ni /	ting nge dzin rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:120b-26	gso ba rnam par dag pa ste /	gso ba rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:120b-27	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:120b-28	gso ba rnam par dag pa dang / ting nge 'dzin rnam par dag pa 'di la gnyis su med de /	gso ba rnam ba dag ba dang ting nge dzin rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:121a-0	gnyis su byar med so so @121a *//	gnyis su byar med so so 
BO_K02_D0008-7_H0009-7:121a-1	ma yin tha mi dad do //	ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:121a-2	skyes bu rnam par dag pa gang yin pa de ni /	skye bu rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121a-3	ting nge 'dzin rnam par dag pa /	ting nge dzin rnam ba dag ba 
BO_K02_D0008-7_H0009-7:121a-4	ting nge 'dzin rnam par dag pa gang yin pa de ni /	ting nge dzin rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121a-5	skyes bu rnam par dag pa ste; de ltar na /	skye bu rnam ba dag ba ste; de ltar na 
BO_K02_D0008-7_H0009-7:121a-6	skyes bu rnam par dag pa dang / ting nge 'dzin rnam par dag pa 'di la gnyis su med de /	skye bu rnam ba dag ba dang ting nge dzin rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:121a-7	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:121a-8	gang zag rnam par dag pa gang yin pa de ni; ting nge 'dzin rnam par dag pa /	gang zag rnam ba dag ba gang yin ba de ni; ting nge dzin rnam ba dag ba 
BO_K02_D0008-7_H0009-7:121a-9	ting nge 'dzin rnam par dag pa gang yin pa de ni /	ting nge dzin rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121a-10	gang zag rnam par dag pa ste /	gang zag rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:121a-11	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:121a-12	gang zag rnam par dag pa dang / ting nge 'dzin rnam par dag pa 'di la gnyis su med de /	gang zag rnam ba dag ba dang ting nge dzin rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:121a-13	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:121a-14	shed can rnam par dag pa gang yin pa de ni /	shed can rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121a-15	ting nge 'dzin rnam par dag pa /	ting nge dzin rnam ba dag ba 
BO_K02_D0008-7_H0009-7:121a-16	ting nge 'dzin rnam par dag pa gang yin pa de ni shed can rnam par dag pa ste /	ting nge dzin rnam ba dag ba gang yin ba de ni shed can rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:121a-17	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:121a-18	shed can rnam par dag pa dang / ting nge 'dzin rnam par dag pa 'di la gnyis su med de /	shed can rnam ba dag ba dang ting nge dzin rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:121a-19	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:121a-20	shed bdag rnam par dag pa gang yin pa de ni /	shed bdag rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121a-21	ting nge 'dzin rnam par dag pa /	ting nge dzin rnam ba dag ba 
BO_K02_D0008-7_H0009-7:121a-22	ting nge 'dzin rnam par dag pa gang yin pa de ni /	ting nge dzin rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121a-23	shed bdag rnam par dag pa ste /	shed bdag rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:121a-24	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:121a-25	shed bdag rnam par dag pa dang / ting nge 'dzin rnam par dag pa 'di la gnyis su med de /	shed bdag rnam ba dag ba dang ting nge dzin rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:121a-26	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:121a-27	byed pa po rnam par dag pa gang yin pa de ni /	byed ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121b-0	ting nge @121b 'dzin rnam par dag pa /	ting nge dzin rnam ba dag ba 
BO_K02_D0008-7_H0009-7:121b-1	ting nge 'dzin rnam par dag pa gang yin pa de ni /	ting nge dzin rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121b-2	byed pa po rnam par dag pa ste /	byed ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:121b-3	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:121b-4	byed pa po rnam par dag pa dang / ting nge 'dzin rnam par dag pa 'di la gnyis su med de; gnyis su byar med so so ma yin tha mi dad do //	byed ba po rnam ba dag ba dang ting nge dzin rnam ba dag ba di la gnyis su med de; gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:121b-5	tshor ba po rnam par dag pa gang yin pa de ni /	tshor ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121b-6	ting nge 'dzin rnam par dag pa /	ting nge dzin rnam ba dag ba 
BO_K02_D0008-7_H0009-7:121b-7	ting nge 'dzin rnam par dag pa gang yin pa de ni /	ting nge dzin rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121b-8	tshor ba po rnam par dag pa ste /	tshor ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:121b-9	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:121b-10	tshor ba po rnam par dag pa dang / ting nge 'dzin rnam par dag pa 'di la gnyis su med de /	tshor ba po rnam ba dag ba dang ting nge dzin rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:121b-11	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:121b-12	shes pa po rnam par dag pa gang yin pa de ni /	shes ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121b-13	ting nge 'dzin rnam par dag pa /	ting nge dzin rnam ba dag ba 
BO_K02_D0008-7_H0009-7:121b-14	ting nge 'dzin rnam par dag pa gang yin pa de ni /	ting nge dzin rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121b-15	shes pa po rnam par dag pa ste /	shes ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:121b-16	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:121b-17	shes pa po rnam par dag pa dang / ting nge 'dzin rnam par dag pa 'di la gnyis med de /	shes ba po rnam ba dag ba dang ting nge dzin rnam ba dag ba di la gnyis med de 
BO_K02_D0008-7_H0009-7:121b-18	gnyis su byar med so so ma yin tha mi dad do //	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:121b-19	mthong ba po rnam par dag pa gang yin pa de ni /	mthong ba po rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121b-20	ting nge 'dzin rnam par dag pa /	ting nge dzin rnam ba dag ba 
BO_K02_D0008-7_H0009-7:121b-21	ting nge 'dzin rnam par dag pa gang yin pa de ni /	ting nge dzin rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121b-22	mthong ba po rnam par dag pa ste /	mthong ba po rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:121b-23	de ltar na /	de ltar na 
BO_K02_D0008-7_H0009-7:121b-24	mthong ba po rnam par dag pa dang / ting nge 'dzin rnam par dag pa 'di la gnyis su med de /	mthong ba po rnam ba dag ba dang ting nge dzin rnam ba dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:121b-25	gnyis su byar med so so ma yin tha mi dad do ////	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:121b-26	shes rab kyi pha rol tu phyin pa stong phrag brgya pa //	shes rab kyi pha rol tu phyin ba stong phrag brgya ba 
BO_K02_D0008-7_H0009-7:121b-27	bam po brgya nga dgu pa //	bam po brgya nga dgu ba 
BO_K02_D0008-7_H0009-7:121b-28	bdag rnam par dag pa gang yin pa de ni /	bdag rnam ba dag ba gang yin ba de ni 
BO_K02_D0008-7_H0009-7:121b-29	gzungs kyi sgo rnam par dag pa /	gzungs kyi sgo rnam ba dag ba 
BO_K02_D0008-7_H0009-7:122a-0	gzungs kyi sgo rnam par dag pa gang yin pa de @122a *//	gzungs kyi sgo rnam ba dag ba gang yin ba de 
BO_K02_D0008-7_H0009-7:122a-1	ni / bdag rnam par dag pa ste /	ni bdag rnam ba dag ba ste 
BO_K02_D0008-7_H0009-7:122a-2	de ltar na /	de ltar na 
