segmentnr	original	folio	stemmed
BO_NK016_(ma)018:0	// snga 'gyur bka' ma'i drag dmar 'o bran lugs kyi brgyud 'debs ni /	0	snga gyur bka ma drag dmar mang bran lugs kyi brgyud debs ni 
BO_NK016_(ma)018:1	khyab bdag gdod ma'i mgon po 'od mi 'gyur //	0	khyab bdag gdod ma mgon po d mi gyur 
BO_NK016_(ma)018:2	'phags mchog snying rje'i dbang phyug mig mi 'dzum //	0	phag mchog snying rje dbang phyug mig mi dzum 
BO_NK016_(ma)018:3	rtsa gsum kun 'dus pad+ma 'byung gnas la //	0	rtsa gsum kun du pad+ma byung gnas la 
BO_NK016_(ma)018:4	gsol ba 'debs so mchog thun dngos grub stsol //	0	gsol ba debs so mchog thun dngos grub stsol 
BO_NK016_(ma)018:5	'phags bzhi bskyed yum dbyings phyug mkhar chen gza' //	0	phag bzhi skyed yum dbyings phyug mkhar chen gza 
BO_NK016_(ma)018:6	grub pa'i dbang phyug 'o bran dpal 'byung dang // 'byung bzhir dbang bsgyur 'o bran dbang phyug la //	0	grub ba dbang phyug mang bran dpal byung dang byung bzhir dbang sgyur mang bran dbang phyug la 
BO_NK016_(ma)018:7	gsol ba 'debs thog med mthu mnga' 'o bran chos 'byung dang // drag rtsal nus thob 'o bran grags pa'i mtshan //	0	gsol ba debs thogs med mthu mnga mang bran chos byung dang drag rtsal nus thob mang bran grags ba mtshan 
BO_NK016_(ma)018:8	'khor 'das dbang bsgrur 'o bran dbang rgyal la //	0	khor da dbang bsgrur mang bran dbang rgyal la 
BO_NK016_(ma)018:9	gsol ba 'debs gsang chen mdzod brnyes 'o bran rta mchog rgyal //	0	gsol ba debs gsang chen mdzod brnyes mang bran rta mchog rgyal 
BO_NK016_(ma)018:10	lta dgongs gdengs ldan 'o bran ri rab brtan //	1	lta dgongs gdeng ldan mang bran ri rab brtan 
BO_NK016_(ma)018:11	nyi ma rgyal mtshan kun dga' blo gros la //	1	nyi ma rgyal mtshan kun dga blo gros la 
BO_NK016_(ma)018:12	gsol ba 'debs rin chen chos rgyal tshul khrims dbang phyug dang // dkon mchog 'bangs dang dbang phyug rdo rje'i mtshan //	1	gsol ba debs rin chen chos rgyal tshul khrims dbang phyug dang dkon(d) mchog bang dang dbang phyug rdo rje mtshan 
BO_NK016_(ma)018:13	gtsug lag rgya mtsho karma lung rig la //	1	gtsug lag rgya mtsho karma lung rig la 
BO_NK016_(ma)018:14	gsol ba 'debs so mchog thun dngos grub stsol //	1	gsol ba debs so mchog thun dngos grub stsol 
BO_NK016_(ma)018:15	snga 'gyur bstan pa'i nyi ma gter bdag gling //	1	snga gyur ston ba nyi ma gter bdag gling 
BO_NK016_(ma)018:16	theg mchog bstan 'dzin kun bzang rnam par rgyal //	1	theg mchog ston dzin kun bzang rnam ba rgyal 
BO_NK016_(ma)018:17	gsang sngags bstan 'dzin mthu stobs rnam rgyal la //	1	gsang sngags ston dzin mthu stobs rnam rgyal la 
BO_NK016_(ma)018:18	gsol ba 'debs so mchog thun dngos grub stsol //	1	gsol ba debs so mchog thun dngos grub stsol 
BO_NK016_(ma)018:19	mdzod lnga'i shing rta blo gros pha mtha' yas //	1	mdzod lnga shing rta blo gros pha mtha yas 
BO_NK016_(ma)018:20	thub bstan nyin byed rgyal mtshan 'od zer zhabs //	2	thub ston nyin byed rgyal mtshan d zer zhabs 
BO_NK016_(ma)018:21	bka' drin mnyam med rtsa ba'i bla ma la //	2	bka drin mnyam med rtsa ba bla ma la 
BO_NK016_(ma)018:22	gsol ba 'debs so mchog thun dngos grub stsol //	2	gsol ba debs so mchog thun dngos grub stsol 
BO_NK016_(ma)018:23	rab 'byams dkyil 'khor rgya mtsho'i spyi dpal che //	2	rab byam dkyil khor rgya mtsho spyi dpal che 
BO_NK016_(ma)018:24	che ba'i che mchog pad+ma drag po rtsal //	2	che ba che mchog pad+ma drag po rtsal 
BO_NK016_(ma)018:25	gnas gsum mkha' 'gro rgyud gsum srung ma la //	2	gnas gsum mkha gro brgyud gsum srung ma la 
BO_NK016_(ma)018:26	gsol ba 'debs so mchog thun dngos grub stsol //	2	gsol ba debs so mchog thun dngos grub stsol 
BO_NK016_(ma)018:27	dbang gi rgyud smin dam tshig rnam par dag /	2	dbang gi brgyud smin dam tshig rnam ba dag 
BO_NK016_(ma)018:28	bskyed rdzogs don la rang byan tshud pa dang // mchog thun dngos grub yid bzhin grub nas kyang //	2	skyed rdzogs don la rang byan tshud ba dang mchog thun dngos grub yid bzhin grub nas kyang 
BO_NK016_(ma)018:29	mkha' mnyam 'gro ba kun bzang sar 'god shog //	2	mkha mnyam gro ba kun bzang sar god shog 
BO_NK016_(ma)018:30	zhes pa'ang pad+ma ma nis so //	3	zhes ba pad+ma ma nis so 
