segmentnr	original	stemmed
BO_K01_D0001_H0001:316a-10	mgyogs par mi bya'o //	mgyog ba mi byed 
BO_K01_D0001_H0001:316a-11	mchod par mi bya /	mchod ba mi byed 
BO_K01_D0001_H0001:316a-12	phyi rol tu mchong bar mi bya'o //	phyi rol tu mchong ba mi byed 
BO_K01_D0001_H0001:316a-13	'obs la mchong bar mi bya /	bs la mchong ba mi byed 
BO_K01_D0001_H0001:316a-14	bang rim la mchong bar mi bya /	bang rim la mchong ba mi byed 
BO_K01_D0001_H0001:316a-15	steng gi nam mkha' la 'dug par mi bya /	steng gi nam mkha la dug ba mi byed 
BO_K01_D0001_H0001:316a-16	mtshams kyi phyi rol tu 'gro bar mi bya /	mtshams kyi phyi rol tu gro ba mi byed 
BO_K01_D0001_H0001:316a-17	gom pa gcig gis skas kyi gdang bu gnyis la 'dzeg par mi bya /	gom ba gcig gis skas kyi gdang bu gnyis la dzeg ba mi byed 
BO_K01_D0001_H0001:316a-18	gom pa gcig gis them skas kyi rim pa gnyis la gzeg par mi bya /	gom ba gcig gis thems skas kyi rim ba gnyis la gzeg ba mi byed 
BO_K01_D0001_H0001:316a-19	gnyid log par mi bya /	rnyid log ba mi byed 
BO_K01_D0001_H0001:316a-20	snyoms par 'jug par mi bya'o //	snyom ba jug ba mi byed 
BO_K01_D0001_H0001:316a-21	gnyid log gam snyoms par zhugs na rgyu gnyis kyis smad par 'gyur te /	rnyid log gam snyom ba jug na rgyu gnyis kyis smad ba gyur te 
BO_K01_D0001_H0001:316a-22	ngo tsha med pa gang yin pa dang / khyad du bsad pa gang yin pa'o //	ngo tsha med ba gang yin ba dang khyad du bsad ba gang yin ba 
BO_K01_D0001_H0001:316a-23	gang gi tshe dge 'dun gyi gnas brtan gyis /	gang gi tshe dge dun gyi gnas brtan gyis 
BO_K01_D0001_H0001:316b-0	tshe dang ldan pa dag ma lhags pa rnams kyi 'dun pa dang / @316b yongs su dag par brjod cig /	tshe dang ldan ba dag ma lhags ba rnams kyi dun ba dang yongs su dag ba rjod cig 
BO_K01_D0001_H0001:316b-1	brjod pa yang rig par gyis shig ces smras pa na /	rjod ba yang rig ba gyis shig ces smras ba na 
BO_K01_D0001_H0001:316b-2	des dge slong drung na 'dug pa'i mdun du 'dug ste /	des dge slong drung na dug ba mdun du dug ste 
BO_K01_D0001_H0001:316b-3	tshe dang ldan pa dgongs su gsol /	tshe dang ldan ba dgongs su gsol 
BO_K01_D0001_H0001:316b-4	gnas ga ge mo zhig na dge slong bro 'tshal ba /	gnas ga ge mo jig na dge slong bro tshal ba 
BO_K01_D0001_H0001:316b-5	sdug bsngal ba /	sdug sngal ba 
BO_K01_D0001_H0001:316b-6	bro tshabs che ba zhig gnas te /	bro tshabs che ba jig gnas te 
BO_K01_D0001_H0001:316b-7	deng dge 'dun gyi dgag dbye bco lnga pa lags la /	deng dge dun gyi gog byed chos lnga ba lags la 
BO_K01_D0001_H0001:316b-8	dge slong de'i yang dgag dbye bco lnga pa lags te /	dge slong de yang gog byed chos lnga ba lags te 
BO_K01_D0001_H0001:316b-9	dge slong ming 'di zhes bgyi ba de /	dge slong ming di zhes bgyid ba de 
BO_K01_D0001_H0001:316b-10	dge 'dun btsun pa rnams la mthong ba dang / thos pa dang / dogs pa'i gnas gsum gyis dgag dbye bgyid de /	dge dun btsun ba rnams la mthong ba dang thos ba dang dogs ba gnas gsum gyis gog byed bgyid de 
BO_K01_D0001_H0001:316b-11	dgag dbye brjod do //	gog byed rjod do 
BO_K01_D0001_H0001:316b-12	brjod pa yang rig par bgyid do zhes smros shig /	rjod ba yang rig ba bgyid do zhes smros shig 
BO_K01_D0001_H0001:316b-13	dgag dbye len pa'i dge slong gis kun tu spyod pa'i chos ji ltar bcas pa bzhin yang dag par blangs te /	gog byed len ba dge slong gis kun tu spyod ba chos ji ltar cha ba bzhin yang dag ba blangs te 
BO_K01_D0001_H0001:316b-14	'jug par mi byed na 'gal tshabs can du 'gyur ro //	jug ba mi byed na gal tshabs can du gyur ro 
BO_K01_D0001_H0001:316b-15	sangs rgyas bcom ldan 'das la tshe dang ldan pa nye bar 'khor gyis zhus pa /	sangs rgya joms ldan da la tshe dang ldan ba nye ba khor gyis zhus ba 
BO_K01_D0001_H0001:316b-16	btsun pa re zhig dgag dbye len pa'i dge slong gis dgag dbye blangs nas /	btsun ba re jig gog byed len ba dge slong gis gog byed blangs nas 
BO_K01_D0001_H0001:316b-17	de nyid du gum na dgag dbye blangs pa zhes bgyi'am /	de nyid du gum na gog byed blangs ba zhes bgyid 
BO_K01_D0001_H0001:316b-18	ma blangs pa zhes bgyi /	ma blangs ba zhes bgyid 
BO_K01_D0001_H0001:316b-19	nye bar 'khor ma blangs pa zhes bya ste yang blang bar bya'o //	nye ba khor ma blangs ba zhes byed ste yang blang ba byed 
BO_K01_D0001_H0001:316b-20	khyim pa nyid du g-yar gyis 'che'am /	khyim ba nyid du g-yar gyis che 
BO_K01_D0001_H0001:316b-21	dge sbyong nyid du g-yar gyis 'che'am /	dge sbyong nyid du g-yar gyis che 
BO_K01_D0001_H0001:316b-22	ma ning nyid dam /	ma ning nyid dam 
BO_K01_D0001_H0001:316b-23	za ma nyid dam /	za ma nyid dam 
BO_K01_D0001_H0001:316b-24	dge slong ma sun phyung ba nyid dam /	dge slong ma sun byin ba nyid dam 
BO_K01_D0001_H0001:316b-25	ma bsad pa nyid dam /	ma bsad ba nyid dam 
BO_K01_D0001_H0001:316b-26	pha bsad pa nyid dam /	pha bsad ba nyid dam 
BO_K01_D0001_H0001:316b-27	dgra bcom pa bsad pa nyid dam /	dgra joms ba bsad ba nyid dam 
BO_K01_D0001_H0001:316b-28	dge 'dun gyi dbyen bgyid pa nyid dam /	dge dun gyi dbyen bgyid ba nyid dam 
BO_K01_D0001_H0001:316b-29	de bzhin gshegs pa la ngan sems kyis khrag 'byin pa nyid dam /	de bzhin gshegs ba la ngan sems kyis khrag byin ba nyid dam 
BO_K01_D0001_H0001:316b-30	mu stegs can nyid dam /	mu stegs can nyid dam 
BO_K01_D0001_H0001:317a-0	mu stegs can zhugs pa @317a *//	mu stegs can jug ba 
BO_K01_D0001_H0001:317a-1	nyid dam / rku thabs su gnas pa nyid dam /	nyid dam rku thabs su gnas ba nyid dam 
BO_K01_D0001_H0001:317a-2	tha dad du gnas pa nyid dam /	tha dad du gnas ba nyid dam 
BO_K01_D0001_H0001:317a-3	gnas bar mi bgyi ba nyid du g-yar gyis 'che bas dgag dbye blangs pa zhes bgyi'am /	gnas ba mi bgyid ba nyid du g-yar gyis che ba gog byed blangs ba zhes bgyid 
BO_K01_D0001_H0001:317a-4	ma blangs pa zhes bgyi /	ma blangs ba zhes bgyid 
BO_K01_D0001_H0001:317a-5	nye bar 'khor ma blangs pa zhes bya ste yang blang bar bya'o //	nye ba khor ma blangs ba zhes byed ste yang blang ba byed 
BO_K01_D0001_H0001:317a-6	shul khar gum na dgag dbye blangs pa zhes bgyi'am /	shul khar gum na gog byed blangs ba zhes bgyid 
BO_K01_D0001_H0001:317a-7	ma blangs pa zhes bgyi /	ma blangs ba zhes bgyid 
BO_K01_D0001_H0001:317a-8	nye bar 'khor ma blangs pa zhes bya bas yang blang bar bya ste /	nye ba khor ma blangs ba zhes byed ba yang blang ba byed ste 
BO_K01_D0001_H0001:317a-9	sngar gso sbyong gi gzhi las ji skad 'byung ba de bzhin du rgyas par brjod par bya'o //	sngar gso sbyong gi gzhi las ji skad byung ba de bzhin du rgya ba rjod ba byed 
BO_K01_D0001_H0001:317a-10	sangs rgyas bcom ldan 'das la tshe dang ldan pa nye bar 'khor gyis zhus pa /	sangs rgya joms ldan da la tshe dang ldan ba nye ba khor gyis zhus ba 
BO_K01_D0001_H0001:317a-11	btsun pa gnas gang zhig na /	btsun ba gnas gang jig na 
BO_K01_D0001_H0001:317a-12	dge slong gcig bu zhig gnas pa des /	dge slong gcig bu jig gnas ba des 
BO_K01_D0001_H0001:317a-13	dgag dbye bco lnga pa de nyid la /	gog byed chos lnga ba de nyid la 
BO_K01_D0001_H0001:317a-14	ji ltar bsgrub par bgyi /	ji ltar sgrub ba bgyid 
BO_K01_D0001_H0001:317a-15	nye bar 'khor dge slong des dgag dbye bco lnga pa de nyid la /	nye ba khor dge slong des gog byed chos lnga ba de nyid la 
BO_K01_D0001_H0001:317a-16	gtsug lag khang phyag dar bya /	gtsug lag khang phyag dar byed 
BO_K01_D0001_H0001:317a-17	chag chag gdab /	chag chag gdab 
BO_K01_D0001_H0001:317a-18	ba'i lci ba sar pa'i byug pas byug par bya'o //	ba lci ba sar ba byug ba byug ba byed 
BO_K01_D0001_H0001:317a-19	seng ge'i khri bsham par bya'o //	seng ge khri bsham ba byed 
BO_K01_D0001_H0001:317a-20	stan dag gding bar bya'o //	stan dag ding ba byed 
BO_K01_D0001_H0001:317a-21	ji tsam nus kyi bar du chos bsgrag par bya'o //	ji tsam nus kyi ba du chos sgrog ba byed 
BO_K01_D0001_H0001:317a-22	de'i 'og tu sa phyogs mthon po zhig tu 'dug la /	de g tu sa phyogs mthon po jig tu dug la 
BO_K01_D0001_H0001:317a-23	phyogs bzhir blta bar bya'o //	phyogs bzhir lta ba byed 
BO_K01_D0001_H0001:317a-24	der gal te dge slong yongs su dag pa lta ba mthun pa dag cig 'ongs na /	der gal te dge slong yongs su dag ba lta ba mthun ba dag cig ngs na 
BO_K01_D0001_H0001:317a-25	de dag la tshe dang ldan pa dag myur ba myur par tshur spyon /	de dag la tshe dang ldan ba dag myur ba myur ba tshur spyon 
BO_K01_D0001_H0001:317a-26	deng dge 'dun gyi dgag dbye bco lnga pa lags kyis khyod dang lhan cig 'khod la dgag dbye bya'o zhes smros shig /	deng dge dun gyi gog byed chos lnga ba lags kyis khyod dang lhan cig khod la gog byed byed zhes smros shig 
BO_K01_D0001_H0001:317a-27	gal te de ltar grub na legs /	gal te de ltar grub na legs 
BO_K01_D0001_H0001:317b-0	ji ste de ltar ma grub na dge slong @317b des rang gi stan la 'dug la sems 'di ltar bskyed cing tshig tu brjod de /	ji ste de ltar ma grub na dge slong des rang gi stan la dug la sems di ltar skyed cing tshig tu rjod de 
BO_K01_D0001_H0001:317b-1	deng dge 'dun gyi dgag dbye bco lnga pa lags la /	deng dge dun gyi gog byed chos lnga ba lags la 
