segmentnr	original	stemmed
BO_K08_D0086_H0086:207a-0	@207a / /rgya gar skad du /	gar skad du 
BO_K08_D0086_H0086:207a-1	a'arya mee tri ya pa ri pri tstsh'a n'a ma mah'a y'a na s'u tra /	aarya mee tri ya ba ri pri tstsha na ma maha ya na su tra 
BO_K08_D0086_H0086:207a-2	bod skad du /	bod skad du 
BO_K08_D0086_H0086:207a-3	'phags pa byams pas zhus pa zhes bya ba theg pa chen po'i mdo /	phag ba byams ba zhus ba zhes byed ba theg ba chen po mdo 
BO_K08_D0086_H0086:207a-4	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K08_D0086_H0086:207a-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K08_D0086_H0086:207a-6	bcom ldan 'das rgyal po'i khab na bya rgod kyi phung po'i ri la /	joms ldan da rgyal po khab na byed rgod kyi phung po ri la 
BO_K08_D0086_H0086:207a-7	dge slong stong nyis brgya lnga bcu'i dge slong gi dge 'dun chen po dang / byang chub sems dpa' khri dang thabs gcig tu bzhugs te /	dge slong stong nyis brgya lnga chu dge slong gi dge dun chen po dang byang chub sems dpa khri dang thabs gcig tu bzhugs te 
BO_K08_D0086_H0086:207a-8	de nas bcom ldan 'das 'khor brgya stong du mas yongs su bskor cing mdun gyis bltas nas chos ston to //	de nas joms ldan da khor brgya stong du mas yongs su skor cing mdun gyis lta nas chos ston to 
BO_K08_D0086_H0086:207a-9	de'i tshe byang chub sems dpa' sems dpa' chen po byams pa zhes bya ba 'khor de nyid du 'dus par gyur te 'dug go /	de tshe byang chub sems dpa sems dpa chen po byams ba zhes byed ba khor de nyid du du ba gyur te dug go 
BO_K08_D0086_H0086:207b-0	de nas byang chub sems dpa' sems dpa' @207b chen po byams pa stan las langs te /	de nas byang chub sems dpa sems dpa chen po byams ba stan las ldang te 
BO_K08_D0086_H0086:207b-1	bla gos phrag pa gcig tu gzar nas pus mo g-yas pa'i lha nga sa btsugs te /	bla gos phrag ba gcig tu gzar nas pus mo g-yas ba lha nga sa btsugs te 
BO_K08_D0086_H0086:207b-2	bcom ldan 'das ga la der logs su thal mo sbyar ba btud nas /	joms ldan da ga la der logs su thal mo sbyor ba dud nas 
BO_K08_D0086_H0086:207b-3	bcom ldan 'das la 'di skad ces gsol to //	joms ldan da la di skad ces gsol to 
BO_K08_D0086_H0086:207b-4	gal te zhus nas zhu ba lung bstan pa'i slad du /	gal te zhus nas ju ba lung ston ba slad du 
BO_K08_D0086_H0086:207b-5	bcom ldan 'das kyis bdag la skabs phye na /	joms ldan da kyis bdag la skabs byed na 
BO_K08_D0086_H0086:207b-6	de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas la bdag phyogs 'ga' zhig zhu lags so //	de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya la bdag phyogs ga jig ju lags so 
BO_K08_D0086_H0086:207b-7	de skad ces gsol pa dang / bcom ldan 'das kyis byang chub sems dpa' sems dpa' chen po byams pa la 'di skad ces bka' stsal to //	de skad ces gsol ba dang joms ldan da kyis byang chub sems dpa sems dpa chen po byams ba la di skad ces bka stsal to 
BO_K08_D0086_H0086:207b-8	byams pa khyod de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas la ci dang ci 'dod pa dris shig dang / dris pa de dang de'i lung bstan pas ngas khyod kyi sems rangs par bya'o //	byams ba khyod de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya la ci dang ci dod ba dri shig dang dri ba de dang de lung ston ba ngas khyod kyi sems rangs ba byed 
BO_K08_D0086_H0086:207b-9	de nas bcom ldan 'das kyis skabs phye bas /	de nas joms ldan da kyis skabs byed ba 
BO_K08_D0086_H0086:207b-10	byang chub sems dpa' sems dpa' chen po byams pas bcom ldan 'das la 'di skad ces gsol to //	byang chub sems dpa sems dpa chen po byams ba joms ldan da la di skad ces gsol to 
BO_K08_D0086_H0086:207b-11	bcom ldan 'das /	joms ldan da 
BO_K08_D0086_H0086:207b-12	byang chub sems dpa' sems dpa' chen po chos du dang ldan na /	byang chub sems dpa sems dpa chen po chos du dang ldan na 
BO_K08_D0086_H0086:208a-0	bla na med pa yang dag par rdzogs pa'i byang chub las phyir mi ldog pa'i chos can du 'gyur zhing mi nyams la yongs su mi nyams te khyad par thob par 'gyur ba dang / bdud phyir rgol ba bcom par 'gyur ba dang / byang chub sems dpa'i @208a *//	bla na med ba yang dag ba rdzogs ba byang chub las phyir mi ldog ba chos can du gyur zhing mi nyams la yongs su mi nyams te khyad ba thob ba gyur ba dang bdud phyir rgol ba joms ba gyur ba dang byang chub sems dpa 
BO_K08_D0086_H0086:208a-1	spyad pa spyod pa na /	spyod ba spyod ba na 
BO_K08_D0086_H0086:208a-2	chos thams cad kyi ngo bo nyid kyi mtshan nyid ji lta ba bzhin du rtogs nas /	chos thams cad kyi ngo bo nyid kyi mtshan nyid ji lta ba bzhin du rtogs nas 
BO_K08_D0086_H0086:208a-3	'khor ba na yongs su mi skyo ba dang / yongs su mi skyo ba'i yid dang ldan par gyur nas kyang /	khor ba na yongs su mi skyo ba dang yongs su mi skyo ba yid dang ldan ba gyur nas kyang 
BO_K08_D0086_H0086:208a-4	gzhan gyi kha na ma las pa'i ye shes kyis myur du bla na med pa yang dag par rdzogs pa'i byang chub mngon par rdzogs par 'tshang rgya bar 'gyur lags de skad ces gsol pa dang / bcom ldan 'das kyis byang chub sems dpa' sems dpa' chen po byams pa la 'di skad ces bka' stsal to //	gzhan gyi kha na ma las ba ye shes kyis myur du bla na med ba yang dag ba rdzogs ba byang chub mngon ba rdzogs ba tshang rgya ba gyur lags de skad ces gsol ba dang joms ldan da kyis byang chub sems dpa sems dpa chen po byams ba la di skad ces bka stsal to 
BO_K08_D0086_H0086:208a-5	byams pa / legs so //	byams ba legs so 
BO_K08_D0086_H0086:208a-6	byams pa khyod de bzhin gshegs pa la don 'di 'dri bar sems pa khyod yang legs so //	byams ba khyod de bzhin gshegs ba la don di bri ba sems ba khyod yang legs so 
BO_K08_D0086_H0086:208a-7	byams pa / de'i phyir legs par rab tu nyon la yid la gzung zhig dang / ngas khyod la bshad do //	byams ba de phyir legs ba rab tu nyon la yid la gzung jig dang ngas khyod la chad do 
BO_K08_D0086_H0086:208a-8	bcom ldan 'das /	joms ldan da 
BO_K08_D0086_H0086:208a-9	de ltar 'tshal lo zhes gsol te /	de ltar tshal lo zhes gsol te 
