segmentnr	original	folio	stemmed
BO_TZ36_CHI-016:0	mdun gyi nam mkhar skyabs gnas kun 'dus bla ma yid bzhin 'khor lo'i spyan sngar /	0	mdun gyi nam mkhar skyob gnas kun du bla ma yid bzhin khor lo spyan sngar 
BO_TZ36_CHI-016:1	rang gzhan yid can thams cad sgo gsum 'jug pa gcig pas skyabs su gsol zhing sems bskyed par mos pas /	0	rang gzhan yid can thams cad sgo gsum jug ba gcig ba skyob su gsol zhing sems skyed ba mos ba 
BO_TZ36_CHI-016:2	na mo : bdag sogs 'gro kun byang chub bar :	0	na mo bdag sogs gro kun byang chub ba 
BO_TZ36_CHI-016:3	sogs skyabs sems tshhogs gsag rnams byas la /	0	sogs skyob sems tshhogs gsag rnams byed la 
BO_TZ36_CHI-016:4	dzahhu~m bam hohsa tshhogs zhing rnams rang la thim nas gnyis su med par gyur par bsam mo /	0	dzahhu~m bam hohsa tshhogs zhing rnams rang la thim nas gnyis su med ba gyur ba bsam mo 
BO_TZ36_CHI-016:5	!  /gzhi bdag 'byung po'i tshhogs la gtor ma bsham /	0	bdag byung po tshhogs la thor ma bsham 
BO_TZ36_CHI-016:6	om badzra a mr-itas bsang /	0	om badzra a mr-itas bsang 
BO_TZ36_CHI-016:7	stong pa'i ngang las b+h+ru~m las rin po che'i snod zab cing rgya che ba'i nang du gtor ma kha dog dri ro nus pa phun sum tshhogs par gyur /	0	stong ba ngang las b+h+ru~m las rin po che snod zab cing rgya che ba nang du thor ma kha dog dri ro nus ba phun sum tshhogs ba gyur 
BO_TZ36_CHI-016:8	om ahhu~m zhes 'bru gsum gyis brlab /	0	om ahhu~m zhes bru gsum gyis brlab 
BO_TZ36_CHI-016:9	b+hu mi pa ti sa pa ri wa ra badzra sa ma dzahsa spyan drangs /	0	b+hu mi ba ti sa ba ri wa ra badzra sa ma dzahsa spyan drangs 
BO_TZ36_CHI-016:10	s+d+ya na pa ti k+she tra pa lany+tsha na mahsarba ta tha ga te sogs gsum gyi+is bsngos la /	1	s+d+ya na ba ti k+she tra ba lany+tsha na mahsarba ta tha ga te sogs gsum gyi+is sngo la 
BO_TZ36_CHI-016:11	gang dag 'dir gnas lha dang klu	1	gang dag dir gnas lha dang klu 
BO_TZ36_CHI-016:12	/gnod sbyin srin po'am gzhan dag la //	1	sbyin srin po gzhan dag la 
BO_TZ36_CHI-016:13	dkyil 'khor don du sa phyogs 'di //	1	dkyil khor don du sa phyogs di 
BO_TZ36_CHI-016:14	bdag zhu khyod kyis bstshal du gsol //	1	bdag ju khyod kyis bstshal du gsol 
BO_TZ36_CHI-016:15	zhes pas bsngo'o //	1	zhes ba sngo 
BO_TZ36_CHI-016:16	! rang nyid skad cig gis pad+ma he ru ka khro gtum bzod par dka' ba'i gzi brjid can du gyur /	1	rang nyid skad cig gis pad+ma he ru ka khro thum bzod ba dka ba gzi brjid can du gyur 
BO_TZ36_CHI-016:17	ces mtshhams lha'i nga rgyal gzung /	1	ces mtshhams lha nga rgyal gzung 
BO_TZ36_CHI-016:18	bgegs gtor la chab bran /	1	bgegs thor la chab bran 
BO_TZ36_CHI-016:19	ram yam kham gis bsang /	1	ram yam kham gis bsang 
BO_TZ36_CHI-016:20	stong pa'i ngang las b+h+ru~m las rang rang gi yid dang mthun pa'i snod rnams su kham las gtor ma 'dod pa'i yon tan lnga dang ldan pa so so'i spyod yul bzhin du 'char bar gyur /	2	stong ba ngang las b+h+ru~m las rang rang gi yid dang mthun ba snod rnams su kham las thor ma dod ba yon tan lnga dang ldan ba so so spyod yul bzhin du char ba gyur 
BO_TZ36_CHI-016:21	om a ka ro sogs sngags rgya lan gsum gyis byin brlabs /	2	om a ka ro sogs sngags rgya lan gsum gyis byin brlabs 
BO_TZ36_CHI-016:22	lcags kyu'i rgya dang / sarba b+huta a kar+sha ya dzahsa bgegs 'gugs /	2	lcags kyu rgya dang sarba b+huta a kar+sha ya dzahsa bgegs gugs 
BO_TZ36_CHI-016:23	sarba big+h+nan na mahsarba ta tha ga ta b+h+yo bi shwa sogs nas /	2	sarba big+h+nan na mahsarba ta tha ga ta b+h+yo bi shwa sogs nas 
BO_TZ36_CHI-016:24	ga ga na kham gr-ih+na dam ba lim de swa ha/	2	ga ga na kham gr-ih+na dam ba lim de swa 
BO_TZ36_CHI-016:25	zhes nam mkha' mdzod kyi sngags rgya lan gsum gyis bsngo /	2	zhes nam mkha mdzod kyi sngags rgya lan gsum gyis sngo 
BO_TZ36_CHI-016:26	hu~m: gdod nas 'khor 'das sogs kyis bka' bsgo la 'jug go /	2	hu~m: gdod nas khor da sogs kyis bka sgo la jug go 
BO_TZ36_CHI-016:27	!  tshhe 'gugs mthar tshhe sngags rnams sbyar bar gsungs /	2	tshhe gugs mthar tshhe sngags rnams sbyor ba gsungs 
BO_TZ36_CHI-016:28	tshhul 'di rnams rang gzhung gi rgyun khyer dang bsnyen yig	2	tshhul di rnams rang gzhung gi rgyun khyer dang snyen yig 
BO_TZ36_CHI-016:29	/grub thig bka' brgyad las byang sogs tshhad ma'i gsung las btus pa'o ///	2	thig bka brgyad las byang sogs tshhad ma gsung las thu ba 
