segmentnr	original	folio	stemmed
BO_TZ_Terdzo-OM-P60b:0	gra mngon zhang blon nang sgrub mngon rtog gab dkrugs nag 'gros su bris pa ni /	0	gra mngon zhang blon nang sgrub mngon rtogs gab dkrug nag gros su bri ba ni 
BO_TZ_Terdzo-OM-P60b:1	mdun gyi rten bsang sbyang /	0	mdun gyi rten bsang sbyong 
BO_TZ_Terdzo-OM-P60b:2	stong pa'i ngang las mdun gyi nam mkhar lcang lo can gyi dga' ba'i tshhal chen po'i dbus su rin po che'i khang bzang gi nang du 'khor lo rtshibs brgyad pa'i lte bar srin po pho mo'i gdan la k+sha yig mthing nag yongs su gyur pa las /	0	stong ba ngang las mdun gyi nam mkhar lcang lo can gyi dga ba tshhal chen po dbus su rin po che khang bzang gi nang du khor lo rtshibs brgyad ba lte ba srin po pho mo gdan la k+sha yig mthing nag yongs su gyur ba las 
BO_TZ_Terdzo-OM-P60b:3	gnod sbyin chen po rdo rje bdud 'dul sku mdog mthing nag rab tu khros pa zhal gcig phyag gnyis spyan gsum pa /	0	gnod sbyin chen po rdo rje bdud dul sku mdog mthing nag rab tu khro ba zhal gcig phyag gnyis spyan gsum ba 
BO_TZ_Terdzo-OM-P60b:4	g.yas kha t+wam rtshe gsum dang g.yon thod khrag bsnams pa /	0	g.yas kha t+wam rtshe gsum dang g.yon thod khrag snom ba 
BO_TZ_Terdzo-OM-P60b:5	dar nag gi 'jol ber gsol zhing gser gyi ska rags bcings pa /	0	dar nag gi jol ber gsol zhing gser gyi ska rags ching ba 
BO_TZ_Terdzo-OM-P60b:6	rin po che'i dbu rgyan sogs rgyan sna tshhogs kyis brgyan cing zhabs g.yon brkyang ba'i dor stabs kyis srin po pho mo mnan pa /	0	rin po che dbu rgyan sogs rgyan sna tshhogs kyis rgyan cing zhabs g.yon rkyong ba dor stabs kyis srin po pho mo gnon ba 
BO_TZ_Terdzo-OM-P60b:7	de'i phyogs bzhir shar du dzam las nor lha dkar po dar dkar gyi na bza' dang rin po che'i rgyan can /	0	de phyogs bzhir char du dzam las nor lha dkar po dar dkar gyi na bza dang rin po che rgyan can 
BO_TZ_Terdzo-OM-P60b:8	g.yas rin po che dang g.yon gter sgrom 'dzin pa brjid pa'i nyams can dri za pho mo'i gdan la gnas pa /	0	g.yas rin po che dang g.yon gter sgrom dzin ba brjid ba nyams can dri za pho mo gdan la gnas ba 
BO_TZ_Terdzo-OM-P60b:9	lhor hu~m las mgon po nag po dar nag gi ber mtha' ljang gsol zhing sbrul dang mi mgos brgyan pa /	0	lhor hu~m las mgon po nag po dar nag gi ber mtha ljang gsol zhing sbrul dang mi mgos rgyan ba 
BO_TZ_Terdzo-OM-P60b:10	g.yas tshan+dan gyi beng chen dang g.yon lcags par 'dzin pa gshin rje khros pa'i nyams can grul bum pho mo'i gdan la gnas pa /	1	g.yas tshan+dan gyi beng chen dang g.yon lcags ba dzin ba gshin rje khro ba nyams can grul bum pho mo gdan la gnas ba 
BO_TZ_Terdzo-OM-P60b:11	nub tu k+sha las 'brog gnas dmar po zhal lnga ni dbus seng+ge /	1	nub tu k+sha las brog gnas dmar po zhal lnga ni dbus seng+ge 
BO_TZ_Terdzo-OM-P60b:12	g.yas rta dang lug	1	g.yas rta dang lug 
BO_TZ_Terdzo-OM-P60b:13	/g.yon ra dang spre'u /	1	ra dang spreu 
BO_TZ_Terdzo-OM-P60b:14	phyag drug gi dang po gnyis kyis rin po che'i sgrom bu /	1	phyag drug gi dang po gnyis kyis rin po che sgrom bu 
BO_TZ_Terdzo-OM-P60b:15	lhag ma g.yas gnyis gser 'khor dang sman sna tshhogs /	1	lhag ma g.yas gnyis gser khor dang sman sna tshhogs 
BO_TZ_Terdzo-OM-P60b:16	g.yon gnyis 'bras kyi sder bzang dang shing 'bras 'dzin pa /	1	g.yon gnyis bras kyi sder bzang dang shing bras dzin ba 
BO_TZ_Terdzo-OM-P60b:17	dar dang rin po che'i rgyan can klu pho mo'i gdan la gnas pa /	1	dar dang rin po che rgyan can klu pho mo gdan la gnas ba 
BO_TZ_Terdzo-OM-P60b:18	byang du bai las rnam thos sras ljang gu dar dang rin po che'i rgyan can /	1	byang du bai las rnam thos sras ljang gu dar dang rin po che rgyan can 
BO_TZ_Terdzo-OM-P60b:19	g.yas sba lcag dang g.yon rin po che'i gzhong pa 'dzin pa rta ngang ser la 'chib cing gnod sbyin pho mo brdzis pa'o //	1	g.yas sbed lcag dang g.yon rin po che gzhong ba dzin ba rta ngang ser la chib cing gnod sbyin pho mo brdzis ba 
BO_TZ_Terdzo-OM-P60b:20	mtshhams kyi rtshibs bzhi la shar lhor me lha'i gdan la k+sha las gnod sbyin rnon po phyag bzhi'i g.yas gnyis dgra satwa ral gri g.yon gnyis nad rkyal dang zhags pa 'dzin pa /	2	mtshhams kyi rtshibs bzhi la char lhor me lha gdan la k+sha las gnod sbyin rnon po phyag bzhi g.yas gnyis dgra satwa ral gri g.yon gnyis nad rkyal dang zhags ba dzin ba 
BO_TZ_Terdzo-OM-P60b:21	lho nub tu srin po'i gdan la k+sha las kun gyi 'jigs byed dmar ser g.yas gnyis g.yab dar dang ral gri g.yon gnyis zhags pa dang nad rkyal /	2	lho nub tu srin po gdan la k+sha las kun gyi jigs byed dmar ser g.yas gnyis g.yab dar dang ral gri g.yon gnyis zhags ba dang nad rkyal 
BO_TZ_Terdzo-OM-P60b:22	nub byang du rlung lha'i gdan la k+sha las nyi ma mig dmar nag g.yas gnyis gri gug dang zhags pa g.yon gnyis nad rkyal dang thod khrag	2	nub byang du rlung lha gdan la k+sha las nyi ma mig dmar nag g.yas gnyis gri gug dang zhags ba g.yon gnyis nad rkyal dang thod khrag 
BO_TZ_Terdzo-OM-P60b:23	/gsum ka'ang khros pa'i nyams can sbrul gyis brgyan pa /	2	ka khro ba nyams can sbrul gyis rgyan ba 
BO_TZ_Terdzo-OM-P60b:24	byang shar du dbang ldan gyi gdan la k+sham las yum kun 'grub ma sngon mo g.yas nad rkyal dang g.yon pas zhal zas gtsho la stob pa dar dkar gyi na bza' dang rgyan thams cad kyis brgyan pa /	2	byang char du dbang ldan gyi gdan la k+sham las yum kun grub ma sngon mo g.yas nad rkyal dang g.yon ba zhal zas gtsho la stob ba dar dkar gyi na bza dang rgyan thams cad kyis rgyan ba 
BO_TZ_Terdzo-OM-P60b:25	de dag gi phyi 'khor la gnod sbyin bye ba'i dpung sogs 'khor tshhogs bsam gyis mi khyab pas bskor ba'o //	2	de dag gi phyi khor la gnod sbyin bye ba dpung sogs khor tshhogs bsam gyis mi khyab ba skor ba 
BO_TZ_Terdzo-OM-P60b:26	gnas gsum byin gyis brlab pa sogs nas gzhung ltar ro ///	2	gnas gsum byin gyis brlab ba sogs nas gzhung ltar ro 
BO_TZ_Terdzo-OM-P60b:27	/ @/ gra mngon zhang blon gsang sgrub mngon rtog gab dkrugs nag 'gros su bris pa ni /	2	gra mngon zhang blon gsang sgrub mngon rtogs gab dkrug nag gros su bri ba ni 
BO_TZ_Terdzo-OM-P60b:28	mdun gyi rten bsang sbyang /	2	mdun gyi rten bsang sbyong 
BO_TZ_Terdzo-OM-P60b:29	stong pa'i ngang las mdun gyi nam mkhar lcang lo can gyi dga' ba'i tshhal chen po'i dbus su rin po che'i khang bzang gi nang du 'khor lo rtshibs bzhi pa'i lte bar srin po pho mo'i gdan la k+sha yig mthing nag yongs su gyur pa las /	2	stong ba ngang las mdun gyi nam mkhar lcang lo can gyi dga ba tshhal chen po dbus su rin po che khang bzang gi nang du khor lo rtshibs bzhi ba lte ba srin po pho mo gdan la k+sha yig mthing nag yongs su gyur ba las 
BO_TZ_Terdzo-OM-P60b:30	gnod sbyin chen po rdo rje bdud 'dul sku mdog mthing nag rab tu khros pa'i zhal gsum nag dkar dmar ba mche ba gtshigs shing spyan bsgrad pa /	3	gnod sbyin chen po rdo rje bdud dul sku mdog mthing nag rab tu khro ba zhal gsum nag dkar dmar ba mche ba gtshigs shing spyan bsgrad ba 
BO_TZ_Terdzo-OM-P60b:31	dbu skra dmar ser 'bar ba /	3	dbu skra dmar ser bar ba 
BO_TZ_Terdzo-OM-P60b:32	phyag drug g.yas gsum rtshe gsum dbyug pa ral gri /	3	phyag drug g.yas gsum rtshe gsum dbyug ba ral gri 
BO_TZ_Terdzo-OM-P60b:33	g.yon gsum thod khrag zhags pa lcags kyu 'dzin pa /	3	g.yon gsum thod khrag zhags ba lcags kyu dzin ba 
BO_TZ_Terdzo-OM-P60b:34	dar nag gi 'jol ber gsol zhing gser gyi ska rags bcings pa /	3	dar nag gi jol ber gsol zhing gser gyi ska rags ching ba 
BO_TZ_Terdzo-OM-P60b:35	rin po che'i dbu rgyan sogs rgyan sna tshhogs kyis brgyan cing rol pa'i stabs kyis me dpung 'bar ba'i dbus na bzhugs pa'o //	3	rin po che dbu rgyan sogs rgyan sna tshhogs kyis rgyan cing rol ba stabs kyis me dpung bar ba dbus na bzhugs ba 
BO_TZ_Terdzo-OM-P60b:36	phyogs bzhir mdun du dri za'i gdan la k+sham las yum kun 'grub ma sngon mo g.yas nad rkyal dang g.yon pas zhal zas gtsho la stob pa dar dkar gyi na bza' dang rgyan thams cad kyis brgyan pa /	3	phyogs bzhir mdun du dri za gdan la k+sham las yum kun grub ma sngon mo g.yas nad rkyal dang g.yon ba zhal zas gtsho la stob ba dar dkar gyi na bza dang rgyan thams cad kyis rgyan ba 
