segmentnr	original	folio	stemmed
BO_NK020_(wa)007:0	rang rang so so'i sngags mthar nam mkha' mdzod kyi sham bu btags la thams cad la lan gsum gsum re dbul /	0	rang rang so so sngags mthar nam mkha mdzod kyi sham bu dogs la thams cad la lan gsum gsum re bul 
BO_NK020_(wa)007:1	gsal shing las /	0	gsal shing las 
BO_NK020_(wa)007:2	dngos grub blang ba'i las rim zur bkol nyer bsdus ni /	0	dngos grub blang ba las rim zur khol nyer sdud ni 
BO_NK020_(wa)007:3	a kra ma h+aa sh+r+ai he ru ka h+aum ka ta ma h+aa kro d+he shwa r+ai h+aum phata /	0	a kra ma h+aa sh+r+ai he ru ka h+aum ka ta ma h+aa kro d+he shwa r+ai h+aum phata 
BO_NK020_(wa)007:4	sarba ta th+aa ga ta sh+r+ai he ru ka h+aum sarba ta th+aa ga ta kro d+he shwa r+ai h+aum /	0	sarba ta th+aa ga ta sh+r+ai he ru ka h+aum sarba ta th+aa ga ta kro d+he shwa r+ai h+aum 
BO_NK020_(wa)007:5	badz+ra sh+r+ai he ru ka badz+ra kro d+he shwa r+ai h+aum /	0	badz+ra sh+r+ai he ru ka badz+ra kro d+he shwa r+ai h+aum 
BO_NK020_(wa)007:6	bud+d+ha sh+r+ai he ru ka bud+d+ha kro d+he shwa r+ai h+aum /	0	bud+d+ha sh+r+ai he ru ka bud+d+ha kro d+he shwa r+ai h+aum 
BO_NK020_(wa)007:7	de bzhin du /	0	de bzhin du 
BO_NK020_(wa)007:8	rat+na / pad+ma /	0	rat+na pad+ma 
BO_NK020_(wa)007:9	karma rnams bcug /	0	karma rnams jug 
BO_NK020_(wa)007:10	rak+sha sh+ri he ru ka rak+ta kro d+he shwa r+ai h+aum /	1	rak+sha sh+ri he ru ka rak+ta kro d+he shwa r+ai h+aum 
BO_NK020_(wa)007:11	de bzhin du /	1	de bzhin du 
BO_NK020_(wa)007:12	sa nu / gu h+ya yak+sha /	1	sa nu gu h+ya yak+sha 
BO_NK020_(wa)007:13	badz+ra goo r+ai ha /	1	badz+ra goo r+ai ha 
BO_NK020_(wa)007:14	de bzhin du /	1	de bzhin du 
BO_NK020_(wa)007:15	tsoo r+ai / pra mo he /	1	tsoo r+ai pra mo he 
BO_NK020_(wa)007:16	be ta l+ai /	1	be ta l+ai 
BO_NK020_(wa)007:17	puk+ka s+ai / g+hasma r+ai /	1	puk+ka s+ai g+hasma r+ai 
BO_NK020_(wa)007:18	sma sha ni /	1	sma sha ni 
BO_NK020_(wa)007:19	tsan+da l+ai / badz+ra sid+ha mu kh+ai he /	1	tsan+da l+ai badz+ra sid+ha mu kh+ai he 
BO_NK020_(wa)007:20	de bzhin du /	2	de bzhin du 
BO_NK020_(wa)007:21	b+y+aa g+h+ri / sh+ri g+aa la /	2	b+y+aa g+h+ri sh+ri g+aa la 
BO_NK020_(wa)007:22	shwa na / gri d+d+ha /	2	shwa na gri d+d+ha 
BO_NK020_(wa)007:23	kang+ka / k+aa ka /	2	kang+ka k+aa ka 
BO_NK020_(wa)007:24	u lu k+aa /	2	u lu k+aa 
BO_NK020_(wa)007:25	badz+ra +aar+ya te dza te nga dzah a mu khe h+aum /	2	badz+ra +aar+ya te dza te nga dzah a mu khe h+aum 
BO_NK020_(wa)007:26	lo ka pa /	2	lo ka ba 
BO_NK020_(wa)007:27	b+hasmi pa la ya ba tu hoh badz+ra a pra ti ha ta +aar+ya ni tsa tu ra ta ra phata rak+mo h+aum /	2	b+hasmi ba la ya ba tu hoh badz+ra a pra ti ha ta +aar+ya ni tsa tu ra ta ra phata rak+mo h+aum 
BO_NK020_(wa)007:28	sh+r+ai badz+ra mung+ga ra mu kha shwa ra y+aa ya na ma /	2	sh+r+ai badz+ra mung+ga ra mu kha shwa ra y+aa ya na ma 
BO_NK020_(wa)007:29	de bzhin du /	2	de bzhin du 
BO_NK020_(wa)007:30	ra ga ma shwa ra y+aa ya /	3	ra ga ma shwa ra y+aa ya 
BO_NK020_(wa)007:31	kha t+w+aam ka pra dz+wa la y+aa ya /	3	kha t+w+aam ka pra dz+wa la y+aa ya 
