segmentnr	original	folio	stemmed
BO_TZ16_MA-006:0	\u0f01\u0f83: bde gshegs yongs 'dus las :	0	\u0f01\u0f83: bde gshegs yongs du las 
BO_TZ16_MA-006:1	ma chags sgrub pa'i rgyun gyi lam khyer rdo rje mi 'gyur ba bzhugs so :	0	ma chags sgrub ba rgyun gyi lam khyer rdo rje mi gyur ba bzhugs so 
BO_TZ16_MA-006:2	che mchog he ru ka la phyag 'tshhal lo :ma 'ongs snyigs ma lnga bdo'i ngan dgu'i dus :	0	che mchog he ru ka la phyag tshhal lo :ma ngs snyigs ma lnga bdo ngan dgu dus 
BO_TZ16_MA-006:3	gdul dka'i gnyen po sgrub chen bka' brgyad las :	0	gdul dka gnyen po sgrub chen bka brgyad las 
BO_TZ16_MA-006:4	'jigs tshhogs las kyis mnar ba'i gnyen por ni :	0	jigs tshhogs las kyis mnar ba gnyen por ni 
BO_TZ16_MA-006:5	gang 'dul zab khyad gnad du 'di bsnun no :	0	gang dul zab khyad gnad du di snun no 
BO_TZ16_MA-006:6	sa ma ya :	0	sa ma ya 
BO_TZ16_MA-006:7	'du 'dzi phyi shol dbang btshan nam :	0	du dzi phyi shol dbang btshan nam 
BO_TZ16_MA-006:8	mdun stabs blo dang spros pas ma thengs sogs :	0	mdun stabs blo dang spros ba ma theng sogs 
BO_TZ16_MA-006:9	'dul mdzad snying po'i yang snying thig le'i dwangs :	0	dul mdzad snying po yang snying thig le dwangs 
BO_TZ16_MA-006:10	zhun mar sbyar ba'i snying po 'di rol cig :	1	zhun mar sbyor ba snying po di rol cig 
BO_TZ16_MA-006:11	sa ma ya :	1	sa ma ya 
BO_TZ16_MA-006:12	rgya rgya rgya :	1	rgya rgya rgya 
BO_TZ16_MA-006:13	dang po skyabs 'gro sems bskyed sngon du song nas srung 'khor ni :	1	dang po skyob gro sems skyed sngon du gro nas srung khor ni 
BO_TZ16_MA-006:14	e : nam mkha' chos 'byung dbyer med hu~m mdzad mthing :	1	e nam mkha chos byung dbyer med hu~m mdzad mthing 
BO_TZ16_MA-006:15	hu~m: phyi rim khro bcu mi g.yo 'khor lo 'khor :	1	hu~m: phyi rim khro chu mi g.yo khor lo khor 
BO_TZ16_MA-006:16	rdo rje mtshhon cha ye shes me ri'i gur :	1	rdo rje mtshhon cha ye shes me ri gur 
BO_TZ16_MA-006:17	de dbus mtshhan rdzogs gzhal yas khang gi dbus :	1	de dbus mtshhan rdzogs jal yas khang gi dbus 
BO_TZ16_MA-006:18	pad+ma nyi zla lha klu'i gdan steng du :	1	pad+ma nyi zla lha klu gdan steng du 
BO_TZ16_MA-006:19	che mchog zhal gcig phyag gnyis sku mdog mthing :	1	che mchog zhal gcig phyag gnyis sku mdog mthing 
BO_TZ16_MA-006:20	rdo rje thod 'dzin dur khrod dpal chas brgyan :	2	rdo rje thod dzin dur khrod dpal cha rgyan 
BO_TZ16_MA-006:21	dbyings phyug dgyes par mnyam rol mngon par 'bar :	2	dbyings phyug dgyes ba mnyam rol mngon ba bar 
BO_TZ16_MA-006:22	om badzra ma ha kro d+ha kro d+hi shwa ri badzra ki li ki la ya ma ha yak+sha ka la ru pa karma ram ram dz+wa la ram hu~m phat:	2	om badzra ma ha kro d+ha kro d+hi shwa ri badzra ki li ki la ya ma ha yak+sha ka la ru ba karma ram ram dz+wa la ram hu~m phat: 
BO_TZ16_MA-006:23	om badzra rak+sha rak+sha hu~m:	2	om badzra rak+sha rak+sha hu~m: 
BO_TZ16_MA-006:24	de nas sgrub pa dngos la 'jug pa ni :	2	de nas sgrub ba dngos la jug ba ni 
BO_TZ16_MA-006:25	hu~m hu~m: rang nyid rig rtshal skad cig dran rdzogs su :	2	hu~m hu~m: rang nyid rig rtshal skad cig dran rdzogs su 
BO_TZ16_MA-006:26	dpal chen che mchog dbu ni nyi shu gcig :	2	dpal chen che mchog dbu ni nyi shu gcig 
BO_TZ16_MA-006:27	phyag mtshhan zhe gnyis zhi ba'i dkyil 'khor 'dzin :	2	phyag mtshhan zhe gnyis zhi ba dkyil khor dzin 
BO_TZ16_MA-006:28	sa lam yongs rdzogs gang 'dul mdzad pa'i sku'i :	2	sa lam yongs rdzogs gang dul mdzad ba sku 
BO_TZ16_MA-006:29	zhabs brgyad lha klu byol song khri la 'gyings :	2	zhabs brgyad lha klu byol gro khri la gying 
BO_TZ16_MA-006:30	spyi gtshug kun bzang bde gshegs dkyil 'khor rdzogs :	3	spyi gtshug kun bzang bde gshegs dkyil khor rdzogs 
BO_TZ16_MA-006:31	spyi bor 'jam dpal mgrin par dbang chen dpal :	3	spyi bor jam dpal mgrin ba dbang chen dpal 
BO_TZ16_MA-006:32	thugs kar khrag 'thung gsang bar he ru ka :	3	thugs kar khrag thung gsang ba he ru ka 
BO_TZ16_MA-006:33	lte bar phur pa phrin las dkyil 'khor rdzogs :	3	lte ba phur ba phrin las dkyil khor rdzogs 
BO_TZ16_MA-006:34	g.yas g.yon pus mor dregs pa drag sngags dang : rdo rje'i gshog rtsher rigs lnga'i khyung chen sogs :	3	g.yas g.yon pus mor dregs ba drag sngags dang rdo rje gshog rtsher rigs lnga khyung chen sogs 
BO_TZ16_MA-006:35	ma 'dres yongs rdzogs 'khor bcas skur bsgoms la :	3	ma dre yongs rdzogs khor cha skur sgom la 
BO_TZ16_MA-006:36	dgongs pa gsal gdab bying rgod spangs byas te :	3	dgongs ba gsal gdab bying rgod spong byed te 
BO_TZ16_MA-006:37	snying po yang gsang rig pa'i rtshal sbyang bzlas :	3	snying po yang gsang rig ba rtshal sbyong bzlas 
BO_TZ16_MA-006:38	zhi ba'i dal dbyangs drag po'i 'gying 'dor gyis :	3	zhi ba dal dbyangs drag po gying dor gyis 
BO_TZ16_MA-006:39	hu~m hu~m hu~m: zhag bdun 'bum phrag gsum bsnyen rtsha bsnyen rdzogs :	3	hu~m hu~m hu~m: zhag bdun bum phrag gsum snyen rtsha snyen rdzogs 
BO_TZ16_MA-006:40	rig rtshal bsre 'pho'i 'phro 'du cir yang sgyur :	4	rig rtshal bsre pho phro du cir yang sgyur 
BO_TZ16_MA-006:41	kha dog lnga ldan rigs kyi thugs rgyud bskul :	4	kha dog lnga ldan rigs kyi thugs brgyud skul 
BO_TZ16_MA-006:42	bzlas dang rlung gi 'phro 'du'i rtshal 'byin gyis :	4	bzlas dang rlung gi phro du rtshal byin gyis 
BO_TZ16_MA-006:43	nyi khri chig stong zhag gi grangs bsnyen 'di :	4	nyi khri chig stong zhag gi grangs snyen di 
BO_TZ16_MA-006:44	gsang sngags lam gyi mthar thug 'di kho na :	4	gsang sngags lam gyi mthar thug di kho na 
BO_TZ16_MA-006:45	dus gsum rgyal ba'i thugs thig 'di la rdzogs :	4	dus gsum rgyal ba thugs thig di la rdzogs 
BO_TZ16_MA-006:46	phyogs bcu'i dus gsum yi dam thugs snying 'di :	4	phyogs chu dus gsum yi dam thugs snying di 
BO_TZ16_MA-006:47	bzlas pas 'gro 'ong rig mdangs slar bzlums te :	4	bzlas ba gro ng rig mdangs slar bzlums te 
BO_TZ16_MA-006:48	gsang sngags mthar thug 'jug pa gcig pu'i lam :	4	gsang sngags mthar thug jug ba gcig pu lam 
BO_TZ16_MA-006:49	sa ma ya :	4	sa ma ya 
BO_TZ16_MA-006:50	rdzogs rim ni :	5	rdzogs rim ni 
BO_TZ16_MA-006:51	lha dang sngags la rtshol byed rang snang de :	5	lha dang sngags la rtshol byed rang snang de 
BO_TZ16_MA-006:52	gsal bzhin gsal ba'i ngo bo rang gsal gdab :	5	gsal bzhin gsal ba ngo bo rang gsal gdab 
BO_TZ16_MA-006:53	gsal cha gnyis med ngo bo rang grol gyi :	5	gsal cha gnyis med ngo bo rang grol gyi 
BO_TZ16_MA-006:54	don gyi lam 'di bzhag pa'i yul mgo mthong :	5	don gyi lam di jog ba yul mgo mthong 
BO_TZ16_MA-006:55	cir snang ngo bo chos nyid rol pa'i rgyan :	5	cir snang ngo bo chos nyid rol ba rgyan 
BO_TZ16_MA-006:56	snang ba lhar shar stong pa rang grol gyis :	5	snang ba lhar char stong ba rang grol gyis 
BO_TZ16_MA-006:57	bde klong gnyis med rang grol rol pa cher :	5	bde klong gnyis med rang grol rol ba cher 
BO_TZ16_MA-006:58	ched 'dzin 'dus ma ye byas gnas 'di 'grub :	5	ched dzin du ma ye byed gnas di grub 
