segmentnr	original	folio	stemmed
BO_TZ55_RI-035:0	sngags srung e ka dza ta'i skong gso bzhugs so //	0	sngags srung e ka dza ta skong gso bzhugs so 
BO_TZ55_RI-035:1	hu~m/ kun tu bzang mo chos kyi dbyings bdag mo //	0	kun tu bzang mo chos kyi dbyings bdag mo 
BO_TZ55_RI-035:2	mkha' gsang nyi ma 'bum gyi dkyil 'khor du //	0	mkha gsang nyi ma bum gyi dkyil khor du 
BO_TZ55_RI-035:3	chos nyid zhi ba'i ngang las ma g.yos kyang //	0	chos nyid zhi ba ngang las ma g.yos kyang 
BO_TZ55_RI-035:4	'gro ba'i log rtog 'dul phyir gshegs su gsol //	0	gro ba log rtogs dul phyir gshegs su gsol 
BO_TZ55_RI-035:5	trag rak+sha sa ma ya dzahdzah	0	trag rak+sha sa ma ya dzahdzah 
BO_TZ55_RI-035:6	bde chen gsang ba mchog gi dkyil 'khor du //	0	bde chen gsang ba mchog gi dkyil khor du 
BO_TZ55_RI-035:7	mnyam nyid zhi ba'i ngang las ma g.yos kyang //	0	mnyam nyid zhi ba ngang las ma g.yos kyang 
BO_TZ55_RI-035:8	phyag rgya chen po'i tshhul gyis sku bzhengs pa //	0	phyag rgya chen po tshhul gyis sku bzhengs ba 
BO_TZ55_RI-035:9	gru gsum yum gyi mkha' la bzhugs su gsol //	0	gru gsum yum gyi mkha la bzhugs su gsol 
BO_TZ55_RI-035:10	trag rak+sha sa ma ya tish+tha lhan /	1	trag rak+sha sa ma ya tish+tha lhan 
BO_TZ55_RI-035:11	bde chen nam mkha'i rgyal mo gzungs ma'i mchog	1	bde chen nam mkha rgyal mo gzungs ma mchog 
BO_TZ55_RI-035:12	/kun nas ma bcos rang byung bde ba'i yum //	1	nas ma chos rang byung bde ba yum 
BO_TZ55_RI-035:13	thabs shes dbyer med 'du 'bral med pa'i ngang //	1	thabs shes dbyer med du bral med ba ngang 
BO_TZ55_RI-035:14	bdag med chos kyi sku la phyag 'tshhal lo //	1	bdag med chos kyi sku la phyag tshhal lo 
BO_TZ55_RI-035:15	trag rak+sha na mo pu ru sha ho /	1	trag rak+sha na mo pu ru sha ho 
BO_TZ55_RI-035:16	thugs rje zhi ba'i ngang las ma g.yos kyang //	1	thugs rje zhi ba ngang las ma g.yos kyang 
BO_TZ55_RI-035:17	'gro drug rim gyi thugs rjes sgrol mdzad ma //	1	gro drug rim gyi thugs rjes sgrol mdzad ma 
BO_TZ55_RI-035:18	stobs ldan khro mo'i gzugs can brjid pa'i sku //	1	stobs ldan khro mo gzugs can brjid ba sku 
BO_TZ55_RI-035:19	ba ling rak+ta sha chen bdud rtshi dang // gsur chen dza gad rol mo pi wam sgra //	1	ba ling rak+ta sha chen bdud rtshi dang gsur chen dza gad rol mo pi wam sgra 
BO_TZ55_RI-035:20	snang grags ye nas bdud rtshi'i ngo bo la //	2	snang grags ye nas bdud rtshi ngo bo la 
BO_TZ55_RI-035:21	yi ge gsum gyis sbyangs shing spel pa yi //	2	yi ge gsum gyis sbyong shing spel ba yi 
BO_TZ55_RI-035:22	'dod pa'i yon tan nam mkha' bkang ste 'bul //	2	dod ba yon tan nam mkha geng ste bul 
BO_TZ55_RI-035:23	dam can sngags kyi srung ma mthu mo che //	2	dam can sngags kyi srung ma mthu mo che 
BO_TZ55_RI-035:24	'das dang ma 'das mkha' 'gro'i dam tshhig can //	2	da dang ma da mkha gro dam tshhig can 
BO_TZ55_RI-035:25	dregs pa pho mo'i tshhogs la mchod pa 'bul //	2	dregs ba pho mo tshhogs la mchod ba bul 
BO_TZ55_RI-035:26	mthu rtshal thogs med dngos grub myur du stshol //	2	mthu rtshal thogs med dngos grub myur du stshol 
BO_TZ55_RI-035:27	trag rak+sha ba lim ta la kha hi kha hi /	2	trag rak+sha ba lim ta la kha hi kha hi 
BO_TZ55_RI-035:28	hu~m/ sngags kyi srung ma rgyal mo mthu mo che //	2	sngags kyi srung ma rgyal mo mthu mo che 
BO_TZ55_RI-035:29	skye med chos kyi dbyings las ma g.yos kyang //	2	skye med chos kyi dbyings las ma g.yos kyang 
BO_TZ55_RI-035:30	snying rje chen po'i tshhul gyis skur bstan te //	3	snying rje chen po tshhul gyis skur ston te 
BO_TZ55_RI-035:31	'dul ba'i phrin las so so tha dad snang //	3	dul ba phrin las so so tha dad snang 
BO_TZ55_RI-035:32	zhi ba'i tshhul gyis rnal 'byor kun gyi ma //	3	zhi ba tshhul gyis rnal byor kun gyi ma 
BO_TZ55_RI-035:33	brtshe ba'i tshhul gyis dam tshhig srung mdzad ma //	3	brtshe ba tshhul gyis dam tshhig srung mdzad ma 
BO_TZ55_RI-035:34	rngams pa'i tshhul gyis za byed lce spyang rgyug	3	rngams ba tshhul gyis za byed lce spyang rgyug 
BO_TZ55_RI-035:35	/dbang drag tshhul gyis bcol ba'i phrin las sgrub //	3	drag tshhul gyis chol ba phrin las sgrub 
BO_TZ55_RI-035:36	rnal 'byor gang zhig bstan pa 'dzin pa la //	3	rnal byor gang jig ston ba dzin ba la 
BO_TZ55_RI-035:37	bar chad bdud dang srin po ma rungs tshhogs //	3	ba chad bdud dang srin po ma rungs tshhogs 
BO_TZ55_RI-035:38	thugs rje'i dbang gis dgra bgegs myur du sgrol //	3	thugs rje dbang gis dgra bgegs myur du sgrol 
BO_TZ55_RI-035:39	sgrol byed ral gcig ma la phyag 'tshhal bstod //	3	sgrol byed ral gcig ma la phyag tshhal bstod 
BO_TZ55_RI-035:40	ces brjod do //	4	ces rjod do 
