segmentnr	original	stemmed
BO_K10_D0269_H0271:60b-0	@60b / /rgya gar skad du /	gar skad du 
BO_K10_D0269_H0271:60b-1	a'arya da sha dika aandha k'a ra bi dha na sa na n'a ma ma h'a y'a na s'u tra /	aarya da sha dika aandha ka ra bi dha na sa na na ma ma ha ya na su tra 
BO_K10_D0269_H0271:60b-2	bod skad du /	bod skad du 
BO_K10_D0269_H0271:60b-3	'phags pa phyogs bcu'i mun pa rnam par sel ba zhes bya ba theg pa chen po'i mdo /	phag ba phyogs chu mun ba rnam ba sel ba zhes byed ba theg ba chen po mdo 
BO_K10_D0269_H0271:60b-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0269_H0271:60b-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K10_D0269_H0271:60b-6	bcom ldan 'das sh'akya rnams kyi nang na /	joms ldan da shakya rnams kyi nang na 
BO_K10_D0269_H0271:60b-7	ser skya'i gnas shing n+ya gro dha'i kun dga' ra ba na dge slong stong nyis brgya lnga bcu'i dge slong gi dge 'dun chen po dang / byams pa dang / 'jam dpal la sogs pa byang chub sems dpa' 'khor chen po ngang thabs gcig tu bzhugs so //	ser skya gnas shing n+ya gro dha kun dga ra ba na dge slong stong nyis brgya lnga chu dge slong gi dge dun chen po dang byams ba dang jam dpal la sogs ba byang chub sems dpa khor chen po ngang thabs gcig tu bzhugs so 
BO_K10_D0269_H0271:60b-8	de nas bcom ldan 'das snga dro'i dus kyi tshe /	de nas joms ldan da snga dro dus kyi tshe 
BO_K10_D0269_H0271:60b-9	sham thabs gsol nas /	sham thabs gsol nas 
BO_K10_D0269_H0271:60b-10	lhung bzed dang / chos gos mnabs te /	lhung bzed dang chos gos nab te 
BO_K10_D0269_H0271:60b-11	dge slong gi dge 'dun gyis yongs su bskor cing /	dge slong gi dge dun gyis yongs su skor cing 
BO_K10_D0269_H0271:60b-12	dge slong gi dge 'dun gyis mdun du bdar nas ser skya'i gnas kyi grong khyer chen por bsod snyoms la gshegs so //	dge slong gi dge dun gyis mdun du bdar nas ser skya gnas kyi grong khyer chen por bsod snyom la gshegs so 
BO_K10_D0269_H0271:61a-0	de'i tshe na sh'akya gzhon nu bzhin rab gsal zhes bya ba zhig bya ba 'ga' zhig gi phyir shing rta la zhon nas ser skya'i gnas grong khyer chen po nas @61a *//	de tshe na shakya gzhon nu bzhin rab gsal zhes byed ba jig byed ba ga jig gi phyir shing rta la zhon nas ser skya gnas grong khyer chen po nas 
BO_K10_D0269_H0271:61a-1	phyir byung ba dang / sh'akya gzhon nu bzhin rab gsal gyis /	phyir byung ba dang shakya gzhon nu bzhin rab gsal gyis 
BO_K10_D0269_H0271:61a-2	bcom ldan 'das thag ring po kho na nas gshegs pa mthong ngo //	joms ldan da thag ring po kho na nas gshegs ba mthong ngo 
BO_K10_D0269_H0271:61a-3	mthong nas kyang shing rta de las babs nas /	mthong nas kyang shing rta de las bab nas 
BO_K10_D0269_H0271:61a-4	bcom ldan 'das ga la ba der song ste phyin nas /	joms ldan da ga la ba der gro ste phyin nas 
BO_K10_D0269_H0271:61a-5	bcom ldan 'das ga la ba de logs su thal mo sbyar ba btud de /	joms ldan da ga la ba de logs su thal mo sbyor ba dud de 
BO_K10_D0269_H0271:61a-6	bcom ldan 'das kyi zhabs gnyis la mgo bos phyag btsal nas /	joms ldan da kyi zhabs gnyis la mgo bod phyag btsal nas 
BO_K10_D0269_H0271:61a-7	bcom ldan 'das la lan gsum bskor ba byas te /	joms ldan da la lan gsum skor ba byed te 
BO_K10_D0269_H0271:61a-8	thal mo sbyar nas bcom ldan 'das kyi spyan sngar 'dug go /	thal mo sbyor nas joms ldan da kyi spyan sngar dug go 
BO_K10_D0269_H0271:61a-9	de nas bcom ldan 'das la sh'akya gzhon nu bzhin rab gsal gyis 'di skad ces gsol to //	de nas joms ldan da la shakya gzhon nu bzhin rab gsal gyis di skad ces gsol to 
