segmentnr	original	folio	stemmed
BO_TZ19_DZA-006:0	'jam dpal na ga rak+sha'i thun mong ma yin pa'i snyan brgyud zhal shes bzhugs so //	0	jam dpal na ga rak+sha thun mong ma yin ba snyan brgyud zhal shes bzhugs so 
BO_TZ19_DZA-006:1	dang po phyag rgya'i rgyas gdab pa la ye shes phyag rgya lha la gdab /	0	dang po phyag rgya rgya gdab ba la ye shes phyag rgya lha la gdab 
BO_TZ19_DZA-006:2	dam tshhig gi phyag rgya rang la gdab /	0	dam tshhig gi phyag rgya rang la gdab 
BO_TZ19_DZA-006:3	las kyi phyag rgya klu la gdab /	0	las kyi phyag rgya klu la gdab 
BO_TZ19_DZA-006:4	klu'i phyag rgya dgra la gdab pa'o //	0	klu phyag rgya dgra la gdab ba 
BO_TZ19_DZA-006:5	de la dang po ye shes phyag rgya lha la gdab pa la /	0	de la dang po ye shes phyag rgya lha la gdab ba la 
BO_TZ19_DZA-006:6	bskyed rim ma byas par gnas lugs kyi ngang nas 'bru bzhi sa ya tsham 'grub na rab /	0	skyed rim ma byed ba gnas lugs kyi ngang nas bru bzhi sa ya tsham grub na rab 
BO_TZ19_DZA-006:7	tha ma'ang 'bum phrag gcig bzla /	0	tha ma bum phrag gcig bzla 
BO_TZ19_DZA-006:8	gnyis pa bskyed rim gsal zhing /	0	gnyis ba skyed rim gsal zhing 
BO_TZ19_DZA-006:9	ye shes sems dpa' su war+na tak+sh+ya /	0	ye shes sems dpa su war+na tak+sh+ya 
BO_TZ19_DZA-006:10	de'i thugs kar pad+ma 'dab ma brgyad pa'i sbubs su rdo rje rtshe lnga phyed pa /	1	de thugs kar pad+ma dab ma brgyad ba sbub su rdo rje rtshe lnga phyed ba 
BO_TZ19_DZA-006:11	lte bar / phe /	1	lte ba phe 
BO_TZ19_DZA-006:12	nag po'i mthar 'bru bzhi bkod /	1	nag po mthar bru bzhi bkod 
BO_TZ19_DZA-006:13	'dab brgyad la'ang klu'i srog sngags thun mong min pa spro na bkod de sa ya'am 'bum phrag sogs bzlas pas /	1	dab brgyad la klu srog sngags thun mong min ba spro na bkod de sa ya bum phrag sogs bzlas ba 
BO_TZ19_DZA-006:14	ash+ta se na rnams a dz+nya'i 'og tu 'dus so snyam pa dang / pa da ta la za ba dang / murti tshha zhum dang drod skye ba'o //	1	ash+ta se na rnams a dz+nya g tu du so snyam ba dang ba da ta la za ba dang murti tshha zhum dang drod skye ba 
BO_TZ19_DZA-006:15	de las thal nas dam tshhig gi phyag rgya dngos su thebs rtags 'ong /	1	de las thal nas dam tshhig gi phyag rgya dngos su thebs rtags ng 
BO_TZ19_DZA-006:16	gsum pa ni /	1	gsum ba ni 
BO_TZ19_DZA-006:17	rang 'jam dpal gyi zhabs g.yas bskum g.yon brkyang ba'i 'og tu ru sbal chen po zhig bsam /	1	rang jam dpal gyi zhabs g.yas skum g.yon rkyong ba g tu ru sbal chen po jig bsam 
BO_TZ19_DZA-006:18	de la gnod byed klu rigs thams cad bstims nas rang gi lus las klu'i dug rnams de la bstim /	1	de la gnod byed klu rigs thams cad stim nas rang gi lus las klu dug rnams de la stim 
BO_TZ19_DZA-006:19	bzhi pa ni /	1	bzhi ba ni 
BO_TZ19_DZA-006:20	de nyid rang gi dgra bo la bstim par bya /	2	de nyid rang gi dgra bo la stim ba byed 
BO_TZ19_DZA-006:21	thun mong ma yin pa'i man ngag gi gnad gal po che /	2	thun mong ma yin ba man ngag gi gnad gal po che 
BO_TZ19_DZA-006:22	sgang   sap+ta ti thi bar+ya dzapa?/	2	sgang sap+ta ti thi bar+ya 
BO_TZ19_DZA-006:23	gshong   sap+ta ti thi kiny+tshi ta dzapa?/	2	gshong sap+ta ti thi kiny+tshi ta 
BO_TZ19_DZA-006:24	'then pa   sap+ta ti thi ya dzapa?   rnams shin tu gal che /	2	then ba sap+ta ti thi ya dzapa? rnams shin tu gal che 
BO_TZ19_DZA-006:25	'di'i phyi ma'i skabs /	2	di phyi ma skabs 
BO_TZ19_DZA-006:26	a ham tsha na ga de'i spyi bor rdor sems bsgoms nas nad gdon bkru ba'i dmigs pa la 'bad do //	2	a ham tsha na ga de spyi bor rdar sems sgom nas nad don khrud ba dmigs ba la bad do 
BO_TZ19_DZA-006:27	klu rgyal rigs kyi spyi gtshug na nor bu dbang rgyal /	2	klu rgyal rigs kyi spyi gtshug na nor bu dbang rgyal 
BO_TZ19_DZA-006:28	rje'u rigs kyi phrag pa g.yas su nor bu 'bar ba /	2	rjeu rigs kyi phrag ba g.yas su nor bu bar ba 
BO_TZ19_DZA-006:29	bram ze'i nu ma g.yas su khrus kyi bum pa /	2	bram ze nu ma g.yas su khru kyi bum ba 
BO_TZ19_DZA-006:30	dmangs rigs kyi byin pa dang gdol pa'i gsang ba rnams su klu gtad byas kyang dgra la mi gnod par bzang bar 'gyur ba yin ///	3	dmangs rigs kyi byin ba dang gdol ba gsang ba rnams su klu gtod byed kyang dgra la mi gnod ba bzang ba gyur ba yin 
