segmentnr	original	folio	stemmed
BO_NK102_(ne)001:8000	ye shes rdzogs pas gzhan la btsal mi dgos //	800	ye shes rdzogs ba gzhan la btsal mi dgos 
BO_NK102_(ne)001:8001	kun kyang rgyu gcig chos dbyings ngang du mnyam //	800	kun kyang rgyu gcig chos dbyings ngang du mnyam 
BO_NK102_(ne)001:8002	gzhan nas 'ong med gar yang 'gro mi srid //	800	gzhan nas ng med gar yang gro mi srid 
BO_NK102_(ne)001:8003	thams cad de bzhin byang chub sems su gsal //	800	thams cad de bzhin byang chub sems su gsal 
BO_NK102_(ne)001:8004	zhes 'byung / rmad du byung ba las /	800	zhes byung rmad du byung ba las 
BO_NK102_(ne)001:8005	chen po lnga yi dwangs ma ni /	800	chen po lnga yi dwangs ma ni 
BO_NK102_(ne)001:8006	byang chub sems dri ma med pa nyid do //	800	byang chub sems dri ma med ba nyid do 
BO_NK102_(ne)001:8007	dngos med gsal ba snying po shin tu brtag dka' ba nyid ye shes de thugs nyid du gyur pa'o //	800	dngos med gsal ba snying po shin tu rtog dka ba nyid ye shes de thugs nyid du gyur ba 
BO_NK102_(ne)001:8008	yang / stong gsum gyi stong chen po 'jig rten gyi khams mtha' yas mu med pa ni sangs rgyas kyi zhing khams yongs su dag pa nyid do //	800	yang stong gsum gyi stong chen po jig rten gyi khams mtha yas mu med ba ni sangs rgya kyi zhing khams yongs su dag ba nyid do 
BO_NK102_(ne)001:8009	zhes 'byung ste /	800	zhes byung ste 
BO_NK102_(ne)001:8010	sangs rgyas dang sems can med la 'byung ba /	801	sangs rgya dang sems can med la byung ba 
BO_NK102_(ne)001:8011	yod la med pa nyid du bstan te /	801	yod la med ba nyid du ston te 
BO_NK102_(ne)001:8012	yang de la ma skyes pas mi 'achi'o //	801	yang de la ma skye ba mi achi 
BO_NK102_(ne)001:8013	gdod nas ma byung bas mi 'agro'o //	801	gdod nas ma byung ba mi agro 
BO_NK102_(ne)001:8014	mi gnas pas mya ngan las 'das pa'o //	801	mi gnas ba mya ngan las da ba 
BO_NK102_(ne)001:8015	gzung 'dzin bral bas ye nas stong pa'o //	801	gzung dzin bral ba ye nas stong ba 
BO_NK102_(ne)001:8016	zhes 'byung ste /	801	zhes byung ste 
BO_NK102_(ne)001:8017	don gyis skye shi med la yod /	801	don gyis skye chi med la yod 
BO_NK102_(ne)001:8018	yod la med /	801	yod la med 
BO_NK102_(ne)001:8019	'gro 'ong med la yod pa /	801	gro ng med la yod ba 
BO_NK102_(ne)001:8020	yod la med pa /	802	yod la med ba 
BO_NK102_(ne)001:8021	gnas pa med la yod pa /	802	gnas ba med la yod ba 
BO_NK102_(ne)001:8022	yod la med pa /	802	yod la med ba 
BO_NK102_(ne)001:8023	'khor ba dang mya ngan las 'das pa med la yod pa /	802	khor ba dang mya ngan las da ba med la yod ba 
BO_NK102_(ne)001:8024	yod la med pa /	802	yod la med ba 
BO_NK102_(ne)001:8025	gzung 'dzin dang ma bral la bral ba /	802	gzung dzin dang ma bral la bral ba 
BO_NK102_(ne)001:8026	bral ba la ma bral ba /	802	bral ba la ma bral ba 
BO_NK102_(ne)001:8027	chos thams cad stong la yod pa /	802	chos thams cad stong la yod ba 
BO_NK102_(ne)001:8028	yod la stong par bstan to //	802	yod la stong ba ston to 
BO_NK102_(ne)001:8029	de'i phyir mtshan nyid gang du'ang ma nges pas /	802	de phyir mtshan nyid gang du ma nges ba 
BO_NK102_(ne)001:8030	cir yang bsam pa cir yang mi skye'o //	803	cir yang bsam ba cir yang mi skye 
BO_NK102_(ne)001:8031	nam mkha' che las /	803	nam mkha che las 
BO_NK102_(ne)001:8032	rang bzhin gcig tu ma nges pas //	803	rang bzhin gcig tu ma nges ba 
BO_NK102_(ne)001:8033	ji ltar brtags pa de ltar snang //	803	ji ltar rtog ba de ltar snang 
