segmentnr	original	folio	stemmed
BO_NK071_(du)001:2000	'jal byed rgyu gcig pa'i dang / yig 'bru'i tshul gyi dang byin gyis rlabs pa'i dang / mngon sum pa'i gtan tshigs bzhi btsal bas /	200	jal byed rgyu gcig ba dang yig bru tshul gyi dang byin gyis rlabs ba dang mngon sum ba gtan tshigs bzhi btsal ba 
BO_NK071_(du)001:2001	rim pa ji lta bar rang bzhin skye med rol pa 'gags med ngo bo dbyer med de'ang yul yul can med par mngon sum du rtogs pa ni mtshan nyid blo bral te grub mtha' 'o //	200	rim ba ji lta ba rang bzhin skye med rol ba gag med ngo bo dbyer med de yul yul can med ba mngon sum du rtogs ba ni mtshan nyid blo bral te grub mtha mang 
BO_NK071_(du)001:2002	de ltar rab tu rtogs pa rnam pa bzhi yi gtan tshigs kyis chos thams cad gtan la phebs te gnas lugs ji lta ba bzhin rang rig pa'i mngon sum du gsal bar rdzogs pas spong len med par cham gcig sku dang ye shes kyi rol bar dbang bsgyur	200	de ltar rab tu rtogs ba rnam ba bzhi yi gtan tshigs kyis chos thams cad gtan la phebs te gnas lugs ji lta ba bzhin rang rig ba mngon sum du gsal ba rdzogs ba spong len med ba cham gcig sku dang ye shes kyi rol ba dbang sgyur 
BO_NK071_(du)001:2003	ba'i phyir rgyal po ste 'di las che ba'i grub mtha' gzhan med pa'o //	200	ba phyir rgyal po ste di las che ba grub mtha gzhan med ba 
BO_NK071_(du)001:2004	bsgrub bya'i skabs rang snang gi yan lag lnga dang dbang po lnga dang / de dag gi rnam shes dang bcas pa kun gyi rnam pa ye shes lnga'i ngo bor smin pa mtshon byed yi ge du shes par bya zhing /	200	sgrub byed skabs rang snang gi yan lag lnga dang dbang po lnga dang de dag gi rnam shes dang cha ba kun gyi rnam ba ye shes lnga ngo bor smin ba mtshon byed yi ge du shes ba byed zhing 
BO_NK071_(du)001:2005	des mtshon bya rdzogs pa'i sangs rgyas rigs lnga yab kyi dkyil 'khor nyid du bsgom pa'o //	200	des mtshon byed rdzogs ba sangs rgya rigs lnga yab kyi dkyil khor nyid du bsgom ba 
BO_NK071_(du)001:2006	yang na gdul bya'i dbang gi khro bo rigs lnga'i dkyil 'khor du bsgom pa'i bya'o //	200	yang na gdul byed dbang gi khro bo rigs lnga dkyil khor du bsgom ba byed 
BO_NK071_(du)001:2007	de bzhin du gzugs sgra dri ro reg bya la sogs pa yul gyi rnam pa kun yum lnga'i ngo bor smin pa mtshon byed yi ge m+aum du shes par bya zhing /	200	de bzhin du gzugs sgra dri ro reg byed la sogs ba yul gyi rnam ba kun yum lnga ngo bor smin ba mtshon byed yi ge m+aum du shes ba byed zhing 
BO_NK071_(du)001:2008	des mtshon bya rigs lnga yum gyi dkyil 'khor nyid du bsgom pa'am /	200	des mtshon byed rigs lnga yum gyi dkyil khor nyid du bsgom ba 
BO_NK071_(du)001:2009	yang na khro mo lnga'i dkyil 'khor du bsgom par bya'o //	200	yang na khro mo lnga dkyil khor du bsgom ba byed 
BO_NK071_(du)001:2010	sgrubs pa'i yo byad la spyad thabs ni /	201	sgrubs ba yo byad la spyod thabs ni 
