segmentnr	original	folio	stemmed
BO_TZ39_TI-046-1:0	@#// bla chen yab sras dril sgrub kyi las byang chog khrigs byin rlabs sprin phung zhes bya ba bzhugs so //	0	bla chen yab sras dril sgrub kyi las byang chog khrigs byin rlabs sprin phung zhes byed ba bzhugs so 
BO_TZ39_TI-046-1:1	byin rlabs dngos grub phrin las kyi //	0	byin rlabs dngos grub phrin las kyi 
BO_TZ39_TI-046-1:2	rtsha ba gsum la nyer btud nas //	0	rtsha ba gsum la nyer dud nas 
BO_TZ39_TI-046-1:3	'chi med rig 'dzin bcud dril gyi //	0	chi med rig dzin bcud dril gyi 
BO_TZ39_TI-046-1:4	las byang go bder 'god la spro //	0	las byang go bder god la spro 
BO_TZ39_TI-046-1:5	de yang gter gzhung las /	0	de yang gter gzhung las 
BO_TZ39_TI-046-1:6	bdag 'dra bai ro tsha na yis :	0	bdag dra bai ro tsha na yis 
BO_TZ39_TI-046-1:7	khams gsum sems can thams cad kyi :	0	khams gsum sems can thams cad kyi 
BO_TZ39_TI-046-1:8	gnyis 'dzin dri ma bsal ba'i phyir :	0	gnyis dzin dri ma bsal ba phyir 
BO_TZ39_TI-046-1:9	bon chos gnyis kyi bcud bsdus nas :	0	bon chos gnyis kyi bcud sdud nas 
BO_TZ39_TI-046-1:10	zab mo sku gsung thugs kyi sgrub pa bstan :	1	zab mo sku gsung thugs kyi sgrub ba ston 
BO_TZ39_TI-046-1:11	zhes gsungs pa ltar /	1	zhes gsungs ba ltar 
BO_TZ39_TI-046-1:12	phyogs zhen gyi dri ma bral zhing /	1	phyogs zhen gyi dri ma bral zhing 
BO_TZ39_TI-046-1:13	bon chos kyi dgongs pa ro gcig tu rtogs nas /	1	bon chos kyi dgongs ba ro gcig tu rtogs nas 
BO_TZ39_TI-046-1:14	dag snang dang mos gus lam du byed pa'i rnal 'byor pas /	1	dag snang dang mos gus lam du byed ba rnal byor ba 
BO_TZ39_TI-046-1:15	rtsha gsum 'dus pa'i spyi dpal /	1	rtsha gsum du ba spyi dpal 
BO_TZ39_TI-046-1:16	bla ma sgrub pa'i bcud 'dus /	1	bla ma sgrub ba bcud du 
BO_TZ39_TI-046-1:17	bla chen yab sras gcig dril gyi sgrub thabs 'di nyid nyams su blang ba la'ang gsum ste /	1	bla chen yab sras gcig dril gyi sgrub thabs di nyid nyams su blang ba la gsum ste 
BO_TZ39_TI-046-1:18	gzhung las / 'di la rnam pa gsum yin te :	1	gzhung las di la rnam ba gsum yin te 
BO_TZ39_TI-046-1:19	sbyor ba dngos gzhi mjug gsum mo :	1	sbyor ba dngos gzhi mjug gsum mo 
BO_TZ39_TI-046-1:20	skal ldan bu yis nyams su longs :	2	skal ldan bu yis nyams su longs 
BO_TZ39_TI-046-1:21	zhes gsungs pa ltar thog mar bla ma mtshhan nyid dang ldan pa dbang gi chu rgyun ma chad pa las dbang mchog legs par thob nas /	2	zhes gsungs ba ltar thogs mar bla ma mtshhan nyid dang ldan ba dbang gi chu rgyun ma chad ba las dbang mchog legs ba thob nas 
BO_TZ39_TI-046-1:22	gnas dben par mkho ba'i yo byad tshhogs par bsags te /	2	gnas dben ba mkho ba yo byad tshhogs ba bsags te 
BO_TZ39_TI-046-1:23	dkyil 'khor sgo rdzogs kyi dbus su pad+ma 'dab bzhi'i lte bar a+o~m ahhu~m dang / ze'u 'brur g.yung drung gnyis dang rdo rje gnyis spel mar brgyan pa /	2	dkyil khor sgo rdzogs kyi dbus su pad+ma dab bzhi lte ba a+o~m ahhu~m dang zeu brur g.yung drung gnyis dang rdo rje gnyis spel mar rgyan ba 
BO_TZ39_TI-046-1:24	'dab bzhir ha ri ni sa bzhi byang skor du bkod /	2	dab bzhir ha ri ni sa bzhi byang skor du bkod 
BO_TZ39_TI-046-1:25	dbus su many+dzi'i khar bum pa rgyan ldan bcud kyis gtams pa dang / gzhan yang gtor ma sku gzugs kyis brgyan pa /	2	dbus su many+dzi khar bum ba rgyan ldan bcud kyis gtams ba dang gzhan yang thor ma sku gzugs kyis rgyan ba 
BO_TZ39_TI-046-1:26	phyi nang mchod tshhogs sogs rgya cher bshams la /	2	phyi nang mchod tshhogs sogs rgya cher bshams la 
BO_TZ39_TI-046-1:27	dam pa rang grol gyi snyan brgyud ltar tshhan spos kyis bsang /	2	dam ba rang grol gyi snyan brgyud ltar tshhan spros kyis bsang 
BO_TZ39_TI-046-1:28	de nas gta' chen phyi mtshhams sa chog gi rim pa rgyas par spro tshhe /	2	de nas gta chen phyi mtshhams sa chog gi rim ba rgya ba spro tshhe 
BO_TZ39_TI-046-1:29	gsas mkhar rin po che spyi spungs ltar bya dgos kyang /	2	gsas mkhar rin po che spyi spung ltar byed dgos kyang 
BO_TZ39_TI-046-1:30	'dir de tsham gyi spros pa bskyung zhing tshhogs dbang sogs dang 'brel par bya tshhul 'grigs chags ni /	3	dir de tsham gyi spros ba skyung zhing tshhogs dbang sogs dang brel ba byed tshhul grig chags ni 
BO_TZ39_TI-046-1:31	spyi 'gro ltar dkar gtor btang zhing snang srid zhi bde'i phrin las bcol /	3	spyi gro ltar dkar thor gtong zhing snang srid zhi bde phrin las chol 
BO_TZ39_TI-046-1:32	rgyan rdzas 'god pa la dang po tshhan chab 'thor zhing /	3	rgyan rdzas god ba la dang po tshhan chab thor zhing 
BO_TZ39_TI-046-1:33	a+o~m: rin chen lnga las grub pa ste :	3	a+o~m: rin chen lnga las grub ba ste 
BO_TZ39_TI-046-1:34	gtshang zhing dag pa'i mchod rdzas la :	3	gtshang zhing dag ba mchod rdzas la 
BO_TZ39_TI-046-1:35	bag chags dri ma mi mnga' yang :	3	bag chags dri ma mi mnga yang 
BO_TZ39_TI-046-1:36	sems can nyon mongs dag pa'i phyir :	3	sems can nyon mongs dag ba phyir 
BO_TZ39_TI-046-1:37	tshhan chab bdud rtshi lha yi chab :	3	tshhan chab bdud rtshi lha yi chab 
BO_TZ39_TI-046-1:38	sman spos dri bzang dag pa'i chu :	3	sman spros dri bzang dag ba chu 
BO_TZ39_TI-046-1:39	ye shes lha chab dag pa 'dis :	3	ye shes lha chab dag ba dis 
BO_TZ39_TI-046-1:40	mi gtshang dri ma dag gyur cig :	4	mi gtshang dri ma dag gyur cig 
BO_TZ39_TI-046-1:41	a+o~m shud+d+ho sa le sang nge ye swa ha:	4	a+o~m shud+d+ho sa le sang nge ye swa ha: 
BO_TZ39_TI-046-1:42	de nas spos kyis bdug ste /	4	de nas spros kyis bdug ste 
BO_TZ39_TI-046-1:43	a+o~m: tshan+dan gla rtshi ga pur dang : rgya spos sbyar spos dri yi spos :	4	a+o~m: tshan+dan gla rtshi ga pur dang rgya spros sbyor spros dri yi spros 
BO_TZ39_TI-046-1:44	dri ngad dud pa sprin du gtibs :	4	dri ngad dud ba sprin du gtibs 
BO_TZ39_TI-046-1:45	rin chen mchod rdzas dag pa la :	4	rin chen mchod rdzas dag ba la 
BO_TZ39_TI-046-1:46	skyon dang 'bag rme mi mnga' yang :	4	skyon dang bag rme mi mnga yang 
BO_TZ39_TI-046-1:47	sems can bag chags dag bya'i phyir :	4	sems can bag chags dag byed phyir 
BO_TZ39_TI-046-1:48	spos dang dri yis skyon bsal lo :	4	spros dang dri yis skyon bsal lo 
BO_TZ39_TI-046-1:49	mi gtshang rme grib sangs gyur cig :	4	mi gtshang rme grib sangs gyur cig 
BO_TZ39_TI-046-1:50	a+o~m shim phod pra ti d+hu pe a dkar ye swa ha:	5	a+o~m shim phod pra ti d+hu pe a dkar ye swa ha: 
BO_TZ39_TI-046-1:51	zhes dag gtshang bya zhing /	5	zhes dag gtshang byed zhing 
BO_TZ39_TI-046-1:52	bum snying bzlas shing bum rjas bsngags la blugs te bum pa 'god la /	5	bum snying bzlas shing bum rjas bsngags la blugs te bum ba god la 
BO_TZ39_TI-046-1:53	tshhig bshad ni /	5	tshhig chad ni 
BO_TZ39_TI-046-1:54	a+o~m: rin chen bum pa gzhal yas khang :	5	a+o~m: rin chen bum ba jal yas khang 
BO_TZ39_TI-046-1:55	ngo bo stong zhing bdag med dbyings :	5	ngo bo stong zhing bdag med dbyings 
BO_TZ39_TI-046-1:56	rnam pa so sor gsal ba mkha':	5	rnam ba so sor gsal ba mkha: 
BO_TZ39_TI-046-1:57	dbyer med lha tshhogs rang bzhin klong :	5	dbyer med lha tshhogs rang bzhin klong 
BO_TZ39_TI-046-1:58	rten dang brten par 'brel ba'i phyir :	5	rten dang rten ba brel ba phyir 
BO_TZ39_TI-046-1:59	'du 'bral med par bzhugs su gsol :	5	du bral med ba bzhugs su gsol 
BO_TZ39_TI-046-1:60	a ma ha ra brtan du hrun :	6	a ma ha ra brtan du hrun 
BO_TZ39_TI-046-1:61	zhes dgod gtor ma bkod de /	6	zhes god thor ma bkod de 
BO_TZ39_TI-046-1:62	e ma ho :	6	e ma ho 
BO_TZ39_TI-046-1:63	mkha' dbyings rnam dag gtor gzhong du :	6	mkha dbyings rnam dag thor gzhong du 
BO_TZ39_TI-046-1:64	'dzad med longs spyod gtor mas bkang :	6	dzad med longs spyod thor mas geng 
BO_TZ39_TI-046-1:65	ye shes lnga yi 'od zer 'phro :	6	ye shes lnga yi d zer phro 
BO_TZ39_TI-046-1:66	bla ma yi dam mkha' 'gro'i tshhogs :	6	bla ma yi dam mkha gro tshhogs 
