segmentnr	original	folio	stemmed
BO_NK084_(yu)002:0	zhi ba'i bsdus don 'byed 'grel /	0	zhi ba sdud don byed grel 
BO_NK084_(yu)002:1	slob dpon sangs rgyas gsang bas mdzad pa'i zhi ba rin chen d+r+wa ba 'di la gsum ste /	0	slob dpon sangs rgya gsang ba mdzad ba zhi ba rin chen d+r+wa ba di la gsum ste 
BO_NK084_(yu)002:2	klad dang / gzhung dang mjug go //	0	klad dang gzhung dang mjug go 
BO_NK084_(yu)002:3	klad la gnyis te /	0	klad la gnyis te 
BO_NK084_(yu)002:4	phyag dang / dam bca' ba'o //	0	phyag dang dam chos ba 
BO_NK084_(yu)002:5	gzhung la gsum ste /	0	gzhung la gsum ste 
BO_NK084_(yu)002:6	dang po mngon du bya ba'i las dang / bar du ting nge 'dzin bsgom pa dang / tha mar tshogs sgrub pa'o //	0	dang po mngon du byed ba las dang ba du ting nge dzin bsgom ba dang tha mar tshogs sgrub ba 
BO_NK084_(yu)002:7	dang po sngon du bya ba'i las la drug ste /	0	dang po sngon du byed ba las la drug ste 
BO_NK084_(yu)002:8	sbyin thos bsam pa'i snod dang / snod ngan pa la slob dpon byin pa'i skyon dang / mnyam pa'i mnyam la dam tshig bsrung ba dang / dngos grub dus bzhi sems yin pas logs na myed pa dang / mnyam bzhag gang gis bsgom pa las 'bras bu 'byung ba dpe' bstan pa dang /	0	sbyin thos bsam ba snod dang snod ngan ba la slob dpon byin ba skyon dang mnyam ba mnyam la dam tshig bsrung ba dang dngos grub dus bzhi sems yin ba logs na myed ba dang mnyam jog gang gis bsgom ba las bras bu byung ba dpe ston ba dang 
BO_NK084_(yu)002:9	bsgom pa'i dgon pa gnas bstan pa'o //	0	bsgom ba dgon ba gnas ston ba 
BO_NK084_(yu)002:10	bar du ting nge 'dzin bsgom pa la drug ste /	1	ba du ting nge dzin bsgom ba la drug ste 
BO_NK084_(yu)002:11	ting nge 'dzin gyi dkyil 'khor bskyed pa dang / ye shes kyi dkyil 'khor spyan drangs ba la sogs pa dang / mjug gi las so //	1	ting nge dzin gyi dkyil khor skyed ba dang ye shes kyi dkyil khor spyan drangs ba la sogs ba dang mjug gi las so 
BO_NK084_(yu)002:12	ting nge 'dzin gyi dkyil 'khor la bzhi ste /	1	ting nge dzin gyi dkyil khor la bzhi ste 
BO_NK084_(yu)002:13	byang chub tu sems bskyed pa dang / ting nge 'dzin gsum bsgom pa dang / dkyil 'khor dngos bsgom pa dang / bsgom pa la sogs la pa'i che ba'o //	1	byang chub tu sems skyed ba dang ting nge dzin gsum bsgom ba dang dkyil khor dngos bsgom ba dang bsgom ba la sogs la ba che ba 
BO_NK084_(yu)002:14	sems bskyed pa la gnyis te /	1	sems skyed ba la gnyis te 
BO_NK084_(yu)002:15	dam bca' bdag dang ba dang / sems e ma'o ye shes lngar bskyed pa'o //	1	dam chos bdag dang ba dang sems e ma ye shes lngar skyed ba 
BO_NK084_(yu)002:16	ting nge 'dzin la bzhi ste /	1	ting nge dzin la bzhi ste 
BO_NK084_(yu)002:17	ting nge sgrub pa'i 'dzin gyi dgongs pa dpes stan pa dang / de bzhin dngos rnams nyid dang / kun tu de bzhin snang dang / rgyu'i ting nge'o //	1	ting nge sgrub ba dzin gyi dgongs ba dpes stan ba dang de bzhin dngos rnams nyid dang kun tu de bzhin snang dang rgyu ting nge 
BO_NK084_(yu)002:18	de la bzhi ste /	1	de la bzhi ste 
BO_NK084_(yu)002:19	dam gzhi' rtsa bca' ba dang / yi ge a rab tu a la sems sbyang ba dang / ming tshogs de las ming gzhan la sems sbyang pa dang / ming tshogs gzhan la sems la sbyang ba dang / sems sbyangs 'di ni ba'i yon tan no //	1	dam gzhi rtsa chos ba dang yi ge a rab tu a la sems sbyong ba dang ming tshogs de las ming gzhan la sems sbyong ba dang ming tshogs gzhan la sems la sbyong ba dang sems sbyong di ni ba yon tan no 
BO_NK084_(yu)002:20	dkyil 'khor dngos bsgom pa la gnyis te /	2	dkyil khor dngos bsgom ba la gnyis te 
BO_NK084_(yu)002:21	rten gzhal yas khang dang / rten pa lha'o //	2	rten jal yas khang dang rten ba lha 
BO_NK084_(yu)002:22	rten gzhal yas khang la gnyis te /	2	rten jal yas khang la gnyis te 
BO_NK084_(yu)002:23	'byung ba de las dbang chen dang / gzhal yas khang ngo //	2	byung ba de las dbang chen dang jal yas khang ngo 
BO_NK084_(yu)002:24	de la gsum ste /	2	de la gsum ste 
BO_NK084_(yu)002:25	bskyed pa'i brum sngags dang / cig char ye shes phyogs ba'i dkyil 'khor dang / rims bskyed pa'o //	2	skyed ba brum sngags dang cig char ye shes phyogs ba dkyil khor dang rims skyed ba 
BO_NK084_(yu)002:26	de la gsum ste /	2	de la gsum ste 
BO_NK084_(yu)002:27	dkyil 'khor 'khor lo gyi mtshan nyid dang / rgyan rol mo dang / gdan seng ge no //	2	dkyil khor khor lo gyi mtshan nyid dang rgyan rol mo dang gdan seng ge no 
BO_NK084_(yu)002:28	rten pa lha la gnyis te /	2	rten ba lha la gnyis te 
BO_NK084_(yu)002:29	bdag sngon gyi sangs rgyas yin pa'i phyir bdag gi sras su de bzhin gshegs pa dang / rigs mi nub cing lhun gyis grub par bya ba'i phyir de bzhin gshegs pa'i sras su bdag bya ba'o //	2	bdag sngon gyi sangs rgya yin ba phyir bdag gi sras su de bzhin gshegs ba dang rigs mi nub cing lhun gyis grub ba byed ba phyir de bzhin gshegs ba sras su bdag byed ba 
BO_NK084_(yu)002:30	bdag sras la lnga ste /	3	bdag sras la lnga ste 
BO_NK084_(yu)002:31	gtso bo a nibskyed pa dang / bdag sras bdag nyid sangs rgyas kyi gtan tshigs dang / gsang thabs dang ba'i dkyil 'khor bskyed pa dang / sngags de la rkyen kyis phyir gdon pa dang / de dag rgyu rkyen sgyu 'phrul 'tshogs pa las 'byung bar bstan pa'o //	3	gtso bo a nibskyed ba dang bdag sras bdag nyid sangs rgya kyi gtan tshigs dang gsang thabs dang ba dkyil khor skyed ba dang sngags de la rkyen kyis phyir don ba dang de dag rgyu rkyen sgyu phrul tshogs ba las byung ba ston ba 
BO_NK084_(yu)002:32	de bzhin gshegs pa'i sras su bdag bya ba gnyis te /	3	de bzhin gshegs ba sras su bdag byed ba gnyis te 
BO_NK084_(yu)002:33	'ju 'dul bya ba dang / dkyil 'khor bskyed pa'o //	3	ju dul byed ba dang dkyil khor skyed ba 
BO_NK084_(yu)002:34	'ju 'dul bya ba la bzhi ste /	3	ju dul byed ba la bzhi ste 
BO_NK084_(yu)002:35	skul bar de nas dam bca' ba dang / bskul +amo ba dngos dang / rtog pa sbyangs thabs dang pa'i dang / lha lha rnams kun 'od du zhu ba'o //	3	skul ba de nas dam chos ba dang skul +amo ba dngos dang rtogs ba sbyong thabs dang ba dang lha lha rnams kun d du ju ba 
BO_NK084_(yu)002:36	dkyil 'khor bskyed pa la bzhi ste /	3	dkyil khor skyed ba la bzhi ste 
BO_NK084_(yu)002:37	gtso' bo bskyed pa dang / 'khor bskyed pa dang / lha'i tshul bstan pa dang / nus pa ma h+aa dang ldan par bya'o //	3	gtso bo skyed ba dang khor skyed ba dang lha tshul ston ba dang nus ba ma h+aa dang ldan ba byed 
BO_NK084_(yu)002:38	gtso' bo bskyed pa la bzhi ste /	3	gtso bo skyed ba la bzhi ste 
BO_NK084_(yu)002:39	yab yum bskyed de nas snying po dran pa dang / dbang dang 'bru gsum byin brlabs bya ba dang / seng phrug yod mkha' h'u las 'das byin gyis brlabs te brdas bskul ba dang / byang sems sarba spros te chags mchod bya ba'o //	3	yab yum skyed de nas snying po dran ba dang dbang dang bru gsum byin brlabs byed ba dang seng phrug yod mkha hu las da byin gyis brlabs te brda skul ba dang byang sems sarba spros te chags mchod byed ba 
