segmentnr	original	folio	stemmed
BO_TZ_DZOGCHEN-DESUM-P85:0	dkyil 'khor phyogs kyi dbus kyi in+d+ra ni la'i gru chad steng sna tshhogs pad+ma 'dab brgyad kyi ze'u 'bru dmar ser mtho ba'i khar /	0	dkyil khor phyogs kyi dbus kyi in+d+ra ni la gru chad steng sna tshhogs pad+ma dab brgyad kyi zeu bru dmar ser mtho ba khar 
BO_TZ_DZOGCHEN-DESUM-P85:1	khams gsum gyi 'dod chags dag	0	khams gsum gyi dod chags dag 
BO_TZ_DZOGCHEN-DESUM-P85:2	pa'i brdar pad+ma dmar po sum brtshegs kyi steng zhe sdang dag pa'i nyi dkyil gti mug dag pa'i zla dkyil la rang rig byang chub kyi sems bde gshegs snying po las shri	0	ba rdar pad+ma dmar po sum brtshegs kyi steng zhe sdang dag ba nyi dkyil gti mug dag ba zla dkyil la rang rig byang chub kyi sems bde gshegs snying po las shri 
BO_TZ_DZOGCHEN-DESUM-P85:3	sim ha rang 'od kyi sbas yum dkar mo g.yon du bzhugs pa'o //	0	sim ha rang d kyi sbed yum dkar mo g.yon du bzhugs ba 
