segmentnr	original	folio	stemmed
BO_NK131_(do)006:2000	'di ni rdzogs chen 'gags pa'i mkhas rlom can /	200	di ni rdzogs chen gag ba mkhas rlom can 
BO_NK131_(do)006:2001	tshig gi brjod tshul tsam la'ang rmongs pa'i gang zag de rnams dang gnyis su med cing tha mi thad do //	200	tshig gi rjod tshul tsam la rmongs ba gang zag de rnams dang gnyis su med cing tha mi thad do 
BO_NK131_(do)006:2002	gsang 'dus sogs phyag chen gzhob rdog pas bardzisa pa dang 'dra zer nas /	200	gsang du sogs phyag chen gzhob rdog ba bardzisa ba dang dra zer nas 
BO_NK131_(do)006:2003	bstan pa'i snying po rnal 'byor bla med kyi rgyud sde dang / phyag chen gyi lam khyad du gsod pa'i rdzogs chen pa de yang /	200	ston ba snying po rnal byor bla med kyi brgyud sde dang phyag chen gyi lam khyad du gsod ba rdzogs chen ba de yang 
BO_NK131_(do)006:2004	rdzogs pa chen po chos min du sgrub pa rnams dang khyad med do //	200	rdzogs ba chen po chos min du sgrub ba rnams dang khyad med do 
BO_NK131_(do)006:2005	spyir yang 'di dag rnams rang rang gi brjod 'dod kyi dbang gis rdzun dang smyon rtol byed pa'i tshig yin las che /	200	spyir yang di dag rnams rang rang gi rjod dod kyi dbang gis rdzun dang smyon rtol byed ba tshig yin las che 
BO_NK131_(do)006:2006	de min drang po yin na /	200	de min dren po yin na 
BO_NK131_(do)006:2007	rdzogs chen gyi gzhung khungs ma gang nas bshad bstan du gsol /	200	rdzogs chen gyi gzhung khungs ma gang nas chad ston du gsol 
BO_NK131_(do)006:2008	yang 'di skad du /	200	yang di skad du 
BO_NK131_(do)006:2009	gsang sngags la zhugs nas so thar la rtsis su byas na /	200	gsang sngags la jug nas so thar la rtsis su byed na 
BO_NK131_(do)006:2010	theg dman du ltung ba yin zer ba dang / zhes pa la /	201	theg dman du ltung ba yin zer ba dang zhes ba la 
BO_NK131_(do)006:2011	lan du / de la dpyad dgos shing /	201	lan du de la dpyod dgos shing 
BO_NK131_(do)006:2012	spyir de lta bu dang 'thun pa'i tshig byung pas nyes na /	201	spyir de lta bu dang thun ba tshig byung ba nyes na 
BO_NK131_(do)006:2013	gdul bya'i skye bo nges pa dang bral ba rnams la /	201	gdul byed skye bo nges ba dang bral ba rnams la 
BO_NK131_(do)006:2014	rang gi sems kyi bsam pas /	201	rang gi sems kyi bsam ba 
BO_NK131_(do)006:2015	skye ba 'di nyid la sangs rgyad nyis kyi 'bras bu gter ba /	201	skye ba di nyid la sangs rgyad nyis kyi bras bu gter ba 
BO_NK131_(do)006:2016	ces dang / nges pa dang bral ba ni /	201	ces dang nges ba dang bral ba ni 
BO_NK131_(do)006:2017	nyan thos pa'i mchog gi sdom pa /	201	nyan thos ba mchog gi sdom ba 
BO_NK131_(do)006:2018	'dod pa spyod pa spangs pa ste /	201	dod ba spyod ba spong ba ste 
BO_NK131_(do)006:2019	de'i nges pa dang bral ba sems kyi bsam pa 'dod pa la spyod par 'dod pa'o //	201	de nges ba dang bral ba sems kyi bsam ba dod ba la spyod ba dod ba 
BO_NK131_(do)006:2020	zhes dri med 'od las gsungs shing /	202	zhes dri med d las gsungs shing 
BO_NK131_(do)006:2021	gzhan yang bir+wa pas dam pa la gdams pa gnang zhing /	202	gzhan yang bir+wa ba dam ba la doms ba gnang zhing 
BO_NK131_(do)006:2022	'dul ba bsrungs pas mi grol gsungs pa dang / bram ze chen po dang mee tri pa la sogs kyis kyang de ltar gsungs shing /	202	dul ba bsrungs ba mi grol gsungs ba dang bram ze chen po dang mee tri ba la sogs kyis kyang de ltar gsungs shing 
BO_NK131_(do)006:2023	ti lo pas kyang /	202	ti lo ba kyang 
BO_NK131_(do)006:2024	'dul ba'i sde snod la sogs chos rnams dang / rang rang gzhung dang grub pa'i mtha' yis ni /	202	dul ba sde snod la sogs chos rnams dang rang rang gzhung dang grub ba mtha yis ni 
BO_NK131_(do)006:2025	'od gsal phyag rgya chen po mthong mi 'gyur /	202	d gsal phyag rgya chen po mthong mi gyur 
BO_NK131_(do)006:2026	zhe 'dod byung pas 'od gsal ma mthong bsgribs /	202	zhe dod byung ba d gsal ma mthong sgrib 
BO_NK131_(do)006:2027	rtog pa'i bsrung sdoms dam tshig don la nyams /	202	rtogs ba bsrung sdoms dam tshig don la nyams 
BO_NK131_(do)006:2028	shes gsungs pa de rnams kyis kyang /	202	shes gsungs ba de rnams kyis kyang 
