segmentnr	original	folio	stemmed
BO_TZ21_ZHA-037:0	@#// thugs rje chen po rgyal po lugs kyi sku gsum snying po'i don khrid kyi zin bris nyung gsal snying por dril ba bzhugs so //	0	thugs rje chen po rgyal po lugs kyi sku gsum snying po don khrid kyi zin bri nyung gsal snying por dril ba bzhugs so 
BO_TZ21_ZHA-037:1	om swasti / mi 'a~xgyur bde chen dbyings las thugs rje'i 'phrul //	0	om swasti mi a~xgyur bde chen dbyings las thugs rje phrul 
BO_TZ21_ZHA-037:2	'jig rten dbang phyug srong btshan pad+ma 'byung //	0	jig rten dbang phyug srong btshan pad+ma byung 
BO_TZ21_ZHA-037:3	rnam gsum dbyer me~xd rdo~x rje~x slob dpon la //	0	rnam gsum dbyer me~xd rdo~x rje~x slob dpon la 
BO_TZ21_ZHA-037:4	phyag byas sku gsum snying po'i don khrid brtsham //	0	phyag byed sku gsum snying po don khrid brtsham 
BO_TZ21_ZHA-037:5	'dir gangs can gyi lha gcig chos rgyal srong btshan sgam po'i bka' 'bum las 'byung ba'i sku gsung thugs bskyed bzlas 'od gsal dang 'brel ba'i khrid la don gsum ste /	0	dir gangs can gyi lha gcig chos rgyal srong btshan sgam po bka bum las byung ba sku gsung thugs skyed bzlas d gsal dang brel ba khrid la don gsum ste 
BO_TZ21_ZHA-037:6	sngon 'gro /dngos gzhi /	0	sngon gro gzhi 
BO_TZ21_ZHA-037:7	rjes so // dang po ni /	0	rjes so dang po ni 
BO_TZ21_ZHA-037:8	thun mong ma yin pa dngos gzhi dang 'brel bar 'byung bas /	0	thun mong ma yin ba dngos gzhi dang brel ba byung ba 
BO_TZ21_ZHA-037:9	'dir thun mong pa ste /	0	dir thun mong ba ste 
BO_TZ21_ZHA-037:10	khrid gsar pa yin na /	1	khrid gsar ba yin na 
BO_TZ21_ZHA-037:11	dal 'byor rnyed dka'/	1	dal byor rnyed 
BO_TZ21_ZHA-037:12	'chi ba mi rtag pa /	1	chi ba mi rtag ba 
BO_TZ21_ZHA-037:13	las 'bras smin tshhul /	1	las bras smin tshhul 
BO_TZ21_ZHA-037:14	'khor ba'i nyes dmigs bsam pa rnams rgyud la skyes skyes su bsgom du 'jug dgos mod /	1	khor ba nyes dmigs bsam ba rnams brgyud la skye skye su bsgom du jug dgos mod 
BO_TZ21_ZHA-037:15	'dir blo cung zad 'byongs zin pa'i dbang du byas nas /	1	dir blo cung zad byong zin ba dbang du byed nas 
BO_TZ21_ZHA-037:16	dmigs rkang bzhi po de gsal 'debs kyi ched gcig tu dril na /	1	dmigs rkang bzhi po de gsal debs kyi ched gcig tu dril na 
BO_TZ21_ZHA-037:17	bdag gis da res rnyed dka' la don che ba yid bzhin gyi nor bu lta bu'i rten phun sum tshhogs pa mi lus rin po che thob pa'i skabs 'dir gru yod dus chu bo las brgal dgos pa ltar /	1	bdag gis da res rnyed dka la don che ba yid bzhin gyi nor bu lta bu rten phun sum tshhogs ba mi lus rin po che thob ba skabs dir gru yod dus chu bo las rgol dgos ba ltar 
BO_TZ21_ZHA-037:18	dal 'byor la snying po len pa'i chos gsha' ma zhig byed dgos par 'dug	1	dal byor la snying po len ba chos gsha ma jig byed dgos ba dug 
BO_TZ21_ZHA-037:19	/de yang nam 'chi cha med pas phyi bshol du ma lus par phral rang du byed /	1	yang nam chi cha med ba phyi bshol du ma lus ba phral rang du byed 
BO_TZ21_ZHA-037:20	'chi ba'i tshhe gnas lus dbang thang sogs gang yang rjes su mi 'brang bas tshhe 'dir ltos kyi btshan phyug longs spyod sogs gang la'ang snying po spu tsham yang med /	2	chi ba tshhe gnas lus dbang thang sogs gang yang rjes su mi brang ba tshhe dir ltos kyi btshan phyug longs spyod sogs gang la snying po spu tsham yang med 
BO_TZ21_ZHA-037:21	dge sdig gnyis po ni shi nas kyang nges par rjes su 'brang /	2	dge sdig gnyis po ni chi nas kyang nges ba rjes su brang 
