segmentnr	original	stemmed
BO_K10_D0234=D0658=D1064_H0235:386b-2	klu'i rgyal po sa 'dzin dang / klu'i rgyal po sog ma med dang / klu'i rgyal po legs mthong dang / klu'i rgyal po rnam par snang dang / klu'i rgyal po 'brug chen sgrog dang / klu'i rgyal po 'od chen lam lam dang / klu'i rgyal po dpal gyi gzi brjid dang /	klu rgyal po sa dzin dang klu rgyal po sog ma med dang klu rgyal po legs mthong dang klu rgyal po rnam ba snang dang klu rgyal po brug chen sgrog dang klu rgyal po d chen lam lam dang klu rgyal po dpal gyi gzi brjid dang 
BO_K10_D0234=D0658=D1064_H0235:386b-3	klu'i rgyal po mtha' yas dang / klu'i rgyal po mdongs bu dang / klu'i rgyal po dpal 'dzin dang / klu'i rgyal po rnga sgra dang / klu'i rgyal po rnga sgra rnam par sgrog pa'i skad dang / klu'i rgyal po la ba dang / klu'i rgyal po 'dren byed dang /	klu rgyal po mtha yas dang klu rgyal po mdongs bu dang klu rgyal po dpal dzin dang klu rgyal po rnga sgra dang klu rgyal po rnga sgra rnam ba sgrog ba skad dang klu rgyal po la ba dang klu rgyal po bgrang byed dang 
BO_K10_D0234=D0658=D1064_H0235:386b-4	klu'i rgyal po dpal mgrin dang / klu'i rgyal po dpal bzang dang / klu'i rgyal po sha sho sgra chen dang / klu'i rgyal po ding ding sgra dang / klu'i rgyal po rab 'joms dang / klu'i rgyal po char 'byung dang / klu'i rgyal po rlung chen rnam par 'phrul dang /	klu rgyal po dpal mgrin dang klu rgyal po dpal bzang dang klu rgyal po sha sho sgra chen dang klu rgyal po ding ding sgra dang klu rgyal po rab joms dang klu rgyal po char byung dang klu rgyal po rlung chen rnam ba phrul dang 
BO_K10_D0234=D0658=D1064_H0235:387a-0	klu'i rgyal po rlung rab tu gtong dang / klu'i rgyal po 'jog po dang / klu'i rgyal po dpal ldan dang / klu'i rgyal po smad dkris bzang dang / klu'i rgyal po bkra shis dang / klu'i @387a *//	klu rgyal po rlung rab tu gtong dang klu rgyal po jog po dang klu rgyal po dpal ldan dang klu rgyal po smad dkri bzang dang klu rgyal po bkra shis dang klu 
BO_K10_D0234=D0658=D1064_H0235:387a-1	rgyal po sprin rgyas dang / klu'i rgyal po sprin gyis dga' byed dang / klu'i rgyal po sprin gyis 'gebs pa'i rigs dang / klu'i rgyal po legs par 'gebs dang / klu'i rgyal po rnam par rtse dang / klu'i rgyal po nor rgyas kyi bu dang /	rgyal po sprin rgya dang klu rgyal po sprin gyis dga byed dang klu rgyal po sprin gyis gebs ba rigs dang klu rgyal po legs ba gebs dang klu rgyal po rnam ba rtse dang klu rgyal po nor rgya kyi bu dang 
BO_K10_D0234=D0658=D1064_H0235:387a-2	klu'i rgyal po ma dros pa dang / klu'i rgyal po 'od bzang dang / klu'i rgyal po mthong dga' dang / klu'i rgyal po don yod dga' dang / klu'i rgyal po sprin gyi dkyil 'khor gyis legs par 'gebs dang / klu'i rgyal po gzhan gyis mi thub pa dang /	klu rgyal po ma dro ba dang klu rgyal po d bzang dang klu rgyal po mthong dga dang klu rgyal po don yod dga dang klu rgyal po sprin gyi dkyil khor gyis legs ba gebs dang klu rgyal po gzhan gyis mi thub ba dang 
BO_K10_D0234=D0658=D1064_H0235:387a-3	klu'i rgyal po sprin las chu 'byin dang / klu'i rgyal po bde mthong dang / klu'i rgyal po rlung 'byung dang / klu'i rgyal po rlung 'khrug par byed dang / klu'i rgyal po gtsug na nor bu dang / klu'i rgyal po chen po de dag dang /	klu rgyal po sprin las chu byin dang klu rgyal po bde mthong dang klu rgyal po rlung byung dang klu rgyal po rlung khrug ba byed dang klu rgyal po gtsug na nor bu dang klu rgyal po chen po de dag dang 
BO_K10_D0234=D0658=D1064_H0235:387a-4	gzhan yang klu'i rgyal po chen po stong dang thabs gcig tu bzhugs te; de dag thams cad kyang klu'i rdzu 'phrul chen po dang / klu'i rnam par 'phrul pa chen pos nam mkha' la di ri rir sgrog cing /	gzhan yang klu rgyal po chen po stong dang thabs gcig tu bzhugs te; de dag thams cad kyang klu rdzu phrul chen po dang klu rnam ba phrul ba chen pos nam mkha la di ri rir sgrog cing 
BO_K10_D0234=D0658=D1064_H0235:387a-5	rdzi char chen po rab tu 'bebs te bcom ldan 'das la sri zhu bya ba dang / chos mnyan pa'i phyir lhags so //	rdzi char chen po rab tu bebs te joms ldan da la sri ju byed ba dang chos nyan ba phyir lhags so 
BO_K10_D0234=D0658=D1064_H0235:387a-6	kye klu chen po dang klu dag tshur sheg /	kye klu chen po dang klu dag tshur sheg 
BO_K10_D0234=D0658=D1064_H0235:387a-7	mu lu mu lu /	mu lu mu lu 
BO_K10_D0234=D0658=D1064_H0235:387a-8	tsa ta tsa ta /	tsa ta tsa ta 
BO_K10_D0234=D0658=D1064_H0235:387a-9	pa da pa da /	ba da ba da 
BO_K10_D0234=D0658=D1064_H0235:387a-10	ma ta ma ta /	ma ta ma ta 
BO_K10_D0234=D0658=D1064_H0235:387a-11	h'a h'a / glog 'bar ba rab tu phyung zhing rdzi char chen po'i rgyun thong la char phob cig /	ha ha glog bar ba rab tu byin zhing rdzi char chen po rgyun thong la char phob cig 
BO_K10_D0234=D0658=D1064_H0235:387a-12	kye kye klu chen po dag /	kye kye klu chen po dag 
BO_K10_D0234=D0658=D1064_H0235:387a-13	sangs rgyas kyi bden pa dang / chos kyi bden pa dang / dge 'dun gyi bden pa dran par gyis shig /	sangs rgya kyi bden ba dang chos kyi bden ba dang dge dun gyi bden ba dran ba gyis shig 
BO_K10_D0234=D0658=D1064_H0235:387a-14	kye klu chen po dag /	kye klu chen po dag 
BO_K10_D0234=D0658=D1064_H0235:387a-15	tshur tshur / tshur sheg tshur sheg /	tshur tshur tshur sheg tshur sheg 
BO_K10_D0234=D0658=D1064_H0235:387b-0	@387b dzambu'i gling du char rab tu phob cig /	dzambu gling du char rab tu phob cig 
BO_K10_D0234=D0658=D1064_H0235:387b-1	gu tu gu tu /	gu tu gu tu 
BO_K10_D0234=D0658=D1064_H0235:387b-2	mu tu mu tu /	mu tu mu tu 
BO_K10_D0234=D0658=D1064_H0235:387b-3	hi hi hi hi /	hi hi hi hi 
BO_K10_D0234=D0658=D1064_H0235:387b-4	tsu ta tsu ta /	tsu ta tsu ta 
BO_K10_D0234=D0658=D1064_H0235:387b-5	ma h'a n'a g'a hri da ya /	ma ha na ga hri da ya 
BO_K10_D0234=D0658=D1064_H0235:387b-6	sarba n'a g'a na /	sarba na ga na 
BO_K10_D0234=D0658=D1064_H0235:387b-7	a'a ga da dha /	aa ga da dha 
BO_K10_D0234=D0658=D1064_H0235:387b-8	san tso da ya /	san tso da ya 
BO_K10_D0234=D0658=D1064_H0235:387b-9	shi gr'a na da ra sv'ah'a /	chi gra na da ra svaha 
BO_K10_D0234=D0658=D1064_H0235:387b-10	sprin chen po rnam par 'phrul pa'i rgyan bkod pa dag gser snam gyi mtha' rin po che thams cad tshon gyi lnga ldi mdzes pa /	sprin chen po rnam ba phrul ba rgyan bkod ba dag gser snam gyi mtha rin po che thams cad tshon gyi lnga ldi mdzes ba 
BO_K10_D0234=D0658=D1064_H0235:387b-11	mu tig gi rgyan phreng rab tu 'phyang ba /	mu tig gi rgyan phreng rab tu phyang ba 
BO_K10_D0234=D0658=D1064_H0235:387b-12	rgya mtsho chen po'i sprin dag dang / lha'i rin po ches mdzes par byas pa'i gzhal med khang me tog rab tu 'phyang ba /	rgya mtsho chen po sprin dag dang lha rin po ches mdzes ba byed ba jal med khang me tog rab tu phyang ba 
BO_K10_D0234=D0658=D1064_H0235:387b-13	rgya mtsho chen po'i sprin dag gis nam mkha'i dkyil 'khor kun tu khebs par byin gyis rlobs la rin po che'i sprin rab tu 'phyang zhing lha'i ras bcos bu mang po dang / mu tig gi rgyan phreng rgya mtsho chen po'i sprin dag dang / sangs rgyas kyi rnam par 'phrul pa zab mo sna tshogs kyi byin gyi rlabs kyi sgra sgrog pa rgya mtsho'i sprin dag dang /	rgya mtsho chen po sprin dag gis nam mkha dkyil khor kun tu khebs ba byin gyis rlobs la rin po che sprin rab tu phyang zhing lha ras chos bu mang po dang mu tig gi rgyan phreng rgya mtsho chen po sprin dag dang sangs rgya kyi rnam ba phrul ba zab mo sna tshogs kyi byin gyi rlabs kyi sgra sgrog ba rgya mtsho sprin dag dang 
BO_K10_D0234=D0658=D1064_H0235:387b-14	de bzhin gshegs pa'i yon tan gyi rgyan bkod pa bsam gyis mi khyab pa rnam pa sna tshogs yang dag par ston pa'i rin po che bkod pa chen po rgya mtsho'i sprin dag gis nam mkha'i dkyil kun tu khebs par byin gyis brlabs te sprin chen po rnam	de bzhin gshegs ba yon tan gyi rgyan bkod ba bsam gyis mi khyab ba rnam ba sna tshogs yang dag ba ston ba rin po che bkod ba chen po rgya mtsho sprin dag gis nam mkha dkyil kun tu khebs ba byin gyis brlabs te sprin chen po rnam 
BO_K10_D0234=D0658=D1064_H0235:387b-15	par 'phrul pa'i sgra sgrog pa rgya mtsho'i sprin dag dang / rin po che sna tshogs kyi lha'i bla bre dril bu'i sgra snyan pa sgrog pa rgya mtsho'i sprin dag dang / bya'i tshogs thams cad skad 'byin cing me tog gi char chen po rab tu 'bebs pa rgya mtsho chen po'i sprin dag dang /	ba phrul ba sgra sgrog ba rgya mtsho sprin dag dang rin po che sna tshogs kyi lha bla bre dril bu sgra snyan ba sgrog ba rgya mtsho sprin dag dang byed tshogs thams cad skad byin cing me tog gi char chen po rab tu bebs ba rgya mtsho chen po sprin dag dang 
BO_K10_D0234=D0658=D1064_H0235:387b-16	rgya mtsho sprin chen pos sgra cher sgrog cing lha'i rin po che rab tu 'phyang la /	rgya mtsho sprin chen pos sgra cher sgrog cing lha rin po che rab tu phyang la 
BO_K10_D0234=D0658=D1064_H0235:388a-0	mu tig gi lnga ldi rnam @388a *//	mu tig gi lnga ldi rnam 
BO_K10_D0234=D0658=D1064_H0235:388a-1	pa sna tshogs rab tu 'phyang ba rgya mtsho'i sprin dag dang / gser skud kyis brgyan pa'i snang ba chen po can gyi rtse mos nam mkha' kun tu khebs par byed pa rgya mtsho chen po'i sprin dag dang / rin po che sna tshogs kyi phreng ba'i 'od kyi dkyil 'khor gyis nam mkha' kun tu khebs par byed pa la mkhas pa rgya mtsho'i sprin dag dang /	ba sna tshogs rab tu phyang ba rgya mtsho sprin dag dang gser skud kyis rgyan ba snang ba chen po can gyi rtse mos nam mkha kun tu khebs ba byed ba rgya mtsho chen po sprin dag dang rin po che sna tshogs kyi phreng ba d kyi dkyil khor gyis nam mkha kun tu khebs ba byed ba la mkhas ba rgya mtsho sprin dag dang 
BO_K10_D0234=D0658=D1064_H0235:388a-2	snang ba dang ldan pa'i rgya mtsho chen po'i sgras kun tu khebs pa'i rgya mtsho chen po'i sprin dag gis nam mkha' mngon par khebs par gyis shig /	snang ba dang ldan ba rgya mtsho chen po sgras kun tu khebs ba rgya mtsho chen po sprin dag gis nam mkha mngon ba khebs ba gyis shig 
BO_K10_D0234=D0658=D1064_H0235:388a-3	klu dang klu'i rgyal po thams cad tshur shog /	klu dang klu rgyal po thams cad tshur shog 
BO_K10_D0234=D0658=D1064_H0235:388a-4	sa'i steng 'dir 'brug sgra sgrogs shig /	sa steng dir brug sgra sgrogs shig 
BO_K10_D0234=D0658=D1064_H0235:388a-5	char phob cig /	char phob cig 
BO_K10_D0234=D0658=D1064_H0235:388a-6	char rab tu phob cig /	char rab tu phob cig 
BO_K10_D0234=D0658=D1064_H0235:388a-7	char kun tu rab tu phob cig /	char kun tu rab tu phob cig 
BO_K10_D0234=D0658=D1064_H0235:388a-8	di ri rir sgrogs shig /	di ri rir sgrogs shig 
BO_K10_D0234=D0658=D1064_H0235:388a-9	glog chen po snang ba rab tu phyung zhig /	glog chen po snang ba rab tu byin jig 
BO_K10_D0234=D0658=D1064_H0235:388a-10	'du zhing kun tu 'du la tog yar dir dir zhing 'dug ste /	du zhing kun tu du la tog yar dir dir zhing dug ste 
BO_K10_D0234=D0658=D1064_H0235:388a-11	klu'i skad chen po yid du 'ong ba'i sgra chen po 'byin cing dbyangs chen po rab tu sgrog pa dag dzambu'i gling du char rab tu phob cig /	klu skad chen po yid du ng ba sgra chen po byin cing dbyangs chen po rab tu sgrog ba dag dzambu gling du char rab tu phob cig 
BO_K10_D0234=D0658=D1064_H0235:388a-12	gha da gha da /	gha da gha da 
BO_K10_D0234=D0658=D1064_H0235:388a-13	ghi di ghi di /	ghi di ghi di 
BO_K10_D0234=D0658=D1064_H0235:388a-14	hu du hu du /	hu du hu du 
BO_K10_D0234=D0658=D1064_H0235:388a-15	gu du gu du /	gu du gu du 
BO_K10_D0234=D0658=D1064_H0235:388a-16	ga da ga da /	ga da ga da 
BO_K10_D0234=D0658=D1064_H0235:388a-17	gi di gi di /	gi di gi di 
BO_K10_D0234=D0658=D1064_H0235:388a-18	ma ta ma ta /	ma ta ma ta 
BO_K10_D0234=D0658=D1064_H0235:388a-19	tsa ta ca ta /	tsa ta ca ta 
BO_K10_D0234=D0658=D1064_H0235:388a-20	pa ta pa ta /	ba ta ba ta 
BO_K10_D0234=D0658=D1064_H0235:388a-21	kye kye klu dang klu chen po dag /	kye kye klu dang klu chen po dag 
BO_K10_D0234=D0658=D1064_H0235:388a-22	tshur tshur / tshur sheg tshur sheg /	tshur tshur tshur sheg tshur sheg 
BO_K10_D0234=D0658=D1064_H0235:388a-23	dhu dhu dhu dhu /	dhu dhu dhu dhu 
BO_K10_D0234=D0658=D1064_H0235:388a-24	h'a h'a h'a h'a /	ha ha ha ha 
BO_K10_D0234=D0658=D1064_H0235:388a-25	h'i h'i / h'u h'u /	h h hu hu 
BO_K10_D0234=D0658=D1064_H0235:388a-26	h'um h'um/ 'brug sgra chen po sgrog cing rlung chen po rab tu gtong ba dag sangs rgyas kyi bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	hum brug sgra chen po sgrog cing rlung chen po rab tu gtong ba dag sangs rgya kyi bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:388a-27	kye kye klu dang klu'i rgyal po dag /	kye kye klu dang klu rgyal po dag 
BO_K10_D0234=D0658=D1064_H0235:388b-0	klu thams cad la yang dag par @388b bskul gyi /	klu thams cad la yang dag ba skul gyi 
BO_K10_D0234=D0658=D1064_H0235:388b-1	dzambu'i gling du char phob cig /	dzambu gling du char phob cig 
BO_K10_D0234=D0658=D1064_H0235:388b-2	ghu du ghu du /	ghu du ghu du 
BO_K10_D0234=D0658=D1064_H0235:388b-3	pha da pha ta /	pha da pha ta 
BO_K10_D0234=D0658=D1064_H0235:388b-4	h'a h'a / he he /	ha ha he he 
BO_K10_D0234=D0658=D1064_H0235:388b-5	klu chen po dag /	klu chen po dag 
BO_K10_D0234=D0658=D1064_H0235:388b-6	'dus shig / sa'i steng du char rab tu phob cig /	du shig sa steng du char rab tu phob cig 
BO_K10_D0234=D0658=D1064_H0235:388b-7	gu ru ghu ru /	gu ru ghu ru 
BO_K10_D0234=D0658=D1064_H0235:388b-8	ki ri ki ri /	ki ri ki ri 
BO_K10_D0234=D0658=D1064_H0235:388b-9	tsi ri tsi ri /	tsi ri tsi ri 
BO_K10_D0234=D0658=D1064_H0235:388b-10	mi tsi mi tsi; di ri di ri /	mi tsi mi tsi; di ri di ri 
BO_K10_D0234=D0658=D1064_H0235:388b-11	ki li ki li /	ki li ki li 
BO_K10_D0234=D0658=D1064_H0235:388b-12	zhing thams cad yongs su gang bar gyis shig /	zhing thams cad yongs su gang ba gyis shig 
BO_K10_D0234=D0658=D1064_H0235:388b-13	'bru dang / shing ljon pa dang / rtsva dang / shing gel pa dang / sman thams cad rab tu skye bar gyis shig /	bru dang shing ljon ba dang rtsva dang shing gel ba dang sman thams cad rab tu skye ba gyis shig 
BO_K10_D0234=D0658=D1064_H0235:388b-14	byams pa'i sems kyis tshur sheg /	byams ba sems kyis tshur sheg 
BO_K10_D0234=D0658=D1064_H0235:388b-15	sangs rgyas kyi bden pa dang / chos kyi bden pa dang / dge 'dun gyi bden pa dang / lag na rdo rje'i bden pa dang / klu thams cad kyi bden pas klu chen po dag tshur shog /	sangs rgya kyi bden ba dang chos kyi bden ba dang dge dun gyi bden ba dang lag na rdo rje bden ba dang klu thams cad kyi bden ba klu chen po dag tshur shog 
BO_K10_D0234=D0658=D1064_H0235:388b-16	tshur sheg / klu'i rgyal po mdongs bu la yang dag par bskul lo //	tshur sheg klu rgyal po mdongs bu la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:388b-17	sangs rgyas kyi bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	sangs rgya kyi bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:388b-18	klu'i rgyal po dpal gyi gzi brjid la yang dag par bskul lo //	klu rgyal po dpal gyi gzi brjid la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:388b-19	chos kyi bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	chos kyi bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:388b-20	klu'i rgyal po mtha' yas la yang dag par bskul lo //	klu rgyal po mtha yas la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:388b-21	dge 'dun gyi bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	dge dun gyi bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:388b-22	klu'i rgyal po nor rgyas kyi bu la yang dag par bskul lo //	klu rgyal po nor rgya kyi bu la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:388b-23	lag na rdo rje'i bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	lag na rdo rje bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:388b-24	klu'i rgyal po 'jog po la yang dag par bskul lo //	klu rgyal po jog po la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:388b-25	tshangs pa'i bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	tshangs ba bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:388b-26	klu'i rgyal po dpal mgrin la yang dag par bskul lo //	klu rgyal po dpal mgrin la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:388b-27	dbang po'i bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	dbang po bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:389a-0	klu'i @389a *// rgyal po sa srung gi bu la yang dag par bskul lo //	klu rgyal po sa srung gi bu la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:389a-1	khyab 'jug gi bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	khyab jug gi bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:389a-2	klu'i rgyal po phreng ba can la yang dag par bskul lo //	klu rgyal po phreng ba can la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:389a-3	drag po'i bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	drag po bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:389a-4	klu'i rgyal po gzi can la yang dag par bskul lo //	klu rgyal po gzi can la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:389a-5	drang srong gi bden bas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	dren srong gi bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:389a-6	klu'i rgyal po skrag 'bros byed la yang dag par bskul lo //	klu rgyal po skrag bros byed la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:389a-7	lha'i bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	lha bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:389a-8	klu'i rgyal po gzi can chen po la yang dag par bskul lo; ;klu'i thams cad kyi bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	klu rgyal po gzi can chen po la yang dag ba skul lo; ;klu thams cad kyi bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:389a-9	klu'i rgyal po rab tu 'joms la yang dag par bskul lo //	klu rgyal po rab tu joms la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:389a-10	gnod sbyin gyi bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	gnod sbyin gyi bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:389a-11	klu'i rgyal po thams cad la yang dag par bskul lo //	klu rgyal po thams cad la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:389a-12	srin po'i bden pas dzambu'i gling 'dir char rab tu phob cig sv'ah'a /	srin po bden ba dzambu gling dir char rab tu phob cig svaha 
BO_K10_D0234=D0658=D1064_H0235:389a-13	klu gong ma gong ma thams cad kyi bden pas char phob cig /	klu gong ma gong ma thams cad kyi bden ba char phob cig 
BO_K10_D0234=D0658=D1064_H0235:389a-14	char phob cig /	char phob cig 
BO_K10_D0234=D0658=D1064_H0235:389a-15	ma 'phyi bar tshur sheg /	ma phyi ba tshur sheg 
BO_K10_D0234=D0658=D1064_H0235:389a-16	kye kye klu chen po dag /	kye kye klu chen po dag 
BO_K10_D0234=D0658=D1064_H0235:389a-17	klu thams cad kyi snying po la yang dag par bskul lo //	klu thams cad kyi snying po la yang dag ba skul lo 
BO_K10_D0234=D0658=D1064_H0235:389a-18	kun nas drang ngo //	kun nas dren ngo 
BO_K10_D0234=D0658=D1064_H0235:389a-19	sa ra sa ra /	sa ra sa ra 
BO_K10_D0234=D0658=D1064_H0235:389a-20	h'a h'a / dhu ma dhu ma /	ha ha dhu ma dhu ma 
BO_K10_D0234=D0658=D1064_H0235:389a-21	h'a h'a h'a h'a; hi hi hi hi /	ha ha ha ha; hi hi hi hi 
BO_K10_D0234=D0658=D1064_H0235:389a-22	ae hye hi /	ae hye hi 
BO_K10_D0234=D0658=D1064_H0235:389a-23	tha tha tha /	tha tha tha 
BO_K10_D0234=D0658=D1064_H0235:389a-24	tsa tsa tsa ra ta /	tsa tsa tsa ra ta 
BO_K10_D0234=D0658=D1064_H0235:389a-25	zhing thams cad kun tu gang bar gyis shig /	zhing thams cad kun tu gang ba gyis shig 
BO_K10_D0234=D0658=D1064_H0235:389a-26	'bru thams cad kyi char phob cig /	bru thams cad kyi char phob cig 
BO_K10_D0234=D0658=D1064_H0235:389a-27	rlung chen po rab tu thong zhig /	rlung chen po rab tu thong jig 
BO_K10_D0234=D0658=D1064_H0235:389a-28	dr'u ma dr'u ma /	dru ma dru ma 
BO_K10_D0234=D0658=D1064_H0235:389a-29	gh'u nga gh'u nga /	ghu nga ghu nga 
BO_K10_D0234=D0658=D1064_H0235:389b-0	@389b b'u ma b'u ma /	bu ma bu ma 
BO_K10_D0234=D0658=D1064_H0235:389b-1	ta ta ta ta /	ta ta ta ta 
BO_K10_D0234=D0658=D1064_H0235:389b-2	ni b'a ra ni /	ni ba ra ni 
BO_K10_D0234=D0658=D1064_H0235:389b-3	stambha ni / mo ha ni /	stambha ni mo ha ni 
BO_K10_D0234=D0658=D1064_H0235:389b-4	dz'am g'u li /	dz gu li 
BO_K10_D0234=D0658=D1064_H0235:389b-5	bukka si / bra h'a ne /	bukka si bra ha ne 
BO_K10_D0234=D0658=D1064_H0235:389b-6	ma tingga / ja ye bi dza ye /	ma tingga ja ye bi dza ye 
BO_K10_D0234=D0658=D1064_H0235:389b-7	h'a h'a sv'ah'a /	ha ha svaha 
BO_K10_D0234=D0658=D1064_H0235:389b-8	de bzhin gshegs pa sprin chen snying po dpal gyi gzi brjid dang / de bzhin gshegs pa sprin chen rab 'joms dang / de bzhin gshegs pa sprin 'byung dang / de bzhin gshegs pa sprin chen snying po dang / de bzhin gshegs pa sprin chen kun tu 'gebs dang /	de bzhin gshegs ba sprin chen snying po dpal gyi gzi brjid dang de bzhin gshegs ba sprin chen rab joms dang de bzhin gshegs ba sprin byung dang de bzhin gshegs ba sprin chen snying po dang de bzhin gshegs ba sprin chen kun tu gebs dang 
