segmentnr	original	folio	stemmed
BO_TZ3_GA-038:0	grub thob chen po'i thugs thig gi sgrub thabs snying po skor lnga'i brgyud pa'i gsol 'debs bde chen snying po zhes bya ba bzhugs /	0	grub thob chen po thugs thig gi sgrub thabs snying po skor lnga brgyud ba gsol debs bde chen snying po zhes byed ba bzhugs 
BO_TZ3_GA-038:1	gu ru d+he wa d+ha ki ni pad+ma sid+d+hi hu~m/	0	gu ru d+he wa d+ha ki ni pad+ma sid+d+hi 
BO_TZ3_GA-038:2	mkha' khyab zhing gi mgon po snang mtha' yas //	0	mkha khyab zhing gi mgon po snang mtha yas 
BO_TZ3_GA-038:3	'gro 'dul thugs rje'i gter chen spyan ras gzigs //	0	gro dul thugs rje gter chen spyan ras gzigs 
BO_TZ3_GA-038:4	gar gyi dbang phyug rta mchog rgyal po la //	0	gar gyi dbang phyug rta mchog rgyal po la 
BO_TZ3_GA-038:5	gsol ba 'debs so don brgyud byin rlabs stshol //	0	gsol ba debs so don brgyud byin rlabs stshol 
BO_TZ3_GA-038:6	sku lnga rigs brgya'i gar mkhan pad+ma 'byung //	0	sku lnga rigs brgya gar mkhan pad+ma byung 
BO_TZ3_GA-038:7	bde chen dngos grub mchog brnyes thang stong rje /	0	bde chen dngos grub mchog brnyes thang stong rje 
BO_TZ3_GA-038:8	khyab bdag 'od gsal sprul pa'i rdo rje la //	0	khyab bdag d gsal sprul ba rdo rje la 
BO_TZ3_GA-038:9	gsol ba 'debs so don brgyud byin rlabs stshol //	0	gsol ba debs so don brgyud byin rlabs stshol 
BO_TZ3_GA-038:10	gsang ba rgya mtshho'i mdzod 'dzin rdo rje 'chang //	1	gsang ba rgya mtshho mdzod dzin rdo rje chang 
BO_TZ3_GA-038:11	pad+ma gar dbang g.yung drung gling pa'i zhabs //	1	pad+ma gar dbang g.yung drung gling ba zhabs 
BO_TZ3_GA-038:12	gdams pa'i bka' babs chos bdag rim byon la //	1	doms ba bka bab chos bdag rim byon la 
BO_TZ3_GA-038:13	gsol ba 'debs so byin rlabs dngos grub stshol //	1	gsol ba debs so byin rlabs dngos grub stshol 
BO_TZ3_GA-038:14	byin rlabs dngos grub kun bdag dkyil 'khor lha //	1	byin rlabs dngos grub kun bdag dkyil khor lha 
BO_TZ3_GA-038:15	bla ma zhi khro 'gro 'dul spyan ras gzigs //	1	bla ma zhi khro gro dul spyan ras gzigs 
BO_TZ3_GA-038:16	rta mchog dbang chen rdo rje phag mo yum //	1	rta mchog dbang chen rdo rje phag mo yum 
BO_TZ3_GA-038:17	gsol ba 'debs so byin rlabs dngos grub stshol //	1	gsol ba debs so byin rlabs dngos grub stshol 
BO_TZ3_GA-038:18	gzhan yang phyogs dus bde gshegs bla ma lha //	1	gzhan yang phyogs dus bde gshegs bla ma lha 
BO_TZ3_GA-038:19	mkha' 'gro dpal mgon dam can bdun rdzogs dang // gnas gter skyong mdzad srung ma rgya mtshho la //	1	mkha gro dpal mgon dam can bdun rdzogs dang gnas gter skyong mdzad srung ma rgya mtshho la 
BO_TZ3_GA-038:20	gsol ba 'debs so mchog thun grub gnyis stshol //	2	gsol ba debs so mchog thun grub gnyis stshol 
BO_TZ3_GA-038:21	rtog bzhi'i chu bo kun bzang klong du thim //	2	rtogs bzhi chu bo kun bzang klong du thim 
BO_TZ3_GA-038:22	rnam shes dri ma ye shes nyi mas bcom //	2	rnam shes dri ma ye shes nyi mas joms 
BO_TZ3_GA-038:23	spyod yul lam byed dbang rdzogs dam tshhig gtshang //	2	spyod yul lam byed dbang rdzogs dam tshhig gtshang 
BO_TZ3_GA-038:24	'bras bu bde chen snying po mchog 'grub shog	2	bras bu bde chen snying po mchog grub shog 
BO_TZ3_GA-038:25	/ces 'di nyer mkho'i cha rkyen du //	2	di nyer mkho cha rkyen du 
BO_TZ3_GA-038:26	sdom brtshon bla ma 'jam tshhul ngor //	2	sdom brtshon bla ma jam tshhul ngor 
BO_TZ3_GA-038:27	'jam mgon nyi zla zung gi 'bangs //	2	jam mgon nyi zla zung gi bang 
BO_TZ3_GA-038:28	mkha' khyab rdo rjes spyar ba dge //	2	mkha khyab rdo rjes spyar ba dge 
