segmentnr	original	folio	stemmed
BO_TZ25_RA-028:0	@#// rta mgrin gsang sgrub kyi 'khor lo'i dpe'u ris dge /	0	rta mgrin gsang sgrub kyi khor lo dpeu ris dge 
BO_TZ25_RA-028:1	rta mgrin gsang sgrub kyi 'khor lo shin tu zab pa /	0	rta mgrin gsang sgrub kyi khor lo shin tu zab ba 
BO_TZ25_RA-028:2	steng 'khor kher rkyang gi srung ba kha sbyar ba'i rang srung dang / sri'u srung bar dbyug par btags nas brdung ba /	0	steng khor kher rkyang gi srung ba kha sbyor ba rang srung dang sriu srung ba dbyug ba dogs nas rdung ba 
BO_TZ25_RA-028:3	'og 'khor ling+ga bri nas mnan pa sogs rnam grangs mang yang /	0	g khor ling+ga bri nas gnon ba sogs rnam grangs mang yang 
BO_TZ25_RA-028:4	rtsha ba gter byon yin pa tsham las bar skabs nas shangs pa /	0	rtsha ba gter byon yin ba tsham las ba skabs nas shangs ba 
BO_TZ25_RA-028:5	sa dge sogs gsar ma ba'i nyams bzhes su song nas /	0	sa dge sogs gsar ma ba nyams bzhes su gro nas 
BO_TZ25_RA-028:6	snga 'gyur la dar so chung gshis 'khor lo rnams kyang sku mtshhams dam drags pas sna tshhogs snang yang /	0	snga gyur la dar so chung gshis khor lo rnams kyang sku mtshhams dam drag ba sna tshhogs snang yang 
BO_TZ25_RA-028:7	'dir gsal ba gter gzhung dgongs don ltar za hor sngags smyon gyis bkod pa /	0	dir gsal ba gter gzhung dgongs don ltar za hor sngags smyon gyis bkod ba 
BO_TZ25_RA-028:8	sngags rgan ral pa can tshhos dpyad par zhu //	0	sngags rgan ral ba can tshhos dpyod ba ju 
BO_TZ25_RA-028:9	lcags zam lugs kyi rgyun la mo 'khor lugs 'di ltar 'dug kyang /	0	lcags zam lugs kyi rgyun la mo khor lugs di ltar dug kyang 
BO_TZ25_RA-028:10	zur chen phyag bris mar rtshibs mchan la rak+sha sa ma ya dzahtshhar re dang / lte bar tri 'dug go /	1	zur chen phyag bri mar rtshibs mchan la rak+sha sa ma ya dzahtshhar re dang lte ba tri dug go 
BO_TZ25_RA-028:11	lcags zam phyogs kyi rgyun la pho 'khor 'di ltar snang zhing /	1	lcags zam phyogs kyi rgyun la pho khor di ltar snang zhing 
BO_TZ25_RA-028:12	zur chen gyi phyag bris la rtshibs mchan la b+h+yo ma gtogs gzhan mi snang ngo //	1	zur chen gyi phyag bri la rtshibs mchan la b+h+yo ma gtogs gzhan mi snang ngo 
BO_TZ25_RA-028:13	! rta mgrin gsang sgrub kyi 'khor lo 'di la /	1	rta mgrin gsang sgrub kyi khor lo di la 
BO_TZ25_RA-028:14	steng 'khor kher rkyang la brten pa'i srung ba /	1	steng khor kher rkyang la rten ba srung ba 
BO_TZ25_RA-028:15	sngags mgo gtod phyogs bsgyur ba'i zlog pa /	1	sngags mgo gtod phyogs sgyur ba zlog ba 
BO_TZ25_RA-028:16	gdon tshhabs che na steng 'og kha sbyar nas rang dang sri'u gso ba /	1	don tshhabs che na steng g kha sbyor nas rang dang sriu gso ba 
BO_TZ25_RA-028:17	bdag gzhan srung ba /	1	bdag gzhan srung ba 
BO_TZ25_RA-028:18	'khor lo dbyug pa la btags nas 'dre brdung ba /	1	khor lo dbyug ba la dogs nas dre rdung ba 
BO_TZ25_RA-028:19	'og 'khor gyi lte bar rgyal chen sogs	1	g khor gyi lte ba rgyal chen sogs 
BO_TZ25_RA-028:20	gnod byed kyi ling+ga bris te mnan sreg sogs 'og 'khor rkyang pa'i las sbyor /	2	gnod byed kyi ling+ga bri te gnon sreg sogs g khor rkyang ba las sbyor 
BO_TZ25_RA-028:21	au di ya na'i a tshar+ya de'i bzhed par za hor gyi sngags smyon gyi go ba tshhad ldan yin min	2	au di ya na a tshar+ya de bzhed ba za hor gyi sngags smyon gyi go ba tshhad ldan yin min 
BO_TZ25_RA-028:22	gsang chen rnying ma'i bstan 'dzin rnams kyis dpyad par zhu /	2	gsang chen rnying ma ston dzin rnams kyis dpyod ba ju 
BO_TZ25_RA-028:23	bar skabs su gsar ma'i bla brang tshhor sku mtshhams la bzhugs nas dbu nyug nyug tsham yang mi 'dug go /	2	ba skabs su gsar ma bla brang tshhor sku mtshhams la bzhugs nas dbu nyug nyug tsham yang mi dug go 
