segmentnr	original	stemmed
BO_K02_D0008-10_H0009-10:326a-18	lce'i 'dus te reg pa'i rkyen gyis tshor ba bas bgyi ba'i slad du slob na /	lce du te reg ba rkyen gyis tshor ba ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:326b-0	rnam pa thams cad mkhyen @326b pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:326b-1	lce'i 'dus te reg pa'i rkyen gyis tshor ba 'dod chags dang bral bar bgyi ba'i slad du slob na /	lce du te reg ba rkyen gyis tshor ba dod chags dang bral ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:326b-2	rnam pa thams cad mkhyen pa nyid du slob ba lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:326b-3	lce'i 'dus te reg pa'i rkyen gyis tshor ba 'gag par bgyi ba'i slad du slob na /	lce du te reg ba rkyen gyis tshor ba gag ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:326b-4	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:326b-5	lce'i 'dus te reg pa'i rkyen gyis tshor ba mi skye bar bgyi ba'i slad du slob na /	lce du te reg ba rkyen gyis tshor ba mi skye ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:326b-6	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:326b-7	lus kyi 'dus te reg pa'i rkyen gyis tshor ba bas par bgyi ba'i slad du slob na /	lus kyi du te reg ba rkyen gyis tshor ba ba ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:326b-8	rnam pa thams cad mkhyen pa'i nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:326b-9	lus kyi 'dus te reg pa'i rkyen gyis tshor ba 'dod chags dang bral bar bgyi ba'i slad du slob na /	lus kyi du te reg ba rkyen gyis tshor ba dod chags dang bral ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:326b-10	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:326b-11	lus kyi 'dus te reg pa'i rkyen gyis tshor ba 'gag par bgyi ba'i slad du slob na /	lus kyi du te reg ba rkyen gyis tshor ba gag ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:326b-12	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:326b-13	lus kyi 'dus te reg pa'i rkyen gyis tshor ba mi skye bar bgyi ba'i slad du slob na /	lus kyi du te reg ba rkyen gyis tshor ba mi skye ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:326b-14	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:326b-15	yid kyi 'dus te reg pa'i rkyen gyis tshor ba bas par bgyi ba'i slad du slob na /	yid kyi du te reg ba rkyen gyis tshor ba ba ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:326b-16	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:326b-17	yid kyi 'dus te reg pa'i rkyen gyis tshor ba 'dod chags dang bral bar bgyi ba'i slad du slob na /	yid kyi du te reg ba rkyen gyis tshor ba dod chags dang bral ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:326b-18	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327a-0	yid kyi 'dus te reg pa'i rkyen gyis @327a *//	yid kyi du te reg ba rkyen gyis 
BO_K02_D0008-10_H0009-10:327a-1	tshor ba 'gag par bgyi ba'i slad du slob na /	tshor ba gag ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327a-2	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327a-3	yid kyi 'dus te reg pa'i rkyen gyis tshor ba mi skye bar bgyi ba'i slad du slob na /	yid kyi du te reg ba rkyen gyis tshor ba mi skye ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327a-4	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327a-5	sa'i khams bas par bgyi ba'i slad du slob na /	sa khams ba ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327a-6	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327a-7	sa'i khams 'dod chags dang bral bar bgyi ba'i slad du slob na /	sa khams dod chags dang bral ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327a-8	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327a-9	sa'i khams 'gag par bgyi ba'i slad du slob na /	sa khams gag ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327a-10	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327a-11	sa'i khams mi skye bar bgyi ba'i slad du slob na /	sa khams mi skye ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327a-12	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327a-13	chu'i khams bas bar bgyi ba'i slad du slob na /	chu khams ba ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327a-14	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327a-15	chu'i khams 'dod chags dang bral bar bgyi ba'i slad du slob na /	chu khams dod chags dang bral ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327a-16	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327a-17	chu'i khams 'gag par bgyi ba'i slad du slob na /	chu khams gag ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327a-18	rnam pa thams cad mkhyen pa nyid du slob pa lags sam; chu'i khams mi skye bar bgyi ba'i slad du slob na /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam; chu khams mi skye ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327a-19	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327a-20	me'i khams bas par bgyi ba'i slad du slob na /	me khams ba ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327b-0	rnam pa thams @327b cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327b-1	me'i khams 'dod chags dang bral bar bgyi ba'i slad du slob na /	me khams dod chags dang bral ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327b-2	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327b-3	me'i khams 'gag par bgyi ba'i slad du slob na /	me khams gag ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327b-4	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327b-5	me'i khams mi skye bar bgyi ba'i slad du slob na /	me khams mi skye ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327b-6	rnam pa thams cad mkhyen pa nyid du slob pa lags sam; rlung gi khams bas par bgyi ba'i slad du slob na /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam; rlung gi khams ba ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327b-7	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327b-8	rlung gi khams 'dod chags dang bral bar bgyi ba'i slad du slob na /	rlung gi khams dod chags dang bral ba bgyid ba slad du slob na 
BO_K02_D0008-10_H0009-10:327b-9	rnam pa thams cad mkhyen pa nyid du slob pa lags sam /	rnam ba thams cad mkhyen ba nyid du slob ba lags sam 
BO_K02_D0008-10_H0009-10:327b-10	rlung gi khams 'gag par bgyi ba'i slad du slob na /	rlung gi khams gag ba bgyid ba slad du slob na 
