segmentnr	original	folio	stemmed
BO_TZ27_SHA-038:0	gter gsar yang dag gi las byang phrin las sgyu 'phrul nas gsab ste cung zad rgyas par bya ba'i skabs /	0	gter gsar yang dag gi las byang phrin las sgyu phrul nas gsab ste cung zad rgya ba byed ba skabs 
BO_TZ27_SHA-038:1	bdud rtshi sman mchod kyi mtshhan don ni /	0	bdud rtshi sman mchod kyi mtshhan don ni 
BO_TZ27_SHA-038:2	ka dag gting gsal rang byung gdod ma'i mgon /	0	ka dag gting gsal rang byung gdod ma mgon 
BO_TZ27_SHA-038:3	khyab bdag bla ma kun tu bzang po mchog	0	khyab bdag bla ma kun tu bzang po mchog 
BO_TZ27_SHA-038:4	/rdo rje sems dpa' dga' rab rdo rje la /	0	rje sems dpa dga rab rdo rje la 
BO_TZ27_SHA-038:5	sman mchod 'bul lo tshhe dbang mchog dngos stshol //	0	sman mchod bul lo tshhe dbang mchog dngos stshol 
BO_TZ27_SHA-038:6	'jam dpal bshes gnyen ro langs bde ba'i zhabs //	0	jam dpal bshes gnyen ro ldang bde ba zhabs 
BO_TZ27_SHA-038:7	sangs rgyas gsang ba bal po hu~m ka ra //	0	sangs rgya gsang ba bal po hu~m ka ra 
BO_TZ27_SHA-038:8	pad+ma thod phreng nam mkha'i snying po la //	0	pad+ma thod phreng nam mkha snying po la 
BO_TZ27_SHA-038:9	sman mchod 'bul lo tshhe dbang mchog dngos stshol /	0	sman mchod bul lo tshhe dbang mchog dngos stshol 
BO_TZ27_SHA-038:10	khri srong lde'u btshan ye shes mtshho rgyal ma //	1	khri srong ldeu btshan ye shes mtshho rgyal ma 
BO_TZ27_SHA-038:11	lha sras dam 'dzin mchog gyur bde chen gling //	1	lha sras dam dzin mchog gyur bde chen gling 
BO_TZ27_SHA-038:12	mkhyen brtshe'i dbang po rtsha brgyud bla ma la //	1	mkhyen brtshe dbang po rtsha brgyud bla ma la 
BO_TZ27_SHA-038:13	sman mchod 'bul lo tshhe dbang mchog dngos stshol //	1	sman mchod bul lo tshhe dbang mchog dngos stshol 
BO_TZ27_SHA-038:14	rdo rje khrag 'thung dbyings phyug rnal 'byor ma //	1	rdo rje khrag thung dbyings phyug rnal byor ma 
BO_TZ27_SHA-038:15	gau ri ma brgyad phra men da ki'i tshhogs //	1	gau ri ma brgyad phra men da ki tshhogs 
BO_TZ27_SHA-038:16	dpal gyi rnam rol bka' sdod dam can la //	1	dpal gyi rnam rol bka sdod dam can la 
BO_TZ27_SHA-038:17	sman mchod 'bul lo tshhe dbang mchog dngos stshol //	1	sman mchod bul lo tshhe dbang mchog dngos stshol 
BO_TZ27_SHA-038:18	ces pa'ang lho brag mkhar chu'i sgrub gnas su bsnyen sgrub 'brel 'jog skabs pad+ma gar dbang gis spel //	1	ces ba lho brag mkhar chu sgrub gnas su snyen sgrub brel jog skabs pad+ma gar dbang gis spel 
