segmentnr	original	folio	stemmed
BO_TZ45_BI-039:0	hu~m hu~m hu~m: pad+ma thod phreng rtshal gyi bka':	0	hu~m hu~m hu~m: pad+ma thod phreng rtshal gyi bka: 
BO_TZ45_BI-039:1	dmar nag me phreng can gyi lung :	0	dmar nag me phreng can gyi lung 
BO_TZ45_BI-039:2	hu~m nag nam mkha'i rdo rje yi :	0	hu~m nag nam mkha rdo rje yi 
BO_TZ45_BI-039:3	tshhig gi gsang chen nges pa 'di :	0	tshhig gi gsang chen nges ba di 
BO_TZ45_BI-039:4	gar bzhugs kyi gnas su :	0	gar bzhugs kyi gnas su 
BO_TZ45_BI-039:5	hon gyi nad bdag gis gnod pa ma byed cig :	0	hon gyi nad bdag gis gnod ba ma byed cig 
BO_TZ45_BI-039:6	'dir ma 'dug par gzhan du song	0	dir ma dug ba gzhan du gro 
BO_TZ45_BI-039:7	zhig : gal te dri tsham nye na lcags sdig 'bar bas snying khrag 'thung bas nges par gyis :	0	jig gal te dri tsham nye na lcags sdig bar ba snying khrag thung ba nges ba gyis 
BO_TZ45_BI-039:8	badzra sa ma ya:	0	badzra sa ma ya: 
BO_TZ45_BI-039:9	rgya rgya rgya :	0	rgya rgya rgya 
BO_TZ45_BI-039:10	bri mkhan lha yi bskyed rim	1	bri mkhan lha yi skyed rim 
BO_TZ45_BI-039:11	brtan pa gnad che 'o //	1	brtan ba gnad che mang 
BO_TZ45_BI-039:12	zhes bde chen gnam chen brag dkar zla gam dbang gi da la nas ye shes mkha' 'gro e ka tsha tis sprad pa ste /	1	zhes bde chen gnam chen brag dkar zla gam dbang gi da la nas ye shes mkha gro e ka tsha tis sprod ba ste 
BO_TZ45_BI-039:13	rgya chen chos kyi bsdu ba yid kyi grogs pos bskul phyir /	1	rgya chen chos kyi sdud ba yid kyi grogs pos skul phyir 
BO_TZ45_BI-039:14	hu~m nag nam mkha'i rdo rje zhes /	1	hu~m nag nam mkha rdo rje zhes 
BO_TZ45_BI-039:15	rdzogs chen klong gsal snying pos rang bzhin lha'i skyed mos tshhal nas dag par phab pa 'o //	1	rdzogs chen klong gsal snying pos rang bzhin lha skyed mos tshhal nas dag ba bebs ba mang 
BO_TZ45_BI-039:16	'dir hon zhes pa'i mal du bsrung gang dgos sgyur chog //	1	dir hon zhes ba mal du bsrung gang dgos sgyur chog 
