segmentnr	original	folio	stemmed
BO_TZ_PEMA-SANGTHIG-P26:0	rigs drug gnas sbyong gi sreg gtor sbyong ba'i dmigs bzlas zur byang ni /	0	rigs drug gnas sbyong gi sreg thor sbyong ba dmigs bzlas zur byang ni 
BO_TZ_PEMA-SANGTHIG-P26:1	mdun bskyed dkyil 'khor gtsho dang 'khor //	0	mdun skyed dkyil khor gtsho dang khor 
BO_TZ_PEMA-SANGTHIG-P26:2	yab yum snyoms zhugs byang sems sprin //	0	yab yum snyom jug byang sems sprin 
BO_TZ_PEMA-SANGTHIG-P26:3	'od zer me lce lta bur 'phros //	0	d zer me lce lta bur phro 
BO_TZ_PEMA-SANGTHIG-P26:4	rang gi lus kyi gnas drug tu //	0	rang gi lus kyi gnas drug tu 
BO_TZ_PEMA-SANGTHIG-P26:5	rigs drug sa bon drug   rkang mthil g.yas g.yon du du /	0	rigs drug sa bon drug rkang mthil g.yas g.yon du du 
BO_TZ_PEMA-SANGTHIG-P26:6	gsang bar pre /	0	gsang ba pre 
BO_TZ_PEMA-SANGTHIG-P26:7	lte bar tri /	0	lte ba tri 
BO_TZ_PEMA-SANGTHIG-P26:8	snying gar nr-i /	0	snying gar nr-i 
BO_TZ_PEMA-SANGTHIG-P26:9	og mar su /	0	og mar su 
BO_TZ_PEMA-SANGTHIG-P26:10	dpral bar a /gsal bar //	1	dpral ba a ba 
BO_TZ_PEMA-SANGTHIG-P26:11	thog med dus nas bsags pa yi //	1	thogs med dus nas bsags ba yi 
BO_TZ_PEMA-SANGTHIG-P26:12	las dang bag chags thams cad bsdus //	1	las dang bag chags thams cad sdud 
BO_TZ_PEMA-SANGTHIG-P26:13	ye shes chen po'i 'od zer gyis //	1	ye shes chen po d zer gyis 
BO_TZ_PEMA-SANGTHIG-P26:14	sa bon thul gyis bsregs par bsam la /	1	sa bon thul gyis bsregs ba bsam la 
BO_TZ_PEMA-SANGTHIG-P26:15	om bo d+hi tshit+ta ma ha su kha dz+nya na d+ha tu a:	1	om bo d+hi tshit+ta ma ha su kha dz+nya na d+ha tu a: 
BO_TZ_PEMA-SANGTHIG-P26:16	om ru lu ru lu hu~m b+h+yo hu~m:	1	om ru lu ru lu hu~m b+h+yo hu~m: 
BO_TZ_PEMA-SANGTHIG-P26:17	om ahhu~m ma ha gu ru sarba sid+d+hi hu~m:	1	om ahhu~m ma ha gu ru sarba sid+d+hi hu~m: 
BO_TZ_PEMA-SANGTHIG-P26:18	zhes zhi khro rig 'dzin rtsha sngags gsum gyi mthar /	1	zhes zhi khro rig dzin rtsha sngags gsum gyi mthar 
BO_TZ_PEMA-SANGTHIG-P26:19	ma ma ko lim sa man+ta :	1	ma ma ko lim sa man+ta 
BO_TZ_PEMA-SANGTHIG-P26:20	sarba pa pam bi shud+d+he swa ha:	2	sarba ba pam bi shud+d+he swa ha: 
BO_TZ_PEMA-SANGTHIG-P26:21	om badzra satwa sa ma ya sogs las sngags mthar /	2	om badzra satwa sa ma ya sogs las sngags mthar 
BO_TZ_PEMA-SANGTHIG-P26:22	om da ha da ha sarba na ra ka ga te he tum hu~m phat/	2	om da ha da ha sarba na ra ka ga te he tum hu~m 
BO_TZ_PEMA-SANGTHIG-P26:23	om pa tsha pa tsha sarba pre ta ka ga te he tum hu~m phat/	2	om ba tsha ba tsha sarba pre ta ka ga te he tum hu~m 
BO_TZ_PEMA-SANGTHIG-P26:24	om ma tha ma tha sarba tir+ya ka ga te he tum hu~m phat/	2	om ma tha ma tha sarba tir+ya ka ga te he tum hu~m 
BO_TZ_PEMA-SANGTHIG-P26:25	om tshhin+d+ha tshhin+d+ha sarba nr-i ga te he tum hu~m phat/	2	om tshhin+d+ha tshhin+d+ha sarba nr-i ga te he tum hu~m 
BO_TZ_PEMA-SANGTHIG-P26:26	om trat trat sarba a su ra ga te he tum hu~m phat/	2	om trat trat sarba a su ra ga te he tum hu~m 
BO_TZ_PEMA-SANGTHIG-P26:27	om b+h+rita b+h+rita sarba su ra ga te he tum hu~m phat/	2	om b+h+rita b+h+rita sarba su ra ga te he tum hu~m 
BO_TZ_PEMA-SANGTHIG-P26:28	ces brjod cing /	2	ces rjod cing 
BO_TZ_PEMA-SANGTHIG-P26:29	rigs drug tu skye ba'i sa bon bag chags dang bcas pa ye shes 'od zer gyi mes sbyangs par gyur /	2	rigs drug tu skye ba sa bon bag chags dang cha ba ye shes d zer gyi mes sbyong ba gyur 
BO_TZ_PEMA-SANGTHIG-P26:30	sngags kyis brlabs pa'i bye yungs kyis brab ste /	3	sngags kyis brlabs ba bye yungs kyis brab ste 
BO_TZ_PEMA-SANGTHIG-P26:31	om bo d+hi tshit+ta ma ha su kha dz+nya na d+ha tu a:	3	om bo d+hi tshit+ta ma ha su kha dz+nya na d+ha tu a: 
BO_TZ_PEMA-SANGTHIG-P26:32	om ru lu ru lu hu~m b+h+yo hu~m:	3	om ru lu ru lu hu~m b+h+yo hu~m: 
BO_TZ_PEMA-SANGTHIG-P26:33	om ahhu~m ma ha gu ru sarba sid+d+hi hu~m:	3	om ahhu~m ma ha gu ru sarba sid+d+hi hu~m: 
BO_TZ_PEMA-SANGTHIG-P26:34	ma ma ko lim sa man+ta :	3	ma ma ko lim sa man+ta 
BO_TZ_PEMA-SANGTHIG-P26:35	sarba pa pam bi shud+d+he swa ha:	3	sarba ba pam bi shud+d+he swa ha: 
BO_TZ_PEMA-SANGTHIG-P26:36	zhes dang yig brgya'i mthar /	3	zhes dang yig brgya mthar 
BO_TZ_PEMA-SANGTHIG-P26:37	om sarba ta tha ga ta a d+hish+tha na a d+hish+thi te sarba pa pam a wa ra na b+hasmim ku ru swa ha/	3	om sarba ta tha ga ta a d+hish+tha na a d+hish+thi te sarba ba pam a wa ra na b+hasmim ku ru swa 
BO_TZ_PEMA-SANGTHIG-P26:38	om da ha da ha sarba na ra ka ga te he tum hu~m phat/	3	om da ha da ha sarba na ra ka ga te he tum hu~m 
BO_TZ_PEMA-SANGTHIG-P26:39	om pa tsha pa tsha sarba pre ta ka ga te he tum hu~m phat/	3	om ba tsha ba tsha sarba pre ta ka ga te he tum hu~m 
BO_TZ_PEMA-SANGTHIG-P26:40	om ma tha ma tha sarba tir+ya ka ga te he tum hu~m phat/	4	om ma tha ma tha sarba tir+ya ka ga te he tum hu~m 
BO_TZ_PEMA-SANGTHIG-P26:41	om tshhin+d+ha tshhin+d+ha sarba nr-i ga te he tum hu~m phat/	4	om tshhin+d+ha tshhin+d+ha sarba nr-i ga te he tum hu~m 
BO_TZ_PEMA-SANGTHIG-P26:42	om trat trat sarba a su ra ga te he tum hu~m phat/	4	om trat trat sarba a su ra ga te he tum hu~m 
BO_TZ_PEMA-SANGTHIG-P26:43	om b+h+rita b+h+rita sarba su ra ga te he tum hu~m phat/	4	om b+h+rita b+h+rita sarba su ra ga te he tum hu~m 
BO_TZ_PEMA-SANGTHIG-P26:44	ces sdig sgrib bsregs pa'i thal ba chos nyid rlung gis gtor bar mos /	4	ces sdig sgrib bsregs ba thal ba chos nyid rlung gis thor ba mos 
BO_TZ_PEMA-SANGTHIG-P26:45	byang sems chu yis 'khrul pas bag chags cha shas dang bcas pa sbyangs par bsam la /	4	byang sems chu yis khrul ba bag chags cha shas dang cha ba sbyong ba bsam la 
BO_TZ_PEMA-SANGTHIG-P26:46	om/ til gyi gang bu bzhin gang ba'i //	4	til gyi gang bu bzhin gang ba 
BO_TZ_PEMA-SANGTHIG-P26:47	rgyal bas bum pa bzung nas ni //	4	rgyal ba bum ba bzung nas ni 
BO_TZ_PEMA-SANGTHIG-P26:48	'di nyid du ni blugs mdzad pas //	4	di nyid du ni blugs mdzad ba 
BO_TZ_PEMA-SANGTHIG-P26:49	bag chags ma lus dag gyur cig	4	bag chags ma lus dag gyur cig 
BO_TZ_PEMA-SANGTHIG-P26:50	/zhes dang / om bo d+hi tshit+ta ma ha su kha dz+nya na d+ha tu a:	5	dang om bo d+hi tshit+ta ma ha su kha dz+nya na d+ha tu a: 
BO_TZ_PEMA-SANGTHIG-P26:51	om ru lu ru lu hu~m b+h+yo hu~m:	5	om ru lu ru lu hu~m b+h+yo hu~m: 
