segmentnr	original	folio	stemmed
BO_NK080_(wu)016:0	// dbang chog che ba'i dkyil 'khor tshon tho ni /	0	dbang chog che ba dkyil khor tshon tho ni 
BO_NK080_(wu)016:1	dbus mthing / mu khyud nang ma ljang /	0	dbus mthing mu khyud nang ma ljang 
BO_NK080_(wu)016:2	de'i phyi ma ser /	0	de phyi ma ser 
BO_NK080_(wu)016:3	de'i phyi ma dmar /	0	de phyi ma dmar 
BO_NK080_(wu)016:4	de'i phyi ma dkar /	0	de phyi ma dkar 
BO_NK080_(wu)016:5	chos 'byung steng ma dmar /	0	chos byung steng ma dmar 
BO_NK080_(wu)016:6	'og ma mthing /	0	g ma mthing 
BO_NK080_(wu)016:7	gyi ser / chos 'byung rtse la rdo rje bri ba yang yod /	0	gyi ser chos byung rtse la rdo rje bri ba yang yod 
BO_NK080_(wu)016:8	de'i phyi nyi ma dmar /	0	de phyi nyi ma dmar 
BO_NK080_(wu)016:9	zla ba dkar /	0	zla ba dkar 
BO_NK080_(wu)016:10	pad+ma sna tshogs /	1	pad+ma sna tshogs 
BO_NK080_(wu)016:11	gru chad bzhi phyogs mdog /lcags ri shar dmar /	1	gru chad bzhi phyogs mdog ri char dmar 
BO_NK080_(wu)016:12	lho ljang / nub dkar /	1	lho ljang nub dkar 
BO_NK080_(wu)016:13	byang ser po yin no //	1	byang ser po yin no 
BO_NK080_(wu)016:14	dbang chog 'bring po'i dkyil 'khor ni /	1	dbang chog bring po dkyil khor ni 
BO_NK080_(wu)016:15	chos 'byung gi nang khong dmar po /	1	chos byung gi nang khong dmar po 
BO_NK080_(wu)016:16	chos 'byung steng ma dmar /	1	chos byung steng ma dmar 
BO_NK080_(wu)016:17	'og ma mthing /	1	g ma mthing 
BO_NK080_(wu)016:18	gzhi ser / chos 'byung rtse'i rdo rje ser po gzhi dmar po //	1	gzhi ser chos byung rtse rdo rje ser po gzhi dmar po 
BO_NK080_(wu)016:19	mu khyud nang ma dmar /	1	mu khyud nang ma dmar 
BO_NK080_(wu)016:20	bar ma dkar /	2	ba ma dkar 
BO_NK080_(wu)016:21	phyi ma mthing gru chad bzhi'i shar dkar /	2	phyi ma mthing gru chad bzhi char dkar 
BO_NK080_(wu)016:22	lho ser / nub dmar /	2	lho ser nub dmar 
BO_NK080_(wu)016:23	byang sngo / lcags ri shar dmar lho sngo /	2	byang sngo lcags ri char dmar lho sngo 
BO_NK080_(wu)016:24	nub dkar / byang ser po yin no //	2	nub dkar byang ser po yin no 
BO_NK080_(wu)016:25	dkyil 'khor gyi dbus su /	2	dkyil khor gyi dbus su 
BO_NK080_(wu)016:26	bum pa'i nang du sman blug la bzhag /de'i khar thod ba'i nang du sid+hura brdar la chang blug /de'i khar me long nang du bu ram mar sbrang rtsi bsres pa'i ril bu bzhag go //	2	bum ba nang du sman blug la jog khar thod ba nang du sid+hura rdar la chang blug khar me long nang du bu ram mar sbrang rtsi bsres ba ril bu jog go 
BO_NK080_(wu)016:27	dge'o // dge'o //	2	dge dge 
