segmentnr	original	folio	stemmed
BO_NK037_(ji)004:0	de nas drag po'i rjes gnang ni /	0	de nas drag po rjes gnang ni 
BO_NK037_(ji)004:1	lcags khang dmigs rten byas pa'i mthar //	0	lcags khang dmigs rten byed ba mthar 
BO_NK037_(ji)004:2	drag po'i rdzas rnams bkram par bya //	0	drag po rdzas rnams grem ba byed 
BO_NK037_(ji)004:3	mgon po 'khor bcas bskyed bstim bskul //	0	mgon po khor cha skyed stim skul 
BO_NK037_(ji)004:4	yon tan brjod la sbyin par bya //	0	yon tan rjod la sbyin ba byed 
BO_NK037_(ji)004:5	bsnyen sgrub rim pa'i sngags brjod cing //	0	snyen sgrub rim ba sngags rjod cing 
BO_NK037_(ji)004:6	man ngag thams cad rdzogs par sbyin //	0	man ngag thams cad rdzogs ba sbyin 
BO_NK037_(ji)004:7	sangs rgyas kun gyi ral gri che //	0	sangs rgya kun gyi ral gri che 
BO_NK037_(ji)004:8	las kyi gri gug 'bar ba 'di //	0	las kyi gri gug bar ba di 
BO_NK037_(ji)004:9	dgra bgegs gdug pa bsgral ba'i phyir //	0	dgra bgegs gdug ba bsgral ba phyir 
BO_NK037_(ji)004:10	de ring bu yis blang bar bya //	1	de ring bu yis blang ba byed 
BO_NK037_(ji)004:11	badz+ra kham a b+hi shiny+tsa h'u /	1	badz+ra kham a b+hi shiny+tsa hu 
BO_NK037_(ji)004:12	ti ra beng chen gsal shing 'di //	1	ti ra beng chen gsal shing di 
BO_NK037_(ji)004:13	srid gsum dbang du bsdu ba dang // gdug pa rdul du brlag bya'i phyir //	1	srid gsum dbang du sdud ba dang gdug ba rdul du brlag byed phyir 
BO_NK037_(ji)004:14	de ring bu yis blang bar bya //	1	de ring bu yis blang ba byed 
BO_NK037_(ji)004:15	ti ra rat+na d+h+aa ka dz+wa la a bi shiny+tsa h'u /	1	ti ra rat+na d+h+aa ka dz+wa la a bi shiny+tsa hu 
BO_NK037_(ji)004:16	ye shes 'bar ba'i rdo rje 'di //	1	ye shes bar ba rdo rje di 
BO_NK037_(ji)004:17	dug lnga dbyings su bsgral ba dang // sdig can lnga phung bshig pa'i phyir //	1	dug lnga dbyings su bsgral ba dang sdig can lnga phung jig ba phyir 
BO_NK037_(ji)004:18	de ring bu yis blang bar bya //	1	de ring bu yis blang ba byed 
BO_NK037_(ji)004:19	badz+ra a ba d+ha ab+hi shiny+tsa h'u /	1	badz+ra a ba d+ha ab+hi shiny+tsa hu 
BO_NK037_(ji)004:20	drag po gnam lcags phur bu 'di //	2	drag po gnam lcags phur bu di 
BO_NK037_(ji)004:21	dbyings nas ye shes shar ba dang // zhing bcu gnas su bsgral ba'i phyir /	2	dbyings nas ye shes char ba dang zhing chu gnas su bsgral ba phyir 
BO_NK037_(ji)004:22	de ring bu yis badz+ra k+ai la ya a b+hi shiny+tsa h'u /	2	de ring bu yis badz+ra k+ai la ya a b+hi shiny+tsa hu 
BO_NK037_(ji)004:23	thod rlon gdug pa'i khrag gis bkang //	2	thod rlon gdug ba khrag gis geng 
BO_NK037_(ji)004:24	'khor ba dong nas sprugs pa dang // dam nyams snying khrag 'thung ba'i phyir //	2	khor ba dong nas sprug ba dang dam nyams snying khrag thung ba phyir 
BO_NK037_(ji)004:25	de ring bu yis ka p+aa la rak+ta a b+hi shiny+tsa h'u /	2	de ring bu yis ka p+aa la rak+ta a b+hi shiny+tsa hu 
BO_NK037_(ji)004:26	mdung rnon g.yang gzhi ru mtshon 'di //	2	mdung rnon g.yang gzhi ru mtshon di 
BO_NK037_(ji)004:27	bdud kyi g.yul las rgyal ba dang // ban dgra'i snying gzer gdab pa'i phyir //	2	bdud kyi g.yul las rgyal ba dang ban dgra snying gzer gdab ba phyir 
BO_NK037_(ji)004:28	de ring bu yis badz+ra sh+au la a b+hi shiny+tsa h'u /	2	de ring bu yis badz+ra sh+au la a b+hi shiny+tsa hu 
BO_NK037_(ji)004:29	dug sbrul 'bar ba'i zhags pa 'di //	2	dug sbrul bar ba zhags ba di 
BO_NK037_(ji)004:30	'khor bcas gnas nas drangs pa dang // dgra srog yan lag bsdom pa'i phyir //	3	khor cha gnas nas drangs ba dang dgra srog yan lag sdom ba phyir 
BO_NK037_(ji)004:31	de ring bu yis n+aa ga p+aa sha a b+hi shiny+tsa h'u /	3	de ring bu yis n+aa ga p+aa sha a b+hi shiny+tsa hu 
BO_NK037_(ji)004:32	chos sku yon tan mchog mnga' ba'i //	3	chos sku yon tan mchog mnga ba 
BO_NK037_(ji)004:33	phyag mtshan drag po tsa ma ra //	3	phyag mtshan drag po tsa ma ra 
BO_NK037_(ji)004:34	dam can gnas nas 'go ba'i phyir //	3	dam can gnas nas go ba phyir 
BO_NK037_(ji)004:35	de ring bu yis badz+ra tsa ma ra a b+hi shiny+tsa h'u /	3	de ring bu yis badz+ra tsa ma ra a b+hi shiny+tsa hu 
BO_NK037_(ji)004:36	legs ldan khro rgyal thugs ka nas //	3	legs ldan khro rgyal thugs ka nas 
BO_NK037_(ji)004:37	sar sha pa ni mtshon cha mchog /	3	sar sha ba ni mtshon cha mchog 
BO_NK037_(ji)004:38	yungs kar rgyal po sha r+ai ram //	3	yungs kar rgyal po sha r+ai ram 
BO_NK037_(ji)004:39	de ring bu yis badz+ra be t+aa li rak+sha yak+sha a b+hi shiny+tsa h'u /	3	de ring bu yis badz+ra be t+aa li rak+sha yak+sha a b+hi shiny+tsa hu 
BO_NK037_(ji)004:40	gu gul sbyar ba'i rdzas mchog 'di //	4	gu gul sbyor ba rdzas mchog di 
BO_NK037_(ji)004:41	dgra bo lha dang dbye ba dang // bgegs rnams myos nas bskrad pa'i phyir //	4	dgra bo lha dang byed ba dang bgegs rnams myos nas skrod ba phyir 
BO_NK037_(ji)004:42	de ring bu yis ma gu ta la pra ta la a b+hi shiny+tsa h'u /	4	de ring bu yis ma gu ta la pra ta la a b+hi shiny+tsa hu 
BO_NK037_(ji)004:43	ri rab gling bzhi rgya gram 'di //	4	ri rab gling bzhi rgya grams di 
BO_NK037_(ji)004:44	rtog pa'i zug rngu gzhil ba dang // gdug pa can rnams mnan pa'i phyir //	4	rtogs ba zug rngu jil ba dang gdug ba can rnams gnon ba phyir 
BO_NK037_(ji)004:45	de ring bu yis b+hi shwa badz+ra sum e bam m+aa y+aa a b+hi shiny+tsa h'u /	4	de ring bu yis b+hi shwa badz+ra sum e bam m+aa y+aa a b+hi shiny+tsa hu 
BO_NK037_(ji)004:46	ye shes 'bar ba'i me phung 'di //	4	ye shes bar ba me phung di 
BO_NK037_(ji)004:47	nyon mongs 'khor ba bag chags dang // dgra bgegs thams cad bsreg pa'i phyir //	4	nyon mongs khor ba bag chags dang dgra bgegs thams cad bsreg ba phyir 
BO_NK037_(ji)004:48	de ring bu yis badz+ra dz+wa la ram a b+hi shiny+tsa h'u /	4	de ring bu yis badz+ra dz+wa la ram a b+hi shiny+tsa hu 
BO_NK037_(ji)004:49	thabs shes chags sdang mda' gzhu dang // drag po'i thun zor dam rdzas 'di //	4	thabs shes chags sdang mda gzhu dang drag po thun zor dam rdzas di 
BO_NK037_(ji)004:50	dgra bgegs rdul du brlag bya'i phyir //	5	dgra bgegs rdul du brlag byed phyir 
BO_NK037_(ji)004:51	de ring bu yis blang bar bya //	5	de ring bu yis blang ba byed 
BO_NK037_(ji)004:52	badz+ra t+aig na khang+ga a b+hi shiny+tsa h'u //	5	badz+ra t+aig na khang+ga a b+hi shiny+tsa hu 
