segmentnr	original	folio	stemmed
BO_NK001_(ka)007:0	skyabs 'gro yan lag drug pa'i brgyud 'debs bsdus pa byin rlabs dpal skyed ces bya ba dge /	0	skyob gro yan lag drug ba brgyud debs sdud ba byin rlabs dpal skyed ces byed ba dge 
BO_NK001_(ka)007:1	ston mchog sh+aakya seng+ge-spyan ras gzigs //	0	ston mchog sh+aakya seng+ge-spyan ras gzigs 
BO_NK001_(ka)007:2	pan chen bi ma dz+ny+aa na ku m+aa ra //	0	pan chen bi ma dz+ny+aa na ku m+aa ra 
BO_NK001_(ka)007:3	so zur gnubs gsum kun mkhyen rong klong zung //	0	so zur gnubs gsum kun mkhyen rong klong zung 
BO_NK001_(ka)007:4	gter bdag gling pa lo chen chos dpal nas //	0	gter bdag gling ba lo chen chos dpal nas 
BO_NK001_(ka)007:5	rtsa ba'i bla ma'i bar byon skyabs 'gro'i gzhung //	0	rtsa ba bla ma ba byon skyob gro gzhung 
BO_NK001_(ka)007:6	yan lag drug pa'i chos kyi mnga' bdag la //	0	yan lag drug ba chos kyi mnga bdag la 
BO_NK001_(ka)007:7	gsol ba 'debs so thos bsam sgom sgrub kyis //	0	gsol ba debs so thos bsam sgom sgrub kyis 
BO_NK001_(ka)007:8	rang rgyud smin grol 'chad rtsod rtsom pa yis //	0	rang brgyud smin grol chad rtsod rtsom ba yis 
BO_NK001_(ka)007:9	gzhan phan byed stobs thub bstan ji srid bar //	0	gzhan phan byed stobs thub ston ji srid ba 
BO_NK001_(ka)007:10	'dzam gling mdzes pa'i rgyan du 'phel rgyas shog /	1	dzam gling mdzes ba rgyan du phel rgya shog 
BO_NK001_(ka)007:11	chos grwa chen po o rgyan smin grol gling du dpal gyi seng+ges gsol ba btab pa'o //	1	chos grwa chen po o rgyan smin grol gling du dpal gyi seng+ges gsol ba debs ba 
BO_NK001_(ka)007:12	bkra shis // dage'o /////	1	bkra shis dage 
