segmentnr	original	folio	stemmed
BO_TZ_DZOGCHEN-DESUM-P101-C:0	chings kyis spras shing kha rgyan gzungs rdor dang ldan pa dkyil 'khor so so'i dbus kyi mtshhon gnas su many+dzir bkod /	0	ching kyis spras shing kha rgyan gzungs rdar dang ldan ba dkyil khor so so dbus kyi mtshhon gnas su many+dzir bkod 
BO_TZ_DZOGCHEN-DESUM-P101-C:1	nye logs su dri'i dung zhal zhig kyang 'du byas la /	0	nye logs su dri dung zhal jig kyang du byed la 
BO_TZ_DZOGCHEN-DESUM-P101-C:2	rtsha dkyil dang ni yan lag so so yi //	0	rtsha dkyil dang ni yan lag so so yi 
BO_TZ_DZOGCHEN-DESUM-P101-C:3	bum pa rang byung gzhal yas khang chen dbus //	0	bum ba rang byung jal yas khang chen dbus 
BO_TZ_DZOGCHEN-DESUM-P101-C:4	byol song pad+ma nyi zla'i gdan steng du :	0	byol gro pad+ma nyi zla gdan steng du 
BO_TZ_DZOGCHEN-DESUM-P101-C:5	sogs las byang gi lha bskyed bsgyur so sngar lha sta'i skabs bzhin bsgyur bas bstod pa'i bar du btang ste /	0	sogs las byang gi lha skyed sgyur so sngar lha sta skabs bzhin sgyur ba bstod ba ba du gtong ste 
BO_TZ_DZOGCHEN-DESUM-P101-C:6	gzungs thag blangs la /	0	gzungs thag blangs la 
BO_TZ_DZOGCHEN-DESUM-P101-C:7	rang srog sngags kyi 'od zer gzungs thag la //	0	rang srog sngags kyi d zer gzungs thag la 
BO_TZ_DZOGCHEN-DESUM-P101-C:8	'khril te bum pa'i lha tshhogs thugs rgyud bskul //	0	khril te bum ba lha tshhogs thugs brgyud skul 
BO_TZ_DZOGCHEN-DESUM-P101-C:9	de dag sku las byang sems bdud rtshi'i rgyun //	0	de dag sku las byang sems bdud rtshi rgyun 
BO_TZ_DZOGCHEN-DESUM-P101-C:10	babs pas bum chur dbyer med ro gcig gyur //	1	bab ba bum chur(d) dbyer med ro gcig gyur 
BO_TZ_DZOGCHEN-DESUM-P101-C:11	ces snying po dang yang snying ci 'grub tsham mam /	1	ces snying po dang yang snying ci grub tsham mam 
BO_TZ_DZOGCHEN-DESUM-P101-C:12	spro na sngags byang ltar rtsha lag gi bzlas pa yongs rdzogs 'bab zhu'i dgongs pas gang 'tshham bzlas mthar stong tshhigs phul /	1	spro na sngags byang ltar rtsha lag gi bzlas ba yongs rdzogs bab ju dgongs ba gang tshham bzlas mthar stong tshhigs bul 
BO_TZ_DZOGCHEN-DESUM-P101-C:13	a+o~m ahhu~m gis dung chos kyis mchod yon phul bas /	1	a+o~m ahhu~m gis dung chos kyis mchod yon bul ba 
BO_TZ_DZOGCHEN-DESUM-P101-C:14	bum pa'i lha rnams chags pa chen pos byang chub kyi sems su zhu ba so so'i bum pa'i chu dang gnyis med du gyur par bsam /	1	bum ba lha rnams chags ba chen pos byang chub kyi sems su ju ba so so bum ba chu dang gnyis med du gyur ba bsam 
BO_TZ_DZOGCHEN-DESUM-P101-C:15	dkyil 'khor yol bas bsgrib ste bzhag go	1	dkyil khor yol ba sgrib ste jog go 
BO_TZ_DZOGCHEN-DESUM-P101-C:16	! /gsum pa slob ma sta gon la sbyor ba /	1	ba slob ma sta gon la sbyor ba 
BO_TZ_DZOGCHEN-DESUM-P101-C:17	'o ma can nam 'bras bu can gyi so shing sor bcu gnyis pa gas chag med pa'i rtshe mo sor gnyis zlum po la me tog gis brgyan cing smad dbal ldan dri'i chus rlan pa dang / man+dal pad 'dab bzhi par me tog gi tshhom bu lnga bkod pa /	1	mang ma can nam bras bu can gyi so shing sor chu gnyis ba gas chag med ba rtshe mo sor gnyis zlum po la me tog gis rgyan cing smad dbal ldan dri chus rlan ba dang man+dal pad dab bzhi ba me tog gi tshhom bu lnga bkod ba 
BO_TZ_DZOGCHEN-DESUM-P101-C:18	dri'i khyor chu /	1	dri khyor chu 
BO_TZ_DZOGCHEN-DESUM-P101-C:19	dpung skud kha dog lnga bsgril rdo rje'i mdud pa gsum ldan /	1	dpung skud kha dog lnga sgril rdo rje mdud ba gsum ldan 
BO_TZ_DZOGCHEN-DESUM-P101-C:20	ku sha che chung gi phon po /	2	ku sha che chung gi phon po 
BO_TZ_DZOGCHEN-DESUM-P101-C:21	til nag dang me chu /	2	til nag dang me chu 
BO_TZ_DZOGCHEN-DESUM-P101-C:22	dri'i dung zhal /	2	dri dung zhal 
BO_TZ_DZOGCHEN-DESUM-P101-C:23	slob ma mchod pa'i nyer spyod bcas nye logs su bsdog	2	slob ma mchod ba nyer spyod cha nye logs su sdog 
BO_TZ_DZOGCHEN-DESUM-P101-C:24	/zung du ma gyur pa'i slob ma rnams sgo drung du 'khod pa la /	2	du ma gyur ba slob ma rnams sgo drung du khod ba la 
BO_TZ_DZOGCHEN-DESUM-P101-C:25	ji ltar bltams pa sogs brjod cing las bum gyi chus khrus bya /	2	ji ltar ltems ba sogs rjod cing las bum gyi chus khru byed 
BO_TZ_DZOGCHEN-DESUM-P101-C:26	phyag bcas gral du 'khod pa dang me tog bkram bsdu byas la /	2	phyag cha gral du khod ba dang me tog grem sdud byed la 
BO_TZ_DZOGCHEN-DESUM-P101-C:27	gnyis pa dngos la bcu las /	2	gnyis ba dngos la chu las 
BO_TZ_DZOGCHEN-DESUM-P101-C:28	dang po kun slong bcos pas mtshhams sbyar te man+dal 'bul ba ni /	2	dang po kun slong chos ba mtshhams sbyor te man+dal bul ba ni 
BO_TZ_DZOGCHEN-DESUM-P101-C:29	sems bskyed gsal btab nas /	2	sems skyed gsal debs nas 
BO_TZ_DZOGCHEN-DESUM-P101-C:30	de'ang rang re rnams tshhe rabs thog ma med pa nas blo 'khrul rtog gi gzhan dbang la brten nas mu mtha' med pa'i 'khor ba'i rgya mtshho chen por yang nas yang du 'khyams shing sdug bsngal sha stag nyams su myong ba las /	3	de rang re rnams tshhe rabs thogs ma med ba nas blo khrul rtogs gi gzhan dbang la rten nas mu mtha med ba khor ba rgya mtshho chen por yang nas yang du khyam shing sdug sngal sha stag nyams su myong ba las 
BO_TZ_DZOGCHEN-DESUM-P101-C:31	da res sngon bsags dge ba rlabs po che rnam par smin pa'i mthu las dal 'byor tshhang ba'i mi lus yang dag pa thob /	3	da res sngon bsags dge ba rlabs po che rnam ba smin ba mthu las dal byor tshhang ba mi lus yang dag ba thob 
BO_TZ_DZOGCHEN-DESUM-P101-C:32	sangs rgyas kyi bstan pa rin po che dang mjal /	3	sangs rgya kyi ston ba rin po che dang mjal 
BO_TZ_DZOGCHEN-DESUM-P101-C:33	de'i yang snying rdo rje theg pa'i zab chos dang 'phrad /	3	de yang snying rdo rje theg ba zab chos dang phrad 
BO_TZ_DZOGCHEN-DESUM-P101-C:34	de ston byed mtshhan nyid dang ldan pa'i rdo rje slob dpon gyis rjes su bzung ba sogs lo legs pa'i ston thog ltar phun sum tshhogs pa'i skal ba dang ldan pa'i skabs 'dir /	3	de ston byed mtshhan nyid dang ldan ba rdo rje slob dpon gyis rjes su bzung ba sogs lo legs ba ston thogs ltar phun sum tshhogs ba skal ba dang ldan ba skabs dir 
BO_TZ_DZOGCHEN-DESUM-P101-C:35	mnog chung tshhe 'di'i bya bas mi tshhe stong zad du mi gtang bar don chung rmi lam lta bu'i bya bzhag rnams ling gis bor nas /	3	mnog chung tshhe di byed ba mi tshhe stong zad du mi gtong ba don chung rmi lam lta bu byed jog rnams ling gis bor nas 
BO_TZ_DZOGCHEN-DESUM-P101-C:36	'di dang gtan gyi phan bde'i 'byung gnas mtshhungs zla ma mchis pa dam pa'i chos rnam par dag pa zhig bsgrub pa la cis kyang 'bad 'tshhal /	3	di dang gtan gyi phan bde byung gnas mtshhungs zla ma mchis ba dam ba chos rnam ba dag ba jig sgrub ba la cis kyang bad tshhal 
BO_TZ_DZOGCHEN-DESUM-P101-C:37	bsgrub bya dam pa'i chos kyi tshhul la gdul bya'i khams dbang gi rjes su 'gro ba'i rnam grangs bsam gyis mi khyab par bzhugs pa de thams cad dbye ba'i sgo nas theg pa rim pa dgur gnas kyang /	3	sgrub byed dam ba chos kyi tshhul la gdul byed khams dbang gi rjes su gro ba rnam grangs bsam gyis mi khyab ba bzhugs ba de thams cad byed ba sgo nas theg ba rim ba dgur gnas kyang 
BO_TZ_DZOGCHEN-DESUM-P101-C:38	bsdu ba'i sgo nas theg pa che chung gnyis su 'du ba las 'dir theg pa chen po /	3	sdud ba sgo nas theg ba che chung gnyis su du ba las dir theg ba chen po 
BO_TZ_DZOGCHEN-DESUM-P101-C:39	de la rgyu 'bras kyi theg pa gnyis las 'dir rgyu'i theg pa las /	3	de la rgyu bras kyi theg ba gnyis las dir rgyu theg ba las 
BO_TZ_DZOGCHEN-DESUM-P101-C:40	lam bde ba dang / dus myur ba dang / thabs la mkhas pa ste khyad par gsum gyis 'phags pa'i 'bras bu rdo rje theg pa yin /	4	lam bde ba dang dus myur ba dang thabs la mkhas ba ste khyad ba gsum gyis phag ba bras bu rdo rje theg ba yin 
BO_TZ_DZOGCHEN-DESUM-P101-C:41	de la'ang phyi kri yog sde gsum gyi theg pa dang / nang bla na med pa'i theg pa gnyis las 'dir phyi ma /	4	de la phyi kri yog sde gsum gyi theg ba dang nang bla na med ba theg ba gnyis las dir phyi ma 
BO_TZ_DZOGCHEN-DESUM-P101-C:42	de la'ang sngags gsar rnying gnyis las /	4	de la sngags gsar rnying gnyis las 
BO_TZ_DZOGCHEN-DESUM-P101-C:43	'dir gsar ma las che ba drug ldan gyis khyad par du gyur pa gsang sngags rnying ma /	4	dir gsar ma las che ba drug ldan gyis khyad ba du gyur ba gsang sngags rnying ma 
BO_TZ_DZOGCHEN-DESUM-P101-C:44	rnying ma la'ang bka' gter gyi srol kha chen po gnyis su yod pa las /	4	rnying ma la bka gter gyi srol kha chen po gnyis su yod ba las 
BO_TZ_DZOGCHEN-DESUM-P101-C:45	'dir nye brgyud zab mo gter gyi chos sde zab rgyas kyi theg pa ma lus pa'i mthar thug	4	dir nye brgyud zab mo gter gyi chos sde zab rgya kyi theg ba ma lus ba mthar thug 
BO_TZ_DZOGCHEN-DESUM-P101-C:46	/tshhe 'di nyid la mchog gi dngos grub mngon du byed pa'i myur lam /	4	di nyid la mchog gi dngos grub mngon du byed ba myur lam 
BO_TZ_DZOGCHEN-DESUM-P101-C:47	man ngag rdzogs pa chen po sde gsum gyi nang tshhan /	4	man ngag rdzogs ba chen po sde gsum gyi nang tshhan 
BO_TZ_DZOGCHEN-DESUM-P101-C:48	chos thams cad chos nyid kun tu bzang mo'i klong las mi 'da' bar ston pa klong dgu bam po nyi khri'i rgyud kyi bcud phyung pa /	4	chos thams cad chos nyid kun tu bzang mo klong las mi da ba ston ba klong dgu bam po nyi khri brgyud kyi bcud byin ba 
BO_TZ_DZOGCHEN-DESUM-P101-C:49	nang skor klong sde rdzogs pa a nu yo ga'i man ngag 'dus pa chen po mdo'i lung dang 'brel ba yi dam khro bo mngon rdzogs rgyal po rtsha ba'i dkyil 'khor du dbang bskur ba sgrub par byed pa yin /	4	nang skor klong sde rdzogs ba a nu yo ga man ngag du ba chen po mdo lung dang brel ba yi dam khro bo mngon rdzogs rgyal po rtsha ba dkyil khor du dbang skur ba sgrub ba byed ba yin 
BO_TZ_DZOGCHEN-DESUM-P101-C:50	de la ji skad du /	5	de la ji skad du 
BO_TZ_DZOGCHEN-DESUM-P101-C:51	dbang bskur dkyil 'khor sngon 'gro bar //	5	dbang skur dkyil khor sngon gro ba 
BO_TZ_DZOGCHEN-DESUM-P101-C:52	rdo rje 'chang gis gsungs pa ste //	5	rdo rje chang gis gsungs ba ste 
BO_TZ_DZOGCHEN-DESUM-P101-C:53	zhes gsungs pa ltar dbang bskur ba de yang dkyil 'khor sngon du 'gro ba can yin la /	5	zhes gsungs ba ltar dbang skur ba de yang dkyil khor sngon du gro ba can yin la 
BO_TZ_DZOGCHEN-DESUM-P101-C:54	dkyil 'khor gyi sngon 'gro'i chos la'ang sa'i cho ga dang sta gon du bya ba gnyis las /	5	dkyil khor gyi sngon gro chos la sa cho ga dang sta gon du byed ba gnyis las 
BO_TZ_DZOGCHEN-DESUM-P101-C:55	'dir sa yi cho ga dang lha dang bum pa'i sta gon bcas sngon du song /	5	dir sa yi cho ga dang lha dang bum ba sta gon cha sngon du gro 
BO_TZ_DZOGCHEN-DESUM-P101-C:56	da slob ma sta gon gyi bya ba de sgrub pa skabs su babs pa yin pas /	5	da slob ma sta gon gyi byed ba de sgrub ba skabs su bab ba yin ba 
BO_TZ_DZOGCHEN-DESUM-P101-C:57	bla ma dang dkyil 'khor gyi gtsho bo tha mi dad pa la lhag gnas kyi chos rnams zhu ba'i yon du man+dal phul mdzod /	5	bla ma dang dkyil khor gyi gtsho bo tha mi dad ba la lhag gnas kyi chos rnams ju ba yon du man+dal bul mdzod 
BO_TZ_DZOGCHEN-DESUM-P101-C:58	ces man+dal 'bul du gzhug	5	ces man+dal bul du jug 
BO_TZ_DZOGCHEN-DESUM-P101-C:59	/gnyis pa gsol ba gdab cing gnang ba sbyin pa ni /	5	ba gsol ba gdab cing gnang ba sbyin ba ni 
BO_TZ_DZOGCHEN-DESUM-P101-C:60	phyag snyim pa me tog gis bkang ba'i thal mo sbyor la snying nas dad mos gdung shugs drags pos gsol ba 'debs pa 'di'i rjes zlos /	6	phyag snyim ba me tog gis geng ba thal mo sbyor la snying nas dad mos gdung shugs drag pos gsol ba debs ba di rjes zlos 
BO_TZ_DZOGCHEN-DESUM-P101-C:61	e ma ho :	6	e ma ho 
BO_TZ_DZOGCHEN-DESUM-P101-C:62	'dren pa'i gtsho bo bla ma rje :	6	bgrang ba gtsho bo bla ma rje 
BO_TZ_DZOGCHEN-DESUM-P101-C:63	bdag cag 'khor ba las sgrol phyir :	6	bdag cag khor ba las sgrol phyir 
BO_TZ_DZOGCHEN-DESUM-P101-C:64	thar pa'i lam mchog ston pa dang : thugs rjes brtshe bar gzung du gsol :	6	thar ba lam mchog ston ba dang thugs rjes brtshe ba gzung du gsol 
BO_TZ_DZOGCHEN-DESUM-P101-C:65	lan gsum / de ltar gsol ba btab pa la spro ba bskyed pa'i sgo nas gnang ba sbyin pa 'di la gsan pas khyab par gda'/	6	lan gsum de ltar gsol ba debs ba la spro ba skyed ba sgo nas gnang ba sbyin ba di la gsan ba khyab ba 
BO_TZ_DZOGCHEN-DESUM-P101-C:66	ho : thar pa don gnyer skal ldan rnams :	6	ho thar ba don gnyer skal ldan rnams 
BO_TZ_DZOGCHEN-DESUM-P101-C:67	tshhur shog ji ltar 'tshham pa yi :	6	tshhur shog ji ltar tshham ba yi 
BO_TZ_DZOGCHEN-DESUM-P101-C:68	lam mchog bdag gis ston pas na :	6	lam mchog bdag gis ston ba na 
BO_TZ_DZOGCHEN-DESUM-P101-C:69	skal pa ldan rnams spro ba skyed :	6	skal ba ldan rnams spro ba skyed 
BO_TZ_DZOGCHEN-DESUM-P101-C:70	gsum pa rgyud sbyong zhing sdom pa gzung ba ni /	7	gsum ba brgyud sbyong zhing sdom ba gzung ba ni 
BO_TZ_DZOGCHEN-DESUM-P101-C:71	de la thog mar rgyud rnam par dag par bya ba'i slad du /	7	de la thogs mar brgyud rnam ba dag ba byed ba slad du 
