segmentnr	original	folio	stemmed
BO_TZ46_MI-046:0	'u~mh klong chen snying gi thig le lasah	0	u~mh klong chen snying gi thig le lasah 
BO_TZ46_MI-046:1	bla ma drag po rta khyung 'bar ba bzhugasah	0	bla ma drag po rta khyung bar ba bzhugasah 
BO_TZ46_MI-046:2	rgyal ba'i dbang po thod phreng rtshalah	0	rgyal ba dbang po thod phreng rtshalah 
BO_TZ46_MI-046:3	chos nyid zhi las ma g.yos kyangah	0	chos nyid zhi las ma g.yos kyangah 
BO_TZ46_MI-046:4	sems can 'dul phyir sprul pa'i skuh	0	sems can dul phyir sprul ba skuh 
BO_TZ46_MI-046:5	rnam 'gyur cir yang ston la 'dudah	0	rnam gyur cir yang ston la dudah 
BO_TZ46_MI-046:6	slob dpon chen po nyid kyis lung bstan ltarah	0	slob dpon chen po nyid kyis lung ston ltarah 
BO_TZ46_MI-046:7	rang lo bro dus kyi tshhe 'phrang shar ba'i tshhe dam sri ras gos can zhig gis rked pa ral gris 'breg nye tshhor bas kho shin tu skyengs pa'i tshhul gyis 'gyod tshhangs dang zhu 'bul byed pa'i murah	0	rang lo bro dus kyi tshhe phrangs char ba tshhe dam sri ras gos can jig gis rked ba ral gris breg nye tshhor ba kho shin tu skyeng ba tshhul gyis gyod tshhangs dang ju bul byed ba murah 
BO_TZ46_MI-046:8	slob dpon chen po'i sku blta bas chog mi shes pa zhig la mos gus dang byin rlabs zhu ba'i snang ba la mngon rtogs 'di 'drar song nas gdams ngag rjes gdams thob pa nih	0	slob dpon chen po sku lta ba chog mi shes ba jig la mos gus dang byin rlabs ju ba snang ba la mngon rtogs di drar gro nas doms ngag rjes doms thob ba nih 
BO_TZ46_MI-046:9	hrih rnam thar gsum ldan stong pa nyidah	0	hrih rnam thar gsum ldan stong ba nyidah 
BO_TZ46_MI-046:10	ma rtogs 'khrul pa'i sems can lah	1	ma rtogs khrul ba sems can lah 
BO_TZ46_MI-046:11	dmigs med snying rje chen po'i gdangasah	1	dmigs med snying rje chen po gdangasah 
BO_TZ46_MI-046:12	nam mkhas gar khyab pad+ma 'odah	1	nam mkhas gar khyab pad+ma dah 
BO_TZ46_MI-046:13	dur khrod rol pa'i gzhal med khangah	1	dur khrod rol ba jal med khangah 
BO_TZ46_MI-046:14	rnam par byang ba'i chos rnams rdzogasah	1	rnam ba byang ba chos rnams rdzogasah 
BO_TZ46_MI-046:15	de dbus pad+ma nyi zla dngah	1	de dbus pad+ma nyi zla dngah 
BO_TZ46_MI-046:16	ma rig las gyur rten 'brel gdonah	1	ma rig las gyur rten brel gdonah 
BO_TZ46_MI-046:17	dug sbrul bcu gnyis bsnol ba'i stengah	1	dug sbrul chu gnyis snol ba stengah 
BO_TZ46_MI-046:18	rang rig hrihdmar yongs gyur lasah	1	rang rig hrihdmar yongs gyur lasah 
BO_TZ46_MI-046:19	'jigs byed rdo rje gro bo lodah	1	jigs byed rdo rje gro bo lodah 
BO_TZ46_MI-046:20	zhal gdangs mche gtshigs zhabs gnyis bgradah	2	zhal gdang mche gtshigs zhabs gnyis bgradah 
BO_TZ46_MI-046:21	sku mdog dmar po gsang phod mthingah	2	sku mdog dmar po gsang phod mthingah 
BO_TZ46_MI-046:22	stag sham rus rgyan thod phreng brjidah	2	stag sham rus rgyan thod phreng brjidah 
BO_TZ46_MI-046:23	thod skam dbu rgyan ral pa'i gsebah	2	thod skam dbu rgyan ral ba gsebah 
BO_TZ46_MI-046:24	rta mgo ljang zhur khyung gdong dmarah	2	rta mgo ljang zhur khyung gdong dmarah 
BO_TZ46_MI-046:25	phyag g.yas rdo rje g.yon me khyungah	2	phyag g.yas rdo rje g.yon me khyungah 
BO_TZ46_MI-046:26	ba spu'i bu ga thams cad kyangah	2	ba spu bu ga thams cad kyangah 
BO_TZ46_MI-046:27	khyung gi tshhwa tshhwas gtams shing 'phroh	2	khyung gi tshhwa tshhwas gtams shing phroh 
BO_TZ46_MI-046:28	gnod byed sde brgyad thal bar rlogah	2	gnod byed sde brgyad thal ba rlogah 
BO_TZ46_MI-046:29	ye shes me dpung klong na brjidah	2	ye shes me dpung klong na brjidah 
BO_TZ46_MI-046:30	tshhogs brgyad las gyur ma rig gdonah	3	tshhogs brgyad las gyur ma rig gdonah 
BO_TZ46_MI-046:31	klu chen brgyad po 'dar bzhin 'dudah	3	klu chen brgyad po dar bzhin dudah 
BO_TZ46_MI-046:32	gtsho bo'i spyi mgrin snying ga ruh	3	gtsho bo spyi mgrin snying ga ruh 
BO_TZ46_MI-046:33	'jam dpal sku dang pad+ma gsungah	3	jam dpal sku dang pad+ma gsungah 
BO_TZ46_MI-046:34	yang dag rdo rje thod khrag 'dzinah	3	yang dag rdo rje thod khrag dzinah 
BO_TZ46_MI-046:35	sku gsung thugs kyi yi ges mtshhanah	3	sku gsung thugs kyi yi ges mtshhanah 
BO_TZ46_MI-046:36	chos kyi phyag rgya'i 'od zer lasah	3	chos kyi phyag rgya d zer lasah 
BO_TZ46_MI-046:37	lhar snang ye shes phyag rgya cheh	3	lhar snang ye shes phyag rgya cheh 
BO_TZ46_MI-046:38	las kyi phyag rgya bzhis drangs nasah	3	las kyi phyag rgya bzhis drangs nasah 
BO_TZ46_MI-046:39	dam tshhig phyag rgyar dbyer med bstimah	3	dam tshhig phyag rgyar dbyer med bstimah 
BO_TZ46_MI-046:40	e h+ye hi b+ha ga wan ma ha ka ru ni ka dr-ish+ya hoh	4	e h+ye hi b+ha ga wan ma ha ka ru ni ka dr-ish+ya hoh 
BO_TZ46_MI-046:41	bzhugs gsol nih hu~mh	4	bzhugs gsol nih hu~mh 
BO_TZ46_MI-046:42	thugs rje'i lcags kyus dbyings nas spyan drang ngoh	4	thugs rje lcags kyus dbyings nas spyan dren ngoh 
BO_TZ46_MI-046:43	byams pa'i zhags pas rten dang ro gcig bsreh	4	byams ba zhags ba rten dang ro gcig bsreh 
BO_TZ46_MI-046:44	dga' ba'i sgrog gis thabs shes mnyam par sbyorah	4	dga ba sgrog gis thabs shes mnyam ba sbyorah 
BO_TZ46_MI-046:45	btang snyoms dril bus shin tu brtan par byah	4	gtong snyom dril bud shin tu brtan ba byah 
BO_TZ46_MI-046:46	dzahhu~m bam hoh badzra tish+thah	4	dzahhu~m bam hoh badzra tish+thah 
BO_TZ46_MI-046:47	rig pa'i me tog gi phyag nih	4	rig ba me tog gi phyag nih 
BO_TZ46_MI-046:48	hu~mh sku gsung thugs kyi phyag rgya cheh	4	hu~mh sku gsung thugs kyi phyag rgya cheh 
BO_TZ46_MI-046:49	rang nyid de bzhin nyid dang sbyorah	4	rang nyid de bzhin nyid dang sbyorah 
BO_TZ46_MI-046:50	lha dang lta ba mjal ba'i phyagah	5	lha dang lta ba mjal ba phyagah 
BO_TZ46_MI-046:51	blang dor med pa'i dbyings la 'dudah	5	blang dor med ba dbyings la dudah 
BO_TZ46_MI-046:52	na mo na ma hoh	5	na mo na ma hoh 
BO_TZ46_MI-046:53	mchod pa nih hu~mh	5	mchod ba nih hu~mh 
BO_TZ46_MI-046:54	dbang po drug la nyer spyod rdzasah	5	dbang po drug la nyer spyod rdzasah 
BO_TZ46_MI-046:55	yul dang bde chen mnyam par rolah	5	yul dang bde chen mnyam ba rolah 
BO_TZ46_MI-046:56	sman gtor rak+ta byang chub semasah	5	sman thor rak+ta byang chub semasah 
BO_TZ46_MI-046:57	sbyor sgrol tshhogs kyi 'khor los mchodah	5	sbyor sgrol tshhogs kyi khor los mchodah 
BO_TZ46_MI-046:58	ru pah shab+dah g+han+d+heh	5	ru pah shab+dah g+han+d+heh 
BO_TZ46_MI-046:59	ra sah spar+sheh d+harma d+ha tu ma ha pany+tsha rak+ta b+ha lim ta b+ho d+hi tshit+ta g+ha na tshakra pu tsha hoh	5	ra sah spar+sheh d+harma d+ha tu ma ha pany+tsha rak+ta b+ha lim ta b+ho d+hi tshit+ta g+ha na tshakra pu tsha hoh 
BO_TZ46_MI-046:60	bstod pa nih hu~mh	6	bstod ba nih hu~mh 
BO_TZ46_MI-046:61	sgeg dpa' 'jigs rung bla ma drag po'i skuh	6	sgeg dpa jigs rung bla ma drag po skuh 
BO_TZ46_MI-046:62	dgod gshe drag shul rta mchog rol pa'i gsungah	6	god gshe drag shul rta mchog rol ba gsungah 
BO_TZ46_MI-046:63	snying rje rngams zhi ye shes khyung gi thugasah	6	snying rje rngams zhi ye shes khyung gi thugasah 
