segmentnr	original	stemmed
BO_K12_D0675_H0648:234b-0	@234b rgya gar skad du /	rgya gar skad du 
BO_K12_D0675_H0648:234b-1	a'arya aa pa ri mi ta aa yur dzny'a na n'a ma ma h'a ya na s'u tra /	aarya aa ba ri mi ta aa yur dznya na na ma ma ha ya na su tra 
BO_K12_D0675_H0648:234b-2	bod skad du /	bod skad du 
BO_K12_D0675_H0648:234b-3	'phags pa tshe dang ye shes dpag tu med pa zhes bya ba theg pa chen po'i mdo /	phag ba tshe dang ye shes dpog tu med ba zhes byed ba theg ba chen po mdo 
BO_K12_D0675_H0648:234b-4	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K12_D0675_H0648:234b-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K12_D0675_H0648:234b-6	bcom ldan 'das mnyan yod na /	joms ldan da nyan yod na 
BO_K12_D0675_H0648:234b-7	rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga' ra ba na dge slong brgya phrag phyed dang bcu gsum gyi dge slong gi dge 'dun chen po dang / byang chub sems dpa' sems dpa' chen po rab tu mang po dag dang thabs cig tu bzhugs te /	rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga ra ba na dge slong brgya phrag phyed dang chu gsum gyi dge slong gi dge dun chen po dang byang chub sems dpa sems dpa chen po rab tu mang po dag dang thabs cig tu bzhugs te 
BO_K12_D0675_H0648:234b-8	de nas bcom ldan 'das kyis 'jam dpal gzhon nur gyur pa la bka' stsal pa /	de nas joms ldan da kyis jam dpal gzhon nur gyur ba la bka stsal ba 
BO_K12_D0675_H0648:234b-9	'jam dpal / steng gi phyogs na 'jig rten gyi khams yon tan dpag tu med pa zhes bya ba zhig yod de /	jam dpal steng gi phyogs na jig rten gyi khams yon tan dpog tu med ba zhes byed ba jig yod de 
BO_K12_D0675_H0648:235a-0	de na de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas tshe dang @235a *//	de na de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya tshe dang 
BO_K12_D0675_H0648:235a-1	ye shes dpag tu med pa shin tu rnam par nges pa gdon mi za ba'i rgyal po zhes bya ba bzhugs so //	ye shes dpog tu med ba shin tu rnam ba nges ba don mi za ba rgyal po zhes byed ba bzhugs so 
BO_K12_D0675_H0648:235a-2	tshe 'dzin cing tshe mthar phyin par bzhed de /	tshe dzin cing tshe mthar phyin ba bzhed de 
BO_K12_D0675_H0648:235a-3	sems can rnams la chos kyang ston to //	sems can rnams la chos kyang ston to 
BO_K12_D0675_H0648:235a-4	'jam dpal gzhon nur gyur pa nyon cig /	jam dpal gzhon nur gyur ba nyon cig 
BO_K12_D0675_H0648:235a-5	'dzam bu'i gling 'di'i mi rnams ni /	dzam bu gling di mi rnams ni 
BO_K12_D0675_H0648:235a-6	tshe thung ba tshe lo brgya thub pa sha stag ste /	tshe thung ba tshe lo brgya thub ba sha stag ste 
BO_K12_D0675_H0648:235a-7	de dag las kyang phal cher ni /	de dag las kyang phal cher ni 
BO_K12_D0675_H0648:235a-8	dus ma yin par 'chi bar bstan te /	dus ma yin ba chi ba ston te 
BO_K12_D0675_H0648:235a-9	'jam dpal / sems can gang dag de bzhin gshegs pa tshe dang ye shes dpag tu med pa de'i yon tan dang bsngags pa yongs su brjod pa zhes bya ba'i chos kyi rnam grangs 'di yi ger 'bri'am /	jam dpal sems can gang dag de bzhin gshegs ba tshe dang ye shes dpog tu med ba de yon tan dang bsngags ba yongs su rjod ba zhes byed ba chos kyi rnam grangs di yi ger bri 
BO_K12_D0675_H0648:235a-10	yi ger 'brir 'jug gam /	yi ger brir jug gam 
BO_K12_D0675_H0648:235a-11	ming tsam nyan tam /	ming tsam nyan tam 
BO_K12_D0675_H0648:235a-12	klog pa nas glegs bam la bris te khyim na 'chang gi bar du byed dam /	klog ba nas glegs bam la bri te khyim na chang gi ba du byed dam 
