segmentnr	original	folio	stemmed
BO_TZ20_WA-029:0	@#// nam snying tshhe sgrub dbang gi mtshhams sbyor bzhugs so //	0	nam snying tshhe sgrub dbang gi mtshhams sbyor bzhugs so 
BO_TZ20_WA-029:1	na mo badzra a mi ta yu she /	0	na mo badzra a mi ta yu she 
BO_TZ20_WA-029:2	'chi med rig 'dzin thugs kyi bcud //	0	chi med rig dzin thugs kyi bcud 
BO_TZ20_WA-029:3	yab zab tshhe sgrub a ta'i lugs :	0	yab zab tshhe sgrub a ta lugs 
BO_TZ20_WA-029:4	byin rlabs bcud dril smin dbang gi	0	byin rlabs bcud dril smin dbang gi 
BO_TZ20_WA-029:5	/mtshhams sbyor bdud rtshi'i gru char spro //	0	sbyor bdud rtshi gru char spro 
BO_TZ20_WA-029:6	de yang dang po rtsha gsum gyi zhal thang bshams shing mdun du stegs kyi khar man+dal la rdul tshhon gzhung mthun nam /	0	de yang dang po rtsha gsum gyi zhal thang bshams shing mdun du stegs kyi khar man+dal la rdul tshhon gzhung mthun nam 
BO_TZ20_WA-029:7	tshhom bu gang rung gi steng du many+dzi'i khar dpal gtor rgyan ldan gyi rtsher /	0	tshhom bu gang rung gi steng du many+dzi khar dpal thor rgyan ldan gyi rtsher 
BO_TZ20_WA-029:8	sku rten tshakli yod na btshugs /	0	sku rten tshakli yod na btshugs 
BO_TZ20_WA-029:9	mdun du sman raka gtor gsum /	0	mdun du sman raka thor gsum 
BO_TZ20_WA-029:10	mchod pa phreng tshhar /	1	mchod ba phreng tshhar 
BO_TZ20_WA-029:11	las bum gang bder /	1	las bum gang bder 
BO_TZ20_WA-029:12	tshhe ril chang yang bkod /	1	tshhe ril chang yang bkod 
BO_TZ20_WA-029:13	sngon 'gro dkar bgegs /	1	sngon gro dkar bgegs 
BO_TZ20_WA-029:14	spos thun da dril sogs 'du byas la /	1	spros thun da dril sogs du byed la 
BO_TZ20_WA-029:15	las byang bsnyen pa yan /	1	las byang snyen ba yan 
BO_TZ20_WA-029:16	grangs gsog dgos min dbang bskur gyi grangs sam long skabs dang bstun /	1	grangs gsog dgos min dbang skur gyi grangs sam long skabs dang bstun 
BO_TZ20_WA-029:17	bdag 'jug dbang len /	1	bdag jug dbang len 
BO_TZ20_WA-029:18	hri: rang gi rang rig sogs kyis gtor ma spyi bor bzhag	1	hri: rang gi rang rig sogs kyis thor ma spyi bor jog 
BO_TZ20_WA-029:19	/tshhe ril chang dngos grub tu rol /	1	ril chang dngos grub tu rol 
BO_TZ20_WA-029:20	las bum du rta mgrin bskyed bzlas kyang bya /	2	las bum du rta mgrin skyed bzlas kyang byed 
BO_TZ20_WA-029:21	de nas slob ma rnams 'tshhogs la /	2	de nas slob ma rnams tshhogs la 
BO_TZ20_WA-029:22	ji ltar bltams pa sogs kyi khrus dang sngon gtor bran /	2	ji ltar ltems ba sogs kyi khru dang sngon thor bran 
BO_TZ20_WA-029:23	dkar bgegs pad+ma badzra ltar gtang /	2	dkar bgegs pad+ma badzra ltar gtong 
BO_TZ20_WA-029:24	gu gul bdug /yungs dkar brab /	2	gu gul bdug dkar brab 
BO_TZ20_WA-029:25	srung 'khor / hri:	2	srung khor hri: 
BO_TZ20_WA-029:26	snang srid lha yi sogs dang / man+dal bkye bsdu bya /	2	snang srid lha yi sogs dang man+dal gyed sdud byed 
BO_TZ20_WA-029:27	'o nam mkha' dang mnyam pa'i sems can thams cad mgon po tshhe dang ye shes dpag tu med pa'i go 'phang la 'god par bya /	2	mang nam mkha dang mnyam ba sems can thams cad mgon po tshhe dang ye shes dpog tu med ba go phen la god ba byed 
BO_TZ20_WA-029:28	de'i ched du tshhe dbang zab mo zhu snyam pa byang chub kyi thugs bskyed gsal btab nas gsan 'tshhal /	2	de ched du tshhe dbang zab mo ju snyam ba byang chub kyi thugs skyed gsal debs nas gsan tshhal 
BO_TZ20_WA-029:29	de yang bsod nams kyi tshhogs rgya chen po las grub pa'i mi lus rin po che khams drug ldan pa 'di'ang /	2	de yang bsod nams kyi tshhogs rgya chen po las grub ba mi lus rin po che khams drug ldan ba di 
BO_TZ20_WA-029:30	srog bcad pa'i dbang gis tshhe thung ba dang / rdeg rdung rngan chen byas pas nad mang zhing /	3	srog gcod ba dbang gis tshhe thung ba dang rdeg rdung rngan chen byed ba nad mang zhing 
BO_TZ20_WA-029:31	khyad par sum cu kha ral gyi dus su glo bur gyi 'chi rkyen bsam gyis mi khyab pa de dag kyang las sngon song gi 'bras bu bslu med smin par nges pas /	3	khyad ba sum cu kha ral gyi dus su glo bur gyi chi rkyen bsam gyis mi khyab ba de dag kyang las sngon gro gi bras bu bslu med smin ba nges ba 
