segmentnr	original	folio	stemmed
BO_NK101_(de)002:2000	chos kyi chos nyid /	200	chos kyi chos nyid 
BO_NK101_(de)002:2001	sems kyi sems nyid yin pa la //	200	sems kyi sems nyid yin ba la 
BO_NK101_(de)002:2002	sgro btags chos kun ga la yod //	200	sgro dogs chos kun ga la yod 
BO_NK101_(de)002:2003	ces pa sgro skur dang bral ba dngos kyi rigs pa /	200	ces ba sgro skur dang bral ba dngos kyi rigs ba 
BO_NK101_(de)002:2004	chos nyid bya bral mtha' gang gis kyang ma reg /	200	chos nyid byed bral mtha gang gis kyang ma reg 
BO_NK101_(de)002:2005	mtha' gang yang ma spangs pa de /	200	mtha gang yang ma spong ba de 
BO_NK101_(de)002:2006	yod par sgro btags /	200	yod ba sgro dogs 
BO_NK101_(de)002:2007	med ces skur pa gdab pa'am /	200	med ces skur ba gdab ba 
BO_NK101_(de)002:2008	snang zhes sgro btags /	200	snang zhes sgro dogs 
BO_NK101_(de)002:2009	stong zhes skur pa gdab pa'am /	200	stong zhes skur ba gdab ba 
BO_NK101_(de)002:2010	rtag ces sgro btags /	201	rtag ces sgro dogs 
BO_NK101_(de)002:2011	chad ces skur pa gdab pa'am /	201	chad ces skur ba gdab ba 
BO_NK101_(de)002:2012	de la sogs pa gang yang med pas /	201	de la sogs ba gang yang med ba 
BO_NK101_(de)002:2013	sgro skur dang bral ba'i chos nyid yin no //	201	sgro skur dang bral ba chos nyid yin no 
BO_NK101_(de)002:2014	bzhi pa ni /	201	bzhi ba ni 
BO_NK101_(de)002:2015	phyi nang gnyis ka phyi nyid nang //	201	phyi nang gnyis ka phyi nyid nang 
BO_NK101_(de)002:2016	zhes pa chos nyid byang chub kyi sems bya bral klong chen de nyid /	201	zhes ba chos nyid byang chub kyi sems byed bral klong chen de nyid 
BO_NK101_(de)002:2017	ye gdod ma nyid nas dbyer med kyi zang thal /	201	ye gdod ma nyid nas dbyer med kyi zang thal 
BO_NK101_(de)002:2018	bya bral gyi klong chen du shar ba la /	201	byed bral gyi klong chen du char ba la 
BO_NK101_(de)002:2019	nub pa'i mtha' med pas /	201	nub ba mtha med ba 
BO_NK101_(de)002:2020	rig pa la phyi nang med de /	202	rig ba la phyi nang med de 
BO_NK101_(de)002:2021	phyi chos kyi dbyings /	202	phyi chos kyi dbyings 
BO_NK101_(de)002:2022	nang chos kyi sku dang / dbyer mi phyed pas /	202	nang chos kyi sku dang dbyer mi phyed ba 
BO_NK101_(de)002:2023	phyi gang yin nang yin /	202	phyi gang yin nang yin 
BO_NK101_(de)002:2024	nang gang yin phyi yin te /	202	nang gang yin phyi yin te 
BO_NK101_(de)002:2025	des na theg pa 'og ma pa rig pa phyi nang dgag sgrub can du brtags pa de gnyis ka a ti yo gas ma spangs rang grol du gtan la dbab pas /	202	des na theg ba g ma ba rig ba phyi nang gog sgrub can du rtog ba de gnyis ka a ti yo gas ma spong rang grol du gtan la bebs ba 
BO_NK101_(de)002:2026	phyi nyid nang ngo //	202	phyi nyid nang ngo 
BO_NK101_(de)002:2027	zab mo cha shas rtog yul med //	202	zab mo cha shas rtogs yul med 
BO_NK101_(de)002:2028	ces pa rig pa yul med kyi gtan tshigs te /	202	ces ba rig ba yul med kyi gtan tshigs te 
BO_NK101_(de)002:2029	zab mo ni chos nyid thig le nyag gcig /	202	zab mo ni chos nyid thig le nyag gcig 
BO_NK101_(de)002:2030	zab cing gting ring la cha phra bas brtag par dka' ba'o //	203	zab cing gting ring la cha phra ba rtog ba dka ba 
BO_NK101_(de)002:2031	'o na sus mi rtogs she na /	203	mang na sus mi rtogs she na 
BO_NK101_(de)002:2032	cha shas kyi rtog pa'i yul du med ces bya'o //	203	cha shas kyi rtogs ba yul du med ces byed 
BO_NK101_(de)002:2033	cha shas pa gang zhig yin na /	203	cha shas ba gang jig yin na 
BO_NK101_(de)002:2034	a nu man chad yin la /	203	a nu man chad yin la 
BO_NK101_(de)002:2035	de'ang a nu dbyings dang ye shes sam /	203	de a nu dbyings dang ye shes sam 
BO_NK101_(de)002:2036	ma h+aa thabs dang shes rab sogs par gnyis su 'dzin pa'i cha shas sam /	203	ma h+aa thabs dang shes rab sogs ba gnyis su dzin ba cha shas sam 
BO_NK101_(de)002:2037	de'i yang 'og ma pas mtho dman gyi cha shas sam /	203	de yang g ma ba mtho dman gyi cha shas sam 
BO_NK101_(de)002:2038	bzang ngan gyi khyad pas 'dod pas mnyam pa nyid la rtogs pa'i dus med do //	203	bzang ngan gyi khyad ba dod ba mnyam ba nyid la rtogs ba dus med do 
BO_NK101_(de)002:2039	srid pa ming tsam log pa'i stobs //	203	srid ba ming tsam log ba stobs 
BO_NK101_(de)002:2040	zhes pa chos nyid rang log gi gtan tshigs yin te /	204	zhes ba chos nyid rang log gi gtan tshigs yin te 
BO_NK101_(de)002:2041	srid pa ye srid kyi srid pa lhun grub /	204	srid ba ye srid kyi srid ba lhun grub 
BO_NK101_(de)002:2042	mi srid pa'i srid pa skye med /	204	mi srid ba srid ba skye med 
BO_NK101_(de)002:2043	ji srid pa'i srid pa nges med /	204	ji srid ba srid ba nges med 
BO_NK101_(de)002:2044	rgyu mthun gnas skabs kyi srid pa /	204	rgyu mthun gnas skabs kyi srid ba 
BO_NK101_(de)002:2045	steng lha'i / 'og klu'i /	204	steng lha g klu 
BO_NK101_(de)002:2046	bar mi'i srid pa gsum mam /	204	ba mi srid ba gsum mam 
BO_NK101_(de)002:2047	sa 'og sa steng sa bla'i srid pa gsum ste /	204	sa g sa steng sa bla srid ba gsum ste 
BO_NK101_(de)002:2048	de gsum rang yang ming du btags pa tsam las /	204	de gsum rang yang ming du dogs ba tsam las 
BO_NK101_(de)002:2049	don chos nyid la gang yang ma grub ste /	204	don chos nyid la gang yang ma grub ste 
BO_NK101_(de)002:2050	rgyu mtshan go zlog gi 'bras bur re dogs bcad pas /	205	rgyu mtshan go zlog gi bras bur re dogs gcod ba 
BO_NK101_(de)002:2051	srid pa gsum po chos nyid mnyam pa nyid du rang log pa'i stobs kyis /	205	srid ba gsum po chos nyid mnyam ba nyid du rang log ba stobs kyis 
BO_NK101_(de)002:2052	'khor ba ma spangs par rang sar grol lo //	205	khor ba ma spong ba rang sar grol lo 
BO_NK101_(de)002:2053	de la yon tan ji yod ce na /	205	de la yon tan ji yod ce na 
BO_NK101_(de)002:2054	de bas ting 'dzin mnyam dang bral /	205	de ba ting dzin mnyam dang bral 
BO_NK101_(de)002:2055	zhes pa ting nge 'dzin 'byung 'jug dang bral ba'i gtan tshigs bstan te /	205	zhes ba ting nge dzin byung jug dang bral ba gtan tshigs ston te 
BO_NK101_(de)002:2056	de bas na srid pa gsum gyi bag chags sbyang bar bya ba'i phyir /	205	de ba na srid ba gsum gyi bag chags sbyong ba byed ba phyir 
BO_NK101_(de)002:2057	theg pa 'og ma pas /	205	theg ba g ma ba 
BO_NK101_(de)002:2058	ting nge 'dzin mnyam pa la bzhag dgos pa de /	205	ting nge dzin mnyam ba la jog dgos ba de 
BO_NK101_(de)002:2059	a ti yo ga ting nge 'dzin mnyam pa la bzhag sa med par thams cad chos nyid du shes pas /	205	a ti yo ga ting nge dzin mnyam ba la jog sa med ba thams cad chos nyid du shes ba 
BO_NK101_(de)002:2060	bsgom du yod pa dang med pa'i tha snyad kun dang bral te /	206	bsgom du yod ba dang med ba tha snyad kun dang bral te 
BO_NK101_(de)002:2061	mnyam pa la bzhag tu med do //	206	mnyam ba la jog tu med do 
BO_NK101_(de)002:2062	de la tha tshig phyi dang nang /	206	de la tha tshig phyi dang nang 
BO_NK101_(de)002:2063	zhes pa dam tshig grangs srung dang bral ba'i gtan tshigs bstan te /	206	zhes ba dam tshig grangs srung dang bral ba gtan tshigs ston te 
BO_NK101_(de)002:2064	mnyam par bzhag pa dang mi bzhag pa'i rtsol ba dang bral ba de la /	206	mnyam ba jog ba dang mi jog ba rtsol ba dang bral ba de la 
BO_NK101_(de)002:2065	gsang sngags phyi nang gi dam tshig /	206	gsang sngags phyi nang gi dam tshig 
BO_NK101_(de)002:2066	rtog tshogs phung po lha'i nga rgyal du bsgom pa dang bral bas /	206	rtogs tshogs phung po lha nga rgyal du bsgom ba dang bral ba 
BO_NK101_(de)002:2067	rang bzhin phung po khams bzhin gnas //	206	rang bzhin phung po khams bzhin gnas 
BO_NK101_(de)002:2068	zhes pa rdzogs pa chen po'i lugs kyis bsgoms ma bsgoms med par ye gdod ma nyid nas /	206	zhes ba rdzogs ba chen po lugs kyis sgom ma sgom med ba ye gdod ma nyid nas 
BO_NK101_(de)002:2069	phung khams skye mched thams cad kun rdzob tu lha dang lha mo'i dkyil 'khor du lhun gyis grub nas gnas pa dang / don dam par chos nyid byang chub kyi sems /	206	phung khams skye mched thams cad kun rdzob tu lha dang lha mo dkyil khor du lhun gyis grub nas gnas ba dang don dam ba chos nyid byang chub kyi sems 
