segmentnr	original	folio	stemmed
BO_TZ_DZOGCHEN-DESUM-P101-B:2000	nga ni khri srong lde'u btshan te :	200	nga ni khri srong ldeu btshan te 
BO_TZ_DZOGCHEN-DESUM-P101-B:2001	sems nyid rang byung ye shes 'di :	200	sems nyid rang byung ye shes di 
BO_TZ_DZOGCHEN-DESUM-P101-B:2002	cir yang mi dmigs cir yang gsal :	200	cir yang mi dmigs cir yang gsal 
BO_TZ_DZOGCHEN-DESUM-P101-B:2003	lta ba'i rgyal po mtha' gnyis bral :	200	lta ba rgyal po mtha gnyis bral 
BO_TZ_DZOGCHEN-DESUM-P101-B:2004	4)ti sgro brag gi tshhogs khang du :	200	4)ti sgro brag gi tshhogs khang du 
BO_TZ_DZOGCHEN-DESUM-P101-B:2005	ye shes mkha' 'gro mtshho rgyal gyis :	200	ye shes mkha gro mtshho rgyal gyis 
BO_TZ_DZOGCHEN-DESUM-P101-B:2006	'khor 'das kun la khyab pa'i sems :	200	khor da kun la khyab ba sems 
BO_TZ_DZOGCHEN-DESUM-P101-B:2007	bde ba chen po'i ngang du thim :	200	bde ba chen po ngang du thim 
BO_TZ_DZOGCHEN-DESUM-P101-B:2008	chos nyid klong du blta bya bral :	200	chos nyid klong du lta byed bral 
BO_TZ_DZOGCHEN-DESUM-P101-B:2009	kho mo'i rtogs pa de tsham mo :	200	kho mo rtogs ba de tsham mo 
BO_TZ_DZOGCHEN-DESUM-P101-B:2010	5)lha sras mu khri'i dgongs nyams bka' thang las btus pa zur byang yod /	201	5)lha sras mu khri dgongs nyams bka thang las thu ba zur byang yod 
BO_TZ_DZOGCHEN-DESUM-P101-B:2011	6)mkhar chu'i gnas su nam snying gis :	201	6)mkhar chu gnas su nam snying gis 
BO_TZ_DZOGCHEN-DESUM-P101-B:2012	rang byung rang shar ye shes 'di :	201	rang byung rang char ye shes di 
BO_TZ_DZOGCHEN-DESUM-P101-B:2013	bsgom bya'i blo las ring du 'das :	201	bsgom byed blo las ring du da 
BO_TZ_DZOGCHEN-DESUM-P101-B:2014	sgom byed shes pa rang sar dengs :	201	sgom byed shes ba rang sar dengs 
BO_TZ_DZOGCHEN-DESUM-P101-B:2015	cir yang dmigs su med par shar :	201	cir yang dmigs su med ba char 
BO_TZ_DZOGCHEN-DESUM-P101-B:2016	7)yar klung phu nas gnyags chen gyis :	201	7)yar klung phu nas gnyeg chen gyis 
BO_TZ_DZOGCHEN-DESUM-P101-B:2017	lhun grub ye shes bsam mi khyab :	201	lhun grub ye shes bsam mi khyab 
BO_TZ_DZOGCHEN-DESUM-P101-B:2018	nam mkha' lta bu mtha' bral ba :	201	nam mkha lta bu mtha bral ba 
BO_TZ_DZOGCHEN-DESUM-P101-B:2019	zung du 'jug pa'i ye shes de :	201	zung du jug ba ye shes de 
BO_TZ_DZOGCHEN-DESUM-P101-B:2020	blo byas yid dpyod kun las 'das :	202	blo byed yid dpyod kun las da 
BO_TZ_DZOGCHEN-DESUM-P101-B:2021	8)kong po brag dkar yang dben nas :	202	8)kong po brag dkar yang dben nas 
BO_TZ_DZOGCHEN-DESUM-P101-B:2022	gnyan chen dpal gyi ye shes kyis :	202	gnyan chen dpal gyi ye shes kyis 
BO_TZ_DZOGCHEN-DESUM-P101-B:2023	rang rig lhun grub blo las 'das :	202	rang rig lhun grub blo las da 
BO_TZ_DZOGCHEN-DESUM-P101-B:2024	sems nyid nam mkha' mtha' dbus med :	202	sems nyid nam mkha mtha dbus med 
BO_TZ_DZOGCHEN-DESUM-P101-B:2025	tshhogs brgyad snang la ngos gzung med :	202	tshhogs brgyad snang la ngos gzung med 
BO_TZ_DZOGCHEN-DESUM-P101-B:2026	rang byung dgongs pa 'di ka 'o :	202	rang byung dgongs ba di ka mang 
BO_TZ_DZOGCHEN-DESUM-P101-B:2027	9)bdud ri gnam lcags 'bar ba'i rtsher :	202	9)bdud ri gnam lcags bar ba rtsher 
