segmentnr	original	stemmed
BO_K02_D0008-10_H0009-10:264b-22	rnam par thar pa brgyad ni mgon no //	rnam ba thar ba brgyad ni mgon no 
BO_K02_D0008-10_H0009-10:264b-23	rnam par thar pa brgyad ni ma'o //	rnam ba thar ba brgyad ni ma 
BO_K02_D0008-10_H0009-10:264b-24	rnam par thar pa brgyad ni pha'o //	rnam ba thar ba brgyad ni pha 
BO_K02_D0008-10_H0009-10:265a-0	mthar gyis gnas pa'i snyoms par 'jug pa dgu ni byang chub sems dpa' sems dpa' chen po rnams kyi ston par rig @265a *//	mthar gyis gnas ba snyom ba jug ba dgu ni byang chub sems dpa sems dpa chen po rnams kyi ston ba rig 
BO_K02_D0008-10_H0009-10:265a-1	par bya ste /	ba byed ste 
BO_K02_D0008-10_H0009-10:265a-2	mthar gyis gnas pa'i snyoms par 'jug pa dgu ni lam mo //	mthar gyis gnas ba snyom ba jug ba dgu ni lam mo 
BO_K02_D0008-10_H0009-10:265a-3	mthar gyis gnas pa'i snyoms par 'jug par dgu ni snang ba'o //	mthar gyis gnas ba snyom ba jug ba dgu ni snang ba 
BO_K02_D0008-10_H0009-10:265a-4	mthar gyis gnas pa'i snyoms par 'jug pa dgu ni sgron ma'o //	mthar gyis gnas ba snyom ba jug ba dgu ni sgron ma 
BO_K02_D0008-10_H0009-10:265a-5	blo'o / shes pa'o //	blo shes ba 
BO_K02_D0008-10_H0009-10:265a-6	shes rab bo //	shes rab bo 
BO_K02_D0008-10_H0009-10:265a-7	mthar gyis gnas pa'i snyoms par 'jug pa dgu ni dpung gnyen no //	mthar gyis gnas ba snyom ba jug ba dgu ni dpung gnyen no 
BO_K02_D0008-10_H0009-10:265a-8	mthar gyis gnas pa'i snyoms par 'jug pa dgu ni skyabs so //	mthar gyis gnas ba snyom ba jug ba dgu ni skyob so 
BO_K02_D0008-10_H0009-10:265a-9	mthar gyis gnas pa'i snyoms par 'jug pa dgu ni mgon no //	mthar gyis gnas ba snyom ba jug ba dgu ni mgon no 
BO_K02_D0008-10_H0009-10:265a-10	mthar gyis gnas pa'i snyoms par 'jug pa dgu ni ma'o //	mthar gyis gnas ba snyom ba jug ba dgu ni ma 
BO_K02_D0008-10_H0009-10:265a-11	mthar gyis gnas pa'i snyoms par 'jug pa dgu ni pha'o //	mthar gyis gnas ba snyom ba jug ba dgu ni pha 
BO_K02_D0008-10_H0009-10:265a-12	rnam par thar pa'i sgo stong pa nyid dang / mtshan ma med pa dang / smon pa med pa ni byang chub sems dpa' sems dpa' chen po rnams kyi ston par rig par bya ste /	rnam ba thar ba sgo stong ba nyid dang mtshan ma med ba dang smon ba med ba ni byang chub sems dpa sems dpa chen po rnams kyi ston ba rig ba byed ste 
BO_K02_D0008-10_H0009-10:265a-13	rnam par thar pa'i sgo stong pa nyid dang / mtshan ma med pa dang / smon pa med pa ni lam mo //	rnam ba thar ba sgo stong ba nyid dang mtshan ma med ba dang smon ba med ba ni lam mo 
BO_K02_D0008-10_H0009-10:265a-14	rnam par thar pa'i sgo stong pa nyid dang / mtshan ma med pa dang / smon pa med pa ni snang ba'o //	rnam ba thar ba sgo stong ba nyid dang mtshan ma med ba dang smon ba med ba ni snang ba 
BO_K02_D0008-10_H0009-10:265a-15	rnam par thar pa'i sgo stong pa nyid dang / mtshan ma med pa dang / smon pa med pa ni sgron ma'o //	rnam ba thar ba sgo stong ba nyid dang mtshan ma med ba dang smon ba med ba ni sgron ma 
BO_K02_D0008-10_H0009-10:265a-16	blo'o // shes pa'o //	blo shes ba 
BO_K02_D0008-10_H0009-10:265a-17	shes rab bo //	shes rab bo 
BO_K02_D0008-10_H0009-10:265a-18	rnam par thar pa'i sgro stong pa nyid dang / mtshan ma med pa dang / smon pa med pa ni dpung gnyen no //	rnam ba thar ba sgro stong ba nyid dang mtshan ma med ba dang smon ba med ba ni dpung gnyen no 
BO_K02_D0008-10_H0009-10:265a-19	rnam par thar pa'i sgo stong pa nyid dang / mtshan ma med pa dang / smon pa med pa ni skyabs so //	rnam ba thar ba sgo stong ba nyid dang mtshan ma med ba dang smon ba med ba ni skyob so 
BO_K02_D0008-10_H0009-10:265b-0	rnam par thar @265b pa'i sgo stong pa nyid dang / mtshan ma med pa dang / smon pa med pa ni mgon no //	rnam ba thar ba sgo stong ba nyid dang mtshan ma med ba dang smon ba med ba ni mgon no 
BO_K02_D0008-10_H0009-10:265b-1	rnam par thar pa'i sgo stong pa nyid dang / mtshan ma med pa dang / smon pa med pa ni ma'o //	rnam ba thar ba sgo stong ba nyid dang mtshan ma med ba dang smon ba med ba ni ma 
BO_K02_D0008-10_H0009-10:265b-2	rnam bar thar pa'i sgo stong pa nyid dang / mtshan ma med pa dang / smon pa med pa ni pha'o //	rnam ba thar ba sgo stong ba nyid dang mtshan ma med ba dang smon ba med ba ni pha 
BO_K02_D0008-10_H0009-10:265b-3	mngon par shes pa rnams ni byang chub sems dpa' sems dpa' chen po rnams kyi ston par rig par bya ste /	mngon ba shes ba rnams ni byang chub sems dpa sems dpa chen po rnams kyi ston ba rig ba byed ste 
BO_K02_D0008-10_H0009-10:265b-4	mngon par shes pa rnams ni lam mo //	mngon ba shes ba rnams ni lam mo 
BO_K02_D0008-10_H0009-10:265b-5	mngon par shes pa rnams ni snang ba'o //	mngon ba shes ba rnams ni snang ba 
BO_K02_D0008-10_H0009-10:265b-6	mngon par shes pa rnams ni sgron ma'o //	mngon ba shes ba rnams ni sgron ma 
BO_K02_D0008-10_H0009-10:265b-7	blo'o // shes pa'o //	blo shes ba 
BO_K02_D0008-10_H0009-10:265b-8	shes rab bo //	shes rab bo 
BO_K02_D0008-10_H0009-10:265b-9	mngon par shes pa rnams ni dpung gnyen no //	mngon ba shes ba rnams ni dpung gnyen no 
BO_K02_D0008-10_H0009-10:265b-10	mngon par shes pa rnams ni skyabs so //	mngon ba shes ba rnams ni skyob so 
BO_K02_D0008-10_H0009-10:265b-11	mngon par shes pa rnams ni mgon no //	mngon ba shes ba rnams ni mgon no 
BO_K02_D0008-10_H0009-10:265b-12	mngon par shes pa rnams ni ma'o //	mngon ba shes ba rnams ni ma 
BO_K02_D0008-10_H0009-10:265b-13	mngon par shes pa rnams ni pha'o //	mngon ba shes ba rnams ni pha 
BO_K02_D0008-10_H0009-10:265b-14	ting nge 'dzin rnams ni byang chub sems dpa' sems dpa' chen po rnams kyi ston par rig par bya ste /	ting nge dzin rnams ni byang chub sems dpa sems dpa chen po rnams kyi ston ba rig ba byed ste 
BO_K02_D0008-10_H0009-10:265b-15	ting nge 'dzin rnams ni lam mo //	ting nge dzin rnams ni lam mo 
BO_K02_D0008-10_H0009-10:265b-16	ting nge 'dzin rnams ni snang ba'o //	ting nge dzin rnams ni snang ba 
BO_K02_D0008-10_H0009-10:265b-17	ting nge 'dzin rnams ni sgron ma'o //	ting nge dzin rnams ni sgron ma 
BO_K02_D0008-10_H0009-10:265b-18	blo'o // shes pa'o //	blo shes ba 
BO_K02_D0008-10_H0009-10:265b-19	shes rab bo //	shes rab bo 
BO_K02_D0008-10_H0009-10:265b-20	ting nge 'dzin rnams ni dpung gnyen no //	ting nge dzin rnams ni dpung gnyen no 
BO_K02_D0008-10_H0009-10:265b-21	ting nge 'dzin rnams ni skyabs so //	ting nge dzin rnams ni skyob so 
BO_K02_D0008-10_H0009-10:265b-22	ting nge 'dzin rnams ni mgon no //	ting nge dzin rnams ni mgon no 
BO_K02_D0008-10_H0009-10:265b-23	ting nge 'dzin rnams ni ma'o //	ting nge dzin rnams ni ma 
BO_K02_D0008-10_H0009-10:265b-24	ting nge 'dzin rnams ni pha'o //	ting nge dzin rnams ni pha 
BO_K02_D0008-10_H0009-10:265b-25	gzungs kyi sgo rnams ni byang chub sems dpa' sems dpa' chen po rnams kyi ston par rig par bya ste /	gzungs kyi sgo rnams ni byang chub sems dpa sems dpa chen po rnams kyi ston ba rig ba byed ste 
BO_K02_D0008-10_H0009-10:265b-26	gzungs kyi sgo rnams ni lam mo //	gzungs kyi sgo rnams ni lam mo 
BO_K02_D0008-10_H0009-10:266a-0	gzungs kyi sgo rnams @266a *//	gzungs kyi sgo rnams 
BO_K02_D0008-10_H0009-10:266a-1	ni snang ba'o //	ni snang ba 
BO_K02_D0008-10_H0009-10:266a-2	gzungs kyi sgo rnams ni sgron ma'o //	gzungs kyi sgo rnams ni sgron ma 
BO_K02_D0008-10_H0009-10:266a-3	blo'o // shes pa'o //	blo shes ba 
BO_K02_D0008-10_H0009-10:266a-4	shes rab bo //	shes rab bo 
BO_K02_D0008-10_H0009-10:266a-5	gzungs kyi sgo rnams ni dpung gnyen no //	gzungs kyi sgo rnams ni dpung gnyen no 
BO_K02_D0008-10_H0009-10:266a-6	gzungs kyi sgo rnams ni skyabs so; ;gzungs kyi sgo rnams ni mgon no //	gzungs kyi sgo rnams ni skyob so; ;gzungs kyi sgo rnams ni mgon no 
BO_K02_D0008-10_H0009-10:266a-7	gzungs kyi sgo rnams ni ma'o //	gzungs kyi sgo rnams ni ma 
BO_K02_D0008-10_H0009-10:266a-8	gzungs kyi sgo rnams ni pha'o //	gzungs kyi sgo rnams ni pha 
BO_K02_D0008-10_H0009-10:266a-9	de bzhin gshegs pa'i stobs bcu ni byang chub sems dpa' sems dpa' chen po rnams kyi ston par rig par bya ste /	de bzhin gshegs ba stobs chu ni byang chub sems dpa sems dpa chen po rnams kyi ston ba rig ba byed ste 
BO_K02_D0008-10_H0009-10:266a-10	de bzhin gshegs pa'i stobs bcu ni lam mo //	de bzhin gshegs ba stobs chu ni lam mo 
BO_K02_D0008-10_H0009-10:266a-11	de bzhin gshegs pa'i stobs bcu ni snang ba'o //	de bzhin gshegs ba stobs chu ni snang ba 
BO_K02_D0008-10_H0009-10:266a-12	de bzhin gshegs pa'i stobs bcu ni sgron ma'o; ;blo'o //	de bzhin gshegs ba stobs chu ni sgron ma; ;blo 
BO_K02_D0008-10_H0009-10:266a-13	shes pa'o // shes rab bo //	shes ba shes rab bo 
BO_K02_D0008-10_H0009-10:266a-14	de bzhin gshegs pa'i stobs bcu ni dpung gnyen no //	de bzhin gshegs ba stobs chu ni dpung gnyen no 
BO_K02_D0008-10_H0009-10:266a-15	de bzhin gshegs pa'i stobs bcu ni skyabs so //	de bzhin gshegs ba stobs chu ni skyob so 
BO_K02_D0008-10_H0009-10:266a-16	de bzhin gshegs pa'i stobs bcu ni mgon no //	de bzhin gshegs ba stobs chu ni mgon no 
BO_K02_D0008-10_H0009-10:266a-17	de bzhin gshegs pa'i stobs bcu ni ma'o //	de bzhin gshegs ba stobs chu ni ma 
BO_K02_D0008-10_H0009-10:266a-18	de bzhin gshegs pa'i stobs bcu ni pha'o //	de bzhin gshegs ba stobs chu ni pha 
BO_K02_D0008-10_H0009-10:266a-19	mi 'jigs pa bzhi ni byang chub sems dpa' sems dpa' chen po rnams kyi ston par rig par bya ste /	mi jigs ba bzhi ni byang chub sems dpa sems dpa chen po rnams kyi ston ba rig ba byed ste 
BO_K02_D0008-10_H0009-10:266a-20	mi 'jigs pa bzhi ni lam mo //	mi jigs ba bzhi ni lam mo 
BO_K02_D0008-10_H0009-10:266a-21	mi 'jigs pa bzhi ni snang ba'o //	mi jigs ba bzhi ni snang ba 
BO_K02_D0008-10_H0009-10:266a-22	mi 'jigs pa bzhi ni sgron ma'o //	mi jigs ba bzhi ni sgron ma 
BO_K02_D0008-10_H0009-10:266a-23	blo'o // shes pa'o //	blo shes ba 
BO_K02_D0008-10_H0009-10:266a-24	shes rab bo //	shes rab bo 
BO_K02_D0008-10_H0009-10:266a-25	mi 'jigs pa bzhi ni dpung gnyen no //	mi jigs ba bzhi ni dpung gnyen no 
BO_K02_D0008-10_H0009-10:266a-26	mi 'jigs pa bzhi ni skyabs so //	mi jigs ba bzhi ni skyob so 
BO_K02_D0008-10_H0009-10:266a-27	mi 'jigs pa bzhi ni mgon no //	mi jigs ba bzhi ni mgon no 
BO_K02_D0008-10_H0009-10:266a-28	mi 'jigs pa bzhi ni ma'o //	mi jigs ba bzhi ni ma 
BO_K02_D0008-10_H0009-10:266a-29	mi 'jigs pa bzhi ni pha'o //	mi jigs ba bzhi ni pha 
BO_K02_D0008-10_H0009-10:266b-0	so so yang @266b dag par rig pa bzhi ni byang chub sems dpa' sems dpa' chen po rnams kyi ston par rig par bya ste /	so so yang dag ba rig ba bzhi ni byang chub sems dpa sems dpa chen po rnams kyi ston ba rig ba byed ste 
BO_K02_D0008-10_H0009-10:266b-1	so so yang dag par rig pa bzhi ni lam mo //	so so yang dag ba rig ba bzhi ni lam mo 
BO_K02_D0008-10_H0009-10:266b-2	so so yang dag par rig pa bzhi ni snang ba'o //	so so yang dag ba rig ba bzhi ni snang ba 
BO_K02_D0008-10_H0009-10:266b-3	so so yang dag par rig pa bzhi ni sgron ma'o //	so so yang dag ba rig ba bzhi ni sgron ma 
BO_K02_D0008-10_H0009-10:266b-4	blo'o // shes pa'o //	blo shes ba 
BO_K02_D0008-10_H0009-10:266b-5	shes rab bo //	shes rab bo 
BO_K02_D0008-10_H0009-10:266b-6	so so yang dag par rig pa bzhi ni dpung gnyen no //	so so yang dag ba rig ba bzhi ni dpung gnyen no 
BO_K02_D0008-10_H0009-10:266b-7	so so yang dag par rig pa bzhi ni skyabs so; ;so so yang dag par rig pa bzhi ni mgon no //	so so yang dag ba rig ba bzhi ni skyob so; ;so so yang dag ba rig ba bzhi ni mgon no 
BO_K02_D0008-10_H0009-10:266b-8	so so yang dag par rig pa bzhi ni ma'o //	so so yang dag ba rig ba bzhi ni ma 
BO_K02_D0008-10_H0009-10:266b-9	so so yang dag par rig pa bzhi ni pha'o //	so so yang dag ba rig ba bzhi ni pha 
BO_K02_D0008-10_H0009-10:266b-10	sangs rgyas kyi chos ma 'dres pa bco brgyad ni byang chub sems dpa' sems dpa' chen po rnams kyi ston par rig par bya ste /	sangs rgya kyi chos ma dre ba chos brgyad ni byang chub sems dpa sems dpa chen po rnams kyi ston ba rig ba byed ste 
BO_K02_D0008-10_H0009-10:266b-11	sangs rgyas kyi chos ma 'dres pa bco brgyad ni lam mo //	sangs rgya kyi chos ma dre ba chos brgyad ni lam mo 
BO_K02_D0008-10_H0009-10:266b-12	sangs rgyas kyi chos ma 'dres pa bco brgyad ni snang ba'o; ;sangs rgyas kyi chos ma 'dres pa bco brgyad ni sgron ma'o //	sangs rgya kyi chos ma dre ba chos brgyad ni snang ba; ;sangs rgya kyi chos ma dre ba chos brgyad ni sgron ma 
BO_K02_D0008-10_H0009-10:266b-13	blo'o // shes pa'o //	blo shes ba 
BO_K02_D0008-10_H0009-10:266b-14	shes rab bo //	shes rab bo 
BO_K02_D0008-10_H0009-10:266b-15	sangs rgyas kyi chos ma 'dres pa bco brgyad ni dpung gnyen no //	sangs rgya kyi chos ma dre ba chos brgyad ni dpung gnyen no 
BO_K02_D0008-10_H0009-10:266b-16	sangs rgyas kyi chos ma 'dres pa bco brgyad ni skyabs so //	sangs rgya kyi chos ma dre ba chos brgyad ni skyob so 
BO_K02_D0008-10_H0009-10:266b-17	sangs rgyas kyi chos ma 'dres pa bco brgyad ni mgon no //	sangs rgya kyi chos ma dre ba chos brgyad ni mgon no 
BO_K02_D0008-10_H0009-10:266b-18	sangs rgyas kyi chos ma 'dres pa bco brgyad ni ma'o //	sangs rgya kyi chos ma dre ba chos brgyad ni ma 
BO_K02_D0008-10_H0009-10:266b-19	sangs rgyas kyi chos ma 'dres pa bco brgyad ni pha'o //	sangs rgya kyi chos ma dre ba chos brgyad ni pha 
BO_K02_D0008-10_H0009-10:266b-20	lam gyi rnam pa shes pa nyid ni byang chub sems dpa' sems dpa' chen po rnams kyi ston par rig par bya ste /	lam gyi rnam ba shes ba nyid ni byang chub sems dpa sems dpa chen po rnams kyi ston ba rig ba byed ste 
BO_K02_D0008-10_H0009-10:266b-21	lam gyi rnam pa shes pa nyid ni lam mo //	lam gyi rnam ba shes ba nyid ni lam mo 
BO_K02_D0008-10_H0009-10:267a-0	lam gyi rnam pa @267a *//	lam gyi rnam ba 
BO_K02_D0008-10_H0009-10:267a-1	shes pa nyid ni snang ba'o //	shes ba nyid ni snang ba 
BO_K02_D0008-10_H0009-10:267a-2	lam gyi rnam pa shes pa nyid ni sgron ma'o //	lam gyi rnam ba shes ba nyid ni sgron ma 
BO_K02_D0008-10_H0009-10:267a-3	blo'o // shes pa'o //	blo shes ba 
BO_K02_D0008-10_H0009-10:267a-4	shes rab bo //	shes rab bo 
BO_K02_D0008-10_H0009-10:267a-5	lam gyi rnam pa shes pa nyid ni dpung gnyen no //	lam gyi rnam ba shes ba nyid ni dpung gnyen no 
BO_K02_D0008-10_H0009-10:267a-6	lam gyi rnam pa shes pa nyid ni skyabs so //	lam gyi rnam ba shes ba nyid ni skyob so 
BO_K02_D0008-10_H0009-10:267a-7	lam gyi rnam pa shes pa nyid ni mgon no //	lam gyi rnam ba shes ba nyid ni mgon no 
BO_K02_D0008-10_H0009-10:267a-8	lam gyi rnam pa shes pa nyid ni ma'o //	lam gyi rnam ba shes ba nyid ni ma 
BO_K02_D0008-10_H0009-10:267a-9	lam gyi rnam pa shes pa nyid ni pha'o //	lam gyi rnam ba shes ba nyid ni pha 
BO_K02_D0008-10_H0009-10:267a-10	rnam pa thams cad mkhyen pa nyid ni bag chags kyi mtshams sbyor ba thams cad spong bar byed pa ste /	rnam ba thams cad mkhyen ba nyid ni bag chags kyi mtshams sbyor ba thams cad spong ba byed ba ste 
BO_K02_D0008-10_H0009-10:267a-11	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K02_D0008-10_H0009-10:267a-12	rab 'byor / de ni 'di ltar byang chub kyi phyogs kyi chos sum cu rtsa bdun po 'di dag ni /	rab byor de ni di ltar byang chub kyi phyogs kyi chos sum cu rtsa bdun po di dag ni 
BO_K02_D0008-10_H0009-10:267a-13	'das pa'i dus kyi de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas gang ji snyed cig byung ba'i sangs rgyas bcom ldan 'das de dag gi'ang yab dang yum du gyur to //	da ba dus kyi de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya gang ji snyed cig byung ba sangs rgya joms ldan da de dag gi yab dang yum du gyur to 
BO_K02_D0008-10_H0009-10:267a-14	rab 'byor / byang chub kyi phyogs kyi chos sum cu rtsa bdun po 'di dag ni /	rab byor byang chub kyi phyogs kyi chos sum cu rtsa bdun po di dag ni 
BO_K02_D0008-10_H0009-10:267a-15	ma 'ongs pa'i dus kyi de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas gang ji snyed cig 'byung ba'i sangs rgyas bcom ldan 'das de dag gi'ang yab dang yum du 'gyur ro //	ma ngs ba dus kyi de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya gang ji snyed cig byung ba sangs rgya joms ldan da de dag gi yab dang yum du gyur ro 
BO_K02_D0008-10_H0009-10:267a-16	rab 'byor / byang chub kyi phyogs kyi chos sum cu rtsa bdun po 'di dag ni /	rab byor byang chub kyi phyogs kyi chos sum cu rtsa bdun po di dag ni 
BO_K02_D0008-10_H0009-10:267b-0	da ltar phyogs bcu'i 'jig rten gyi khams na sangs rgyas bcom ldan 'das gang ji snyed cig bzhugs shing 'tsho skyong pa'i sangs rgyas bcom ldan 'das de dag @267b gi'ang yab dang yum du gyur to //	da ltar phyogs chu jig rten gyi khams na sangs rgya joms ldan da gang ji snyed cig bzhugs shing tsho skyong ba sangs rgya joms ldan da de dag gi yab dang yum du gyur to 
BO_K02_D0008-10_H0009-10:267b-1	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K02_D0008-10_H0009-10:267b-2	rab 'byor / 'di ltar 'di las byung ba ni 'das pa dang / ma 'ongs pa dang / da ltar byung ba'i sangs rgyas bcom ldan 'das rnams te /	rab byor di ltar di las byung ba ni da ba dang ma ngs ba dang da ltar byung ba sangs rgya joms ldan da rnams te 
BO_K02_D0008-10_H0009-10:267b-3	rab 'byor / de bas na byang chub sems dpa' sems dpa' chen po bla na med pa yang dag par rdzogs pa'i byang chub tu mngon par rdzogs par 'tshang rgya bar 'dod pa dang / sangs rgyas kyi zhing yongs su dag par bya bar 'dod pa dang /	rab byor de ba na byang chub sems dpa sems dpa chen po bla na med ba yang dag ba rdzogs ba byang chub tu mngon ba rdzogs ba tshang rgya ba dod ba dang sangs rgya kyi zhing yongs su dag ba byed ba dod ba dang 
BO_K02_D0008-10_H0009-10:267b-4	sems can yongs su smin par bya bar 'dod pas bsdu ba'i dngos po bzhis sems can rnams bsdu bar bya'o //	sems can yongs su smin ba byed ba dod ba sdud ba dngos po bzhis sems can rnams sdud ba byed 
BO_K02_D0008-10_H0009-10:267b-5	bzhi gang zhe na /	bzhi gang zhe na 
BO_K02_D0008-10_H0009-10:267b-6	sbyin pa dang / tshig snyan pa dang / don spyad pa dang / don mthun pa ste /	sbyin ba dang tshig snyan ba dang don spyod ba dang don mthun ba ste 
BO_K02_D0008-10_H0009-10:267b-7	rab 'byor / ngas don gyi dbang de mthong bas 'di skad du 'di lta ste /	rab byor ngas don gyi dbang de mthong ba di skad du di lta ste 
BO_K02_D0008-10_H0009-10:267b-8	byang chub kyi phyogs kyi chos sum cu rtsa bdun po 'di dag ni /	byang chub kyi phyogs kyi chos sum cu rtsa bdun po di dag ni 
BO_K02_D0008-10_H0009-10:267b-9	byang chub sems dpa' sems dpa' chen po rnams kyi ston pa dang / ma dang / pha dang / dpung gnyen dang / skyabs dang / mgon yin no zhes brjod do //	byang chub sems dpa sems dpa chen po rnams kyi ston ba dang ma dang pha dang dpung gnyen dang skyob dang mgon yin no zhes rjod do 
BO_K02_D0008-10_H0009-10:267b-10	rab 'byor / de bas na byang chub sems dpa' sems dpa' chen po gzhan gyi dring mi 'jog par bya bar 'dod pa dang / gzhan gyi dring mi 'jog pa la gnas par 'dod pa dang / sems can thams cad kyi the tshom bcad par 'dod pa dang /	rab byor de ba na byang chub sems dpa sems dpa chen po gzhan gyi dring mi jog ba byed ba dod ba dang gzhan gyi dring mi jog ba la gnas ba dod ba dang sems can thams cad kyi the tshom gcod ba dod ba dang 
BO_K02_D0008-10_H0009-10:267b-11	sangs rgyas kyi zhing yongs su dag par bya bar 'dod pa dang / sems can yongs su smin par bya bar 'dod pas /	sangs rgya kyi zhing yongs su dag ba byed ba dod ba dang sems can yongs su smin ba byed ba dod ba 
BO_K02_D0008-10_H0009-10:267b-12	shes rab kyi pha rol tu phyin pa 'di nyid la bslab par bya'o //	shes rab kyi pha rol tu phyin ba di nyid la bslab ba byed 
BO_K02_D0008-10_H0009-10:267b-13	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K02_D0008-10_H0009-10:268a-0	byang chub @268a *//	byang chub 
BO_K02_D0008-10_H0009-10:268a-1	sems dpa' sems dpa' chen pos chos gang la bslab par bya ba de dag shes rab kyi pha rol tu phyin pa 'di nyid las rgya cher bstan to //	sems dpa sems dpa chen pos chos gang la bslab ba byed ba de dag shes rab kyi pha rol tu phyin ba di nyid las rgya cher ston to 
BO_K02_D0008-10_H0009-10:268a-2	rab 'byor gyis gsol pa /	rab byor gyis gsol ba 
BO_K02_D0008-10_H0009-10:268a-3	bcom ldan 'das /	joms ldan da 
BO_K02_D0008-10_H0009-10:268a-4	shes rab kyi pha rol tu phyin pa'i mtshan nyid ji lta bu lags /	shes rab kyi pha rol tu phyin ba mtshan nyid ji lta bu lags 
BO_K02_D0008-10_H0009-10:268a-5	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K02_D0008-10_H0009-10:268a-6	rab 'byor / nam mkha' ltar chags pa med pa'i mtshan nyid ni shes rab kyi pha rol tu phyin pa'o //	rab byor nam mkha ltar chags ba med ba mtshan nyid ni shes rab kyi pha rol tu phyin ba 
BO_K02_D0008-10_H0009-10:268a-7	rab 'byor / shes rab kyi pha rol tu phyin pa ni mtshan nyid med pa ste /	rab byor shes rab kyi pha rol tu phyin ba ni mtshan nyid med ba ste 
BO_K02_D0008-10_H0009-10:268a-8	shes rab kyi pha rol tu phyin pa la mtshan nyid gang yang med do //	shes rab kyi pha rol tu phyin ba la mtshan nyid gang yang med do 
BO_K02_D0008-10_H0009-10:268a-9	gsol pa / bcom ldan 'das /	gsol ba joms ldan da 
