segmentnr	original	folio	stemmed
BO_TZ_TSASUM-OSEL-NYINGTHIG-KARCHAK-2:0	@#// 'od gsal sprul pa'i rdo rje'i dgongs gter rtsha gsum 'od gsal snying tig gi chos skor gter gzhung rtsha ba sngon bzhugs dang yan lag phyis su zhal skong zhus pa ste yongs rdzogs kyi bzhugs byang yin no //	0	d gsal sprul ba rdo rje dgongs gter rtsha gsum d gsal snying tig gi chos skor gter gzhung rtsha ba sngon bzhugs dang yan lag byid su zhal skong zhus ba ste yongs rdzogs kyi bzhugs byang yin no 
BO_TZ_TSASUM-OSEL-NYINGTHIG-KARCHAK-2:1	rtsha gsum 'od gsal snying tig gi chos skor rtsha ba dang yan lag rnams kyi bzhugs byang la /	0	rtsha gsum d gsal snying tig gi chos skor rtsha ba dang yan lag rnams kyi bzhugs byang la 
BO_TZ_TSASUM-OSEL-NYINGTHIG-KARCHAK-2:2	thog mar gter gzhung rtsha ba las rtsha gsum spyi khyab kyi zab don nges dgos pa'i skor la /	0	thogs mar gter gzhung rtsha ba las rtsha gsum spyi khyab kyi zab don nges dgos ba skor la 
BO_TZ_TSASUM-OSEL-NYINGTHIG-KARCHAK-2:3	rig 'dzin rtsha rgyud ye shes drwa ba /rtsha gsum sgrub thabs lung gi dum bu /man ngag 'ja' lus rdo rje'i tshhig rkang bcas so //de nas byin rlabs rtsha ba bla ma sku gsum sgrub thabs	0	rig dzin rtsha brgyud ye shes drwa ba gsum sgrub thabs lung gi dum bu ngag ja lus rdo rje tshhig rkang cha so nas byin rlabs rtsha ba bla ma sku gsum sgrub thabs 
BO_TZ_TSASUM-OSEL-NYINGTHIG-KARCHAK-2:4	dang dbang chog las tshhogs bcas kyi skor la /	0	dang dbang chog las tshhogs cha kyi skor la 
BO_TZ_TSASUM-OSEL-NYINGTHIG-KARCHAK-2:5	sngon 'gro'i ngag 'don byang chub myur lam /gsol 'debs byin rlabs myur lam /brgyud 'debs byin rlabs sprin phung /phyi sgrub sgyu 'phrul drwa ba sprul sku gsang 'dus thod phreng rtshal /de'i tshhe las 'chi med srog sgrub /yan	0	sngon gro ngag don byang chub myur lam debs byin rlabs myur lam debs byin rlabs sprin phung sgrub sgyu phrul drwa ba sprul sku gsang du thod phreng rtshal tshhe las chi med srog sgrub 
BO_TZ_TSASUM-OSEL-NYINGTHIG-KARCHAK-2:6	lag tshhogs kyi 'khor lo /skong bshags 'od gsal thol glu /rgyas pa thun mong smin byed ye shes thig le /de'i lha dbang ye shes char 'beb /'bring po dbang bzhi ye shes dpal ster /bsdus pa byin rlabs brda	0	lag tshhogs kyi khor lo chags d gsal thol glu ba thun mong smin byed ye shes thig le lha dbang ye shes char beb po dbang bzhi ye shes dpal ster ba byin rlabs brda 
BO_TZ_TSASUM-OSEL-NYINGTHIG-KARCHAK-2:7	yi dbang lnga dang gsung dang thugs dang rig dbang lnga'i dbang tshhig phyag bris dngos yod gsar rnyed 'ga' bcas /gtor dbang byin rlabs dpal ster /dbang bzhi'i lam rim zab khrid shog gcig ma phyag bris par gsar las sngon med gsar rnyed /[ 73-75	0	yi dbang lnga dang gsung dang thugs dang rig dbang lnga dbang tshhig phyag bri dngos yod gsar rnyed ga cha dbang byin rlabs dpal ster bzhi lam rim zab khrid shog gcig ma phyag bri ba gsar las sngon med gsar rnyed 
BO_TZ_TSASUM-OSEL-NYINGTHIG-KARCHAK-2:8	]tshhe sgrub 'chi med drwa ba'i byin 'beb ye shes mchog stshol /tshhe sgrub 'chi med drwa ba /de'i dbang bzhi ye shes snying po /chos tshhan gyi mtshhan byang dpe tho zhig/thams cad lhun grub bud+d+ha thod phreng rtshal gyi sgos sgrub	0	]tshhe sgrub chi med drwa ba byin beb ye shes mchog stshol sgrub chi med drwa ba dbang bzhi ye shes snying po tshhan gyi mtshhan byang dpe tho cad lhun grub bud+d+ha thod phreng rtshal gyi sgos sgrub 
BO_TZ_TSASUM-OSEL-NYINGTHIG-KARCHAK-2:9	dang thod phreng rigs lnga spyi 'gro'i dbang dang bud+d+ha'i sgos dbang /zhi mdzad rdo rje thod phreng rtshal gyi sgos sgrub sgos dbang /rgyas mdzad rat+na thod phreng rtshal gyi sgos sgrub sgos dbang /dbang mdzad pad+ma thod phreng rtshal gyi sgos sgrub sgos	0	dang thod phreng rigs lnga spyi gro dbang dang bud+d+ha sgos dbang mdzad rdo rje thod phreng rtshal gyi sgos sgrub sgos dbang mdzad rat+na thod phreng rtshal gyi sgos sgrub sgos dbang mdzad pad+ma thod phreng rtshal gyi sgos sgrub sgos 
