segmentnr	original	stemmed
BO_K10_D0202_H0203:97b-4	de nas bcom ldan 'das la 'jam dpal gzhon nur gyur pas 'di skad ces gsol to //	de nas joms ldan da la jam dpal gzhon nur gyur ba di skad ces gsol to 
BO_K10_D0202_H0203:97b-5	bcom ldan 'das /	joms ldan da 
BO_K10_D0202_H0203:97b-6	phyag rgya gang gis byang chub sems dpa' 'di dag ni bla na med pa yang dag par rdzogs pa'i byang chub tu ma nges te /	phyag rgya gang gis byang chub sems dpa di dag ni bla na med ba yang dag ba rdzogs ba byang chub tu ma nges te 
BO_K10_D0202_H0203:97b-7	bla na med pa'i yi shes kyi lam las phyir ldog par 'gyur ba'o //	bla na med ba yi shes kyi lam las phyir ldog ba gyur ba 
BO_K10_D0202_H0203:97b-8	byang chub sems dpa' 'di dag ni bla na med pa yang dag par rdzogs pa'i byang chub tu nges te /	byang chub sems dpa di dag ni bla na med ba yang dag ba rdzogs ba byang chub tu nges te 
BO_K10_D0202_H0203:97b-9	bla na med pa'i ye shes kyi lam las phyir mi ldog pa'o zhes bgyi bar bdag gis 'tshal bar 'gyur ba byang chub sems dpa' rnams kyi nges pa dang / ma nges par 'gro ba'i phyag rgyal 'jug pa zhes bgyi ba'i chos kyi rnam grangs bstan du gsol /	bla na med ba ye shes kyi lam las phyir mi ldog ba zhes bgyid ba bdag gis tshal ba gyur ba byang chub sems dpa rnams kyi nges ba dang ma nges ba gro ba phyag rgyal jug ba zhes bgyid ba chos kyi rnam grangs ston du gsol 
BO_K10_D0202_H0203:97b-10	de skad ces gsol pa dang / bcom ldan 'das kyis 'jam dpal gzhon nur gyur pa la 'di skad ces bka' stsal to //	de skad ces gsol ba dang joms ldan da kyis jam dpal gzhon nur gyur ba la di skad ces bka stsal to 
BO_K10_D0202_H0203:97b-11	'jam dpal / byang chub sems dpa' rnams kyi 'gro ba ni lnga po 'di dag yin te /	jam dpal byang chub sems dpa rnams kyi gro ba ni lnga po di dag yin te 
BO_K10_D0202_H0203:98a-0	@98a *// lnga gang zhe na /	lnga gang zhe na 
BO_K10_D0202_H0203:98a-1	'di lta ste /	di lta ste 
BO_K10_D0202_H0203:98a-2	phyugs kyi shing rtas 'gro ba lta bu dang / glang po che'i shing rtas 'gro ba lta bu dang / zla ba dang / nyi mas 'gro ba lta bu dang; nyan thos kyi rdzu 'phrul gyis 'gro ba lta bu dang / de bzhin gshegs pa'i rdzu 'phrul gyis 'gro ba lta bu ste /	phyugs kyi shing rtas gro ba lta bu dang glang po che shing rtas gro ba lta bu dang zla ba dang nyi mas gro ba lta bu dang; nyan thos kyi rdzu phrul gyis gro ba lta bu dang de bzhin gshegs ba rdzu phrul gyis gro ba lta bu ste 
BO_K10_D0202_H0203:98a-3	'jam dpal / lnga po de dag ni byang chub sems dpa' rnams kyi 'gro ba yin no //	jam dpal lnga po de dag ni byang chub sems dpa rnams kyi gro ba yin no 
BO_K10_D0202_H0203:98a-4	'jam dpal / de la byang chub sems dpa' gnyis ni bla na med pa yang dag par rdzogs pa'i byang chub tu ma nges pa'i 'gro ba pa yin no //	jam dpal de la byang chub sems dpa gnyis ni bla na med ba yang dag ba rdzogs ba byang chub tu ma nges ba gro ba ba yin no 
BO_K10_D0202_H0203:98a-5	byang chub sems dpa' gsum ni bla na med pa yang dag par rdzogs pa'i byang chub tu nges pa'i 'gro ba pa yin no //	byang chub sems dpa gsum ni bla na med ba yang dag ba rdzogs ba byang chub tu nges ba gro ba ba yin no 
BO_K10_D0202_H0203:98a-6	'jam dpal gyis gsol pa /	jam dpal gyis gsol ba 
BO_K10_D0202_H0203:98a-7	bcom ldan 'das /	joms ldan da 
BO_K10_D0202_H0203:98a-8	byang chub sems dpa' bla na med pa yang dag par rdzogs pa'i byang chub tu ma nges pa'i 'gro ba pa bla na med pa'i ye shes kyi lam las slar ldog pa dag gang lags /	byang chub sems dpa bla na med ba yang dag ba rdzogs ba byang chub tu ma nges ba gro ba ba bla na med ba ye shes kyi lam las slar ldog ba dag gang lags 
BO_K10_D0202_H0203:98a-9	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K10_D0202_H0203:98a-10	'jam dpal / byang chub sems dpa' phyugs kyi shing rtas 'gro ba lta bu dang / glang po che'i shing rtas 'gro ba lta bu yin te /	jam dpal byang chub sems dpa phyugs kyi shing rtas gro ba lta bu dang glang po che shing rtas gro ba lta bu yin te 
BO_K10_D0202_H0203:98a-11	'jam dpal / byang chub sems dpa' 'di gnyis ni bla na med pa yang dag par rdzogs pa'i byang chub tu ma nges te /	jam dpal byang chub sems dpa di gnyis ni bla na med ba yang dag ba rdzogs ba byang chub tu ma nges te 
BO_K10_D0202_H0203:98b-0	bla na med pa'i ye shes kyi lam las phyir ldog pa yin @98b no; ;'jam dpal /	bla na med ba ye shes kyi lam las phyir ldog ba yin no; ;jam dpal 
BO_K10_D0202_H0203:98b-1	byang chub sems dpa' zla ba dang / nyi mas 'gro ba lta bu pa dang / byang chub sems dpa' nyan thos kyi rdzu 'phrul gyis 'gro ba lta bu pa dang / byang chub sems dpa' de bzhin gshegs pa'i rdzu 'phrul gyi 'gro ba lta bu pa 'di gsum ni bla na med pa yang dag par rdzogs pa'i byang chub tu nges te /	byang chub sems dpa zla ba dang nyi mas gro ba lta bu ba dang byang chub sems dpa nyan thos kyi rdzu phrul gyis gro ba lta bu ba dang byang chub sems dpa de bzhin gshegs ba rdzu phrul gyi gro ba lta bu ba di gsum ni bla na med ba yang dag ba rdzogs ba byang chub tu nges te 
BO_K10_D0202_H0203:98b-2	bla na med pa'i ye shes kyi lam las phyir mi ldog pa yin no //	bla na med ba ye shes kyi lam las phyir mi ldog ba yin no 
BO_K10_D0202_H0203:98b-3	'jam dpal / ji ltar byang chub sems dpa' phyugs kyi shing rtas 'gro ba lta bu pa yin par rig par bya zhe na /	jam dpal ji ltar byang chub sems dpa phyugs kyi shing rtas gro ba lta bu ba yin ba rig ba byed zhe na 
BO_K10_D0202_H0203:98b-4	'jam dpal / 'di lta ste /	jam dpal di lta ste 
BO_K10_D0202_H0203:98b-5	dper na / skyes bu la la zhig sangs rgyas kyi zhing lnga brgya'i rdul phra rab kyi rdul snyed kyi 'jig rten gyi khams rnams 'da' bar 'dod la /	dper na skye bu la la jig sangs rgya kyi zhing lnga brgya rdul phra rab kyi rdul snyed kyi jig rten gyi khams rnams da ba dod la 
BO_K10_D0202_H0203:98b-6	der yang de'i bya ba dang / bya ba chen po dang / don dang / don chen po dang / ched che ba dang / ched che rab gcig yod nas de 'di snyam du sems te /	der yang de byed ba dang byed ba chen po dang don dang don chen po dang ched che ba dang ched che rab gcig yod nas de di snyam du sems te 
BO_K10_D0202_H0203:98b-7	bdag gis bzhon pa ji lta bu zhig gis 'jig rten gyi khams de dag 'da' bar bya snyam mo //	bdag gis bzhon ba ji lta bu jig gis jig rten gyi khams de dag da ba byed snyam mo 
BO_K10_D0202_H0203:98b-8	de'ang 'di snyam du dpyod de /	de di snyam du dpyod de 
BO_K10_D0202_H0203:98b-9	ma la bdag phyugs kyi shing rta la zhon la 'jig rten gyi khams de dag 'da' bar bya gor ma chag snyam ste /	ma la bdag phyugs kyi shing rta la zhon la jig rten gyi khams de dag da ba byed gor ma chag snyam ste 
BO_K10_D0202_H0203:98b-10	'jam dpal / mi de phyugs kyi shing rta la zhon te lam der zhugs nas de yun ring zhing dus ring mo zhig na dpag tshad brgyar phyin pa las /	jam dpal mi de phyugs kyi shing rta la zhon te lam der jug nas de yun ring zhing dus ring mo jig na dpog tshad brgyar phyin ba las 
BO_K10_D0202_H0203:99a-0	de rlung gi dkyil 'khor chen pos de nas bzlog nas dpag @99a *//	de rlung gi dkyil khor chen pos de nas bzlog nas dpog 
BO_K10_D0202_H0203:99a-1	tshad brgyad cur phyir ded de phul na /	tshad brgyad cur phyir ded de bul na 
BO_K10_D0202_H0203:99a-2	'jam dpal / 'di ji snyam du sems /	jam dpal di ji snyam du sems 
BO_K10_D0202_H0203:99a-3	mi des bskal pa gcig gam /	mi des bskal ba gcig gam 
BO_K10_D0202_H0203:99a-4	bskal pa brgya'am /	bskal ba brgya 
BO_K10_D0202_H0203:99a-5	bskal pa stong ngam /	bskal ba stong ngam 
BO_K10_D0202_H0203:99a-6	bskal pa bye ba phrag 'bum mam /	bskal ba bye ba phrag bum mam 
BO_K10_D0202_H0203:99a-7	bskal pa brjod du med pa'i yang brjod du med pas kyang 'jig rten gyi khams de dag 'da' ba'am /	bskal ba rjod du med ba yang rjod du med ba kyang jig rten gyi khams de dag da ba 
BO_K10_D0202_H0203:99a-8	'jig rten gyi khams gcig kyang 'da' bar nus sam /	jig rten gyi khams gcig kyang da ba nus sam 
BO_K10_D0202_H0203:99a-9	'jam dpal gyis gsol pa /	jam dpal gyis gsol ba 
BO_K10_D0202_H0203:99a-10	bcom ldan 'das /	joms ldan da 
BO_K10_D0202_H0203:99a-11	de ni gnas ma mchis so //	de ni gnas ma mchis so 
BO_K10_D0202_H0203:99a-12	bcom ldan 'das /	joms ldan da 
BO_K10_D0202_H0203:99a-13	de ni skabs ma mchis te /	de ni skabs ma mchis te 
BO_K10_D0202_H0203:99a-14	phyugs kyi shing rta la 'tshal ba'i mi des bskal pa gcig gam /	phyugs kyi shing rta la tshal ba mi des bskal ba gcig gam 
BO_K10_D0202_H0203:99a-15	bskal pa brgya'am /	bskal ba brgya 
BO_K10_D0202_H0203:99a-16	bskal pa stong ngam /	bskal ba stong ngam 
BO_K10_D0202_H0203:99a-17	bskal pa bye ba phrag 'bum mam /	bskal ba bye ba phrag bum mam 
BO_K10_D0202_H0203:99a-18	bskal pa brjod du med pa'i yang brjod du med pas kyang 'jig rten gyi khams gcig kyang 'da' bar nus pa de ni gnas ma mchis lags so //	bskal ba rjod du med ba yang rjod du med ba kyang jig rten gyi khams gcig kyang da ba nus ba de ni gnas ma mchis lags so 
BO_K10_D0202_H0203:99a-19	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K10_D0202_H0203:99a-20	'jam dpal / de bzhin du rigs kyi bu'am /	jam dpal de bzhin du rigs kyi bu 
BO_K10_D0202_H0203:99a-21	rigs kyi bu mo gang la la zhig bla na med pa yang dag par rdzogs pa'i byang chub tu sems bskyed la theg pa chen po mi 'dzin mi klog par nyan thos kyi theg pa pa rnams dang lhan cig gnas te /	rigs kyi bu mo gang la la jig bla na med ba yang dag ba rdzogs ba byang chub tu sems skyed la theg ba chen po mi dzin mi klog ba nyan thos kyi theg ba ba rnams dang lhan cig gnas te 
BO_K10_D0202_H0203:99b-0	nyan thos kyi theg pa pa dag la snyen cing sten la bsnyen bkur byed cing de dag dang lhan cig tu 'dris par byed la @99b kun tu spyod cing longs spyod par byed la /	nyan thos kyi theg ba ba dag la snyen cing sten la snyen bkur byed cing de dag dang lhan cig tu dris ba byed la kun tu spyod cing longs spyod ba byed la 
BO_K10_D0202_H0203:99b-1	kun dga' ra ba'am /	kun dga ra ba 
BO_K10_D0202_H0203:99b-2	gtsug lag khang ngam /	gtsug lag khang ngam 
BO_K10_D0202_H0203:99b-3	'chag sar spyod yul mthun par gnas par byed /	chag sar spyod yul mthun ba gnas ba byed 
BO_K10_D0202_H0203:99b-4	nyan thos kyi theg pa klog cing kha ton byed /	nyan thos kyi theg ba klog cing kha ton byed 
BO_K10_D0202_H0203:99b-5	dpyod cing khong du chud par byed la gzhan dag kyang klog tu 'jug pa nas khong du chud pa'i bar du byed na /	dpyod cing khong du chud ba byed la gzhan dag kyang klog tu jug ba nas khong du chud ba ba du byed na 
BO_K10_D0202_H0203:99b-6	de nyan thos kyi theg pa 'dzin pa'i dge ba'i rtsa ba skyed pa mngon par 'du byed pa des shes rab rtul por 'gyur te /	de nyan thos kyi theg ba dzin ba dge ba rtsa ba skyed ba mngon ba du byed ba des shes rab rtul por gyur te 
BO_K10_D0202_H0203:99b-7	bla na med pa'i ye shes kyi lam las phyir 'dren cing phyir zlog go /	bla na med ba ye shes kyi lam las phyir bgrang cing phyir zlog go 
BO_K10_D0202_H0203:99b-8	byang chub sems dpa' de'i byang chub kyi sems bsgoms pa las byung ba'i shes rab kyi dbang po shes rab kyi mig gang yin pa de'ang de nyan thos kyi theg pa 'dzin cing 'chang ba'i dge ba'i rtsa ba bskyed pa mngon par 'du byed pa des rtul por	byang chub sems dpa de byang chub kyi sems sgom ba las byung ba shes rab kyi dbang po shes rab kyi mig gang yin ba de de nyan thos kyi theg ba dzin cing chang ba dge ba rtsa ba skyed ba mngon ba du byed ba des rtul por 
BO_K10_D0202_H0203:99b-9	byed cing nyams par byed do //	byed cing nyams ba byed do 
BO_K10_D0202_H0203:99b-10	'jam dpal / dper na /	jam dpal dper na 
BO_K10_D0202_H0203:99b-11	mi la la zhig mig nad kyi mig zum par gyur nas /	mi la la jig mig nad kyi mig zum ba gyur nas 
BO_K10_D0202_H0203:99b-12	de mig dbye ba dang mthong du rung bar bya ba'i phyir zla ba gcig gi bar du dpyad byas te /	de mig byed ba dang mthong du rung ba byed ba phyir zla ba gcig gi ba du dpyod byed te 
BO_K10_D0202_H0203:99b-13	zla ba gcig lon nas mig 'byed cing 'dzums par byed pa las de'i dgra'am /	zla ba gcig lon nas mig byed cing dzums ba byed ba las de dgra 
BO_K10_D0202_H0203:99b-14	mi mdza' ba gzhan zhig gis pi pi ling gi phye ma spar gang gis mig bkang nas de'ang long bar byas pa de bzhin du /	mi mdza ba gzhan jig gis pi pi ling gi byed ma spor gang gis mig geng nas de long ba byed ba de bzhin du 
BO_K10_D0202_H0203:100a-0	'jam dpal / byang chub sems dpa' de'i byang chub kyi sems bsgoms pa las @100a *//	jam dpal byang chub sems dpa de byang chub kyi sems sgom ba las 
BO_K10_D0202_H0203:100a-1	byung ba'i shes rab kyi dbang po shes rab kyi mig gang yin pa de'ang de nyan thos kyi theg pa 'dzin cing 'chang ba'i dge ba'i rtsa ba bskyed pa mngon par 'du byed pa des rtul por byed cing nyams par byed de /	byung ba shes rab kyi dbang po shes rab kyi mig gang yin ba de de nyan thos kyi theg ba dzin cing chang ba dge ba rtsa ba skyed ba mngon ba du byed ba des rtul por byed cing nyams ba byed de 
BO_K10_D0202_H0203:100a-2	'jam dpal / 'di ni byang chub sems dpa' phyugs kyi shing rtas 'gro ba lta bu pa yin par rig par bya'o //	jam dpal di ni byang chub sems dpa phyugs kyi shing rtas gro ba lta bu ba yin ba rig ba byed 
BO_K10_D0202_H0203:100a-3	'jam dpal / ji ltar byang chub sems dpa' glang po che'i shing rtas 'gro ba lta bu pa yin par rig par bya zhe na /	jam dpal ji ltar byang chub sems dpa glang po che shing rtas gro ba lta bu ba yin ba rig ba byed zhe na 
BO_K10_D0202_H0203:100a-4	'jam dpal / dper na /	jam dpal dper na 
BO_K10_D0202_H0203:100a-5	mi la la zhig 'jig rten gyi khams de dag nyid 'da' bar 'dod la /	mi la la jig jig rten gyi khams de dag nyid da ba dod la 
BO_K10_D0202_H0203:100a-6	der yang de'i bya ba dang / bya ba chen po dang / don dang / don chen po dang / ched che ba dang / ched che rab cig yod nas de 'di snyam du sems te /	der yang de byed ba dang byed ba chen po dang don dang don chen po dang ched che ba dang ched che rab cig yod nas de di snyam du sems te 
BO_K10_D0202_H0203:100a-7	bdag gi bzhon pa ji lta bu zhig gis 'jig rten gyi khams de dag 'da' bar bya snyam mo //	bdag gi bzhon ba ji lta bu jig gis jig rten gyi khams de dag da ba byed snyam mo 
BO_K10_D0202_H0203:100a-8	de'ang 'di snyam du dpyod de /	de di snyam du dpyod de 
BO_K10_D0202_H0203:100a-9	ma la bdag glang po che'i shing rta yan lag brgyad dang ldan pa la zhon te 'jig rten gyi khams de dag 'da' bar bya gor ma chag snyam nas /	ma la bdag glang po che shing rta yan lag brgyad dang ldan ba la zhon te jig rten gyi khams de dag da ba byed gor ma chag snyam nas 
BO_K10_D0202_H0203:100a-10	'jam dpal / mi de glang po che'i shing rta yan lag brgyad dang ldan pa la zhon te lam der zhugs nas /	jam dpal mi de glang po che shing rta yan lag brgyad dang ldan ba la zhon te lam der jug nas 
BO_K10_D0202_H0203:100b-0	de lo brgyas dpag tshad nyis stong du son pa las rlung gi dkyil 'khor chen pos de nas phyir phul @100b te bzlog na /	de lo brgyas dpog tshad nyis stong du son ba las rlung gi dkyil khor chen pos de nas phyir bul te bzlog na 
BO_K10_D0202_H0203:100b-1	'jam dpal / 'di ji snyam du sems /	jam dpal di ji snyam du sems 
BO_K10_D0202_H0203:100b-2	glang po che'i shing rta la zhon pas mi des bskal pa gcig gam /	glang po che shing rta la zhon ba mi des bskal ba gcig gam 
BO_K10_D0202_H0203:100b-3	bskal pa brgya'am /	bskal ba brgya 
BO_K10_D0202_H0203:100b-4	bskal pa stong ngam /	bskal ba stong ngam 
BO_K10_D0202_H0203:100b-5	bskal pa bye ba phrag 'bum mam /	bskal ba bye ba phrag bum mam 
BO_K10_D0202_H0203:100b-6	bskal pa brjod du med pa'i yang brjod du med pas kyang 'jig rten gyi khams gcig kyang 'da' bar nus sam /	bskal ba rjod du med ba yang rjod du med ba kyang jig rten gyi khams gcig kyang da ba nus sam 
BO_K10_D0202_H0203:100b-7	'jam dpal gyis gsol pa /	jam dpal gyis gsol ba 
BO_K10_D0202_H0203:100b-8	bcom ldan 'das /	joms ldan da 
BO_K10_D0202_H0203:100b-9	de ni gnas ma mchis lags so //	de ni gnas ma mchis lags so 
BO_K10_D0202_H0203:100b-10	bcom ldan 'das /	joms ldan da 
BO_K10_D0202_H0203:100b-11	de ni skabs ma mchis te /	de ni skabs ma mchis te 
BO_K10_D0202_H0203:100b-12	glang po che'i shing rta 'tshal ba'i mi des bskal pa gcig gam /	glang po che shing rta tshal ba mi des bskal ba gcig gam 
BO_K10_D0202_H0203:100b-13	bskal pa brgya 'am /	bskal ba brgya mang 
BO_K10_D0202_H0203:100b-14	bskal pa stong ngam /	bskal ba stong ngam 
BO_K10_D0202_H0203:100b-15	bskal pa bye ba phrag 'bum mam /	bskal ba bye ba phrag bum mam 
BO_K10_D0202_H0203:100b-16	bskal pa brjod du med pa'i yang brjod du med pas kyang 'jig rten gyi khams gcig kyang 'da' bar nus pa de ni gnas ma mchis lags so //	bskal ba rjod du med ba yang rjod du med ba kyang jig rten gyi khams gcig kyang da ba nus ba de ni gnas ma mchis lags so 
BO_K10_D0202_H0203:100b-17	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K10_D0202_H0203:100b-18	'jam dpal / de bzhin du rigs kyi bu'am /	jam dpal de bzhin du rigs kyi bu 
BO_K10_D0202_H0203:100b-19	rigs kyi bu mo gang la la zhig bla na med pa yang dag par rdzogs pa'i byang chub tu sems bskyed la nyan thos kyi theg pa pa dag dang lhan cig gnas te /	rigs kyi bu mo gang la la jig bla na med ba yang dag ba rdzogs ba byang chub tu sems skyed la nyan thos kyi theg ba ba dag dang lhan cig gnas te 
BO_K10_D0202_H0203:100b-20	nyan thos kyi theg pa pa dag la snyen cing sten la bsnyen bkur byed cing de dag dang lhan cig tu 'dris par byed la kun spyod cing longs spyod par byed la /	nyan thos kyi theg ba ba dag la snyen cing sten la snyen bkur byed cing de dag dang lhan cig tu dris ba byed la kun spyod cing longs spyod ba byed la 
BO_K10_D0202_H0203:100b-21	kun dga' ra ba'am /	kun dga ra ba 
BO_K10_D0202_H0203:100b-22	gtsug lag khang ngam /	gtsug lag khang ngam 
BO_K10_D0202_H0203:101a-0	'chag sar spyod yul @101a *//	chag sar spyod yul 
BO_K10_D0202_H0203:101a-1	mthun par gnas par byed /	mthun ba gnas ba byed 
BO_K10_D0202_H0203:101a-2	nyan thos kyi theg pa klog cing kha ton byed /	nyan thos kyi theg ba klog cing kha ton byed 
BO_K10_D0202_H0203:101a-3	dpyod cing khong du chud par byed la gzhan dag kyang klog tu 'jug par byed cing kha ton byed du 'jug la yongs su spyod par byed du 'jug na de nyan thos kyi theg pa 'dzin pa'i dge ba'i rtsa ba bskyed pa mngon par 'du byed pa des	dpyod cing khong du chud ba byed la gzhan dag kyang klog tu jug ba byed cing kha ton byed du jug la yongs su spyod ba byed du jug na de nyan thos kyi theg ba dzin ba dge ba rtsa ba skyed ba mngon ba du byed ba des 
BO_K10_D0202_H0203:101a-4	shes rab rtul por 'gyur te /	shes rab rtul por gyur te 
BO_K10_D0202_H0203:101a-5	bla na med pa'i ye shes kyi lam las phyir 'dren cing phyir zlog go /	bla na med ba ye shes kyi lam las phyir bgrang cing phyir zlog go 
BO_K10_D0202_H0203:101a-6	byang chub sems dpa' de'i byang chub kyi sems bsgoms pa las byung ba'i dge ba'i rtsa ba bskyed pa mngon par 'du byed pa'i shes rab kyi dbang po /	byang chub sems dpa de byang chub kyi sems sgom ba las byung ba dge ba rtsa ba skyed ba mngon ba du byed ba shes rab kyi dbang po 
BO_K10_D0202_H0203:101a-7	shes rab kyi mig gang yin pa de'ang de'i nyan thos kyi theg pa 'dzin cing 'chad pa'i dge ba'i rtsa ba bskyed pa mngon par 'du byed pa des rtul por byed cing nyams par byed do //	shes rab kyi mig gang yin ba de de nyan thos kyi theg ba dzin cing chad ba dge ba rtsa ba skyed ba mngon ba du byed ba des rtul por byed cing nyams ba byed do 
BO_K10_D0202_H0203:101a-8	'jam dpal / dper na /	jam dpal dper na 
BO_K10_D0202_H0203:101a-9	shing gi sdong po chen po srid du dpag tshad stong pa zhig yod la /	shing gi sdong po chen po srid du dpog tshad stong ba jig yod la 
BO_K10_D0202_H0203:101a-10	de'ang rgya mtsho chen pos khyer ba las bar snang la gnas pa'i gnod sbyin dag gis de rgya mtsho chen po'i lam las phyir phul te bzlog nas /	de rgya mtsho chen pos khyer ba las ba snang la gnas ba gnod sbyin dag gis de rgya mtsho chen po lam las phyir bul te bzlog nas 
BO_K10_D0202_H0203:101a-11	de la lcags kyi gar bu dpag tshad lnga stong yod pa zhig btags na /	de la lcags kyi gar bu dpog tshad lnga stong yod ba jig dogs na 
BO_K10_D0202_H0203:101a-12	'jam dpal / 'di ji snyam du sems /	jam dpal di ji snyam du sems 
BO_K10_D0202_H0203:101a-13	shing gi sdong po chen po de rgya mtsho chen po la 'gro ba'am /	shing gi sdong po chen po de rgya mtsho chen po la gro ba 
BO_K10_D0202_H0203:101b-0	sems can bsgral ba'i phyir spyad par @101b nus sam /	sems can bsgral ba phyir spyod ba nus sam 
BO_K10_D0202_H0203:101b-1	'jam dpal gyis gsol ba /	jam dpal gyis gsol ba 
BO_K10_D0202_H0203:101b-2	bcom ldan 'das /	joms ldan da 
BO_K10_D0202_H0203:101b-3	de ni ma lags so //	de ni ma lags so 
BO_K10_D0202_H0203:101b-4	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K10_D0202_H0203:101b-5	'jam dpal / de bzhin du byang chub sems dpa' de'i byang chub kyi sems bsgoms pa las byung ba'i shes rab kyi shing chen po'ang nyan thos kyi theg pa 'dzin pa'i dge ba'i rtsa ba bskyed pa mngon par 'du byed pa des /	jam dpal de bzhin du byang chub sems dpa de byang chub kyi sems sgom ba las byung ba shes rab kyi shing chen po nyan thos kyi theg ba dzin ba dge ba rtsa ba skyed ba mngon ba du byed ba des 
BO_K10_D0202_H0203:101b-6	thams cad mkhyen pa'i ye shes kyi rgya mtsho las phyir phul zhing bzlog ste /	thams cad mkhyen ba ye shes kyi rgya mtsho las phyir bul zhing bzlog ste 
BO_K10_D0202_H0203:101b-7	thams cad mkhyen pa'i ye shes kyi rgya mtshor 'gro bar yang mi 'gyur /	thams cad mkhyen ba ye shes kyi rgya mtshor gro ba yang mi gyur 
BO_K10_D0202_H0203:101b-8	'khor ba'i rgya mtsho las kyang sems can rnams sgrol mi nus te /	khor ba rgya mtsho las kyang sems can rnams sgrol mi nus te 
BO_K10_D0202_H0203:101b-9	'jam dpal / 'di ni byang chub sems dpa' glang po che'i shing rtas 'gro ba lta bu pa yin par rig par bya'o //	jam dpal di ni byang chub sems dpa glang po che shing rtas gro ba lta bu ba yin ba rig ba byed 
BO_K10_D0202_H0203:101b-10	'jam dpal / ji ltar byang chub sems dpa' nyi ma dang zla bas 'gro ba lta bu ba yin par rig par bya zhe na /	jam dpal ji ltar byang chub sems dpa nyi ma dang zla ba gro ba lta bu ba yin ba rig ba byed zhe na 
BO_K10_D0202_H0203:101b-11	'jam dpal / dper na /	jam dpal dper na 
BO_K10_D0202_H0203:101b-12	mi la la 'jig rten gyi khams de dag nyid 'da' bar 'dod la /	mi la la jig rten gyi khams de dag nyid da ba dod la 
