segmentnr	original	stemmed
BO_K10_D0177_H0178:376b-0	@376b / /rgya gar skad du /	gar skad du 
BO_K10_D0177_H0178:376b-1	a'arya manydzu shr'i nir de sha n'a ma mah'a ya na s'u tra /	aarya manydzu shr nir de sha na ma maha ya na su tra 
BO_K10_D0177_H0178:376b-2	bod skad du /	bod skad du 
BO_K10_D0177_H0178:376b-3	'phags pa 'jam dpal gyis bstan pa zhes bya ba theg pa chen po'i mdo /	phag ba jam dpal gyis ston ba zhes byed ba theg ba chen po mdo 
BO_K10_D0177_H0178:376b-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0177_H0178:376b-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K10_D0177_H0178:376b-6	bcom ldan 'das mnyan yod na rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga' ra ba na /	joms ldan da nyan yod na rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga ra ba na 
BO_K10_D0177_H0178:376b-7	dge slong stong nyis brgya lnga bcu'i dge slong gi dge 'dun chen po dang / byang chub sems dpa' lnga stong tham pa dang thabs gcig tu bzhugs te /	dge slong stong nyis brgya lnga chu dge slong gi dge dun chen po dang byang chub sems dpa lnga stong tham ba dang thabs gcig tu bzhugs te 
BO_K10_D0177_H0178:376b-8	de'i tshe bcom ldan 'das 'khor 'bum phrag du mas yongs su bskor cing /	de tshe joms ldan da khor bum phrag du mas yongs su skor cing 
BO_K10_D0177_H0178:376b-9	mdun gyis bltas nas chos ston to //	mdun gyis lta nas chos ston to 
BO_K10_D0177_H0178:376b-10	de nas 'jam dpal gzhon nur gyur pa rin po che'i gdugs dpag tshad bcus 'khor ba tsam thogs nas /	de nas jam dpal gzhon nur gyur ba rin po che gdugs dpog tshad chu khor ba tsam thogs nas 
BO_K10_D0177_H0178:377a-0	bcom ldan 'das kyi dbu'i gtsug gi steng @377a *//	joms ldan da kyi dbu gtsug gi steng 
BO_K10_D0177_H0178:377a-1	gi drang thad na 'dzin cing 'dug go /	gi dren thad na dzin cing dug go 
BO_K10_D0177_H0178:377a-2	de nas yongs su dga' ldan ris kyi lha'i bu mtshams bzang zhes bya ba bla na med pa yang dag par rdzogs pa'i byang chub las phyir mi ldog pa 'khor dang bcas te /	de nas yongs su dga ldan ris kyi lha bu mtshams bzang zhes byed ba bla na med ba yang dag ba rdzogs ba byang chub las phyir mi ldog ba khor dang cha te 
BO_K10_D0177_H0178:377a-3	'khor de nyid du 'dus par gyur nas 'dug pa stan las langs te /	khor de nyid du du ba gyur nas dug ba stan las ldang te 
BO_K10_D0177_H0178:377a-4	'jam dpal gzhon nur gyur pa ga la ba der song nas phyin pa dang / 'jam dpal gzhon nur gyur pa la 'di skad ces smras so //	jam dpal gzhon nur gyur ba ga la ba der gro nas phyin ba dang jam dpal gzhon nur gyur ba la di skad ces smras so 
BO_K10_D0177_H0178:377a-5	'jam dpal / khyod bcom ldan 'das la mchod pa mdzad pas da dung thugs mtshim lags sam /	jam dpal khyod joms ldan da la mchod ba mdzad ba da dung thugs mtshim lags sam 
BO_K10_D0177_H0178:377a-6	'jam dpal gyis smras pa /	jam dpal gyis smras ba 
BO_K10_D0177_H0178:377a-7	lha'i bu / 'di ji snyam du sems /	lha bu di ji snyam du sems 
BO_K10_D0177_H0178:377a-8	rgya mtsho chen po chu zad pas chog par 'dzin par 'gyur snyam mam /	rgya mtsho chen po chu zad ba chog ba dzin ba gyur snyam mam 
BO_K10_D0177_H0178:377a-9	lha'i bus smras pa /	lha bud smras ba 
BO_K10_D0177_H0178:377a-10	'jam dpal // de ni ma lags so //	jam dpal de ni ma lags so 
BO_K10_D0177_H0178:377a-11	'jam dpal gyis smras pa /	jam dpal gyis smras ba 
BO_K10_D0177_H0178:377a-12	lha'i bu / de bzhin du thams cad mkhyen pa'i ye shes rgya mtsho chen po lta bu zab cing gting dpag dga' la /	lha bu de bzhin du thams cad mkhyen ba ye shes rgya mtsho chen po lta bu zab cing gting dpog dga la 
BO_K10_D0177_H0178:377a-13	dpag tu med pa yongs su tshol bar 'dod pa'i byang chub sems dpa' sems dpa' chen pos de bzhin gshegs pa la mchod pa bya bar 'dod pas gzhar yang chog par 'dzin par mi bya'o //	dpog tu med ba yongs su tshol ba dod ba byang chub sems dpa sems dpa chen pos de bzhin gshegs ba la mchod ba byed ba dod ba gzhar yang chog ba dzin ba mi byed 
BO_K10_D0177_H0178:377a-14	lha'i bus smras pa /	lha bud smras ba 
BO_K10_D0177_H0178:377a-15	'jam dpal / ci la dmigs nas /	jam dpal ci la dmigs nas 
BO_K10_D0177_H0178:377a-16	de bzhin gshegs pa la mchod par bgyi /	de bzhin gshegs ba la mchod ba bgyid 
BO_K10_D0177_H0178:377a-17	'jam dpal gyis smras pa /	jam dpal gyis smras ba 
BO_K10_D0177_H0178:377b-0	lha'i bu / dmigs pa @377b bzhis de bzhin gshegs pa la mchod par bya'o //	lha bu dmigs ba bzhis de bzhin gshegs ba la mchod ba byed 
BO_K10_D0177_H0178:377b-1	bzhi gang zhe na /	bzhi gang zhe na 
BO_K10_D0177_H0178:377b-2	'di lta ste /	di lta ste 
